PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,Effort
0.23338998919575282,0.712707714315597,0.4963360736111053,0.42286747421137344,0.6300671984270079,0.6745315201404984,0.1025544
0.44324086180605676,0.654915318662164,0.4016605122114656,0.6349442458454206,0.7701070290587408,0.5298311525512917,0.2823545
0.19545665999073059,0.238442116107891,0.1876150947507506,0.5336930353381061,0.3678337178720128,0.5887232858745448,0.025060568
0.14119317193916422,0.8081810998420987,0.3375252601967226,0.36184112104291954,0.0,0.36777714963247815,0.11310498
0.7013607210845663,0.30848561030854493,0.3013815926253202,0.7414012561079184,0.14272037318727587,0.8149147675018468,0.14358863
0.3846404155916861,0.7257249609855977,0.2916781781213217,0.4708153297781666,0.6606102887907137,0.7217180312348874,0.2378706
0.31505597825179615,0.6017895459140231,0.06816117122002519,0.6600293213031304,0.8799935745770571,0.41299581275735775,0.19493008
0.39044267922761505,0.6774764649116672,0.5962678251662871,0.5662427751123332,0.7727410376668333,0.5328445706002147,0.22453682
0.10766541652733758,0.5228637932201875,0.19887160769396517,0.33132064332346833,0.495080230903519,0.41574321148643845,-0.013009843
0.30633825068032855,0.669540077509187,0.614315624113355,0.4595742961406247,0.8728115110480456,0.6689776302787429,0.11541593
0.2270064832449717,0.6941323542374938,0.16110242454959894,0.5051866539722452,0.5636322065169004,0.5163455029526097,0.11920359
0.22957763401327988,0.753060764315574,0.08434915127156778,0.6061908175149677,0.44200133594156843,0.3567502465622081,0.16844413
0.18984622462928286,0.7334556596740893,0.7330905390336809,0.6474925619641165,0.5893373826538987,0.42120223514072364,0.06285739
0.17599742083551445,0.6814472961894663,0.5782780470642308,0.7061832288757341,0.7391815421656266,0.33775854222377977,0.0642626
0.1670959883774955,0.7151700170394018,0.627724050728369,0.4626878908491107,0.5328241160689413,0.5235277291413557,0.028691456
0.11919501886007716,0.05657305596596196,0.53510703764509,0.6084376025707617,0.6348059397726784,0.28295282823368617,0.036761783
0.22361584206615423,0.6479789817695469,0.42764495618475207,0.33215773047278985,0.6405222270981353,0.6929745544874961,0.06421494
0.3128593440371156,0.7004460967167742,0.31817652823555886,0.42286334914575874,0.8043760245719028,0.5748523572484611,0.15318568
0.4327743122485037,0.6598599466311463,0.26634056314933674,0.5502654104228394,0.8947626345683837,0.48878881276459196,0.28251228
0.14814239058097736,0.6298758474229844,0.4207185592467226,0.3729858173653341,0.5236361048797461,0.7317538442333887,0.03476877
0.26268003935914735,0.348044197840386,0.3041559638484323,0.683463921952857,0.646723964710027,0.2721528236102405,0.16525158
0.19822673941393576,0.8565861549399172,0.7873030718737313,0.6792244714315792,0.4719504813788846,0.44595828901499557,0.099977456
0.5572960823909192,0.6473276223695001,0.3380576656998796,0.6398437483000552,0.6945227459796973,0.6821294011697838,0.34580517
0.363391168528671,0.3816718812449331,0.26185590198802156,0.7395513134197186,0.6357876066950505,0.5991536356386511,0.12036896
0.2641566304828461,0.6400027607364432,0.206067225257636,0.6957500747448191,0.6819515835549746,0.345012093109215,0.18877468
0.20607746856266962,0.6422989942893483,0.5664251289900395,0.3748958708741983,0.7154977263142297,0.6835893404951422,0.015786473
0.33494378833198446,0.4734244367134231,0.49916560517527025,0.6664067531240219,0.7784763434068598,0.6091762644017759,0.09969944
0.2832573331748713,0.5482085603985318,0.028009649474042886,0.5820932492947729,0.746947764096284,0.4558360253960583,0.14602397
0.2519213520598975,0.8011714802685687,0.463811578253514,0.5399505166608659,0.5077796614336404,0.6035779250270044,0.17453605
0.12443476365801381,0.6891623224231881,0.4752261277863992,0.33902254978070756,0.289905973902043,0.5871632722072755,0.01257027
0.25743577448950267,0.653929490184781,0.3326462931217489,0.7917473002087657,0.6978792007392659,0.33179241355219546,0.20446208
0.10003596378651486,0.6433080742188395,0.31125221526966224,0.33896147290768175,0.15465994821350698,0.426475406962059,0.03899644
0.19061653121502575,0.8353272962221627,0.1569833480099872,0.615058145778106,0.2016565832346222,0.3237012156020171,0.20325312
0.04918867644534289,0.26847265002108167,0.14911724414572347,0.3631385797059766,0.6668155093670405,0.667185390678711,-0.008250184
0.6465435727696379,0.6252418285175143,0.4414461605838639,0.10439763408995639,0.7055620663941511,0.1857867631687402,0.5043219
0.06887973832907338,0.4886688860418261,0.25986633754416244,0.3659973298923994,0.4833180761410962,0.5522466394760388,-0.01462887
0.12671380900336182,0.5597853088127845,0.2706304677219298,0.4012486122703386,0.7068108348615234,0.706604775126441,0.01989591
0.2156617630222339,0.31522920611546057,0.3534117556967092,0.682891620175559,0.5961134187538167,0.28050034634160637,0.12065195
0.27906812397004854,0.43278448743092846,0.6404034137397173,0.5971465343649616,0.620187657527336,0.43944890018950566,0.089458466
0.3681882554748115,0.6969980230882684,0.3651982679909893,0.6344935408374947,0.8914389257207509,0.5096935148576747,0.22702312
0.25982024970717116,0.7466304171036249,0.22068714208889037,0.7939162629293246,0.637568171574862,0.3502642225354055,0.22768332
0.20901391382411452,0.3398950104350962,0.3565914603729997,0.6014371194242292,0.6748737451942547,0.25868737235856276,0.12467504
0.5004217694389886,0.47645724209388496,0.5990582747611246,0.3343729838020993,0.678636343927748,0.35229771590157033,0.20833297
0.13441098104551089,0.5330336535490233,0.9887324951791506,0.46635937017640083,0.6761934795079851,0.4239216367175557,-0.08981464
0.7150703152352146,0.08436787680957575,0.27577891108142544,0.886720917842637,0.015579560491791322,1.0,-0.0059011653
0.22245805119174222,0.8108483025180795,0.10951226254234725,0.5670724577618399,0.295608596254851,0.26994279475079863,0.16846561
0.12398415013657885,0.24564598339472277,0.7732916002416872,0.4846863526666405,0.6692664919902348,0.33773582628490484,-0.037537962
0.16741070366870572,0.45305629189537994,0.14050980185031775,0.35882765740210804,0.6993014975616568,0.3912512963270828,0.008443766
0.08411923436649199,0.44692353918379807,0.24199935457512164,0.40957647037114686,0.6075638567097655,0.7824273270302028,0.0036980007
0.25857857340637397,0.7298326934428581,0.45503989220124313,0.40998027267552695,0.6747801332108314,0.5866224036563754,0.119305596
0.17426829158192253,0.6102372844233996,0.407939920145319,0.3396314762702791,0.6283039712768137,0.7039608524945561,0.04071956
0.3362226448417515,0.5596473371869647,0.20718934364785788,0.3357446186304932,0.8507890356895075,0.2974589874333519,0.16848174
0.14757845785250284,0.5751151688394863,0.36432624052483575,0.39203909748040033,0.6318372702772983,0.6835983424861387,0.03470573
0.16961371871921888,0.09745008985619674,0.4805636863768,0.6687005493572915,0.5813597741334005,0.34053527688145346,0.069447584
0.29843616372765724,0.07579306522750906,0.5894764331142189,0.5625539059098057,0.37066902316390876,0.4428556672790897,-0.037057754
0.37288816896710075,0.40765732387522013,0.4484191265751904,0.7079052355147339,0.6485667249834449,0.5345204703850258,0.13306917
0.203859432455598,0.762424361464199,0.8186799444919279,0.619569955858696,0.578563592133097,0.4672129795812713,0.0966272
0.13696595151150767,0.6239724451699554,0.5772556034770651,0.3954308840622961,0.5001896738351562,0.6006179493492221,-0.016364599
0.20748336891240843,0.6244664790612998,0.5321434440497534,0.3928173616760434,0.7919259615149303,0.691783948671236,0.02161532
0.12771468569916486,0.5497375549159386,0.22262947398839822,0.3800290634325546,0.5349819466636853,0.5794278779398796,0.012063727
0.5951346931650205,0.5638408906748483,0.43065198033132335,0.2055948513888073,0.6519277161999617,0.3271341023485773,0.37761194
0.28302015249503576,0.610094407099937,0.08197411607735938,0.4425162288848015,0.843044484334259,0.43340998011503995,0.121795855
0.1453284001749549,0.5592987463374718,0.9003071248337149,0.5317809787721453,0.7476256181515064,0.3549971942838609,-0.033917323
0.15622657331833475,0.7552437808575886,0.8241586408279191,0.6040210432733936,0.5461496903455967,0.4383441756265271,0.038577784
0.07613309152462,0.43363266051019256,0.17217060562361705,0.3888832542996523,0.8619108324724905,0.5623864816125997,-0.0061699916
0.17238427175909582,0.5201247506650266,0.11227222236741358,0.45323831544334814,0.7708458099113482,0.4111368836820994,0.05552188
0.6086134217265455,0.6159788166804525,0.34575904639958543,0.24582734788907767,0.624375988227382,0.41765537688845517,0.42296913
0.5252599348733077,0.663368654522637,0.38377611628464464,0.34415886668481194,0.7323677616562116,0.41521016017173396,0.39346623
0.19261723183052906,0.8598998334422226,0.4094008832948621,0.5583574132502578,0.2973364489553224,0.30879146871054775,0.13138568
0.23227266204936353,0.5223366527473685,0.2597731753975912,0.7966452390603321,0.6686966301503926,0.2906594157190364,0.16288103
0.26669808217636154,0.4811275499269363,0.8098343629867271,0.3927191881820525,0.6401146949748846,0.35310566595799203,0.058167227
0.19805921277611777,0.7888548983306642,0.25714127226072736,0.49219097958086067,0.3514503046654054,0.4197825692237564,0.13949086
0.11897590584909606,0.3061613356235588,0.286462047126495,0.4511878136154566,0.5666721710181282,0.42906601435197067,0.018940266
0.1790751279576553,0.5235031390608433,0.41723868861936614,0.6648867641848681,0.6875813055710528,0.2801152842978667,0.09868982
0.1709326430243684,0.05840483633204463,0.4783948876102268,0.6397479977622444,0.5198613144825344,0.2983104287171059,0.031020047
0.26522289961936407,0.6245457139792199,0.10789327105323337,0.398721512209418,0.6650480856571583,0.26760080331066577,0.08162721
0.32172537783045074,0.5741439802260002,0.7968131306450479,0.3552144073873825,0.7704452349171532,0.36760232139205395,0.0827556
0.20889590940710817,0.8465289823055229,0.6497209637497484,0.7134248047597717,0.5500816760169747,0.3777396065897963,0.15265423
0.2845799426028615,0.48079442329723693,0.8101446639295744,0.447664529296665,0.7154774841654461,0.4728952480014174,0.030388705
0.34756544310255777,0.5922476145570638,0.18752504329514566,0.583448249879687,1.0,0.5408240389536808,0.1682188
0.567229772801863,0.5691274469651848,0.43392813832253074,0.5267221449996047,0.6589404668775837,0.6062460796691278,0.31788823
0.33071781669382116,0.7623764266409073,0.5211790627035329,0.47077663947732556,0.8414624453951367,0.5734674778112925,0.1706307
0.39692661164556453,0.2074095062846748,0.518799574633642,0.6720316905942412,0.2532300916134511,0.6424939941568204,-0.018327462
0.22263735270520837,0.9685905392774392,0.49777692584084005,0.6380565114385908,0.26966359639431553,0.4449293307977103,0.21174464
0.22244347468539058,0.8148810472670786,0.32199728422116625,0.6848187107185957,0.3673824373563832,0.2952419944385477,0.1863254
0.5330645646831853,0.4309526262971589,0.5184180844488788,0.5980087192976311,0.5524559748479315,0.7182321633927297,0.14579275
0.3591188091098815,0.761141996543424,0.20096896625857308,0.7487508884806694,0.7756213281928446,0.4372854554144534,0.2718692
0.06564301899462835,0.41041796408914616,0.22314021298853923,0.33980901781381245,0.6168793589486912,0.48022780205265914,-0.025105162
0.15919407475516806,0.5835213395728525,0.12411173953415966,0.3877040207114888,0.43368910169948943,0.3778712111763978,0.030772228
0.19460421431244634,0.5318359758051301,0.10486868249767894,0.3816676872250602,0.7668710633686673,0.3697817855706211,0.028236367
0.1176179906754869,0.4914613547237878,0.1857174382442627,0.36744117567236423,0.6397599124386324,0.42077307397302516,0.0077638365
0.1401711344421708,0.3284083416439374,0.8203599212266339,0.4325795802118153,0.6050449855822071,0.3387017118579363,-0.026773933
0.2521037777488937,0.5003432944295048,0.14363440435054875,0.5478029172984692,0.6461453270274808,0.29615826530811373,0.12454147
0.31989942564558793,0.7663806554336587,0.4653781229859539,0.5703690597610281,0.8370036628470653,0.47307665622222,0.18167748
0.06365956972605089,0.45792858186874086,0.2384037224444733,0.3476536390356719,0.4884668874865957,0.532886757405085,-0.027741516
0.3992456480933321,0.6087848517703837,0.5630917869706802,0.3910924573239007,0.709394868484266,0.4882041837677738,0.1915306
0.20151227740073732,0.4212527290565027,0.7135170789680957,0.49132050890406,0.5844345409751805,0.33374826470699426,0.061046313
0.2500830644865045,0.577808554777744,0.012338338185313158,0.4628207257916725,0.661321519594162,0.3633371555323777,0.078199446
0.4654351405473083,0.5533862863446671,0.5080037103004592,0.49099019656269566,0.69184591835071,0.6665428025335833,0.20171426
0.21286652183357258,0.8629296972529132,0.6063830155098316,0.6988770934105786,0.533632321828182,0.4241855290560278,0.123578854
0.4549411731400585,0.619252870811523,0.4810822371769627,0.3861962820090343,0.5971014307143435,0.22719496892404678,0.38292593
0.11592403696615541,0.6107919903798602,0.9534704157670227,0.5862130898975176,0.6387683863463912,0.4344872119975767,-0.044217907
0.2853037024248886,0.49364928510009676,0.2041588218294788,0.46021577923310264,0.9903698721530686,0.4118830254894021,0.12648696
0.16767699786067722,0.6553696793681794,0.3345773219852335,0.4183568409690437,0.4964142979650735,0.6625899929383343,0.0691756
0.1897974311590021,0.28251006843443904,0.36258151955173035,0.6232575607430809,0.4850827048925642,0.3254683588124117,0.08656285
0.2024742114623642,0.4744178295319175,0.12386315338304504,0.4133023758049768,0.8942737357823858,0.3644091150436334,0.050246414
0.17667981216121004,0.6273717185370391,0.704550624162562,0.6154135475461291,0.6878827146690774,0.3963280275229265,0.03987532
0.28086106672639977,0.40374430618524193,0.7626236339254018,0.5455201001096649,0.5820569385799265,0.5498499057827495,-0.0040523903
0.19861953308226254,0.5321093902482446,0.2676218123543368,0.610871900770805,0.8044885706178737,0.34540748544581706,0.09391642
0.18869534727171539,0.6569709828805266,0.6143516514037795,0.40468288453749446,0.5758503473586026,0.5744704467834263,0.0041042343
0.22445754395109957,0.6880564260272113,0.44295695563439086,0.3665436542001326,0.5947402182721665,0.6524396217035928,0.09002459
0.4315081776882129,0.6153759866491071,0.4988618324074766,0.6848310740418857,0.7311019687969119,0.6029038745718068,0.2201778
0.39821809654687973,0.4154593606224485,0.6052259048323186,0.5835980080297878,0.4817431398035918,0.5396056923626644,0.11587322
0.09039423246793199,0.7301918587624333,0.3841423712219601,0.35634423355800626,0.1786052797513361,0.6118538312820732,0.041102864
0.18731672780501335,0.6302620645785204,0.9458147537425667,0.48590470074695985,0.6808806491828324,0.4740109917578807,-0.03796203
0.2545089573265248,0.7077251965709696,0.20675782177893026,0.33144863220179605,0.43175097327338563,0.29766962019528675,0.11757438
0.38777641124198153,0.7206023514754336,0.4786789542618683,0.27423216870888356,0.5903179244971387,0.37531114834141877,0.25574985
0.3008808680123194,0.7495635796605311,0.702495618907196,0.5729001335619665,0.7651615179384205,0.5446212454752286,0.16289204
0.37506285830003555,0.30373438371995887,0.3960058710014544,0.6024141088950409,0.4653291167655683,0.52814141135275,0.09254769
0.13511049738696485,0.6169090294218411,0.3667355643527209,0.35931850482375627,0.4651012065337893,0.6761676995800495,0.018139357
0.39087884024807673,0.7439757141184877,0.33898036029683537,0.2821252565241324,0.6098803575077864,0.278205391796707,0.24609596
0.17656279786108323,0.2658637797249905,0.38750582385541726,0.509452236508968,0.6292855304452275,0.31508393712440363,0.065013565
0.3127370258059248,0.5693275483542212,0.2827436654741037,0.6829086257575699,0.7037884476477357,0.35596377667429513,0.18922056
0.312994767703659,0.7004562889891739,0.0,0.569458306741376,0.6898192230650626,0.31288674942526823,0.17498027
0.19198524718327337,0.7242241340196653,0.3012071645686119,0.412876612228491,0.43730862697061246,0.4702515619813259,0.07672892
0.16411473869886406,0.31688554899968113,0.6175323481142118,0.6078468274986569,0.6884056709941161,0.3450594171382268,0.010136937
0.25730438843570735,0.77440549092985,0.5391310363486235,0.7570354125205296,0.6692547926977737,0.4419479085158,0.17170964
0.22857111343286113,0.5353248330666861,0.8558081193578091,0.42431704531141157,0.7495305790057775,0.48012130936862774,-0.0136178015
0.1267874065227153,0.41285655939556076,0.15096594262328727,0.3681223115069256,0.8273584787880526,0.44982320383395424,-0.011165393
0.1735250491267758,0.7273779195780995,0.44559874038082803,0.4231166300888838,0.4137667604753791,0.5828076309173856,0.06496971
0.19401798452855734,0.7793244013382374,0.14361567457758706,0.5408445418148887,0.2548624997429424,0.3252449870925288,0.15676574
0.008914893862082107,0.38622114761288934,0.27694374105943176,0.36387280456245263,0.5639878166152617,0.8330459359295999,-0.02452868
0.2698517810147149,1.0,0.44055563532979597,0.7213667458497838,0.33508668306610656,0.476641924320667,0.29743415
0.32794045683273615,0.814355389150848,0.3361141602147233,0.6545687713281365,0.5453167726573782,0.29008905963147896,0.27004927
0.2509503957548399,0.6165508691154046,0.19110086645559488,0.7942505887666249,0.6128429546910176,0.29029722366813704,0.17970607
