PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,effort_D
0.9077595647348408,0.366558822080062,0.05346614651500953,0.3342424791564467,0.21207662185684562,0.5015850091191361,0.7406104337938291,0.7585157267012165,0.6245678818490521,0.19941085622478288,0.54719478917835,0.6870592356548467,0.30501750543723727,0.8427912787521568,0.424874284977792,0.16519688455857423,0.0075898020947219
0.19393084335244765,0.46662192787561774,0.4589686198102853,0.6996378310879785,0.7039320938653766,0.7614332789122071,0.5965137149058706,0.6043683184893575,0.6052599881393788,0.4675376186458352,0.9999999999999999,0.5830483519148191,0.2759904131412534,0.5893074023605473,0.5190184713379444,0.4478806266811929,0.1154790765476699
0.5294750593608322,0.8076961140272122,0.17466180889368038,0.6529993459832991,0.58537500888792,0.8119025544004008,0.5037198841474918,0.1334508892435955,0.5471577596995931,0.6547967156511558,0.45661546785545276,0.7565024649575374,0.4099476261109266,0.40267075881946224,0.6320313471154513,0.5860883832064857,0.0041514157595347
0.6305684579114978,0.8216459809379913,0.15930559878737036,0.6289029631479709,0.5603451247143096,0.47979426367496525,0.48458965820507516,0.707001558374796,0.7085715466305841,0.19649688798050596,0.3402455931989749,0.30362327947978585,0.5812484352050558,0.0,0.5598780141300298,0.39929484909334095,0.0276813867630048
0.5052055278473391,0.589338704500288,0.6940806582959301,0.7983961087635655,0.7587379504828176,0.382740981029667,0.5937965947503443,0.0,0.7616407142331787,0.461638590323202,0.5617631376876718,0.5264158571547893,0.6670681613391823,0.4909750618136634,0.35635764671343056,0.3934791817234283,0.3278192391183787
0.4658443813267595,0.6364673784443522,0.290474728225515,0.6420422850618402,0.6883186043484006,0.8170183822052539,0.4838467039034205,0.6253962970178342,0.519643263543357,0.7989387000103205,0.3853958404139345,0.7573380125488482,0.206838960426499,0.46640798097494063,0.6289828120369373,0.5000609449168907,0.0576920029788784
0.21639455384510092,0.9293931044616002,0.1555058889374859,0.639379829212782,0.4172342688474717,0.7564519520161597,0.5914451773322245,0.07833152193659842,0.5569728861686964,0.604619360050528,0.7216498038558627,0.6549430279194595,0.09778559525487818,0.3885650324367639,0.43302668708673175,0.5899628090114909,0.035540555529147
0.4140367921026278,0.5137844812548273,0.609904174969347,0.6305123881400443,1.0,0.6767798648523743,0.28581047419018124,0.6475248499369294,0.6560776459715182,0.49278472417809654,0.8784344027500907,0.638402027254886,0.4282410456206465,0.3279131777301295,0.4605931592560979,0.4432571714227174,0.1067484273739918
0.6790013133136092,0.6099295369478962,0.7456268102033752,0.6812323904957479,0.6231274828464561,0.5644363120523254,0.5172906266276518,0.45954287651948167,0.769642868877568,0.5918563634453464,0.21606520488031938,0.29948923519054027,0.31468156769805494,0.6656893845366649,0.4596368133487865,0.47385340678407833,0.1353488298394891
0.6885695982983397,0.5927189400525467,1.0,0.158939275050218,0.0,0.5333377849558878,0.6965616844634994,0.6118118503284214,0.8396870214671287,0.651272415506476,0.7868888021570265,0.684996769542422,0.1719748508498674,0.47431551561694185,0.6987893292003016,0.6107984499329178,0.1793189776742564
0.7721679180642793,0.7378552116312177,0.3577689200667469,0.7800724490314793,0.4449363689920329,0.48525437882915234,0.4678896472032431,0.7889833776848029,0.8470374295707148,0.567317709665423,0.64357954197264,0.2686377819687609,0.4824556264970578,0.10944821140664462,0.18837026978336668,0.42790500243459556,0.0588962304511099
1.0,0.5634965336001346,0.6438060847766933,0.0,0.49028648798106433,0.4477297527151276,0.11707808865168556,0.1743263515827177,0.5204145556112971,0.577900882640491,0.7662781676975013,0.0,0.7615523664663291,0.6301844879043088,0.37314058190215094,0.5608054643504651,0.0565194657032846
0.7510815445958643,1.0,0.14203961845463953,0.4771883843913788,0.7610909784517629,0.22507066196325215,0.4221413099526845,0.4107802817614439,0.8416562027644523,0.6526134705427784,0.8737336421310171,0.9999999999999999,0.6710851778691743,0.5972771463974841,0.4924816347440648,0.0,0.0050228961670707
0.6548947813231066,0.9299270998829829,0.38481638156169995,0.5785637871485393,0.7870457016974024,0.38194120164147766,0.5565839486283534,0.28981307093712594,0.6561194174177457,0.5357596658202933,0.8419661630926407,0.9495349135987748,0.6827376786310355,0.49295403597525045,0.7199308730063394,0.5010723715324373,0.0
0.7230836023787597,0.7155007460260053,0.28279131803318547,0.7658963435751791,0.5279225558550109,0.38593863263056605,0.48420185804869764,0.8503714734935484,0.9034246487687917,0.7912232778541173,0.48473517577323544,0.6018771623269346,0.590229797445856,0.48992548736217684,0.4999849179171353,0.6279697293869291,0.0314049848679311
0.4804942299712639,0.75037183571485,0.3097464666536256,0.47562486119469505,0.8283567112729686,0.8444016595335619,0.5120039303864738,0.6502829176509011,0.6369962593635154,0.44812998090769174,0.46626438003188697,0.34875888591671117,0.4037401099064134,0.4570318806835316,0.27769611836106417,0.45889011439087357,0.0548874205764446
0.6708033363281354,0.6862458741150894,0.3713678466371503,0.6424113277273756,0.6667383704567337,0.6663711483848338,0.3220237332107512,0.7793321816119536,0.7986621221600538,0.9407287843923537,0.18080531564286573,0.5339987690864498,0.31942973837927746,0.6747400142450818,0.47249908829670595,0.40007943770891613,0.0148468571247484
0.10959694409891507,0.6132637331705125,0.44925566530377437,0.5718206544362106,0.324437704605001,0.2023855235098136,0.31552565311419295,0.5730294370824064,0.5781946570358958,0.5468470632062878,0.6530883967230462,0.700688970292342,0.0,0.589399795678245,0.3109408789730163,0.16450307859840418,0.4013088051211357
0.0,0.5203348609268064,0.471987152749741,0.5470983347310441,0.42501663232328274,0.42757839613057474,0.16572448294418174,0.6460441234411036,0.48075006941024645,0.39615110019649513,0.26899712587627306,0.53970704894805,0.6831206344009452,0.8817748385697248,0.2748381620563692,0.4690728407326901,0.5815626435962035
0.3477730110893179,0.5158844210671943,0.6980168079313835,0.8021336607869206,0.5676233358509906,0.40850435347189473,0.4503480062838409,0.47109465324428246,0.7067949973891904,0.8080546176315223,0.6151239675238281,0.4729301345862029,0.3717833936014638,0.19775860191887012,0.5582047435269806,0.4113501899734994,0.2292627275752246
0.36421072422842093,0.556844201431633,0.49036200832380916,0.5792909958504923,0.9134412937169081,0.6532301924323255,0.26220293771522807,0.5996644629170327,0.585305133749958,0.6291586120708501,0.7934208028462532,0.545425891184076,0.5257788802188543,0.11680759194665047,0.4695822596525217,0.4373529497413154,0.1656763480217394
0.21351750727195795,0.787488377243873,0.43013431160893273,0.3951283491787427,0.3648436478582322,0.5241089236889727,0.674645437385055,0.6226808612574977,0.5445906884570122,0.6010474869183824,0.35932396559013,0.10096055237551571,1.0,0.3983518275252127,0.7320953601233329,0.3005569307576954,0.2838966265785679
0.44363559271838787,0.7251143962966152,0.3194830790316547,0.45063187781893244,0.7805748161042161,0.5917472090302293,0.4915034586281497,0.8347314443362106,0.8608327035940762,0.7937154217600471,0.3540921799819206,0.33029364073803635,0.24863163574075642,0.6280745903855321,0.7997646707005287,0.2847987456592749,0.1392150338292849
0.8142859425492868,0.7502825766648625,0.44198650735547984,0.09173684687150885,0.6102965686727279,0.45800622581146994,0.501839769678804,0.7094044718821391,0.5227398265461058,0.4222926576295981,0.5917023743692116,0.6381482199557476,0.03690083914374337,0.17030464789464583,0.2493462248281094,0.6749834497322251,0.1045934940026302
0.16655119855389522,0.816590748191232,0.28787421740524566,0.5926434540912552,0.7324388208586213,0.23883551830534122,0.30963460791958064,0.43217102970273613,0.8210640646497058,0.5256964719211608,0.2876134553158787,0.4979774010745367,0.2713486965553387,0.4712455962093808,0.2840663090615786,0.6029187642374787,0.1562960498169891
0.35293617120775145,0.8015549572859502,0.3608813300807597,0.41515321137159666,0.5138927056860242,0.5799278227511229,0.2612857468333367,0.3759656577825249,0.5872943639734771,0.34874967955995406,0.892426744464228,0.23901900295027367,0.27557757173767977,0.6198077435188071,0.45385395738714573,0.3513026983469634,0.071572309106178
