PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,effort_D
-1.164873998862556,-0.15991024647440769,-6.927927999255773,-1.1913338921567505,-1.7197912466589567,2.381190833715776,-2.3421637945466878,-3.232246395044838,-2.85526301510144,-1.680344424453452,0.1976118558175988,0.8322633277961601,1.779847438784396,0.7434256675625303,-1.0868522271486436,-0.4775478081911593,0.4489517392743565,-2.1303814455471817,0.8233239657796808,-0.3912529215684152,0.21614147431480973,0.20951313968665675,0.0075898020947219
1.258748981273433,-0.13883883983428438,-0.22364595617995184,2.7658051159404176,0.2642947199992616,-0.26900560783579275,0.66626399797577,0.31205412043928826,-0.1942666233957857,2.0599555142103783,-0.30922794437239814,0.018494366900365166,0.24616309929441357,0.38019069340272793,0.9930021013699274,-0.9697416096188929,0.5066349291067082,-1.1317521543891538,-0.723693430715927,-0.903670479775809,0.051353296378529714,0.6625070814010311,0.1154790765476699
-2.4978976795131453,-1.1792661982434702,0.5014126296061187,0.6767032057269345,0.8190125569259338,0.16859447772111705,0.6289411299246433,-0.08062903821585085,0.7060853204518425,0.5903548239992612,-1.1408693903623361,-0.9694359454831372,1.271535104002352,-1.8028966755778915,0.5201227376032889,-0.9650752556739232,-0.4767914190078823,0.46925120794025066,-0.4670673679213601,0.1847328407016538,0.7089719258573967,-0.3458037357446029,0.0041514157595347
-2.4634260860766983,-1.1484395680626767,0.5329544467197208,0.01269585645313436,-0.30579994534986193,-0.15849933746373773,-1.1433762555074187,-2.328546406386075,0.7816313297470582,-0.7062018787784281,-0.7052792292491609,-0.13701505643830733,-1.2331669465361401,-0.5328552263298568,1.1746278873419156,0.677008894603569,0.3043042886474961,-0.3748865222944844,0.27690650194307054,-1.292966083806532,0.5348397369052501,-0.1439431084851402,0.0276813867630048
1.3422731211733028,1.2662367535047172,1.6768709809205533,1.3100793516138,0.8942414589497152,-0.6704491167624317,-1.8887936779137633,1.3234577363296847,-2.26931751868622,0.6569781711936485,2.4266074131842794,0.25060187912414134,-0.2719063856903235,-1.9820347834543666,1.9663691065279691,0.20164456190091554,0.2956930515763268,0.34030628751645453,-0.6146722296498613,0.2472026899832151,0.5444970403265276,0.28496521043217665,0.3278192391183787
-1.1418919705439,-0.4391768761648361,0.12019273407988884,1.7665796029051564,0.5851964101257993,-0.10343342897740168,0.8565884781281238,-0.5051763435479366,0.8581451608006871,1.2802950114746565,-1.1109237776108054,-0.28547423153805845,0.9632952532486571,0.07897472738440088,-0.8012685778822974,-0.5765691424610748,-0.8451581643945042,0.4309721171369487,0.1627001829394793,-0.3500223751592142,0.3195507229904126,-0.25752722726745186,0.0576920029788784
-0.7917157723973247,-2.5572973784173385,0.5928924396285628,-1.7231551862246497,-0.4417087300380342,-0.7527550689173438,1.1406481665796893,1.4370534062814262,0.6763867691146501,0.520458871262417,-1.5428534274460044,-1.0117962677886805,0.6932252859805842,-1.8347899641714651,-0.048678008189286734,-2.303904133379217,-0.3787434137200962,-0.2611753108558434,0.11675193994224693,-0.3504517495527685,-0.7967362876117369,0.14212996657132754,0.035540555529147
-1.2296166731279645,0.7572682033923998,0.49612126598812994,3.4080184887465275,0.04059918537293251,-1.2806103791845391,0.91224869428015,0.4473653669050616,-0.6966172496088114,0.9251866481533196,0.517145303913469,0.2649518582681488,-0.2552216772294189,1.196392453446208,0.7061281608088361,-0.8722937239359846,0.4761580918656943,0.6184382860552452,1.7843901512360423,-0.5050900437745001,-0.4791480800136812,-0.19549508620621156,0.1067484273739918
-1.7866642817323763,2.588565721988868,1.178391224630159,1.5491533005121454,0.25583000399358535,-0.19124876989054493,0.18399590746950725,-0.3128192933549537,-1.4044235719390559,0.35412319206864395,0.9124913608971089,0.0871703385883651,-1.1041965534186065,-1.3642420585318211,-1.3464776869138444,0.481846610849261,-0.25201434771294084,-0.5981562204359937,0.21998874136465174,0.18449456373839515,-0.510466263311801,0.18702352252053106,0.1353488298394891
0.8054049715522008,13.067304364280535,-3.0103863861028883,-4.150069879514138,-3.8294896643022196,-2.3035317649906597,1.7925334481345128,0.37335380657934064,-1.1446292662200586,1.204225891882513,-3.5592227377204266,-0.18694922891645552,0.652350835127691,-0.12856733054036207,1.5238613535534808,0.5220576834242494,-0.45099138257004295,0.2909971668021619,-0.02085525026152332,0.2642585589424672,0.23535320945220045,-0.3307536581205958,0.1793189776742564
-3.207958359989832,0.26793241124534023,0.7669162468719966,-0.08150717579399412,-0.33102697983506985,0.6598462348546349,-1.3189705095427953,-2.0810644219288097,-0.025920281105917133,-0.03412036050219725,-0.04370159360203446,0.6163407142817721,-1.2059689356591474,-0.39385192877072606,0.49388809849827225,0.8776477885958881,0.6100511251822013,0.48235865601645195,-0.7047278851784965,-1.0708130229261124,-1.0813149016464294,1.008427055546107,0.0588962304511099
-2.1527643586055474,3.8894665042599694,-2.502538729618628,0.07528152628115166,0.3896850920471671,0.19417773492151894,2.137208827092902,0.4385329717840085,-0.04238722035049144,-4.024637620459191,3.7823089724775496,-2.2532269216650582,-1.120053630269804,-0.5066681870450727,0.0038374646512890956,0.5172858091703304,1.6573723409873822,0.49286008451438496,-0.1761227326370618,0.5271200278772812,-1.0879771081552871,0.470793570434477,0.0565194657032846
-3.5498818833881662,-0.7963691241909743,0.28522203328141466,-2.5327045722516504,0.9189767471815853,-1.0573812466523347,-2.2763274119795383,-1.149577248396944,-1.404874364776393,-3.3019922139685436,0.7813353656887622,3.9812354308062563,3.6897727114766545,-0.30094633445507013,1.1622429737877042,-0.9379627570362749,0.5155394490923667,0.11600275233014547,1.2268354728537807,0.15693697908886023,0.3270509317193468,-0.3475495733119723,0.0050228961670707
