ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Effort
0.40254646386325993,0.2638977670092192,0.2981121903206248,0.22271040175816947,0.1067936438877688,0.31516159845982517,0.515294857530814,0.2624862230434605,0.2897298957970933,0.38218667465955686,0.07577083136243498,0.06806195672764287,0.07206218809601349,0.06352441196108348,0.12849709908199722,0.3869862923352938,0.4188690267023745,0.11470186662584547,0.6144355360188811,0.5243407856266482,0.4568971084540383,0.4832286450885164,0.43837474797075426,0.5328479218391498,0.480568305894466,0.39074915147040995,0.45611738703524907,0.48594869771019233,0.4608008538837152,0.4591240883485117,0.5211595876730559,0.2970018368972515,0.13499095322979077
0.25323897130196504,0.07887104655485035,0.12473730141054118,0.1265027640536682,0.1244498977024838,0.2078979619443595,0.29974522286022187,0.15397219177213262,0.2451526742198099,0.44930874178226654,0.2781807446061289,0.23220695276073436,0.2588470517696643,0.22200017293545143,0.1468272601089619,0.5627854823195879,0.45636439968067144,0.12127958990698004,0.5284890672193425,0.46117716003444764,0.47360853251765,0.3324849588963108,0.26077795101449075,0.517410662491828,0.629392656872892,0.4467614005527725,0.43661668283059374,0.6100168329218931,0.44230503689928374,0.4417747199137725,0.5187891740859918,0.5113095134494738,0.14006572639441134
0.7859077261880008,0.09325381236750847,0.15133019350693094,0.15198339605791203,0.04292467767419085,0.1502420620688884,0.3663260767145949,0.12709719562395774,0.241221601206683,0.32576999177734456,0.304730082870601,0.2745460794913559,0.25738650830112864,0.23887057947466211,0.3762481948454294,0.5663856068630626,0.39676145098691074,0.08416778314153545,0.6554321881933651,0.492356020559479,0.4077969823292751,0.6105162026063775,0.4560663901416495,0.3260142388584888,0.5394134803399834,0.42555174159506287,0.3902951631049518,0.45810958899780196,0.3380935100907146,0.45991782348349486,0.5784999816439296,0.552810482257685,0.11676863684320817
0.6921285559706843,0.16671277280954966,0.22716859831231548,0.199145707492881,0.16527806839533346,0.2290513074454532,0.254023194106214,0.15007836341683867,0.3439848814243078,0.3834788102518942,0.0800182883038939,0.09147217102771019,0.05237294925046856,0.055401293392296894,0.13786455848273707,0.3379414985760966,0.35117733615391356,0.08915036760652034,0.896640077421198,0.718310992300252,0.7313880438515579,0.8572821048127581,0.42709349276139585,0.4309906734930933,0.24849485812080507,0.3638197225103871,0.6698225886548084,0.7647400654749692,0.25834610411465486,0.4480037445221474,0.7931628104036257,0.37688174210774444,0.12194709449368138
0.6777421449682752,0.05334862454607195,0.11074234530654971,0.12590009412861053,0.032296765778416954,0.1509966048309778,0.2908397638892346,0.09462220125338704,0.2798132667971966,0.4502862092485165,0.16759980236608713,0.14394619741584408,0.15710715455440494,0.1416585061477111,0.1432936936427523,0.4944447234396833,0.3581215613148049,0.08623854658807803,0.5192321426229061,0.3968213625500767,0.3680443733344294,0.370921649613444,0.22386167262183587,0.42764798134971604,0.4270841138294609,0.5595616786060611,0.4167459791760395,0.38540774108982845,0.47294335661817477,0.45761303405379206,0.5407767693515151,0.3967417621020822,0.09234408986932621
0.765119729516486,0.22702409489949438,0.25860515897711905,0.20830843335545418,0.33508514520034716,0.18729202895558703,0.3471851746333835,0.19065898659204306,0.3637316563620843,0.41199859942686756,0.30464054957821796,0.30183723537097373,0.2674326221564797,0.27264457221146715,0.13339230200908234,0.628234200215332,0.4456497631042672,0.298792354689902,0.40010182908551606,0.2831339675736557,0.38245740990462274,0.46406714820357564,0.3583891701156863,0.29974980993471556,0.5108229228023299,0.3895985222687174,0.2985546660999878,0.42420484097609545,0.44733079434287076,0.35139506072840254,0.389597168601,0.576171328220153,0.3239254065107343
0.6617470843254729,1.0,0.9076305695692137,0.9036494604563753,0.6563914019419449,0.3920291651392811,0.4477864858968279,0.76766325418369,0.5387695312466908,0.49293980551470484,0.25620499775297306,0.2884480809218158,0.2516329071078595,0.2992175446635895,0.034797256652451314,0.20702513525318367,0.5525983114305211,0.7885520150585222,0.9938280691679902,0.7188782796155055,0.8001865568709778,0.6874834961362826,0.36588627173221866,0.5195754275957047,0.5206095810889426,0.6082253593269572,0.6757455941053294,0.8290575499466879,0.23044949964421113,0.30471349374659495,0.8849759039372262,0.41596761142085553,0.8351096140955088
0.194171783853399,0.11927610973102433,0.17125360252882976,0.20050696057688067,0.09729074883880726,0.2246267467607113,0.24456747577935872,0.18281450628993084,0.2895794856836511,0.4607680764174302,0.24787921285635747,0.21603465982587516,0.21693487599294847,0.19840653632687516,0.09972684990856921,0.5996220659863012,0.46230536229475266,0.198687305677922,0.4265900227900872,0.3005362945030261,0.3870883998150685,0.35504443809570585,0.2818825575773207,0.293074253080968,0.602042370506897,0.5889329845218971,0.3526931212505531,0.5079171224513086,0.5488175827212117,0.4193920394559758,0.3918951501278478,0.5716347097904763,0.21634510565211357
0.32740081064562815,0.10135295079777691,0.13732863246299548,0.14043551807155863,0.10286950439795743,0.2288015265691962,0.2705663641557616,0.1124847572536837,0.32498088423424487,0.3710443101305426,0.19596981061677365,0.17129540569373947,0.17121465206383335,0.15466333359209394,0.10654960518113801,0.5347097393925251,0.3749984618567834,0.10011805498850573,0.4774355782857258,0.35319966502164,0.43571122775548865,0.37544657707558304,0.406720214159801,0.38612912428017454,0.566516844711362,0.35449401425018096,0.47342522280975086,0.5030633863603935,0.4639025290879027,0.4954152505258651,0.47784323122397154,0.44036021234831213,0.11721317869385453
0.6380689145387232,0.1007688405536383,0.11735413237486744,0.11804989873834917,0.12259997579086748,0.2469108424551439,0.2865101582095523,0.10903155672974324,0.3308683266069671,0.42418024088490536,0.18813266257992983,0.1771055540691247,0.17389775502849436,0.16500131268884644,0.096707645614825,0.5987683723397283,0.20310308657302495,0.0787807942494588,0.45690628080439133,0.3904219410825722,0.31850030857584244,0.4443308354298683,0.3283188847880316,0.4311633360313283,0.5458396067492194,0.5355276602299346,0.3225441945880618,0.29554952714935645,0.7639406305360872,0.45755566400550673,0.29523307743979466,0.4677646329378205,0.09285669554399498
0.33638793777099796,0.20067709441110598,0.2589714382894086,0.1690820801071827,0.13863920610887592,0.2737937599605329,0.31341281173153274,0.1347804128477349,0.39300586449498237,0.5253420441643529,0.13847514739952108,0.12873550660680566,0.12562961970355188,0.12290238379937432,0.10792289314943788,0.46933799504712115,0.24787481951018386,0.146141335928659,0.700946777298916,0.5373449673706943,0.44284161783555476,0.4831505608741633,0.32641077919560324,0.5486127622866799,0.36039840136139123,0.5741746975011597,0.4126631746555649,0.5142010248290525,0.49718265437004444,0.5679199975683151,0.4836000916811294,0.39708485110012776,0.17228345872179357
0.6868580066621571,0.06766627550044961,0.10225708558075422,0.12427638469057645,0.12782138249074879,0.1536011548289151,0.2351849796067215,0.16226506120219958,0.17042159323676837,0.3873043549525176,0.5861972978285984,0.565004492989346,0.5372342741621821,0.5331537431427074,0.12146237899679659,0.6538524471311615,0.37427279829712423,0.1514453891204059,0.4893213062300843,0.5613287413992656,0.36160426933816936,0.5190877653379431,0.32484127720463807,0.45140307079983044,0.36922275455989506,0.5386697965516366,0.2812188731369103,0.4932563625165862,0.40461307704795163,0.513306343964455,0.4461408099094992,0.7236854552296464,0.18578977172035235
