size_D,duration_D,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_10,Generated_Var_11,Generated_Var_14,Generated_Var_17,effort_D
0.143335192414947,0.2,0.27064383,0.7872666,0.16973954,0.25615,0.8021307,0.20691489,0.77773035,0.76725614,0.0075898020947219
0.1670384829894032,0.24,0.7149477,0.28523785,0.7227233,0.7109996,0.28102365,0.6961234,0.2797047,0.28631622,0.1154790765476699
0.0228667038482989,0.02,0.36482227,0.62774944,0.386944,0.3609888,0.6240711,0.36507702,0.6303622,0.63351107,0.0041514157595347
0.0574456218627997,0.08,0.39998254,0.6206559,0.35899633,0.40288943,0.6270232,0.36422914,0.6028582,0.60786444,0.0276813867630048
0.2810931399888455,0.24,0.4902444,0.5495388,0.4469826,0.46563083,0.5647752,0.45871308,0.5581305,0.54304147,0.3278192391183787
0.0934188510875627,0.16,0.49896914,0.47106284,0.5522734,0.49835157,0.46553826,0.51916105,0.47765446,0.48148775,0.0576920029788784
0.0828220858895705,0.16,0.41938728,0.5997154,0.38974577,0.4155838,0.6077842,0.39195833,0.5910671,0.5912406,0.035540555529147
0.0448968209704406,0.46,0.66427267,0.34041747,0.6612132,0.6639126,0.33499926,0.63738054,0.32884556,0.33874553,0.1067484273739918
0.0886781929726715,0.4,0.3564516,0.6348091,0.38182682,0.34111848,0.6449074,0.37504685,0.65600455,0.6453388,0.1353488298394891
0.3159509202453988,1.0,0.29214126,0.7888384,0.17852901,0.25408652,0.81341946,0.23550165,0.7984705,0.7685148,0.1793189776742564
0.0370886781929726,0.18,0.2546575,0.7773938,0.19616598,0.2533331,0.7834671,0.21311834,0.7620207,0.76257193,0.0588962304511099
0.1926938092582264,0.34,0.099977605,0.9134946,0.06288493,0.10485586,0.93953246,0.09484153,0.91646737,0.9142686,0.0565194657032846
0.0167317345231455,0.06,0.6259814,0.429884,0.5579894,0.59375924,0.45170084,0.5806271,0.44012174,0.42003962,0.0050228961670707
0.0,0.12,0.49231702,0.5363349,0.46477398,0.47229445,0.5497893,0.46897206,0.54373705,0.5322464,0.0
0.0560513106525376,0.3,0.5470705,0.47945204,0.5140778,0.5350781,0.4910878,0.5164073,0.47656456,0.4717251,0.0314049848679311
0.0900725041829336,0.14,0.44961965,0.5450373,0.4676376,0.44647285,0.5402091,0.44375598,0.5445368,0.5496051,0.0548874205764446
0.0454545454545454,0.18,0.47195765,0.49319333,0.5294768,0.46470705,0.4986714,0.5084757,0.5121647,0.5084756,0.0148468571247484
0.5022308979364194,0.56,0.8762515,0.18187225,0.7957899,0.8549886,0.20302095,0.8114903,0.17326003,0.16343145,0.4013088051211357
0.6787506971556051,0.68,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5815626435962035
0.1076408254322364,0.72,0.5795185,0.45304906,0.5424531,0.561513,0.46753556,0.5476266,0.45502323,0.4456642,0.2292627275752246
0.0680423870607919,0.5,0.62995446,0.37876776,0.6199243,0.6285079,0.37659124,0.6017908,0.36763147,0.37533203,0.1656763480217394
0.8103736754043502,0.2,0.67482495,0.35735148,0.6369233,0.6588255,0.36966342,0.6377667,0.3553601,0.34925577,0.2838966265785679
0.071388733965421,0.2,0.74178225,0.243228,0.7657849,0.73291445,0.25088903,0.7560779,0.25529206,0.2505529,0.1392150338292849
0.0850529838259899,0.48,0.25928533,0.7512305,0.24288005,0.25739154,0.75602573,0.24336319,0.7458472,0.7463146,0.1045934940026302
0.1447295036252091,0.24,0.76851803,0.25034437,0.74827504,0.7602771,0.25155994,0.73217136,0.24182063,0.2456593,0.1562960498169891
0.1168432794199665,0.18,0.48979962,0.5394456,0.4449862,0.48282856,0.5499215,0.4522938,0.52963835,0.5278569,0.071572309106178
0.9258226436140546,0.82,0.8238447,0.19243705,0.80585355,0.81213737,0.1978044,0.7988631,0.19196947,0.19096778,1.0
0.0571667596207473,0.0,0.54036534,0.4417863,0.55906165,0.55738854,0.42374685,0.52181965,0.41836244,0.44236353,0.0169225650045158
0.041271611823759,0.12,0.15216866,0.8651012,0.11811104,0.15358071,0.8680979,0.12726052,0.85386133,0.8558611,0.01373770024243
0.0382041271611823,0.16,0.5186662,0.51093,0.47591645,0.5096086,0.5223129,0.48228773,0.5033191,0.5002015,0.0184120042464863
0.0945343000557724,0.04,0.4529784,0.5286266,0.4910845,0.44489053,0.53028005,0.47005254,0.5413149,0.5389842,0.0192517944573846
0.1065253764640267,0.48,0.31419915,0.7094191,0.2931817,0.29591352,0.7196294,0.2987846,0.7190053,0.7074878,0.0376162634089144
0.0435025097601784,0.04,0.3640289,0.6187673,0.405114,0.35992092,0.6126509,0.37571028,0.62568116,0.62796766,0.0060211373611573
0.0064138315672058,0.04,0.50803876,0.48229432,0.5333671,0.4993375,0.48366725,0.51347363,0.4910104,0.48986614,0.0102993139072427
0.2208588957055214,0.04,0.6203776,0.42292565,0.51629573,0.63289446,0.42757967,0.53746206,0.37886626,0.39361075,0.0421004262331447
0.4461795872838817,0.14,0.65366125,0.39007056,0.5800455,0.64822745,0.4034884,0.59411174,0.36991444,0.37035668,0.1492132908684698
0.2752370329057446,0.08,0.63153386,0.40571827,0.5681186,0.6278157,0.4179902,0.57824576,0.38641232,0.38805315,0.0985089762481976
0.139431121026213,0.36,0.32858023,0.668786,0.3507947,0.3163922,0.6705764,0.33443925,0.68107414,0.67645353,0.0517659362076341
0.5593976575571667,0.54,0.8893828,0.121419236,0.87689507,0.8938269,0.10907503,0.85230476,0.101080954,0.11489863,0.2125936841438101
0.0708310094813162,0.44,0.3533735,0.66681355,0.33029476,0.34227017,0.67569786,0.33367202,0.6680364,0.6622327,0.0824578916512177
0.3134411600669269,0.36,0.60647583,0.40517095,0.59045124,0.60501117,0.4051485,0.57654166,0.3933274,0.4000312,0.1444597613728193
0.0571667596207473,0.06,0.15876922,0.88266665,0.09306405,0.14825836,0.8901346,0.11787577,0.8764133,0.86922836,0.0081919158308377
0.0499163413273842,0.2,0.50109565,0.49323615,0.5174289,0.5002544,0.4864611,0.49107105,0.48900288,0.4969038,0.0791462661025811
0.0030674846625766,0.04,0.4758108,0.53405344,0.4700322,0.46783265,0.5377188,0.45956674,0.53354645,0.53301257,0.0075581118980843
0.0699944227551589,0.04,0.73447895,0.28806406,0.68641806,0.7425684,0.28864813,0.679281,0.25747278,0.27206963,0.0744085817052494
0.1042944785276073,0.22,0.5928754,0.3664444,0.6573753,0.59645957,0.35926226,0.61877173,0.3710389,0.3776052,0.1193769707341034
0.2816508644729503,0.1,0.7233854,0.23148273,0.7888125,0.72414166,0.23250425,0.7693444,0.24654455,0.24402876,0.1287731140371726
0.0047406581148912,0.1,0.4395444,0.5852543,0.418294,0.42271474,0.59502935,0.42774472,0.5869832,0.5779345,0.0033750059419118
0.0953708867819297,0.44,0.7827101,0.19953279,0.81096077,0.7789627,0.20125647,0.7965039,0.2064401,0.20529121,0.1654228264486381
0.0404350250976017,0.18,0.3040882,0.681257,0.33608094,0.30331436,0.6745874,0.31045818,0.6836883,0.6890604,0.0185704552296747
0.4121583937534858,0.48,0.55413073,0.49302128,0.4772243,0.5455919,0.5059848,0.49596292,0.4766956,0.47399428,0.0847395858091299
0.1469604015616285,0.18,0.4578147,0.5446464,0.46819812,0.44844466,0.5450988,0.45068514,0.54909563,0.5484085,0.0613680657888482
0.1285554935861684,0.18,0.439348,0.5354155,0.48874998,0.441528,0.52395415,0.450582,0.53612214,0.54415965,0.0478046616279254
0.1491912994980479,0.16,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0629684207190505
0.0744562186279977,0.2,0.66541976,0.34160727,0.6637959,0.6538477,0.34594464,0.6499174,0.3448103,0.34411153,0.1294386081665636
0.0250976017847183,0.16,0.34235075,0.646554,0.3650225,0.3437433,0.64037275,0.34159362,0.64416057,0.65133077,0.0452694458969117
0.058282208588957,0.1,0.5867751,0.41222048,0.59882975,0.5825715,0.40690097,0.5726175,0.4091544,0.4152269,0.0221514474497314
0.1045733407696598,0.52,0.39126778,0.58128315,0.43781188,0.3754892,0.5982727,0.4332085,0.61087686,0.5985779,0.2078401546481595
0.1246514221974344,0.32,0.49543345,0.54430085,0.43605682,0.48396894,0.5566007,0.45022282,0.53573626,0.5304978,0.1033417312354423
0.1600669269380925,0.24,0.60378355,0.43731156,0.54016435,0.5941296,0.4508133,0.55276364,0.42442274,0.42136356,0.0987624978212989
0.0435025097601784,0.16,0.80808765,0.2056106,0.7825848,0.81267166,0.2003689,0.7617983,0.18174341,0.19677179,0.0639666619131371
0.158393753485778,0.22,0.8490226,0.19073245,0.79778343,0.8251815,0.21021967,0.8090019,0.19535813,0.18454823,0.1088241352537592
1.0,0.58,0.7297465,0.2956837,0.7019911,0.71218455,0.30668545,0.6990082,0.29817134,0.29290313,0.6163109442094088
