TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Generated_Var_6,Effort
0.0,0.948706264613588,0.4,0.2782212086659065,0.1184210526315789,0.2201138519924098,0.6170212765957447,1.0,0.21782582,0.50320446,0.41371262,0.1968880909634949
0.1967822307505056,0.3850974927847175,0.6,0.2143671607753705,0.3078947368421053,0.2352941176470588,0.5957446808510638,1.0,0.3724929,0.3251301,0.5407676,0.2175344105326152
0.7497413333514907,0.948706264613588,0.4,0.0353477765108323,0.1394736842105263,0.0256166982922201,0.2765957446808511,1.0,0.19202563,0.5528647,0.21286942,0.0110712148414123
0.1967822307505056,0.3850974927847175,0.6,0.217787913340935,0.2947368421052631,0.2333965844402277,0.5319148936170213,1.0,0.35679248,0.31624827,0.514318,0.1403351286654697
0.1967822307505056,0.3850974927847175,0.6,0.1493728620296465,0.2289473684210526,0.1527514231499051,0.4042553191489361,1.0,0.3074407,0.32632032,0.43753758,0.06852184320766
0.1967822307505056,0.3850974927847175,0.6,0.1003420752565564,0.2157894736842105,0.1072106261859582,0.7021276595744681,1.0,0.2869181,0.24787223,0.4059744,0.0972471573907839
0.6840567309110485,0.3747051266947662,0.4,0.1254275940706955,0.0921052631578947,0.0834914611005692,0.425531914893617,0.6120563893273326,0.15454148,0.42281225,0.16856427,0.0864751645721125
0.0,0.0,0.0,0.201824401368301,0.1184210526315789,0.1565464895635673,0.425531914893617,1.0,0.27484095,0.0,0.50913066,0.1439257929383602
0.3239934919055357,0.3747051266947662,0.4,0.185860889395667,0.2131578947368421,0.1774193548387097,0.5319148936170213,1.0,0.3330581,0.3933584,0.49221495,0.3123877917414722
0.3239934919055357,0.948706264613588,0.0,0.0786773090079817,0.081578947368421,0.040796963946869,0.4042553191489361,1.0,0.077021144,0.53686696,0.30392575,0.0801915020945541
0.7497413333514907,0.3747051266947662,0.2,0.1801596351197263,0.2421052631578947,0.183111954459203,0.4042553191489361,1.0,0.28704548,0.41820118,0.37705243,0.1505086774386594
0.6840567309110485,0.3747051266947662,0.2,0.1562143671607753,0.2763157894736842,0.1755218216318785,0.7446808510638298,1.0,0.32390326,0.37782013,0.44873697,0.3635547576301616
0.0,0.3747051266947662,0.2,0.0273660205245153,0.1710526315789473,0.0303605313092979,0.2978723404255319,1.0,0.17316137,0.3772435,0.3886908,0.0742070616397366
0.3239934919055357,0.948706264613588,0.4,0.1744583808437856,0.1421052631578947,0.1423149905123339,0.574468085106383,1.0,0.18137217,0.52572954,0.33653128,0.1549970077797726
0.7497413333514907,0.948706264613588,0.4,0.2440136830102622,0.3,0.2571157495256167,0.4893617021276595,1.0,0.3223985,0.45267996,0.36192694,0.189407540394973
0.3239934919055357,0.0,0.4,0.1254275940706955,0.1078947368421052,0.0891840607210626,0.4468085106382978,0.6120563893273326,0.21151252,0.23024417,0.29271984,0.0457809694793536
0.7497413333514907,1.0,0.4,0.0547320410490307,0.0947368421052631,0.0256166982922201,0.8085106382978723,1.0,0.15101023,0.40683696,0.15281036,0.1131059245960502
0.7497413333514907,0.948706264613588,0.6,0.0672748004561003,0.8131578947368421,0.295066413662239,0.3191489361702128,0.6120563893273326,0.37949917,0.47366875,0.4035422,0.1235786953919808
0.3239934919055357,0.948706264613588,0.8,0.0,0.9973684210526316,0.3055028462998102,0.3404255319148936,0.6120563893273326,0.4316846,0.53464955,0.590601,0.1687612208258528
0.7497413333514907,0.0,0.6,0.0558722919042189,0.0710526315789473,0.0180265654648956,0.5106382978723404,1.0,0.3736681,0.05631519,0.27698168,0.0125673249551166
0.7497413333514907,0.948706264613588,0.6,0.3523375142531357,0.6894736842105263,0.4876660341555977,0.6170212765957447,0.6120563893273326,0.596567,0.37235162,0.56482667,0.6166965888689407
0.6840567309110485,0.948706264613588,0.4,0.0900798175598631,0.4289473684210526,0.1755218216318785,0.6170212765957447,1.0,0.2725854,0.48460445,0.35489273,0.1980849790544584
0.6840567309110485,0.948706264613588,0.6,0.338654503990878,0.3289473684210526,0.3462998102466793,0.6808510638297872,1.0,0.40047008,0.3527951,0.40281343,0.2235188509874326
0.7497413333514907,0.3747051266947662,0.8,0.3363740022805017,0.1868421052631579,0.2931688804554079,0.723404255319149,1.0,0.5641284,0.17530419,0.51083785,0.4287851585876721
0.0,0.948706264613588,0.6,0.0912200684150513,0.5078947368421053,0.2049335863377609,0.5957446808510638,1.0,0.24107745,0.6858305,0.51351094,0.146918013165769
0.7497413333514907,0.3747051266947662,0.4,0.0877993158494868,0.5868421052631579,0.230550284629981,0.5957446808510638,1.0,0.37052968,0.3581327,0.5315879,0.1119090365050867
0.6840567309110485,0.3850974927847175,0.6,0.0706955530216647,0.6,0.2210626185958254,0.6808510638297872,1.0,0.41832924,0.29495677,0.5637326,0.1280670257330939
0.3239934919055357,0.3747051266947662,0.4,0.1584948688711516,0.8342105263157895,0.3785578747628083,0.723404255319149,1.0,0.39656785,0.45425916,0.7092209,0.1594853381208857
0.7497413333514907,0.948706264613588,0.4,0.1220068415051311,0.4289473684210526,0.2020872865275142,0.4680851063829787,1.0,0.33473557,0.51308364,0.3808425,0.286654697785757
0.7497413333514907,0.3747051266947662,0.4,0.1892816419612314,0.7105263157894737,0.3595825426944971,0.6808510638297872,1.0,0.44300362,0.31651402,0.6221947,0.1454219030520646
0.7497413333514907,1.0,0.6,0.0798175598631698,0.3184210526315789,0.127134724857685,0.4680851063829787,1.0,0.3021535,0.42487723,0.29200566,0.144524236983842
0.0,0.3747051266947662,0.6,0.1550741163055872,0.081578947368421,0.1043643263757115,0.4680851063829787,0.0,0.0,0.57874763,0.0,0.0070103445327861
0.7497413333514907,0.948706264613588,0.8,0.1881413911060433,0.1868421052631579,0.1698292220113852,0.7659574468085106,0.0,0.21089077,0.42973542,0.04622277,0.080490724117295
0.0,0.3747051266947662,0.4,0.2109464082098061,0.2210526315789473,0.2011385199240986,0.6382978723404256,1.0,0.31234318,0.26877064,0.5156399,0.2504488330341113
0.6840567309110485,0.0,1.0,0.1334093500570125,0.1105263157894736,0.0967741935483871,0.7021276595744681,0.0,0.3036301,0.18528962,0.1293408,0.0044883303411131
0.0,1.0,0.6,0.1459521094640821,0.2947368421052631,0.1736242884250474,0.6170212765957447,0.6120563893273326,0.20597684,0.57882583,0.29256022,0.367145421903052
0.6840567309110485,0.948706264613588,0.8,0.3192702394526795,0.2131578947368421,0.2884250474383302,0.4893617021276595,0.0,0.27664697,0.4498524,0.14375673,0.0380011968880909
1.0,0.6452933606018642,0.8,0.2862029646522235,0.3605263157894737,0.3140417457305502,0.4042553191489361,1.0,0.5676361,0.19048844,0.4402086,0.229802513464991
0.0,0.948706264613588,1.0,0.169897377423033,0.1368421052631579,0.1366223908918406,0.2765957446808511,0.0,0.14200653,0.39769685,0.03996425,0.0128665469778575
0.3239934919055357,1.0,1.0,0.3340935005701254,0.3631578947368421,0.3548387096774194,1.0,0.6120563893273326,0.4319938,0.2986073,0.39917594,0.3207660083782166
0.0,0.3747051266947662,0.8,0.5039908779931584,0.1078947368421052,0.4041745730550284,0.4893617021276595,1.0,0.50951284,0.15198699,0.59272325,0.1741472172351885
0.6840567309110485,0.948706264613588,0.8,0.7434435575826682,0.3289473684210526,0.683111954459203,0.3829787234042553,0.0,0.53151286,0.40955633,0.45923424,0.0771992818671454
0.0,0.3747051266947662,1.0,0.0627137970353477,0.1236842105263157,0.0426944971537001,0.425531914893617,1.0,0.36658442,0.21757498,0.41861537,0.0695904932888775
1.0,0.948706264613588,0.6,0.3135689851767388,0.5868421052631579,0.4184060721062618,0.9574468085106383,1.0,0.70259327,0.2640543,0.5996773,0.827049670855775
0.6840567309110485,0.3747051266947662,0.6,0.1972633979475484,0.3131578947368421,0.2229601518026565,0.6382978723404256,1.0,0.42834574,0.2987315,0.4940774,0.263016157989228
0.6840567309110485,1.0,0.8,0.1870011402508551,0.8552631578947368,0.4098671726755218,0.2978723404255319,1.0,0.7077024,0.44518313,0.7083466,0.6172950329144224
0.6840567309110485,0.0,1.0,0.2770809578107183,0.0,0.1764705882352941,0.4893617021276595,1.0,0.54423463,0.009696136,0.3824681,0.1478156792339916
0.7497413333514907,1.0,0.4,0.1391106043329532,0.4552631578947368,0.2258064516129032,0.9787234042553192,1.0,0.38558453,0.41490552,0.40839842,0.5248354278874925
0.6840567309110485,1.0,0.4,0.1106043329532497,0.0842105263157894,0.0683111954459203,0.0212765957446808,1.0,0.29700187,0.38643998,0.24190998,0.0763016157989228
0.3239934919055357,1.0,0.4,0.0992018244013683,0.2657894736842105,0.1242884250474383,0.5106382978723404,1.0,0.17318486,0.6706928,0.3379196,0.2253141831238779
0.6840567309110485,1.0,0.4,0.1220068415051311,0.1710526315789473,0.1091081593927893,0.2765957446808511,1.0,0.24207367,0.54934263,0.28635657,0.1044284859365649
0.3239934919055357,1.0,0.4,0.0877993158494868,0.1105263157894736,0.0588235294117647,0.574468085106383,1.0,0.12439554,0.55927944,0.280959,0.1107121484141232
0.6840567309110485,1.0,0.4,0.2417331812998859,0.3,0.2552182163187855,0.6382978723404256,1.0,0.42802978,0.5186649,0.45715976,0.5936564931178935
0.0,0.3747051266947662,0.8,0.0592930444697833,0.2342105263157894,0.079696394686907,0.2765957446808511,1.0,0.34665298,0.33667153,0.46242994,0.0870736086175942
0.0,1.0,0.6,0.1402508551881414,0.2157894736842105,0.1404174573055028,0.0,0.6120563893273326,0.20007685,0.7004592,0.34793863,0.132555356074207
0.3239934919055357,0.5724233193282996,0.6,0.041049030786773,1.0,0.340607210626186,0.2340425531914893,0.6120563893273326,0.45527023,0.58012766,0.64762723,0.3285457809694793
0.0,0.3747051266947662,0.6,0.0524515393386545,0.2763157894736842,0.0891840607210626,0.1489361702127659,0.6120563893273326,0.19104604,0.65915483,0.37639353,0.1166965888689407
0.0,0.948706264613588,0.8,0.1311288483466362,0.1184210526315789,0.0977229601518026,0.1914893617021276,0.6120563893273326,0.17411481,0.66955143,0.28140187,0.0930580490724117
0.3239934919055357,1.0,0.8,0.1265678449258837,0.3131578947368421,0.1641366223908918,0.2127659574468085,0.6120563893273326,0.24703012,0.66341585,0.2903704,0.1250748055056852
0.0,0.0,0.8,0.0433295324971493,0.0657894736842105,0.0056925996204933,0.1914893617021276,0.6120563893273326,0.279061,0.30573195,0.2925312,0.0439856373429084
0.0,0.3747051266947662,0.6,0.1334093500570125,0.2631578947368421,0.1518026565464895,0.3829787234042553,0.6120563893273326,0.19722936,0.55154413,0.39616865,0.101735487731897
0.3239934919055357,0.0,0.6,0.104903078677309,0.1,0.0692599620493358,0.2127659574468085,0.6120563893273326,0.26433176,0.33138153,0.28656217,0.056852184320766
0.0,0.3747051266947662,0.6,0.0786773090079817,0.2421052631578947,0.0986717267552182,0.1914893617021276,1.0,0.31682464,0.34686682,0.4639596,0.0843806104129264
0.7497413333514907,0.5724233193282996,0.6,0.0684150513112884,0.1763157894736842,0.0664136622390891,0.1914893617021276,1.0,0.32039684,0.43426263,0.29404846,0.0451825254338719
0.0,1.0,0.6,0.2109464082098061,0.2368421052631578,0.206831119544592,0.6382978723404256,0.6120563893273326,0.12761445,0.72231936,0.31719917,0.1316576900059844
0.6840567309110485,0.6452933606018642,0.8,0.2451539338654504,0.2710526315789474,0.2476280834914611,0.4893617021276595,0.6120563893273326,0.39708006,0.32737094,0.32021242,0.2666068222621185
0.6840567309110485,0.948706264613588,0.8,0.3580387685290764,0.4657894736842105,0.4117647058823529,0.6382978723404256,0.6120563893273326,0.53117746,0.34405887,0.4470104,0.4622980251346499
0.0,1.0,0.6,0.0376282782212086,0.0631578947368421,0.0,0.4680851063829787,0.6120563893273326,0.021518352,0.70531774,0.16553967,0.0308198683423099
0.0,0.0,0.8,0.0741163055872291,0.0947368421052631,0.0417457305502846,0.425531914893617,0.6120563893273326,0.2716864,0.21924718,0.3346563,0.0855774985038898
0.3239934919055357,0.948706264613588,0.8,0.104903078677309,0.131578947368421,0.0806451612903225,0.0851063829787234,0.6120563893273326,0.220383,0.59856284,0.22249335,0.026032315978456
0.1967822307505056,0.948706264613588,0.6,0.1003420752565564,0.0921052631578947,0.0626185958254269,0.0212765957446808,0.0,0.054063562,1.0,0.19948019,0.0
0.6840567309110485,1.0,0.2,0.1425313568985176,0.1842105263157894,0.1309297912713472,0.1702127659574468,0.6120563893273326,0.14064397,0.7173404,0.24970487,0.0739078396169958
0.7497413333514907,0.9872054401236098,0.6,0.5393386545039909,0.5789473684210527,0.603415559772296,0.4468085106382978,0.6120563893273326,0.5920134,0.3704949,0.57467794,0.3656493117893477
0.1967822307505056,0.0,0.2,0.2326111744583808,0.1736842105263158,0.2020872865275142,0.0212765957446808,0.0,0.1251983,0.44101632,0.18331605,0.0020945541591861
