PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,Effort
0.2389846076148918,0.1506429984513197,-0.833495744048083,-0.8813263590855995,0.9582266446446538,-0.6010147427228065,0.5540173309027451,-0.6055678792017962,-1.0127649210781924,-0.5343513278507513,0.5812592494208441,-0.9603890814683698,-0.04101559636199266,1.2051850474269281,-0.8857968106577192,5152
0.42880222486988173,-0.2425512831463371,-2.74835838050018,3.91136722674745,-0.3018731796448978,-0.3252549885592096,-1.915093098508072,-1.4909058698796704,-0.6333475543047088,-0.37674487996005185,0.11820350433410381,0.4514227655634048,-0.027384197088517713,0.1374767944961142,-0.22592183950300337,5635
-4.031760856498963,-0.26470963927354973,-1.5286671662844264,-1.1330791510725133,-1.3541882634195652,-0.16848294279932627,1.2013707155287117,0.5349627739798187,-0.8117167264495929,-0.7310929943437637,-0.4809319236793924,-1.070901346421768,1.0674744119949366,0.34808337977858483,-0.45982470509871765,805
-1.1013847000387738,0.1513481144823655,-2.834465627642793,3.8415815037879346,-0.39144554142056326,-0.3462299441140283,-1.9762337020684269,-1.3243941756441877,-0.4209250081941554,-0.3696922316610919,0.22063085058671647,0.4103452077499135,-0.05893937528926315,0.33975857174001195,-0.41819150008009415,3829
-2.830485856451962,-0.11684109204469992,-2.768623309259206,3.852607215653214,-0.4705880660778877,-0.35509879126003807,-1.8361768978787598,-1.227419018227075,-0.41876978017726696,-0.4654707723926658,0.06985483242607293,0.2038742250977527,0.060318868413636574,0.4995239093423056,-0.297042278608626,2149
-2.3050342487105953,-0.6582972972454588,-2.9631104898691065,3.8317836463131925,-0.41904490785376397,-0.15775904065226395,-1.6184190280760782,-1.3360353795447453,-0.6203390209013206,-0.6178815658442856,0.1449876259519093,0.8597018741780051,0.41642485922168426,-0.018013929590574282,-0.15453950230841307,2821
-2.5107470615944028,-0.4931077203872288,0.9565180155144559,-0.2030763112394126,1.0345317422941243,0.39082049904816596,-0.502549265645527,0.2241474973234484,1.7926292378274682,0.4335042041705383,-0.0004079983242891589,-1.0408681196873923,0.785384784139906,-1.2820160392033761,0.43004927820531846,2569
-1.4184311457278307,-0.9843849044331455,-0.575482513285498,-0.5506191779604545,1.2524684700832984,0.1518574233145993,-0.3643942701974146,0.6765965361864416,-2.2184830283201435,2.0120588804874324,-0.11401073255789662,-1.287056232329083,-0.5970396562761042,0.2122455023480786,-0.5983073352487367,3913
2.1814513375179407,-2.033582421033505,-0.4980191163324479,-0.7076137105881392,-0.14691427952241556,-0.4701917760079637,-0.07113988862868958,-0.5542421143338738,0.4999257587113545,1.609344338989075,1.8037075454784686,-0.032149569299587864,-0.7770682446787399,-0.24389969227326627,0.9504427594342179,7854
-2.7185873176964748,-1.250104980706611,-0.9070367196638571,-0.5625783827531787,-1.729083030513391,0.3601367126497562,1.4648801848133879,-0.12631147409594998,-0.5959875594501971,0.6921004298762429,2.09389173278742,-1.8092484037746126,-0.0754547370120584,0.8176011655540508,0.37132016221400477,2422
