PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,Effort
-0.05602153696830835,2.425144247925041,-1.6743521399949668,-0.7767422379777641,0.08333623207886347,0.22535760656809142,-2.5128465538563614,1.6728423222198445,-2.624116989667439,-1.6337549246061593,-0.825200972455458,-0.5719577108248952,2.2127633048704216,7490
-0.38011699157930845,-0.40063075933680914,-0.8002794489955307,0.3073110609764041,1.0410312734830311,-2.135610560623832,-0.723202264483094,-0.5241048310634763,0.0866750825379243,-0.9058439117804005,1.0948473818352948,-1.04695678243808,-0.6646913457412995,4150
0.016557474803999953,-0.7515811146319036,-0.07258789770689873,-1.279785271971691,1.0206104859447989,1.0524071985673407,-0.07880022131461065,0.301441482008353,0.005075885555093969,-1.0596429206239637,0.5750921960681251,-0.6743754249462917,-0.5020751623701372,668
-0.30377544728024297,-1.1502285322624652,-0.23160789221915307,0.14855663253922205,0.675415459808555,0.9975315188203303,0.2950138916395924,-0.11903688788317686,-0.015236263838903204,-1.201969925654398,0.08815116744143336,-0.8848575322638553,0.08713123952215242,3238
-0.2984447133811093,-0.4111226675831914,-0.41639498608162795,-0.2740000961977073,0.7804905151670485,0.9672466481465634,0.22247606712702514,0.9093018033309197,-0.1217958144399506,-0.8363984946479073,1.460566074192282,-0.43270544865248056,0.6767605698778836,2994
-0.3695012296194726,-1.5620532740690019,-0.10153761763867448,0.3599802138821746,0.601817549705186,0.9272520592741884,0.1944046368661025,-0.014354496673376602,-0.0024412498623043234,-1.1965554050229312,0.20059231045057643,-0.8430138628665816,0.17348719692729356,1333
-0.5562708401013499,-1.6921251693796129,-0.2339302006421527,1.0825853307251807,0.3781893805395106,0.7968203918595429,0.20784341375081095,0.05573258714080471,0.04030770435429669,-1.2109158661202115,0.32428322668958376,-0.8443432799468394,0.056471303047642835,1607
-0.1868969211752671,-0.9291520413690885,-0.34602683936784917,-0.6973830337571199,1.0907831314368954,-1.8435531295254246,-0.9668105939310986,-0.8991808921169483,0.10685478112113893,-0.9724063478999683,0.6474854429743977,-1.0919174120886164,0.1937822247813667,1158
-0.22356278799908705,-1.1495780916661045,-0.10727848909680217,-0.3168680417753464,0.7566270002471249,0.9762374593824773,0.07108189201169968,0.2470347908304531,-0.011822263853409627,-1.08606362079387,0.49069632805127245,-0.7139179757041524,0.08907563918985405,1243
-2.246118087215527,-3.73876166333178,-1.0931356677163246,8.047145725285727,-1.584412828557472,-0.2007320770863832,0.8159467402822644,-0.18044529204327525,0.3291953672935199,-1.6648227022610846,0.20811473483815582,-1.253665709454195,0.32152053695299626,3372
