ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_Input,MI_N_effort_Enquiry,Effort
0.2662503376836456,0.0525941465318666,0.1782606018364002,0.2311992794287712,0.0409884005608005,0.1439080835208172,0.2823447898850436,0.1356912568409758,0.2209160164981803,0.5607774853778437,0.2641514769874491,0.0084030544927413,0.1091173908550842,0.1580564786147398,0.0719868136407855,0.4006957869921614,0.0325033152595437,0.1799144759908892,0.3491593481126984,0.0751841972801181,0.0600278425540364
0.6057384484231525,0.0613890736104664,0.2282699549035621,0.1956903652063672,0.0769628486408942,0.1401691879485597,0.2443483260021773,0.1736366624771425,0.1667276581733895,0.4044060591414736,0.3324769887481584,0.0056202797893412,0.1575039364729479,0.2305973402223227,0.0791675040015873,0.2668286727366799,0.0421383530612646,0.2265792996393322,0.3785063207892132,0.0708064411362693,0.0672918868894891
0.3833247129400075,0.0729562601265399,0.1851910537653175,0.1698604938255336,0.2052710157196558,0.1740360915419165,0.282612645159787,0.1538241115885276,0.1892232573054975,0.5641160949357142,0.5939982545028395,0.0093153973515311,0.1536139559009474,0.556737477433463,0.1408585237141245,0.293055671277733,0.0910291106459429,0.1663559870563464,0.5048925068772011,0.093958941147978,0.1226278943264696
0.4153417887901481,0.0513434334596703,0.1383906974199125,0.2102735450126559,0.0372113823492283,0.1609510727990327,0.2769084334155275,0.1561658270440746,0.1592982842168183,0.5057368690863651,0.4258039084759978,0.007194378025578,0.1528327721373643,0.4215016701976951,0.0646438313366116,0.2347505318928946,0.0457865659711835,0.2508641120167542,0.331013586458019,0.0406805928661733,0.0612270293830823
0.401675716178266,0.058570269301216,0.1532421380390216,0.2005427393858975,0.0487459161884819,0.1986524738180121,0.3062898327898953,0.1663840612925396,0.1569672216183791,0.5858571905528099,0.3799024415691093,0.0078177516297095,0.0949596031292881,0.2386555292442703,0.0978654622666234,0.3405387020665942,0.0563554360084408,0.2108302623801885,0.4289263000775252,0.0613834121540662,0.0751440966545449
0.3601095679505989,0.055756269623891,0.1623425369825793,0.2158741549258652,0.0360887964720963,0.17320387103353,0.2887549136131584,0.1461015564525271,0.2026494218262479,0.5499093495871632,0.2754662504484034,0.0064646342146579,0.122366710214506,0.3180391141512854,0.0605138378664913,0.3414485397508423,0.0429024873638154,0.2438887584571271,0.3022175263720554,0.0472470250891917,0.0553267134467714
0.0,0.0808405673670896,0.2645619637599082,0.2317923537233637,0.0665601890282257,0.0833404162758311,0.3859489816247553,0.1420183879788683,0.2477228099574731,0.2111578831162205,0.4697720919594723,0.1360956819445036,0.3413001416721318,0.5524770897670415,0.0766505662930864,0.3397244768214154,0.06080197505502,0.1433919239712001,0.0432670124302455,0.0774593253016694,0.1344074551961301
0.5552856522161553,0.048964983920164,0.0400962736980539,0.2380602291891868,0.2107015761153498,0.23173878078609,0.271161089732043,0.174673794824699,0.1380458409026241,0.5545331369108571,0.7330073395906425,0.0080651211471821,0.2832200900378075,0.4139917149510029,0.2473211575507472,0.2427521124982035,0.2321388142315494,0.258670124098085,0.2644069166204986,0.1948969515805711,0.2581009490536133
0.3721551527634955,0.07050706384676,0.1819917403976295,0.212236844491,0.056226868977975,0.1844174775508369,0.2959945014793915,0.1571949267882008,0.1907680823968219,0.6551598994438737,0.3230667949031157,0.0084342459381534,0.0424298941748239,0.2173329347994078,0.0989053937399034,0.4095621517185897,0.0560876362776144,0.2046405255139708,0.4849651460655091,0.0579775746991276,0.0733117133816809
0.5316027973888433,0.2177216290978165,0.3921754601485056,0.2780178030397865,0.0777810631589692,0.3402373253398562,0.4749888328947412,0.2665701032879537,0.2642662229483276,0.5611544493407844,0.2629239474359957,0.0053110792123951,0.207614573880801,0.4832190640015552,0.1929312422911142,0.437493175486833,0.0665091375565226,0.3039306777617402,0.4023952730621247,0.1009103241619302,0.1915414527461876
0.3945802488826334,0.0594599216083579,0.1411522604165214,0.2152784286663251,0.0389161232005833,0.1633366937832958,0.3215097949468382,0.1523095741928204,0.1830241418362473,0.5572857971137638,0.2798693253671049,0.0066945920691094,0.0644551228103014,0.2317248005300716,0.0648461976406552,0.2936356382548173,0.0325092504537964,0.2760524655190789,0.2293350185220819,0.0527574548448458,0.0622908790641283
0.4616502285660641,0.0619343011905952,0.1073576224890507,0.2265617720306037,0.0269658815188617,0.1943962061092208,0.3803483317383761,0.174456906937776,0.1571488845981168,0.5067561567380564,0.3164201775355488,0.0062379730768109,0.1360020776575419,0.2744114734074276,0.0903949318656651,0.2484598127652073,0.0389349445613438,0.2841937894187027,0.2344702081819156,0.0640177229530255,0.0880971576178009
0.4318363108027225,0.1151924258821402,0.2519395497513699,0.232472711434187,0.0552537895786509,0.2170750337499535,0.3365839676932298,0.1768335182184631,0.2357066899551726,0.6134651178230354,0.2358307435271274,0.0068562216553891,0.0782677391599334,0.2878411277323789,0.0889262049553051,0.3669525851330099,0.0368824016349899,0.2599265171695609,0.3184842869573086,0.0619120935097475,0.0814716843265314
0.5405903459498579,0.1159850143706028,0.2163515506008526,0.2167993718900132,0.2004872661011459,0.3421576412555106,0.2868981238897972,0.2376452668231454,0.1538417786023538,0.47696047446111,0.4854918443742792,0.008057976531327,0.3985939647618198,0.3161124584322783,0.2251931571006149,0.2840880310038334,0.097145831764369,0.4053252186124754,0.522381809743563,0.1841463361973586,0.2229393113479756
0.3428070061629735,0.0467774130321595,0.1422798928189881,0.1852476153840548,0.0559577721048928,0.1464528208512192,0.3052371209622961,0.1360244792613129,0.1718333611461948,0.5531025230460165,0.4258228214672971,0.0079630957905886,0.0687891489718835,0.2693162531247394,0.0883101189444989,0.3003265608959579,0.0526357745176322,0.2114947621150856,0.3130598634006085,0.0538064586655007,0.0867042325051535
0.5879029001162535,0.0784953942981467,0.1378511731246784,0.2634831412037862,0.1530720937669811,0.1960902937209328,0.2826647590599229,0.1834071767254122,0.199327561861227,0.5365616450992037,0.4740456001517523,0.0072798559060744,0.2295317067227136,0.2892806317218462,0.173494788682134,0.2353050957280583,0.0942992923647838,0.2663124695235359,0.47086807386084,0.1527701166813214,0.1576644944170779
0.414393126472228,0.037239892004003,0.0973106336717555,0.2254463173173495,0.0283919285540442,0.1518800062420177,0.3244209817288619,0.1517434156031477,0.1629425249506152,0.5156104969522666,0.2631640214332971,0.0056611840719852,0.0734464547230259,0.2058830793939147,0.0587524346382727,0.2971315703332056,0.0315072235600154,0.2500537402568939,0.1910601208294902,0.0563078525785818,0.04807159651524
0.4061350267809321,0.0730406575878234,0.1859866048285212,0.2077412632667852,0.0530557046354977,0.1679087859102682,0.3281578168298308,0.1582725053119441,0.1873337259979818,0.6427380171088866,0.333826879622109,0.0090204044425077,0.0261782543442758,0.2589480662453525,0.0959441673070687,0.3677791496037197,0.0502688735744841,0.2129422775989867,0.4311566364441692,0.0605657894033626,0.0766316318638195
0.4264169682984121,0.0483140251411418,0.1133536882025288,0.2120614180723934,0.0347091304132551,0.1577092135485263,0.3210055875296678,0.1574179606365545,0.1537045393214666,0.5433290087353059,0.3378106592549137,0.0072484978473815,0.0865617087346841,0.2735274790366907,0.0505109927045991,0.2517623186195698,0.0305521585482219,0.2516267343062535,0.2727560973200866,0.046834783750753,0.0407887689150848
0.619809435695676,0.0356528532322069,0.1373864910832785,0.2018577493842305,0.0470050807224427,0.1776441007311522,0.2848392275759454,0.1710405302559768,0.1424013993757739,0.4303667569407988,0.410914640155569,0.0054738048499096,0.2112745567096711,0.2929472720860067,0.1070786487739077,0.2277494142910166,0.0518466684139994,0.1980329932503058,0.3897161926284412,0.0870696384003107,0.080310792060406
0.3874740562399202,0.0538984444334715,0.1558816720454501,0.1952198801758639,0.0506060299251256,0.1535374927662425,0.2956513431866086,0.1483999464059144,0.1666341403492324,0.5551035991785546,0.4456670069476778,0.0083995081113729,0.0984885381584151,0.3628024803961879,0.0862080869821442,0.2863388000284343,0.0544797951759193,0.2117782363406152,0.3838055254020082,0.0498823956434654,0.0788997217830198
0.4282052976384476,0.089518968938059,0.1976073155943027,0.2285583781105689,0.0518075751665539,0.1996649236853289,0.3386078446918129,0.168951670394204,0.2114765226646622,0.5848942772349054,0.2444411852966508,0.0067492538187073,0.0732862741865066,0.268685872397164,0.0813543999692014,0.3449687061149278,0.0357017783029441,0.253100674841247,0.284594789030637,0.0625904664994624,0.0716890380217105
0.5011752024666509,0.0881955477224951,0.1543100353336124,0.2603324320950442,0.0406897644344723,0.176088245193339,0.3253594060312264,0.18006490525835,0.2009029852596539,0.3521260850195439,0.2935305865352901,0.0043233002295039,0.1610219197833908,0.2524016965013464,0.0854603861365174,0.2081611957149808,0.0337798349451637,0.3298313397726691,0.1389823675821357,0.0573758715492717,0.0945612215961117
0.3344794482172801,0.0831582368479137,0.2234231476656068,0.2283257041993007,0.033432924034015,0.2058720233787399,0.2381974846928778,0.1633088272388142,0.2019058377826381,0.4624107541528423,0.4728014373567723,0.006205431590703,0.2256407300103434,0.4856067979600293,0.1480291164524836,0.3166085391219976,0.107291805685318,0.2740493070627691,0.3405715309465522,0.0585234578360867,0.1608021646975114
0.5667301582756707,0.0895414686778068,0.1948032683370039,0.2539560079019015,0.05797116857253,0.1480935703253531,0.3052316110049187,0.1901188953325952,0.1822031381806209,0.3779990528337351,0.2854827266567902,0.0060500178483276,0.1248566766634498,0.2396007361999355,0.0793477508932312,0.2667757118612003,0.0373148508353588,0.2556715020938463,0.2991504704409063,0.0507586245590149,0.0731153241995727
0.5881195903042682,0.100776346049384,0.2241119920139916,0.2522150011790735,0.0509387225481079,0.2804779596197287,0.3121454317710288,0.2420230573906949,0.1352008161602504,0.4941487411211877,0.5675855298321044,0.0073289707948386,0.3313414759051062,0.5884837550992309,0.2165535635226998,0.2219935181857371,0.1291765089629225,0.3029453003769788,0.596768296809427,0.1110035116168642,0.2120145774544823
0.5717633465289998,0.0619528546869264,0.0350700763782777,0.3078928186947631,0.0360761579783274,0.1203687161217861,0.3020061562417088,0.1630403295493811,0.1621243698506493,0.4281555372371379,0.1963576813706832,0.0070951693009632,0.229556225756725,0.2166032343425858,0.0303645434932931,0.1864862376043527,0.0222205761100748,0.1631852438911764,0.1875630920509165,0.0265392866580419,0.0246474213553507
0.446190797989236,0.2726112749567908,0.4365785991851456,0.3431554652650047,0.5511220429034832,0.1726230090978045,0.3427545436639672,0.2405920627593251,0.4059444055395234,0.6631910901500683,0.3525813074590367,0.0099176609414166,0.2698490318395239,0.3705558912741648,0.4083548182664872,0.5108580353400951,0.1502388811344756,0.48377741857105,0.6837320629684973,0.362444201567061,0.4064014789625718
0.3644319663362493,0.0543712553707673,0.1489028362483325,0.2362132595819756,0.0283237145856022,0.1478907398403877,0.2761089725808007,0.1412671659740481,0.2074970731951179,0.5603662891960044,0.2288852690569784,0.0066992598444375,0.0688084950664313,0.1381578608635437,0.0604059060615348,0.3324507429863804,0.0252008446758792,0.2607742225317737,0.2672995882179861,0.0610980740140852,0.053398874701892
0.3744324398203563,0.0551272964304076,0.1547047294528831,0.200359954059749,0.0544139800104929,0.1659434392979567,0.2716000416533538,0.155334474287044,0.1613845706855274,0.498846353116027,0.4556549640208678,0.0071772837520775,0.1624409246526764,0.4143148853829644,0.0815482641032816,0.243421009952947,0.0570475778872759,0.2537678151165655,0.325736828724646,0.0475885102572507,0.0834280988151531
0.5090391844262353,0.0925426673616957,0.1706085299618185,0.2601737817752689,0.0447302385711547,0.1549165071645374,0.2890584449266711,0.1842384719827153,0.1769274788451927,0.4468636443175248,0.2314930235005825,0.0071937955321248,0.1142600266800177,0.2264457638599923,0.0463048825732168,0.2464564126793393,0.0244106794418559,0.2850508772231341,0.2709384184000896,0.0276731378723878,0.0507930457522547
0.3874545084299185,0.0566543344313826,0.1535462955817761,0.1973489163643792,0.0487976297050016,0.169571554261762,0.3176323659706208,0.1607006396031,0.1594238891702208,0.5122978617053019,0.4047582195032346,0.006863469761246,0.132014020949496,0.3662113745205389,0.0955514816608105,0.2647111221520404,0.0538815961728484,0.2789353284800546,0.283351629996558,0.0588810141478291,0.1028426542266649
0.5117107383436601,0.1539428282462605,0.3715933721212491,0.2062883449512776,0.1219236437969537,0.2306683659836859,0.3261555227244279,0.2029224551081727,0.2604482031074231,0.5089374760179131,0.2603238314210325,0.005701405484956,0.125596739053527,0.3151559426585211,0.1310472165091943,0.3694031876618341,0.0581370946173968,0.2763267928835718,0.365241898232804,0.0806104965967743,0.1320151028034671
0.3787592285594279,0.0618831963129699,0.163101597037167,0.2052726428486586,0.0489928666748611,0.1630539522669676,0.3073446030577627,0.1496568383720633,0.1845370553588565,0.5781584907778029,0.3507471293836334,0.0077059616389869,0.0677564543284145,0.2782536409189864,0.0853007409414576,0.3217241104629131,0.0475251036056769,0.2390973956986986,0.333245218607625,0.0543087548534738,0.0786276685058903
0.3662453672189877,0.0468332156093532,0.1441243186756897,0.1820420533440553,0.0567464746268132,0.142012908271179,0.3139390787723583,0.1399421625430502,0.161712992801958,0.5669270852672424,0.4594792027016463,0.0088599785924206,0.0636351594768885,0.2993889906045089,0.0895008491805074,0.29422428398936,0.0545191303297789,0.1896342037228802,0.3665347155885086,0.0542172153898058,0.0823116465713299
0.4753497835879373,0.0380566926147503,0.1302755516594917,0.2143423157393382,0.0388187278521149,0.1504744813337248,0.3130413814811686,0.1583002505577744,0.1585701004461828,0.4995389649374106,0.2949416994625577,0.0062365414723277,0.0865260282682267,0.244305785082233,0.0779728077150307,0.303598236219336,0.0421431169557873,0.220350114864415,0.2893034795210141,0.0672028573403708,0.0599988179990444
0.3936678308410546,0.0040651760742402,0.0502151610396702,0.1827538279838808,0.1261414928359657,0.1976085981181748,0.3860543085662174,0.1478891709027511,0.1381927576134986,0.6633779944247647,0.4030465810546236,0.7143467068482002,0.2447215949029862,0.100807168608947,0.0582587239045423,0.4936056863140942,0.0524984324222386,0.2026163650890015,0.397012715317828,0.1260923747526311,0.0737659463397141
0.4619493870095795,0.1680569765128337,0.3307811224606916,0.1894705051835477,0.3931372963967525,0.3528672218676383,0.3124600791964184,0.2556398824618779,0.2197053459188317,0.4157194027734545,0.4852874471560198,0.0064868343553035,0.5003524181517187,0.5622630992406843,0.3197918508285247,0.3842939581451677,0.1467420279741872,0.4945331292097251,0.5190317254246056,0.256030852455999,0.334949220565905
0.6118431036219596,0.043297489905157,0.0971834473970519,0.2197601407986992,0.0206993467516553,0.2252197660584607,0.3536027082553903,0.1724698161690318,0.1596473192049046,0.4412444037036673,0.4250521966719809,0.0068578569098591,0.1778852655308856,0.291624937345472,0.1287972065144804,0.2215657557698687,0.0599091537680978,0.1989962222559557,0.4112737775394289,0.0747878457484871,0.1068437465612996
0.4030956018098576,0.0401282521493334,0.120859394130303,0.1799196973678674,0.071394125766141,0.1802849740760925,0.3489697746950281,0.14966773619776,0.1541993523726949,0.6038400947177883,0.4119980297884835,0.3208001783276742,0.096404839694975,0.2148478117179348,0.0721335404830334,0.3746598828069684,0.0511399369325289,0.2055203822366033,0.3224454420380117,0.0705166769849668,0.0745351351616962
0.4569736670508971,0.0531389258749926,0.115779915078554,0.1927413362607625,0.0287531847502989,0.2165922885139921,0.3471286116597093,0.1714849760264108,0.1367394239130946,0.5315742056106003,0.445306271886693,0.0080192100416062,0.1305854799294201,0.2765931924419033,0.0921336182196971,0.2458731144620183,0.048508253391752,0.2138915724341435,0.3768559474875004,0.0549005540528632,0.0735241578440831
0.4565691938116596,0.0717589839362448,0.1382535916549836,0.2082292555166432,0.1931321134608367,0.1770690872754243,0.2984429284431205,0.1548513170963505,0.2086222871046513,0.5828402124237181,0.4116661481832486,0.0077181768627315,0.1270518205152651,0.3767212926322603,0.1116712050071295,0.2993681377546929,0.0593333675537414,0.2093555646847377,0.3940752332300237,0.1066967329874472,0.0842133728952798
0.5986385132270955,0.090738123781536,0.2322933758645007,0.2199879641881487,0.0697829256459312,0.200894372955152,0.2946537763592027,0.2156602785916038,0.1497434393696847,0.3782760204923535,0.3679306645408719,0.0057490663716307,0.2191353508581725,0.3045608992392896,0.1165561547448238,0.2494824840368817,0.0531691100754279,0.2851026470492809,0.3716259225451478,0.0806103775754244,0.1075315241060372
0.5324310232453853,0.215018386440158,0.3392602327502728,0.1919076604980639,0.3950481052258672,0.4212439979486652,0.3573091032022409,0.2683721989902831,0.2359337998762625,0.4970147744905137,0.1444987645295394,0.0054000542332586,0.3174469255537231,0.3571162850518826,0.0757588801182189,0.3235770982337744,0.0320739593584738,0.2347336427089954,0.0794030952185047,0.1294860748129937,0.0893771861449291
