TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,Effort
0.77389693,0.3533832,0.43800473,0.14885086,0.18769935,0.16941997,0.50599974,1.0220106,0.041450527,0.1025544
0.680772,0.9983112,0.52774966,0.28520694,0.34460163,0.31001922,0.8225451,0.8952311,0.15530257,0.2823545
0.14697224,0.25883678,0.65598595,0.18938935,0.11629984,0.13757093,0.47789493,0.1835467,0.008317139,0.025060568
0.32312432,-0.106043175,-0.082128316,0.16164362,0.11138276,0.19184485,0.33549947,0.8217381,-0.012038274,0.11310498
0.9066301,0.9550285,0.63422894,0.6176543,0.2608351,0.600736,0.92394626,0.012053795,0.34024364,0.14358863
0.77496874,0.40313894,0.51510495,0.2904353,0.28046167,0.29510728,0.73396605,1.0383791,0.127781,0.2378706
0.097449146,0.7953904,0.62450653,0.24447049,0.25985867,0.22433123,0.7872808,1.0511976,0.06033368,0.19493008
0.83064985,0.99387497,0.48079985,0.22198123,0.32650048,0.26720512,0.664329,0.9413252,0.13143566,0.22453682
0.07131817,-0.004425876,0.44976026,0.084621206,0.15075327,0.11021263,0.3113778,0.7991532,-0.0011944138,-0.013009843
0.9070155,0.72439,0.58933836,0.15880878,0.288194,0.2161566,0.5367043,1.0698366,0.05619083,0.11541593
0.29131046,0.27685332,0.3993885,0.20174569,0.1856973,0.17463166,0.62268525,0.9946054,0.019806009,0.11920359
0.08183924,0.39837033,0.22990768,0.21983278,0.16453688,0.18496448,0.7056856,0.97660387,0.021474991,0.16844413
0.65467626,0.9951867,0.2420215,0.11549267,0.119661726,0.100568965,0.46938083,0.96807945,-0.0037296228,0.06285739
0.36749864,1.1046216,0.35860813,0.117191166,0.10496372,0.09417489,0.5049247,1.0603938,-0.010927873,0.0642626
0.6723684,0.5089811,0.29274496,0.10389443,0.13861598,0.12009107,0.37338638,0.97324073,-0.0038210563,0.028691456
-0.077603124,1.0307727,0.7891571,0.10019614,0.040651266,0.10340674,0.09492815,0.27051127,-0.00021331012,0.036761783
0.7078433,0.16233748,0.5205146,0.14240424,0.20036301,0.17444742,0.4360101,0.98924625,0.058119897,0.06421494
0.5910405,0.44999903,0.54004824,0.1955599,0.3177691,0.22503859,0.62281126,1.1085843,0.08691327,0.15318568
0.53088725,0.8400792,0.60086864,0.2738642,0.40751612,0.30310243,0.80272263,1.0326533,0.15094654,0.28251228
0.65100306,0.05575791,0.47209448,0.11868745,0.09841207,0.10889049,0.40282154,0.90391517,-0.00040333718,0.03476877
-0.0069310665,1.0181252,0.60058826,0.20169443,0.17399262,0.1956031,0.51432335,0.55292726,0.07007182,0.16525158
0.7839001,0.9928112,0.08531226,0.14235647,0.08117031,0.120387316,0.5030019,1.0592283,-0.007376019,0.099977456
0.8648833,0.94289106,0.5851539,0.3944513,0.36573452,0.4457136,0.9345247,0.83574045,0.21287446,0.34580517
0.38857907,0.9137531,0.6948086,0.29537985,0.21878591,0.26086724,0.7682309,0.46443066,0.047151435,0.12036896
0.1260928,0.8380577,0.42612123,0.21288803,0.19211935,0.17774382,0.7156564,0.9449086,0.037762452,0.18877468
0.784168,0.37738204,0.53753585,0.12306477,0.18051386,0.1461658,0.38055676,1.0312562,0.03503303,0.015786473
0.6316223,1.0169902,0.6748943,0.21790294,0.22706336,0.24210799,0.6487407,0.6986942,0.046449404,0.09969944
0.071580335,0.5230538,0.6153005,0.24079043,0.24029689,0.21181625,0.70442927,0.9148029,0.045687992,0.14602397
0.7133482,0.48648012,0.27253735,0.19460702,0.16239358,0.18555936,0.61240023,1.0330427,0.027877409,0.17453605
0.5833933,-0.015558571,0.23070596,0.113074064,0.09771367,0.115108006,0.3034441,0.83280134,-0.009452909,0.01257027
0.1970208,1.0996755,0.39600557,0.19872288,0.13445577,0.16010168,0.7306305,0.9540869,0.039849345,0.20446208
0.23877656,-0.1220047,0.15449429,0.12109509,0.088368416,0.12699458,0.2716078,0.72572565,-0.015613126,0.03899644
0.1250332,0.30123603,0.0017638803,0.2051884,0.10343723,0.16960748,0.6691327,0.91315496,-0.0019485727,0.20325312
0.08892839,-0.084171206,0.8298727,0.056323707,0.06845733,-0.01979559,0.3187595,0.5523641,-0.030017413,-0.008250184
0.7043476,0.65121055,0.45702976,0.30555806,0.6993716,0.5050311,0.536353,0.8625896,0.5479492,0.5043219
0.19228739,-0.027895361,0.50624526,0.085426964,0.06862266,0.048798703,0.2887824,0.7553091,-0.032856826,-0.01462887
0.4263794,0.08488788,0.63551956,0.10475981,0.10700512,0.074882984,0.44491395,0.960197,-0.020721907,0.01989591
-0.008312002,0.9799699,0.580857,0.18161368,0.15196009,0.14110667,0.44461304,0.46558598,0.019597381,0.12065195
0.5446478,1.0119169,0.53036773,0.1557164,0.20986488,0.20115972,0.44698307,0.55002344,0.065139055,0.089458466
0.5703031,0.95806646,0.5492554,0.23143403,0.31105915,0.23922288,0.7911521,1.0807092,0.09646045,0.22702312
0.17047001,0.93791187,0.31013912,0.22022825,0.14161375,0.1639953,0.82245195,1.0307093,0.022986576,0.22768332
-0.00079254806,0.89479685,0.5990763,0.13771044,0.20059642,0.15250659,0.41070676,0.55438536,0.023150865,0.12467504
0.7050477,0.9152447,0.56855035,0.2860282,0.46058452,0.4169677,0.40097266,0.71194065,0.31063145,0.20833297
0.7556987,0.9898364,0.42435467,0.044748712,0.12463329,0.07353893,0.08052534,0.8507887,0.0005896278,-0.08981464
0.9461916,1.0308462,0.79566854,0.710896,0.19219904,0.5524723,0.98144364,-0.43915483,0.2927866,-0.0059011653
0.043369476,0.33461887,0.07680536,0.23784061,0.15143888,0.2118184,0.61338496,1.013903,0.02944718,0.16846561
0.33094543,0.95220405,0.640358,0.036875352,0.13046165,0.09488873,0.056748018,0.46551815,-0.0068412684,-0.037537962
0.008290965,0.20151196,0.6215375,0.13830534,0.23228873,0.10975652,0.3591502,0.84016263,0.037176613,0.008443766
0.37477154,-0.043096438,0.6983986,0.09838636,0.028579565,0.054864347,0.3912567,0.7654784,-0.053363636,0.0036980007
0.6923257,0.40194428,0.42260557,0.15765418,0.25389138,0.18479005,0.5252365,1.0628644,0.05720788,0.119305596
0.64107335,0.09446636,0.5386831,0.11108352,0.16200477,0.11183369,0.4183741,0.925411,0.032693837,0.04071956
0.21107924,0.49337363,0.59229267,0.16953866,0.43844345,0.2409347,0.537899,0.95043087,0.16831934,0.16848174
0.5225259,0.13624057,0.55974376,0.10022348,0.13165817,0.112858154,0.423304,0.8910284,-0.018120974,0.03470573
0.0019169599,1.0322982,0.747419,0.14183044,0.086964816,0.14054331,0.2541674,0.1954597,-0.023407657,0.069447584
0.3584708,0.9126175,0.690551,0.2402498,0.18708459,0.22090158,0.25567654,-0.056797236,0.098578975,-0.037057754
0.51666784,1.0775656,0.6359397,0.26367283,0.23533894,0.27383733,0.676166,0.5003998,0.083915845,0.13306917
0.81335825,0.98838866,0.21947518,0.109667525,0.13624759,0.10981414,0.4602301,0.9716691,0.005112931,0.0966272
0.64285403,0.2902805,0.3868199,0.09474118,0.10592085,0.10110283,0.30091086,0.8703431,-0.0048617087,-0.016364599
0.751942,0.4123357,0.5966306,0.12069599,0.2013572,0.13758403,0.4143732,1.0431032,0.016503979,0.02161532
0.26854753,0.01377587,0.5094918,0.117357865,0.11671922,0.10174902,0.3998115,0.84261084,-0.0055075884,0.012063727
