PCA_1,PCA_2,PCA_3,PCA_4,actual
0.05412373840130755,0.4687010877041408,0.7245779095154241,0.6931380381938965,0.010986149
0.08770607595353642,0.24011022325579737,0.3957817134471166,0.24398749792123248,-0.01751621
0.05075514208232294,0.5606144293196111,0.669933734485248,0.6620911414468771,0.013097516
0.07071764557616068,0.2147628850687539,0.218823813044282,0.3732164842117266,-0.01723652
0.25368511794164084,0.06184398882581446,0.20690628272768638,0.46015126091953423,0.043882426
0.14024547184815178,0.04484806541872843,0.3111350901462423,0.5356206788778708,0.025039308
0.10487682323057457,0.31051547845043603,0.32254058757925885,0.08853232083617568,-0.005811913
0.3108266331095488,0.07364392195032171,0.3115553189304501,0.3595327108846092,0.10099108
0.13414400963260883,0.13314892978657575,0.47896431307330783,0.7423680642604782,0.017108232
0.3805799359400452,0.10785253258767466,0.10801027566639743,0.0,0.135854
0.18519655165450707,0.14179426959182828,0.5596269899285657,0.38237546030515435,-0.003875821
0.18805382466993098,0.06696186478433894,0.35451688498532413,0.5721846587894033,0.013850559
0.09723004272946151,0.1639595579089947,0.4024666755502786,0.3067686321268492,-0.02167233
0.7539120748131111,0.4678514418940872,0.265570882415879,0.580402752541244,0.35766315
0.06297266063566652,0.16729758950162638,0.2888177714812919,0.6872607962059581,-0.022539482
0.16838873791362746,0.11798082946806487,0.47382623669749246,0.525442118108887,0.0037310657
0.08595290355517932,0.29822166747089174,0.5224355586990435,0.30288883405208145,-0.013442316
0.054680184319557956,0.349746304905524,0.2229209161733878,0.27554979644606825,-0.011383208
0.3563523915706165,0.10621988745013333,0.041998264112714845,0.1408018935790465,0.10117685
0.019345428144374233,0.3188998241020541,0.18817326784527122,0.5900493167183314,-0.021137554
0.17076028640163976,0.024097474303122562,0.412323016922189,0.41146087494784633,0.013971708
0.053735128664944204,0.23374993831555108,0.24714300082631027,0.5826613040718858,-0.0076377857
0.11262587628415743,0.16298766962130506,0.5719212779838024,0.5984977808052635,-0.0065044286
0.10425372190149024,0.19438692537941415,0.40972705869245973,0.42048103127082015,-0.014661639
0.030224746693106097,0.30268769263958134,0.10492085738390375,0.45780142488500114,-0.0136019075
0.06314682654471751,0.16533744777322334,0.2723109043189504,0.7025638487776525,-0.03049976
0.09915514799457081,0.29108739963517205,0.7466119995653644,0.7263024409895426,0.026143458
0.17492214125136618,0.11348471506507349,0.344677495682671,0.47630340910229846,0.011536797
0.5645350773802102,0.2742447646473929,0.2734157263681155,0.5112014818160321,0.25344354
0.09091100332695473,0.37865894887194484,0.4745650488026374,0.26503364433291343,-0.0076519353
0.07830930137394161,0.1124076479699855,0.3573276772793198,0.5081963191471479,-0.004900312
0.06473703327601467,0.30558849292628415,0.2782239268197791,0.4066940805890145,-0.002562984
0.05312229484139297,0.18925486981290365,0.22544516675400894,0.49831574492202885,-0.0024930318
0.2264183865812818,0.2544758425712524,1.0,0.3465061748180017,0.025957137
0.09157547584272871,0.4695138638327597,0.567202602429908,0.23994890578644823,-0.001977419
0.09108745608847321,0.12739126448920507,0.29651346821405616,0.6017920618201225,-0.018506952
0.14222605228141172,0.1339354999664099,0.6513473934580407,0.7097011002073361,0.020232787
0.02606981909148154,0.2709726519776553,0.16503905089890206,0.5914147920327132,-0.013332122
0.02727010863142329,0.27267619307731894,0.22339256573517785,0.5079256328457799,-0.009134071
0.05431332201943663,0.24641652186137175,0.18072407742691576,0.9663913206451069,-0.04858699
0.0433691445028436,0.35035252715813037,0.20817259762144935,0.4263169256998942,-0.005142426
0.06956278778762906,0.2755497419407146,0.3128194925887449,0.28965657078114004,0.000490054
0.07707385429150843,0.16329017869779697,0.27145447808215284,0.5428044265226967,-0.013649878
0.057472301001987455,0.39593022159857594,0.0728361193098998,0.23504432906239478,-0.00239714
0.0848927500921183,0.4361438960653662,0.4577809014208203,0.5098821358058999,-0.0005553323
0.0300600896739438,0.4630818259208548,0.14036897476329374,0.32730015702993875,0.00036808662
0.10039457726522039,0.0726494031678453,0.2553286385042255,0.36423796904217376,0.0046910103
0.10301478182081097,0.3469422480442634,0.3459747451745863,0.16043397274021554,-0.011382383
0.1452974142301948,0.0756893033422815,0.3799702263623734,0.25115587795387995,0.019555822
0.04604418715215838,0.21525896513619308,0.445752662512264,0.7023573619070993,-0.008323766
0.050984884823387144,0.21456569719701774,0.19928525982980932,0.7201287779458925,-0.03517242
0.05179935031001208,0.2373048167235003,0.46066844840562826,0.6180554797648592,-0.013369522
0.05554954017617299,0.3677201730384473,0.21304555981217613,0.14970876529352317,0.0015263755
0.08898103712404383,0.13238219162218479,0.2978980673728795,0.6490842903672086,-0.03171725
0.10294501537615608,0.11608318800983122,0.38603961391911135,0.44393963721780133,-0.031167723
0.05560217959991742,0.23873832529505512,0.21371575657066194,0.3403656051024212,-0.012654117
0.04635771105252487,0.239977242504371,0.12541659974212477,0.6540834250603733,-0.0285905
0.07682524357402352,0.23665968561055217,0.16928240468079434,0.88664708266468,-0.031634852
0.07675274076779878,0.4417670826158788,0.7557722200898542,0.6056705528391755,0.016976345
0.16108320500555953,0.10871520400917611,0.3195430191475678,0.13845825172134857,-0.0026745284
0.08139083607294555,0.1046051255586854,0.29581875363851123,0.5956269248833814,-0.020926133
0.10428954580882255,0.06413541932914599,0.3732262934605494,0.5645201028306691,-0.0076255314
0.3290647573376355,0.10536376149418672,0.22898340515947196,0.31349098841577344,0.124842286
0.08670043764586516,0.27946315499143093,0.4124129592159917,0.4080772547161017,-0.0019209208
0.5592029267324676,0.34330832341853246,0.03995271921772009,0.8321508252717817,0.2083533
0.31490820918726226,0.07841479760391667,0.287368651511877,0.13254012594737646,0.095173106
0.03388080624788964,0.3829490056944852,0.27174931852897405,0.5711936627990172,0.020446213
0.06838962088344389,0.12718352229657084,0.21463586794946343,0.41586718637306735,-0.027560469
0.06340934240445745,0.35425711311511093,0.31413305228883825,0.3659497281223952,-0.012253414
0.0789973078977128,0.25048413575896417,0.3084820750275734,0.2840139240437608,-0.021748032
0.06314009104618307,0.3438380659382808,0.39453358653714293,0.4457391087003827,-0.0050185546
0.34831843914516414,0.1161487270067693,0.1729250281079835,0.48986887069298907,0.10329613
0.15175049045134975,0.10818789288136745,0.46844844685012665,0.5131249082718257,-0.014784721
0.06038663555857075,0.19393341816149695,0.19438104620176055,0.6183045458506229,-0.015483241
0.39241881567742787,0.14767024744288082,0.4473221446934506,0.25889644027414804,0.18727371
0.03843096381258407,0.31674788403050325,0.1515700147036226,0.3933615673943341,-0.01721171
0.4508253484134543,0.23256837175831135,0.24145076774054955,0.21300185643738986,0.16960467
0.09562038478692374,0.20645830410891944,0.4836831971674434,0.5390291154888183,-0.0068822997
0.1723945147942937,0.12051075101226028,0.3958352546500973,0.27953379089562835,0.015235399
0.07892435804600437,0.2226015473292256,0.26244245833939284,0.47410139920483185,-0.015986033
0.11319300113898423,0.1221026441929367,0.23133527337592635,0.6606376446638945,-0.022003904
0.03888080601871313,0.4439456168908996,0.4038906591178487,0.4890829176771186,0.0039466326
0.10636877146660567,0.24899376053166145,0.47565738452668216,0.4320485105661174,-0.005422609
0.11239056458359417,0.1216529918170616,0.21778577758039758,0.6019664775252659,-0.022208072
0.06943679828582215,0.15817296973300643,0.1980169878219648,0.4993453233924892,-0.03351131
0.182675504492252,0.012173869848117164,0.36338545029187397,0.3529362026325814,0.036295895
0.08197315530257696,0.22068753099496055,0.46800915390131625,0.43831002579688527,0.010814988
0.0789570628726662,0.8344048894647922,0.1979941005403408,0.009838361194756895,0.07156017
0.08565204335262487,1.0,0.7986502514930552,0.720106812564578,0.033293236
0.09198624404569407,0.11913551936701543,0.24204186286247864,0.5173336230299078,-0.035640605
0.20983918674318863,0.042499691678498874,0.35724793017972256,0.3215356713311599,0.05914142
0.29431117970233267,0.04802540069705055,0.14732901295432524,0.4570396638781964,0.09045588
0.10922937591946202,0.24044277766051153,0.47838785820645385,0.4063604281434646,-0.004356304
0.66783191160872,0.4332829340344333,0.08021040646663058,0.46829042030125745,0.29310465
0.07452121514160548,0.2868453172205234,0.6333487889743625,0.6501734974198017,-0.0016136565
0.15472246763100114,0.14224607375230977,0.5301256033803066,0.418081722725588,-0.011214453
0.1484156095747578,0.14050352054722162,0.47205698256825634,0.29072878758988707,-0.023805998
0.8298964267397558,0.6327823202703334,0.3490494312872145,1.0,0.36005208
0.04243536135931379,0.16245068803521154,0.3396536517356777,0.6466157773061468,-0.0059666354
0.0987889799103212,0.29652656497904073,0.4002781492032829,0.4145352267692059,0.0018736785
0.13785933066261863,0.008114223046890912,0.278585122934122,0.5603970590326656,0.011971526
0.09228003641365343,0.1278880309239631,0.3384492043724524,0.3122634406360786,-0.018698052
0.23716673965879023,0.05197501068600732,0.17185897398980923,0.1772239993426954,0.05209845
0.044028504001070806,0.4256021727314943,0.3068132042421569,0.32770209380051984,0.012725737
0.2527406929525247,0.10075109920144101,0.3152357391565028,0.5509315331673995,0.030752804
0.1392974627572405,0.15608045064909348,0.5197964549250487,0.433564667374689,0.0015893395
0.08670908687656155,0.121878519379218,0.32592364503102383,0.6882922202793407,-0.025432572
0.04965600960576445,0.19184754773522625,0.2648957641992513,0.5066139125658017,-0.018111985
0.2392977438773959,0.065278776176273,0.357598402744551,0.39336521716316214,0.047864057
0.09629163659687373,0.10270158242782701,0.4119469508892578,0.6491660607025596,-0.0077727595
0.2662554727950094,0.0422217105285671,0.29956516589617255,0.1990844915961285,0.08969851
0.21429710162878318,0.08983910901237163,0.5309289328747611,0.37836322561318336,0.043170847
0.3385434044032878,0.14067680642688035,0.30421493238001257,0.3389652761439345,0.10858271
0.03402488679272381,0.3308079426923063,0.23688171765380212,0.4731909968711742,-0.0011738455
0.05092166938424382,0.6600431852958744,0.6592140070795112,0.6295171340500465,0.041179825
0.0766202594464737,0.40422577273005056,0.5184538785327911,0.3214140566188078,0.016348224
0.08005378815794734,0.18257663204298322,0.3095012322841861,0.27328864913373047,-0.028740514
0.08003460751888439,0.14239559938825497,0.3044431265359778,0.8243284877226941,-0.017256767
0.10181315889758741,0.1531733812539748,0.44895713235401524,0.5552855709098526,-0.011087119
0.4700218959625521,0.2511783160902869,0.1467608179054914,0.7252493786127238,0.16691712
0.2839933015977238,0.06362711333042426,0.26565436746619403,0.4090726124479541,0.0978819
0.11525858400406602,0.08320805531174796,0.4838385059089104,0.5556070594087773,-0.010183451
0.09499641733485692,0.05644983957128949,0.404168481578125,0.5897881031576725,0.019884145
0.10425232122635192,0.14029390732515984,0.3961955329936375,0.3483724232757782,-0.0023494777
0.12930358510231454,0.10733095368447977,0.26429471666394455,0.6438486611292422,-0.019038245
0.24909128797945068,0.05060554334060835,0.19825772522729057,0.297442012614189,0.04762902
0.058963036668384844,0.17541525688254445,0.3185588966451024,0.5171295771335433,-0.025503382
0.04857995434370499,0.39114025128086805,0.08670658809575257,0.15865472017539262,0.009999933
0.17995840352696074,0.030898812538434822,0.18656539182877074,0.5789084580972538,0.013213142
0.09656977753040785,0.4938422270967552,0.4274057578343097,0.23488702270021686,0.018058
0.07285011147614562,0.2747325439508248,0.2676125662269088,0.25251418367251777,-0.02092645
0.059434390729681874,0.18171464271090706,0.34453674675109475,0.6394619197568504,-0.02945128
0.037774143094264634,0.6436099584504253,0.24744375557818665,0.2810949562573082,0.015646206
0.054850341290764784,0.17798601098116323,0.21881936063885085,0.7669810493024226,-0.038364165
0.2693262366447523,0.012405546464011513,0.14684106481005962,0.286885511384553,0.0821135
0.023685818346614734,0.24995468800439544,0.10568741659158859,0.5798908918711035,-0.026103146
0.11693260114777894,0.08952555341824261,0.24854258313906366,0.6241506418318865,-0.023228515
0.06836746495907836,0.3354676505751782,0.49739843780081217,0.45815462738412616,-0.0036314856
0.23498394707482453,0.07761232826631914,0.1894190832065011,0.2549697101571351,0.047228195
0.10634730599644604,0.11599948376522655,0.3085152825165439,0.5508389466625483,-0.015661355
0.1768884417575371,0.016004921836171693,0.3004143389602961,0.28019650404334084,0.015808592
0.0315164915930308,0.776093760308306,0.1792861700692051,0.2235751680887288,0.027742375
0.16185245936593695,0.15752935930007594,0.5168264383901681,0.1498179103525692,-0.014962674
0.09162022965688334,0.25849387927423684,0.5991384772695385,0.7742727122689882,-0.0012480123
0.08235651304208769,0.6146404996258068,0.5147580776469463,0.35081391015783525,0.0228489
0.04660329258381603,0.4350248936066412,0.10555420568667617,0.17350625411385473,-0.016243156
0.4249157792187337,0.23668135901389423,0.35442673304021405,0.3897666686399608,0.20678042
0.07802453859885874,0.284654899797076,0.2654254965974233,0.23283504585122927,-0.016593326
0.05632839540094026,0.29099060349455075,0.45692267234635736,0.5170947576583703,0.010963999
0.04048497355639098,0.3935841083573981,0.28158642893227676,0.507591401818081,-0.013320814
0.15501662940698419,0.05404376004035938,0.34878872673216843,0.4744687034894799,-0.0012209741
0.2526626766443463,0.11009959802505626,0.6892719930694545,0.07868511366614339,0.09866737
0.21664124814010177,0.12551314283537912,0.5410419862146891,0.49348999962154383,0.05822205
0.1223366699494079,0.2711406769644702,0.5697656003096746,0.2969543214723015,-0.02730719
0.10437469388211587,0.2284706141373059,0.3101522709712219,0.3397794554100201,-0.023822602
0.07796938859712613,0.18445249863986288,0.16425528608735426,0.36764962222820086,-0.01903138
0.12893514390990823,0.03683338897959748,0.4185863935333612,0.4497975930384296,0.02743427
0.335309571872736,0.1134779531729219,0.26494945106849255,0.3663159499088492,0.09486466
0.08234002973029927,0.20213223637841954,0.24437866778763562,0.35138273476171716,-0.015546081
0.2205118423103513,0.13946362890663846,0.5535900117820305,0.3827366435332513,0.10031193
0.04447295916366366,0.3185942442828528,0.1717367777906165,0.2855876955027915,-0.002591637
0.11467895403326536,0.2766793255857974,0.809417882125158,0.8443538098023118,0.036806244
0.1628398305190491,0.031253217977926295,0.32511709107998993,0.4775724830781117,0.0150493765
0.3560099647589537,0.1322830470919351,0.2755451782386559,0.4310904332028854,0.15566178
0.0573639665715948,0.19760359837253672,0.40750462925980724,0.47475911534018284,-0.0039963117
