PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,Effort
0.8231673090544575,0.4002601096500562,0.306179699053849,0.5296040752033746,0.48005434500273814,0.31567648407848437,0.39428847224406444,0.3254338223783997,0.42883974593704155,0.3340267169863829,0.4902022882644377,0.010690905
0.5835670314903715,0.4912002544504498,0.3829592146989393,0.2617492401662713,0.7594879010935468,0.587047144371033,0.66688650281845,0.6022338365104906,0.5669961375852226,0.4171759119610212,0.2649316265361189,0.09683968
0.46368335689277584,0.46611867333633145,0.30351845259454097,0.3382754550332649,0.7705569340667424,0.43499958753579604,0.3461623524508808,0.45001217032779484,0.6594348247028862,0.32879082205921206,0.7241080774524544,0.08367844
0.4904623964544394,0.4210858166736934,0.2598253922444095,0.51685953073105,0.43677201300005947,0.19754597730666126,0.2835458470790715,0.5222252373601922,0.7942760392087975,0.5308115426802184,0.190247829018732,0.037088677
0.5224460110692035,0.27652389394589383,0.5196146370161623,0.587476009492995,0.6484897072618208,0.3131877255257296,0.27191728934529413,0.4457750948237415,0.5879771002481072,0.2693171688595626,0.3462911654636692,0.03935971
0.24257634363727604,0.3640409713888795,0.6916151110824252,0.4461199572464444,0.6093871021908732,0.35071148283344405,0.36888214189342255,0.6173871218652984,0.4562155488056725,0.5907045160594093,0.40654178791108186,0.26487672
0.4991128386487337,0.49474560179756844,0.5885660560427269,0.18427014430415622,0.6148272791692839,0.49276820290980533,0.546357867307106,0.565388812042419,0.5203010494672884,0.605167994721055,0.5792508836117262,0.19741292
0.46433211003476255,0.31642410322347525,0.2632734465278547,0.45945325249879654,0.5517457368188832,0.20015399248660445,0.275214178356804,0.6429177028013708,0.6051623694872071,0.488234116446115,0.31908583363044873,0.026852246
0.8192762673837273,0.5689709309666087,0.24905277344941448,0.1295550919873627,0.2764267422573025,0.3279790351755249,0.9999999999999999,0.9179006762897819,0.5439657003577391,0.520379611080338,0.8786603072134311,0.042065058
0.6571203078700103,0.4141555318782401,0.39836792281631067,0.4011304333372998,0.7909237667069191,0.23777135437471708,0.29971643845528395,0.39091027505768344,0.669628920659543,0.45548810576926396,0.5099955558290784,0.043287035
0.5387689306587623,0.2108603213542506,0.2734853854333967,0.5214275502329916,0.5082800981848008,0.3465750373354303,0.5997765296941844,0.5067753989973621,0.49695626509792573,0.32352475403209036,0.4548537914946752,0.002680907
0.4176212066161928,0.38928581830338094,0.12986351880816305,0.6470116612088803,0.5280177466552167,0.29448414306046145,0.5832636834716134,0.42906002131560456,0.558108565040718,0.5955934313715912,0.4826961784583506,0.012917709
0.7612502033019563,0.6340029617798901,0.44407780851121137,0.8231495499944047,0.224838658374321,0.3524060664339751,0.2988664140063675,0.2724933697390308,0.978884964989388,0.6244248977141547,0.10022462725269216,0.021627046
0.5943566116842347,0.25644062728892747,0.6255857424045186,0.42211973523975255,0.643510867189467,0.20551116505627692,0.45165992302770974,0.5017467854436962,0.7015842724973531,0.21125823485844705,0.3781294600265588,0.011627447
0.6995066064850499,0.39044024293222684,0.27950925422963974,0.113604984052525,0.4524954844907854,0.3277663519009578,0.4383248774601304,0.5966934430512072,0.6501713957342251,0.5889034448723871,0.4338648218583834,0.011170305
0.37265244492384547,0.47242921657814424,0.17669962817102858,0.6106672635739975,0.4469286576003686,0.27152553963673515,0.5087256095799848,0.39709160995353154,0.7270926375988878,0.8234042849394863,0.25843083062718347,0.016315151
0.7350185203663366,0.38008277628906806,0.3747000507032233,0.759470101815614,0.5027048479994807,0.36243305199924436,0.41356434755206617,0.5939428229103356,0.6247148384711088,0.38218450871718623,0.2607489655022093,0.025942955
0.6835193066965658,0.4758918084433065,0.3123202852216046,0.5965772369233071,0.4673097712111704,0.22029939175935467,0.3184864653412613,0.6437888097606553,0.5281164298218537,0.5815211653811818,0.39610920319203446,0.022209637
0.8283186673728522,0.44783645948168793,0.3849122317282701,0.6274154572591911,0.4350203310329659,0.2774402570197244,0.44376996773139266,0.4989645314304763,0.513683919256801,0.569203594883307,0.4638053816463859,0.02792485
0.5058114542669073,0.2365583317769375,0.511481026581469,0.3638966357837007,0.5116823376570281,0.3354444368978019,0.48675244214581914,0.46467242041024787,0.6206382031581906,0.45489869331080474,0.5099282804794565,0.055604834
0.43121879397706436,0.27187566318289946,0.5724185923606661,0.5796615023358895,0.776111919495265,0.23715625605437682,0.3903299374861105,0.7014259375778593,0.6414546662516498,0.6089882638388431,0.5101719102163319,0.08486557
0.7690863787064305,0.27418637986192573,0.5842091208523422,0.6376433883933705,0.41141935694234316,0.2139223557890697,0.3505879034960495,0.616055214129205,0.724160000009611,0.24062203389937836,0.5453946375881349,0.017110925
0.42805009473506134,0.21264468914378207,0.5900895600627212,0.4756040267951246,0.5622900260038082,0.3566232715641424,0.5816134745042232,0.45512633662086116,0.5990029493161445,0.5487107865193679,0.38061246946435473,0.06616104
0.7709373930189893,0.48939709977208495,0.27773860320688615,0.5794434837459664,0.4953906872727526,0.29947399890564436,0.5461791717340152,0.527474171608663,0.4716263735452154,0.504053133103454,0.38385033742862135,0.022144493
0.3230886501622129,0.30434215161534667,0.30491376965283096,0.6301805816123824,0.4852653554027551,0.329737811437368,0.5922562247008507,0.6828938680519856,0.7012846504726901,0.6468972396149927,0.5146831086389851,0.08136265
0.2136323031518929,0.7381836395345052,0.4402461125018332,0.11780221058692952,0.5856808909794589,0.6718302950007727,0.2131996979653798,0.6315733018563817,0.908848222616782,0.3676896668181759,0.4863583670040523,0.15648337
0.574948775131598,0.6508606631456934,0.5190607926705922,0.7514862650730119,0.36187579047672186,0.24409484264606304,0.5533531525239332,0.4683375208655798,0.6029839489923736,0.6175368041398362,0.25174324187358116,0.07561058
0.47393049840768986,0.31536376121716175,0.2090456379258455,0.6644536686403344,0.6360427490276761,0.28464784957917094,0.6229903390185596,0.6080343773342518,0.6881438451770436,0.772503978318205,0.7637913416331458,0.024027228
0.5612674593652198,0.5258244398708897,0.4072321574474017,0.40055386307329294,0.6158678475307359,0.4220274900076477,0.38847509823340026,0.5456960904398113,0.4193955668657551,0.5003728402745594,0.5321646539807507,0.079917416
0.5462886569280581,0.4254261092976349,0.09333802603310543,0.5924235029508641,0.6382983849488671,0.39886305925611865,0.8414766831388089,0.580133375952423,0.6493122305698391,0.41994501847247845,0.2785981123493717,0.039392386
0.4524400841600342,0.44784183904700214,0.09248569838991333,0.4887765579970679,0.6536676783227382,0.48095808309940524,0.8999745367279464,0.8248179390953032,0.7178892465974331,0.9172838735519019,0.49415093249738434,0.026580729
