AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_4,Effort
0.0656256933904093,0.1023480568729242,0.1073242100180234,0.140470703876881,0.1883119094750214,0.0979277317962308,0.2636394777813844,0.2697107446952272,0.2126942201539891,0.2278913616360253,0.6080504276599908,0.2605182787164054,0.1429815816848454,0.735305456580829,0.5323355655478965,0.369398120512543,0.1519740402259525
0.0559786250916511,0.1229330442373869,0.0671693215967958,0.0896660223838833,0.1457252695381948,0.1063775626481091,0.4397213175089368,0.4345446425915878,0.4069829079389094,0.4106118006828028,0.5783058223741646,0.2979698340412445,0.1290103324459291,0.5156836749158015,0.3488189058415256,0.1847006019492932,0.1337176891346041
0.1021954537300557,0.1394217003314793,0.0765709217274715,0.259019302427945,0.2801099417718079,0.1760508466373272,0.1048028315657293,0.1052637908783424,0.0871990520490724,0.0917460827587527,0.8100681952830733,0.38229852714452,0.1190716666310399,0.6285599904870462,0.647678690758261,0.4620333182196178,0.1148323139734427
0.0542443100239781,0.0690932053649946,0.0622979607384001,0.1676586623593643,0.1799823296758076,0.066573709944993,0.2191865176133061,0.2190599465901611,0.2450828652674347,0.2469966738859995,0.4958408575113661,0.0609961708365484,0.0724411902320113,0.8495099179576953,0.8167375864357294,0.6141759044068585,0.0740722128568047
0.2596466861464448,0.2522815973688169,0.3330185076020167,0.2407081055017176,0.1843944285999013,0.3023229049155965,0.193017457104982,0.20440473828558,0.1440467772029127,0.1706669564368036,0.2369855015754501,0.5812786222548771,0.3812482049557866,0.2837583502176342,0.215090615524556,0.1419566701253637,0.4079318309715404
0.0342528797014629,0.0505144861507932,0.0942329990434791,0.1551774445001257,0.1396314778876606,0.0882514108057717,0.1660666510588987,0.1649210771214931,0.1317872106758685,0.1343898240889325,0.6106739664680582,0.3699016759849951,0.0689098487603397,0.6635495750254058,0.474981456093847,0.3620433134540231,0.0823702100644057
0.1078199792856273,0.138093450296849,0.0889015597658765,0.2794760145754561,0.1659613634070876,0.101959363279784,0.1930538396547017,0.2180851142940755,0.1538199301697013,0.1878019644803857,0.6003677480522036,0.2016141606114348,0.1826969581766189,0.6194281778345643,0.4239588135720267,0.2842896308964469,0.1915287346853446
0.0889539140505527,0.0943774335557407,0.1754228791325381,0.1896700645992357,0.1311803435450543,0.1401704771405636,0.0779160186199993,0.0921429091163514,0.0379641259532962,0.0570142138665273,0.6260982917808962,0.3262057462479211,0.0939534849066159,0.7674165883628019,0.6005959517994464,0.5003326801739109,0.1138118203045712
0.1597686735131987,0.1633234536400786,0.164285077843558,0.2853066141353747,0.2715417405378194,0.2396246687775848,0.1025329820989323,0.1101107924438912,0.0629573530124506,0.0794866992491355,0.646465235187958,0.2943888381060011,0.1219819746021636,0.6628921570380113,0.5225159052161119,0.3748966930042691,0.1254366311038986
0.0807835609794608,0.0518744287742508,0.1452593992914976,0.0966819256434228,0.2726927705740528,0.1236899298620124,0.1044749076900268,0.111933097900087,0.0746332019433048,0.0869620955622373,0.5264057854134058,0.3481221967749225,0.0910684060373304,0.6738884763046373,0.5086927291391545,0.3303854836572221,0.1150050907066011
0.0622900241795902,0.0879843015033202,0.1145975004568169,0.1961773181358394,0.1820673080063409,0.1229941137701611,0.1914208742146619,0.1945122519945337,0.1487866165130919,0.1613223793779561,0.4224726013260028,0.422420910502476,0.1309350814977404,0.6639538755540044,0.5479374806276593,0.3693336451923628,0.1386530928728976
0.0802361734344267,0.0980962510199979,0.1053161409689411,0.1985229024197885,0.1639303703897497,0.1177018087257394,0.0893574790003266,0.0935893698568407,0.0651772417401196,0.0732489402608686,0.734020209402098,0.357758911879359,0.0544651301463653,0.7171973048630592,0.4921418985776393,0.3495555547678804,0.0680776513004764
0.0825269393619916,0.0958682505840632,0.1339448347773237,0.16353890856272,0.179266391930894,0.1374153883141985,0.1027034299797802,0.1083739774118174,0.0607565087885321,0.0720091143642833,0.7136182594803531,0.3178753995660041,0.0544163426940408,0.7222869657195733,0.5095466025798527,0.4119362973528524,0.0735851008926737
0.1184155025286047,0.1338228453489361,0.0950406594080531,0.3458964356620407,0.2892596196717513,0.179701689788262,0.245847686282138,0.2469231481158271,0.2093434983950695,0.2221544699525564,0.5121140513024829,0.3920065440822606,0.2833985293147402,0.472133078009103,0.4070859282502048,0.2260735843840114,0.2743259489172281
0.069219918542369,0.1037649168997376,0.1135970970376233,0.1546119437216517,0.1820610871564228,0.1196160521130787,0.2343870678294549,0.2313297368422525,0.1801780161533834,0.1896403994348774,0.4791462264998923,0.4414155455916139,0.1205430104524951,0.6863128919782664,0.6293800301159405,0.4233839783861329,0.1355218901668324
0.0538604812592088,0.0837451677383064,0.0829956569543771,0.1471511212847921,0.15166941000388,0.0936292585153529,0.1761989457506471,0.1883696458066405,0.176332528483184,0.1892649535929401,0.7000662435116831,0.2037350608764035,0.0676904721132724,0.7865689043829365,0.58318710924307,0.4412780159530233,0.0693869060905577
0.0864858424420371,0.1418751192144141,0.1124384185241385,0.1813861930487902,0.1600797614912317,0.1360648822824235,0.3926395970680546,0.3832684887839234,0.3426496902905782,0.3438293026133979,0.7456257615722697,0.3844396617804468,0.237908054690613,0.3999495287524063,0.2230298673376334,0.0728636719109427,0.2294933673956102
0.2256608690143692,0.2442248335395397,0.1855940903468117,0.5659135478786762,0.1019852645863983,0.1731778924486261,0.0842197721696078,0.0961313042750016,0.0452352856484203,0.0714583018404592,0.5093643187159347,0.3488650851294498,0.1647239403334602,0.5794270613773507,0.408845450470044,0.3181653285193206,0.1729615436407933
0.0534840498358146,0.1009047221394561,0.0917841087208191,0.1124538028853075,0.1754786589769127,0.1156911893773302,0.1758946005341472,0.177279705083342,0.1477366540381816,0.1551683653420073,0.6206697486339516,0.3400600885801985,0.0943663647250059,0.7503078734569564,0.6151788853860707,0.4394015359277226,0.1011226170818506
0.0793251478850057,0.0732693036871372,0.122059525752262,0.1702740349094986,0.169788691638794,0.1284744336930449,0.5050563229045397,0.4946755706438106,0.4726749643080665,0.4693631769012018,0.5359492650219446,0.3789088181831795,0.246196324048711,0.4256366257018369,0.2686294989773718,0.1053954834127213,0.2372915542380231
0.1568342131521434,0.1074051018629923,0.2043317019141389,0.245129207740209,0.3492821769919584,0.2136744078348872,0.1531712194774824,0.1628827388847102,0.1108044790586494,0.1319774474652644,0.5756173432135712,0.271470705754434,0.2041652975295069,0.6203212744036152,0.5547002543619055,0.3248091664347043,0.2241950924723486
0.0979286598903638,0.1512875985455832,0.1594629593496294,0.118575503742422,0.1211105125175077,0.1343417422721939,0.1359004379487247,0.1409821551655317,0.1017321455406513,0.1102015348724221,0.6130943805972016,0.4255792846268744,0.1223866330379814,0.6868946492288659,0.5312439133589344,0.3792382994813111,0.1371309167823702
0.0801061541580458,0.1275974363271492,0.0924206897899819,0.0940373682984446,0.17770926135598,0.1013996936810443,0.4168194165534895,0.4170219322037093,0.3649264930587813,0.374469705986664,0.5947826007827313,0.4635562007722271,0.2247201958931849,0.4281257024713033,0.2982130417707453,0.1652028419523949,0.2258270280420534
0.0472659400239862,0.102658553949395,0.0777305722077785,0.1753975428685949,0.1058051096540575,0.0695040834864113,0.1065074503704387,0.1192554234346466,0.097622085582132,0.1165826383735024,0.3375448535883377,0.085501722146,0.05021276869546,0.7535325432860727,0.5579523475876138,0.4229957520525041,0.0559192242163744
0.0530202648217051,0.1177308311725743,0.0840873108559819,0.0982242728183314,0.1854754611144521,0.1033325766175208,0.182427163922472,0.1762477353169532,0.1686617728986787,0.1698533002610197,0.6400183238519644,0.5297794124537312,0.1167890676016325,0.6394592194972183,0.8117004161417503,0.5274019161336357,0.1274959083300717
0.0604119586515813,0.1164733098183745,0.0642883990126672,0.143076220630602,0.1771180689320629,0.0911196938925964,0.3926766548937084,0.387771577704404,0.3540227272088381,0.3617986559460618,0.5132862639829039,0.2766892077096998,0.1593350297101217,0.4451403258694092,0.3467859496375578,0.1332738821541066,0.163837100622612
0.1052031435795973,0.1421728730809563,0.1574359572850918,0.250014382047744,0.1761058999300949,0.1062690255834316,0.1422978028599635,0.1390207527821766,0.133512673875083,0.1408778415744901,0.2114940022408896,0.4712681872563307,0.1196631334112848,0.6504739234001934,0.5249567839440303,0.25465699798786,0.1118953638857801
0.0442736682875234,0.0489678105094764,0.1170689866777477,0.1063154723027404,0.169989817332691,0.0955565422303159,0.0640860809084067,0.0791503316482404,0.0629827581027284,0.0775747130227921,0.5082846921553553,0.2987276635959104,0.0764097494619704,0.6465595644340559,0.4972906940702619,0.3505022266206637,0.0881639729752013
0.2513439720060579,0.2264473228232145,0.2404199826269192,0.4339860404023801,0.354212563434957,0.3313305193409837,0.2384073807488311,0.244600707896164,0.2095574586361202,0.2239295265051551,0.3542104787992202,0.4606002941453151,0.4156374350996838,0.3539582964016284,0.3855123978638113,0.1092798038467347,0.407606531881808
0.078624019277651,0.1259797196869834,0.047722666376246,0.1338774438410129,0.2509917114778102,0.1303922679927553,0.2968565974440648,0.2940686765500627,0.2675971739622785,0.2775195152315654,0.4411081729172024,0.257812965848702,0.1745925731116998,0.5700550028182471,0.4222500248168546,0.2110732096757485,0.1726245256236488
0.0784522039747181,0.0873364176622213,0.1034301842555259,0.1733763373553633,0.2648941100751053,0.1482425117129797,0.06586518594268,0.0723573516063481,0.0366324975371355,0.0497995003809788,0.7362467140668761,0.2472503444478919,0.066208416619843,0.7728454769008117,0.6474160228031438,0.5692686020227881,0.0683760678809639
