PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,effort_D
-1.1253712821005017,-0.802180659028072,-7.106918141609616,-2.0417368935738525,0.9667334700051494,-4.462183309556782,-0.33083179941254365,-0.8485922953552127,-2.373219873898525,-1.504414497885139,0.4457252479744055,0.25600476155260643,2.213641459085601,0.5104687909353337,-0.552695080840696,0.41088959542545095,-0.040587621432938176,-2.230827628421384,0.7357140689671732,-0.07296660833385586,0.31762074408810315,0.0075898020947219
0.944114911068959,-0.4100587397988086,-0.14797362634062686,2.9047300181992473,0.605655237357851,0.6403145532258905,-0.44566012216741985,-0.27995944097391606,1.3160847672456921,-0.7810389720226693,0.08046356088404624,-0.1697465465262925,0.1321722655004421,0.3957146308269556,1.3242381157793635,0.5349131137051691,0.1297622393792275,-1.5532684368737577,-0.8462721749714434,-0.16051957458367783,0.38520083601384514,0.1154790765476699
-2.139117870226901,-1.152845653475103,0.690355798975405,0.7507284150478362,-0.5483172965407065,0.03611478457827486,0.5765251818970933,0.4196237005595378,1.5154371231855996,-0.2587275333143207,-0.2934785446745545,-1.1913044406160194,0.40801253201854804,-2.123090610432122,0.43129794897331697,0.8130996865048322,-0.6388805190802789,0.21753059977763178,-0.37106756920193457,-0.3661443473201841,0.2888285375524251,0.0041514157595347
-2.230295315572461,-1.0678295477946362,0.599592357883234,-0.4551938436723675,0.9127246291665625,-1.165858468211457,-0.08173088081229893,1.9294618551165328,-1.2365222717504987,-0.7161356354833993,-0.6569715346675343,-0.3325446597670505,-1.4246668404869403,-0.6870032356763671,0.5006391889288669,-0.7232012548718062,0.23541216430804485,-0.30348032287557747,-0.4867303082637801,2.01695814147056,0.016332680036647996,0.0276813867630048
0.8322213565848587,1.2154107248301345,1.6236565156930571,0.8991427990991236,-0.23550094868415075,0.15789899299659407,-3.160349635860031,-2.2594391122292414,-0.7653460586329045,0.6865929257751585,-0.294810833716229,1.1478704371418957,-0.18043584551028538,-1.805403637687398,1.9007313452693433,-0.5834371108485551,0.18252947818397489,0.49303904306026947,-0.47343968510577616,-0.2583579729535503,0.5445867837683308,0.3278192391183787
-0.986902221698696,-0.5389365772792465,0.18902643784784304,2.0095368123278954,-0.01680755626567622,0.20861950894199333,0.4042175509327991,0.8488425259178037,1.4935772005116608,-0.7815829243759347,0.21767096373727277,-0.7878165440090883,0.6616699215265507,-0.0948568983081038,-0.7892773681433234,0.7445931446486294,-0.7767259479390957,0.1882461104997956,-0.028229741170620496,-0.03450349126048075,-0.09847414543930737,0.0576920029788784
-0.4715506621336367,-2.315810766985272,0.9120265203416142,-1.7908805397236474,-0.1293966891114078,1.914501374145313,1.3349032447814526,-0.39132339063774696,1.7181311837790307,-0.2893284022609422,-0.5438798545641604,-0.6427324982036244,-0.06358490103190761,-1.735021017964135,0.11704709884294551,2.3065200354629263,-0.6360793909780251,-0.6769618917939983,0.17875244945708002,-0.10533044904318506,-0.12978623842679804,0.035540555529147
-0.7510146173647753,0.6575915799623681,0.41487764431657703,3.7430579377666335,0.6212624915490973,1.239545930967262,-0.5720390491869803,-0.5206031000729263,-0.4631872184384964,-0.4053546291533617,-0.15809269094495043,0.2073359442625667,0.4221284062838324,1.052286055050358,0.9580181609155276,1.0760399582257083,0.4737375771564888,0.5332908124014647,1.0934970507812896,0.8527974002347135,-0.4980212691884741,0.1067484273739918
-1.476821576011105,2.6305837949531634,0.87010973698789,1.840474115099426,0.12330731475271767,-0.40714973614597466,-0.466031188911859,-1.0109807673553173,-0.4428452557819024,-0.19252865381099557,-0.23066061301015311,1.9376206665263922,-0.5895889903089134,-0.9101885417634312,-1.12207003250286,-0.24534481419617765,-0.2109734720882393,-0.5138246069072469,0.22575464476059431,-0.5867284728004162,-0.056485362077413795,0.1353488298394891
1.5517143987674002,13.102080178374798,-4.365338788236022,-3.238059955499024,2.2386444172840645,2.506392074670498,2.1399197607543807,-1.2196765108370364,0.8021621996444018,-3.069652186428178,-0.33161534254116765,-2.0958105020652047,-0.291877790313368,-0.5190549507544037,0.7451258211061302,-0.7474197173099524,-0.3693729491963829,0.6010762602473649,0.05242404642278151,0.15137198882414976,-0.18483600498886238,0.1793189776742564
-3.0177163665154048,0.3821910061243939,0.6627327748587292,-0.41601357161514174,1.094586114520876,-1.843099861823839,-0.3427332683815784,0.9371994136832891,-0.6515636967067044,-0.49957892620594,0.36470681766113955,0.8879885425521379,-1.2807754569214824,-0.12273779902009163,0.4360151839904138,-0.705660184012416,0.7959565727644602,0.4547725888038665,-1.2838903207024053,0.9731976693860604,0.12493704073333763,0.0588962304511099
-1.93480678902032,3.678557630558776,-2.893959053421092,0.4290971540880903,-2.5142743093863418,0.1238965071839589,1.7192118185547691,-0.2733676100516528,-2.6812047943836177,3.7945213275117022,-2.504330189670313,1.8117596489703194,-0.03066942279975615,-0.1701044994312967,0.15601261982230688,-0.19887264021847664,1.7890749318381154,0.29660225648440386,0.002104339720733024,-0.856167472573516,-0.16303512411604887,0.0565194657032846
-3.310520731436595,-0.567503382637404,0.519933570061034,-3.292689754950481,-1.5962792415161535,-0.7603881033390767,-1.5015701114184918,-0.00035361110536716273,-4.24683173558011,-1.0897122008542846,3.3696625376063034,-0.947583495379451,3.043439718968305,-1.0392834553350838,1.2926558524130953,0.8706651098855314,0.22523586850037428,0.08228253341671746,0.9725612276007338,0.2294459332474839,-0.012373279557457931,0.0050228961670707
-2.6990087088515367,0.5437887893738266,0.953869660444414,-1.5896306393864426,-1.9180383695962655,1.1935471282488013,-2.184555496428706,0.09235536283438275,-1.308263792434402,1.4559769552715778,-0.1201757203420953,-0.45599772463161553,-0.5511536295236391,-0.010782984350764467,1.3599634849543172,1.04441693301573,-1.3088611330366722,1.0500252717730574,-0.7354273659117802,-0.4296716440778327,-1.5464832975267107,0.0
-2.0121179084367364,-0.06081928977804362,0.5810825469738824,-0.3543401862403451,1.3707479400973472,-1.2415354181986678,-0.7762590286805072,1.0117072206513407,-0.7793016489630709,-0.7603414496645047,1.5451985980916816,0.06880048114802498,-1.2901495939557934,0.6744701117033355,-0.23734524353700545,-0.59445315067116,0.025319986388645088,1.1191132495257292,-0.4365141348445066,-0.4714162502985376,-0.019715110142963017,0.0314049848679311
-1.5566560303529722,-0.3393770925463271,0.4750165011020778,2.028340571429254,-0.7547923430255205,0.1489861875144729,0.6351580762634729,1.208594434365681,0.17856991757894952,-1.3986544050484262,-0.7914048721458891,0.04478943174897206,-0.10460762538009682,-0.21677019081245738,0.28431558281854935,-0.10797555448423829,-0.12119929317297165,-0.39731183826198424,1.265279631695916,0.4585539193187488,0.31966063703150255,0.0548874205764446
-2.194680689823274,0.4081422897708925,0.6348768186354241,1.444768566915762,-0.08199644377764154,-0.25737283513882037,0.8355946067849985,0.8013099533662887,-0.03351650279450971,-0.7759348079582006,1.1616187762974612,0.4402724207061332,0.322020553570298,0.040686273123990396,-1.553945097931056,-0.5923356265858495,-0.5356977485187808,0.9923195593451323,0.16991892972653114,-0.7663579251895085,-0.16436631966934775,0.0148468571247484
4.909812341451649,0.3869868993498633,1.2151334862920107,0.5761051666507995,3.1412116615316226,0.497258176505231,1.4197602025076652,-0.24674677246515678,-0.7617057670580438,1.2319018432186857,1.5531343857667932,0.9716090018354178,0.8851604830773578,-0.8909946306565067,0.1316291770504893,0.6031064238489333,-0.5532612378114665,-1.3198780010397797,-1.7238262660624855,0.09084179085736827,0.4685754826127432,0.4013088051211357
9.265794056522404,0.32177031196843286,1.8888505624477916,1.5548572380356915,1.9408699678861325,-0.3513643686321544,1.5990021473533214,0.34622011053874846,-0.4572535712866211,1.072851515378608,-0.03754513870283064,0.4838652939323336,1.028615491916036,0.09899808196401141,0.08320988173243998,-0.9543268891427881,-0.28119570789436665,-1.0554856240587709,1.142267606999087,-0.5932595866740183,-0.6038838353612067,0.5815626435962035
