PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,Effort
-0.400463703776575,0.24573613744579392,-1.0204684019837784,-1.077917464257717,-0.3058135590386433,-0.823361003634663,0.3377782461777995,0.30030188898918325,-0.9210778155871718,0.587875378536004,1.6345859383691244,0.2557487233664819,0.9088557240931978,-0.12181611087094192,-0.1307389890021213,1.370237833360003,0.1968880909634949
-0.050625929282793546,1.6274294513149308,-2.2542151214270083,3.944861571274689,-0.23016163947879098,-0.5228177809470334,-1.902752667280156,-1.2331511070996506,-0.7725661517542091,-0.030288934791125488,0.07132099555931191,0.11549865375612034,0.6448800669261379,0.11319139644153858,0.26981538188200094,0.09276981280954263,0.2175344105326152
-1.6061708980928775,0.8010496693645927,-0.9747574366539011,-0.656633467706544,1.9058995312072609,-0.48948885170981277,0.5801367359184122,1.5200334784793408,-0.09440090245362734,-0.1284271493448676,1.5034711176089903,-0.881936635896651,-0.05400841411439216,0.019953322406552777,0.44427844031778335,-0.483847320188767,0.0110712148414123
-0.24991327040237538,1.514003953069376,-2.2565031854701463,3.950103014280081,-0.20458179057881162,-0.5705417494689177,-1.9570093787829745,-1.1302256096343188,-0.6356851306540148,0.0014466813594250047,0.1883620546346878,0.17530676571585962,0.696804393169629,0.14693953079988914,0.2462662755153932,-0.05312250130504886,0.1403351286654697
-1.3006852448955648,1.3792005069368947,-2.298594250848469,3.9602627202114085,-0.008907366048393199,-0.617165779622313,-1.911015576298242,-0.9414156033596534,-0.4313237542558493,-0.0725811440054782,0.3971085245350781,0.12904546527945027,0.698474538390778,0.30239294030736513,0.2091379658439221,-0.2915434578004969,0.06852184320766
-1.1168789845520763,1.8155240475429661,-2.4402205287835126,3.8815396871476495,-0.06478364681266593,-0.3423312050211022,-1.6364580750246485,-1.2547041854119179,-1.04371535909452,-0.23237800165742514,-0.06801869146309235,-0.19271318482381414,0.4837064146505137,0.293158428469133,0.47025070094558896,0.4206173942892977,0.0972471573907839
-1.8897435325687084,-0.42706964771514366,0.557989499239815,-0.5385436002642362,-1.1779160855487416,0.48940726402596485,-0.23285038757693904,-0.5599985490439254,1.4666108324611937,0.1134200829424513,0.33083996344615435,-0.3210624159333247,-1.8212676472403566,-0.2733566159472423,0.6451438833490176,0.8260738565710335,0.0864751645721125
-2.012876784734762,0.37812354218083005,-0.9363561696231556,-0.9796758952295201,-0.32696481513843645,-0.2575069848070493,-0.8550276027847081,1.517728590062734,-0.4562238085176856,1.831812568191617,-0.6198756839084566,0.3518899540707989,0.23588751995613294,-1.6569169328568947,-1.9719382394060192,1.045896718087998,0.1439257929383602
-0.886811840541011,1.5587274594060294,0.009679044216957939,-0.8018632830356415,0.23170244634475345,-0.22301466476801715,0.22091832201725042,-0.5000881366900503,0.3289624949375228,1.339117439048499,-0.7212933230520902,1.945324504932837,-0.9950393024607328,1.1176845794001629,0.7948240192549909,-0.047452589603603074,0.3123877917414722
-1.9272937548274014,1.1225742315935683,-0.3009030759384953,-0.21331632684147073,2.029546208831249,0.37088219280691254,0.9571302683509816,0.9670310212035346,-0.34875906184432964,1.6452748092115508,1.5184795650510754,1.7229743759439933,-0.8176771359077866,0.7394773624242753,-0.09527045534594228,1.035982601247555,0.0801915020945541
-0.601983325208139,1.8243624971155112,-0.9802132784203058,-1.5000774842667197,0.5500306686784379,-0.7531036539409917,-0.6315877464884191,0.9481430650692365,0.8695275016928419,-0.33618538541883347,-0.27466835919583815,0.36244068251313805,-1.0843195235694647,-0.3505075728005506,0.43837511196883616,-0.42826543385294713,0.1505086774386594
-0.12199785619209681,1.8480802472755178,-1.0499451232862722,-0.9765272660035758,-1.0037078919727171,0.7505872416566002,0.23416983995183036,-0.7409108701093875,1.4807970193480124,0.5259045622717456,-0.15589302770989932,-0.10191337138877757,-1.6972145426032315,-0.17120153226089674,-0.11782869776922465,1.14158104943954,0.3635547576301616
-2.713290933859135,1.3355842026375557,-0.6616645795172312,-1.6585015431829793,-0.622611201337132,-1.3789405424937913,-0.3820909268543571,-0.17092117997189302,0.6735703376368848,-0.24095480617166565,0.36060300778076243,0.9955156249047343,-0.4856655821277616,-0.18359992265159547,-0.8848515156761647,0.3613129911820659,0.0742070616397366
-0.7904922450604027,0.7750468616359026,-0.17608085574825016,-0.11074876183591895,1.4226035007085063,0.2521620168030011,1.1579089506208808,0.27317500024999186,-0.7772890755301315,1.7382319130755444,1.0007792555316755,1.1559176287577486,-0.17738712167277224,1.1274274137902067,0.7138214954076266,0.6473376074871007,0.1549970077797726
0.7612204123655567,0.9075308472386926,-0.8782317468431516,-0.6677907252480912,1.430492481344947,-0.4622648711415124,0.34250435533556156,1.239467922807339,-0.3344747490334142,0.13088268868259864,1.1964337017024418,-0.6324013894321331,0.045131284356982784,-0.3043990822769546,0.5049547329408972,-0.148034765157321,0.189407540394973
-2.287838175373949,-1.0300994279252826,1.6588387513510945,0.47570777021695526,0.7592572995583624,0.6729747479139979,-0.21565374042501292,0.8129445191175811,-1.1218564620706304,2.5151467127890985,-1.5610362923974332,0.5432263448400144,-0.8627645765274798,-0.5413880614379009,0.08974031972155493,0.42017737268832345,0.0457809694793536
-1.2994047440912262,1.6972171529908506,-0.8608034818420767,-1.0480878120215458,0.823599971066156,1.825911431908848,-0.2558282971378416,1.2898368269515266,-0.9239205229434356,-1.3817962265919492,-0.4178679604866163,-0.5000154556853093,0.40300540764964315,0.17623928356333474,0.6451881152093565,0.028142816003565982,0.1131059245960502
1.4272338075491784,-0.17275223456283043,2.144569742668475,0.40630935319495604,1.8394915487041201,-1.1234748938383876,0.41657217697933446,-0.045393533940555175,-0.35840237269228503,-0.9744958372559399,1.0728388520235652,-1.4449681517127577,-0.8696353822602532,-1.1154219689955038,-0.2792103893641783,-1.069948009799067,0.1235786953919808
1.4823977294403805,-0.19293121424879778,3.686907809173186,1.3693102743471386,1.8520214871491978,-0.8521821566376341,1.4070036065155151,-1.8480236396930863,-0.6185408885290027,0.4608690601373432,0.6451124166473715,-0.005675251432562893,-1.0078941189617256,0.16345807832134981,-0.607641276801351,-1.2563856630554378,0.1687612208258528
-2.1334713559292515,0.4693740365950529,-1.042534744859917,-0.5720057525439636,0.912534006610906,0.14161223446167023,-0.21740721820987313,1.8011278160371413,-0.6281454896070691,1.2602729220254407,-1.684928392040428,-1.778312888096331,0.24070923731488403,-0.7743291288840253,0.25811415263327403,-0.8790418348222278,0.0125673249551166
4.299123466190486,-0.23505135686378192,1.8077566284671536,0.12571912662287776,0.9318126960544885,-0.8860721324795902,-0.04761911231301897,-0.07403025436074592,-0.9808756288393398,-0.3565437072943543,0.6736945237916115,-0.955638946477761,-0.4984157991212978,-1.4523205755400976,0.33270250065906154,-0.19134320387756457,0.6166965888689407
0.38379049769891577,1.017085154536132,-0.5921832592989031,0.06505255467219954,0.3299850818756379,0.8162097483864331,1.3987966796241902,-0.5535590182056116,0.6513653139126181,0.703465245031646,1.5185770766937732,-1.2808198718229238,-0.7719572025435381,-0.10622495003579667,-0.6021155455602305,0.7951896952509088,0.1980849790544584
1.9215824137775728,0.2974822435060803,-0.8560988269504543,-0.0934015876566863,-0.5156188382288455,0.7761234788833504,0.9600516834380847,-0.4425626837236555,0.5396624335306005,1.3116362107348813,1.4600445443824048,-0.9882010957327731,0.0514793748889434,0.051330333516415784,0.26824845276222664,0.7074539227905778,0.2235188509874326
0.9959689741683864,1.1838454317604965,-1.094875634985434,-1.514035058747067,-0.5555132149967261,-0.7811584974423809,-0.420555254849063,0.10139127694028482,0.023762682040145384,-0.03428346973628573,-1.0803074318868655,-0.3981511029543697,0.030299821595736815,0.3014273150709975,2.046650039798335,-0.6751893254353051,0.4287851585876721
