ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Effort
0.0,0.0901250785310411,0.0823054019566142,0.1059063136456211,0.3571428571428571,0.04331641285956,0.0,0.1106038291605301,0.0,0.0,0.0526946107784431,0.0488058151609553,0.0427435387673956,0.0426320667284522,1.0,0,0.036144578313253,0.1366392496656835,0.6485191,0.65628886,0.98890173,0.7262904,0.82628185,0.52742046,0.1650153,0.0,0.9824146,0.1367183206945818
0.002008032128514,0.0143354846079159,0.000957039557635,0.0016293279022403,0.0031512605042016,0.0653130287648054,0.0260814249363867,0.0037555228276877,0.0265742345465049,0.0229582235604064,0.1880239520958083,0.1692627206645898,0.1550695825049702,0.1501390176088971,0.0538586394109899,0,0.1927710843373494,0.0754547619483778,0.6931218,0.65280306,0.91091156,0.6996297,0.8171573,0.44071144,0.21528551,0.08443552,0.93850565,0.075539436568121
0.0040160642570281,0.0081672282825975,0.0026584432156529,0.0134419551934826,0.0294117647058823,0.0142131979695431,0.022264631043257,0.0120029455081001,0.0,0.0,0.0491017964071856,0.0394600207684319,0.0397614314115308,0.0342910101946246,0.0,0,0.0963855421686747,0.0116690175676418,0.7871836,0.49651632,0.9337856,0.5567531,0.7324886,0.60953647,0.3019419,0.10650952,0.9194993,0.0117595340147268
0.0060240963855421,0.0138785767319664,0.0160569970225436,0.0114052953156822,0.0084033613445378,0.0131979695431472,0.0,0.005081001472754,0.0294627383015597,0.0015054572826496,0.1497005988023952,0.1453790238836967,0.1500994035785288,0.1566265060240964,0.0,0,0.036144578313253,0.070893403432926,0.71366996,0.6207565,0.91327333,0.66963637,0.7995811,0.47264463,0.2344883,0.09145191,0.9333185,0.0588343041359856
0.0080321285140562,0.0161631161117139,0.0098894087622288,0.0,0.203781512605042,0.0067681895093062,0.0,0.0,0.0591180435201232,0.0,0.1197604790419161,0.0986500519210799,0.1192842942345924,0.1047265987025023,0.0,0,0.144578313253012,0.0655077030170913,0.717833,0.665137,0.8497588,0.6931584,0.8183687,0.35898697,0.24499056,0.14615631,0.90713006,0.0543649485291424
0.0100401606425702,0.0042263978525329,0.0066992769034453,0.0,0.0252100840336134,0.0,0.0,0.0,0.0167533217793183,0.0,0.1892215568862275,0.1557632398753894,0.1878727634194831,0.1677479147358665,0.0,0,0.036144578313253,0.0288519665134001,0.7116898,0.63312465,0.90137285,0.6779263,0.8053517,0.44765526,0.23384364,0.100495175,0.9292331,0.0239403597464922
0.0120481927710843,0.0039979439145582,0.0025521054870267,0.0,0.0241596638655462,0.0101522842639593,0.0,0.0,0.0148276526092817,0.0,0.2395209580838323,0.2139148494288681,0.2395626242544732,0.2289156626506024,0.0,0,0.0602409638554216,0.0348971404495411,0.68584746,0.6781169,0.89250404,0.71837497,0.82951564,0.39642113,0.21030295,0.09658245,0.93343955,0.0289592262886031
0.0140562248995983,0.0050259866354446,0.0,0.0439918533604887,0.0073529411764705,0.0,0.0031806615776081,0.0088365243004418,0.0,0.0,0.1389221556886227,0.0976116303219106,0.1143141153081511,0.0861909175162187,0.0538586394109899,0,0.072289156626506,0.0206451849273663,0.7455086,0.5616766,0.9287884,0.6176798,0.76820785,0.5443806,0.26301712,0.092452094,0.9299383,0.0207348792907645
0.0160642570281124,0.0061111428408247,0.0,0.0093686354378818,0.0609243697478991,0.0047377326565143,0.0127226463104325,0.0059646539027982,0.0065472751781243,0.0,0.1245508982035928,0.1090342679127725,0.1242544731610338,0.1167747914735866,0.0,0,0.0602409638554216,0.0268735459524812,0.7291676,0.6034283,0.90644854,0.65099597,0.7893307,0.48057464,0.2498602,0.10390926,0.92602575,0.0222918269406894
0.0180722891566265,0.0024558798332286,0.0041471714164185,0.0028513238289205,0.0,0.0,0.0,0.0,0.0088580781821683,0.0,0.7724550898203593,0.7580477673935618,0.772365805168986,0.8146431881371641,0.0,0,0.072289156626506,0.0738610342743043,0.5527583,0.93139297,0.8197054,0.9392346,0.96343493,0.08164575,0.09186943,0.09901597,0.94444907,0.0612887863135143
