rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_aexp_data,actual
0.6493626579401969,0.18850409279073754,0.15356650799353627,0.17009578582337903,0.07103635943818834,0.21502742555155946,0.19258234852905437,0.5002952348189932,0.26875704057650956,0.7677642546220775,0.050724319729263626,0.053012354704385284,0.33596739344689774,0.43410751143463755,0.08005785985625974,0.1606705037108912,0.7154436328787002,0.10353229596724063,0.10076108795414508,0.3336189764640328,0.10436492721357779,0.12369721023798659,0.1309338401794435,0.13477053172520775,0.10871604946176892
0.7234808859342409,0.022211809129686788,0.2593562078340778,0.2524014954762638,0.1535331354010907,0.30678687572431323,0.11387624799244067,0.4963320959295975,0.24643828362799386,0.7084698546047721,0.16715449272994412,0.1306827402531259,0.36966591106072655,0.4982275215070885,0.08720907223578189,0.21809170752307544,0.718285642294989,0.12185433991785093,0.12092206851104347,0.3904071531174609,0.113483152330596,0.11717814844105771,0.08833354537096444,0.08621224284800358,0.16027673127768394
0.9882309221544211,0.10720000690890374,0.2254705939728115,0.2113482533276206,0.08554612758578378,0.2685604594785831,0.17035074030936936,0.584941569128594,0.2701291933055676,0.840386344038127,0.062170318137102776,0.04181010743026725,0.363693878763809,0.537905369214797,0.0919031513934832,0.19344356316468775,0.8486139590429023,0.11534211178119293,0.038167247390590506,0.42032748037124007,0.011487472027587792,0.0,0.07429220594543802,0.017131923222240483,0.011835372684107004
0.1001323289108973,0.38501896455653234,0.08240433060044128,0.021419931108048212,0.07369545773981129,0.06951750819641715,0.21114715410292012,0.32317387065922043,0.5876757806763886,0.44693702981551015,0.2310488861958921,0.22101394603435004,0.15619702139391517,0.18449872518872348,0.2943471810818776,0.16322759450779817,0.7285097797791333,0.11789881982412,0.4100467883938105,0.5874158229168819,0.38865630206151613,0.3646044035583379,0.36555899645512696,0.40847137269744305,0.29904586437359265
0.6270169243240985,0.16903725036300565,0.14916484152761927,0.16031746668882177,0.0681543440161477,0.20137046972140332,0.19100147444211962,0.5178178545530805,0.277165596894949,0.7719405990633428,0.057907832012408456,0.03184658447153485,0.3425080938353142,0.42104959162725564,0.10245106700471013,0.17993539557503335,0.7028135732424221,0.058501236672666865,0.10551488275380548,0.37615588853257287,0.1128500113387427,0.07792116045343316,0.1232230304768622,0.0927412041035621,0.06680090227655351
0.7131302160145913,0.04868448571519712,0.2815600040930924,0.3194486833171532,0.2220589958894364,0.3533538732400622,0.20348456995798497,0.5150890446689438,0.22330902938119113,0.6835467310901151,0.19514805490689535,0.17048278206529732,0.4211249061107797,0.5186006424291131,0.1365483148969519,0.24861507612022415,0.6500405574958596,0.1671721953511741,0.15979828946547164,0.4060559128405332,0.17209370638273228,0.19467144308345086,0.13982689454545869,0.09910931132997763,0.23366156602564497
0.476560617818257,0.18621869479277775,0.17592569160413174,0.16101328947768784,0.1082133944009388,0.16480700409902097,0.14109896922910953,0.33462984471842,0.2889403713708763,0.59913781622995,0.14873333047762327,0.15195099152761216,0.312431937418877,0.3840571633046541,0.19305285718195336,0.19539406372945772,0.6063348512550185,0.11662977848693752,0.2134035137106065,0.3734932336781498,0.19332863466236197,0.2685129935437417,0.20832716665059747,0.1642210120609418,0.15186804015952116
0.5885769900659651,0.18912543067327653,0.1414117065159584,0.1142667959251327,0.028665888220184982,0.1553741981619774,0.13899326076923324,0.4067621335442059,0.26736369877016125,0.7227852718872078,0.03294796392161349,0.05676656263518534,0.31084316274586155,0.3973058522364785,0.15770960072814794,0.17012895540468692,0.67320286237799,0.19048158507836715,0.13829188209769006,0.3313687802606602,0.15819437063677302,0.17479301593103097,0.14918397168912245,0.12752221278568532,0.06516045042580827
0.34331529883790946,0.3877947907272474,0.06962972724173666,0.0701148441681764,0.04778100596615578,0.11181937187597973,0.1411152071478306,0.36348118107790856,0.45895686293235644,0.6088617835816565,0.1256848323001842,0.10981292956181038,0.19915873350788962,0.2786239485432468,0.05831702958661822,0.11279532117523584,0.7169888141681489,0.12131296089368769,0.29921000291008826,0.5251242790310554,0.17093590871412814,0.26701101728384,0.282115674207721,0.343063010383319,0.2011145830301958
0.922619099771313,0.11239377984339533,0.2156154838758116,0.21178805319366167,0.09041817875294147,0.2675370237500594,0.18614087427185377,0.6017588753412395,0.24462417866291913,0.8504910616398285,0.05242848332063471,0.03577784072439427,0.3738753741767543,0.5275081083558548,0.1015509967702754,0.2617917569301533,0.8540465546277954,0.16038178068322123,0.03157349797427582,0.3688655218818899,0.04705703765781133,0.046681917773293016,0.08926050138297173,0.046906334695555996,0.043029015125432266
0.7293896281183422,0.23057157365453224,0.14440697764805244,0.18575870105499392,0.12671082575551784,0.22816175212403453,0.21656504148368477,0.6105058364656814,0.2390881428489113,0.8343307365334639,0.052081712850706535,0.049184380537419414,0.37459322789596894,0.48230743112469954,0.05785450890819577,0.2758789584361419,0.8419104691900385,0.23136172812790778,0.06244669164942586,0.3071912594621188,0.11496646610859199,0.1851116975800478,0.09805762001921473,0.22378202101808517,0.1452065862059041
0.5994711200151145,0.09559352332773502,0.22302737252272936,0.2561408001278661,0.21980122367039384,0.31892104291550527,0.25538783515619107,0.6358604287558025,0.1775154309757205,0.7716965628045045,0.13140676155413863,0.13068545912597127,0.4786796679219868,0.5539995614279977,0.10409376328561454,0.35370746593316854,0.6852535190521121,0.28102584168496914,0.06692277905070462,0.2019669799927866,0.19777756537099808,0.23425987042066204,0.14192325520577254,0.12236953078293641,0.18060801858064945
0.6287234236694245,0.0,0.22117937109933766,0.23627422068981632,0.12172999375474552,0.2600011076776292,0.15266955581253833,0.5103359697394728,0.25519758859848957,0.7149658758275395,0.1080647958686703,0.09899519522544878,0.3529173507766218,0.46419673306843656,0.10538917178984558,0.2122568463046443,0.6946168160647855,0.07188187906710518,0.1257875870664371,0.337939472672,0.12242276520771264,0.12605081637617094,0.1564493674362038,0.0822917655702313,0.18473465332616223
0.7434691492887652,0.20331816381322837,0.20721413351778578,0.1403865087860308,0.0480445955824097,0.19966610877726376,0.1867903680208129,0.3478337221856064,0.2636662530772079,0.7386894075933534,0.07378954803343007,0.09756823720358843,0.31852485259433005,0.4421179975215589,0.19820626626354704,0.12113159676906406,0.676412172076938,0.16461884234152452,0.14396827633237624,0.3698027095817698,0.14757863561377096,0.1865178576725559,0.1753214008755371,0.12435435753008361,0.07056837786137062
0.7701141082117163,0.09288633404138294,0.21190985022349879,0.19430222530094254,0.06734590217186423,0.23141591854981394,0.17205343328653966,0.46808098608335147,0.2681842955916125,0.7762352989761273,0.05503735393002286,0.06738720500193082,0.3309877281958624,0.45094016477471244,0.11791379136173208,0.1266855474990653,0.7698321145854506,0.09414048223955655,0.11003840079991335,0.34746277577109647,0.09675177590166059,0.10658974520336544,0.15084858999756803,0.0730088445160661,0.09899483083397205
0.4768749697761775,0.17193111117576904,0.108671666616722,0.05518404826335411,0.023409518152869457,0.11132656967775192,0.05594173448364809,0.35535138445609615,0.34556776570265324,0.6364440065642696,0.0838637890062183,0.06860318433802945,0.24573632123768482,0.3280487425267554,0.0763107159283854,0.09623480805217578,0.6542875666228918,0.06232669002042836,0.20513608802616856,0.43613054063402185,0.11543031156300518,0.15020267865727016,0.15362143257316543,0.14427812457232733,0.12660181884762461
