ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_AFP_PDR_AFP,Effort
0.2662503376836456,0.0525941465318666,0.17826060183640027,0.2311992794287712,0.04098840056080053,0.1439080835208172,0.28234478988504363,0.13569125684097583,0.22091601649818035,0.5607774853778437,0.2641514769874491,0.21944424708785915,0.23369781361662967,0.18950044284359788,0.008403054492741301,0.1091173908550842,0.15805647861473987,0.07198681364078553,0.4006957869921614,0.03250331525954378,0.1799144759908892,0.03150986374040887,0.015330135055180358,0.3491593481126984,0.043635409162605325,0.07518419728011819,0.0603972030107816,0.0600278425540364
0.6057384484231525,0.06138907361046643,0.22826995490356217,0.19569036520636723,0.07696284864089425,0.14016918794855973,0.24434832600217737,0.1736366624771425,0.16672765817338958,0.40440605914147365,0.3324769887481584,0.2795484425456764,0.2963664326200911,0.24060737431567014,0.005620279789341202,0.15750393647294791,0.2305973402223227,0.07916750400158731,0.2668286727366799,0.042138353061264636,0.2265792996393322,0.04992995963776668,0.028545963534452816,0.37850632078921326,0.04317412028918516,0.07080644113626938,0.06923735730579975,0.06729188688948912
0.3833247129400075,0.07295626012653997,0.18519105376531758,0.16986049382553367,0.20527101571965584,0.17403609154191654,0.282612645159787,0.1538241115885276,0.1892232573054975,0.5641160949357142,0.5939982545028395,0.5658120487819093,0.5515142253920833,0.5255074008269858,0.0093153973515311,0.1536139559009474,0.556737477433463,0.14085852371412452,0.293055671277733,0.09102911064594296,0.16635598705634647,0.09818334374410682,0.07485949273298265,0.5048925068772011,0.09479857171063895,0.093958941147978,0.13007840496117734,0.12262789432646967
0.41534178879014816,0.0513434334596703,0.13839069741991258,0.2102735450126559,0.03721138234922833,0.16095107279903276,0.2769084334155275,0.1561658270440746,0.15929828421681833,0.5057368690863651,0.4258039084759978,0.38804893024768283,0.37441932967748154,0.33751458926711686,0.007194378025578098,0.1528327721373643,0.42150167019769513,0.0646438313366116,0.2347505318928946,0.04578656597118355,0.25086411201675424,0.04648123899423679,0.047264111088524796,0.331013586458019,0.04157310484880205,0.040680592866173385,0.06988788240268587,0.061227029383082374
0.401675716178266,0.05857026930121608,0.1532421380390216,0.20054273938589756,0.04874591618848194,0.1986524738180121,0.3062898327898953,0.16638406129253963,0.15696722161837912,0.5858571905528099,0.37990244156910935,0.3520449619173498,0.3345391833692489,0.3065853069253676,0.00781775162970956,0.09495960312928814,0.23865552924427036,0.09786546226662343,0.34053870206659426,0.05635543600844087,0.2108302623801885,0.06216974804663257,0.0481523137548443,0.42892630007752525,0.05736336177087309,0.06138341215406626,0.09413049146876004,0.07514409665454493
0.36010956795059895,0.055756269623891054,0.1623425369825793,0.21587415492586526,0.036088796472096334,0.17320387103353,0.28875491361315847,0.14610155645252718,0.20264942182624796,0.5499093495871632,0.27546625044840345,0.23318944643510875,0.21494402490644027,0.16973525071264975,0.006464634214657966,0.12236671021450607,0.3180391141512854,0.060513837866491345,0.3414485397508423,0.042902487363815446,0.2438887584571271,0.02607005757603206,0.032803279743825575,0.3022175263720554,0.029959430183303347,0.04724702508919175,0.07671059081420022,0.05532671344677141
0.0,0.08084056736708967,0.2645619637599082,0.23179235372336374,0.0665601890282257,0.08334041627583115,0.3859489816247553,0.1420183879788683,0.24772280995747314,0.21115788311622058,0.4697720919594723,0.3701687281498944,0.41886050836738503,0.33111880688235523,0.13609568194450367,0.34130014167213185,0.5524770897670415,0.07665056629308646,0.33972447682141543,0.060801975055020066,0.1433919239712001,0.02416869588755749,0.04592837119322719,0.043267012430245555,0.04446327159201756,0.07745932530166943,0.08454201304580017,0.1344074551961301
0.5552856522161553,0.048964983920164025,0.040096273698053936,0.2380602291891868,0.2107015761153498,0.23173878078609006,0.271161089732043,0.17467379482469905,0.13804584090262417,0.5545331369108571,0.7330073395906425,0.7089339887402403,0.6513040171813698,0.6488477013483336,0.008065121147182164,0.2832200900378075,0.41399171495100295,0.24732115755074724,0.24275211249820358,0.23213881423154947,0.25867012409808504,0.24993707751604555,0.2532699883807562,0.26440691662049864,0.20911286858536765,0.19489695158057113,0.24535996081971542,0.2581009490536133
0.37215515276349553,0.07050706384676003,0.1819917403976295,0.212236844491,0.056226868977975054,0.18441747755083698,0.2959945014793915,0.15719492678820082,0.19076808239682191,0.6551598994438737,0.32306679490311574,0.29839803355416994,0.27846403812149356,0.2500377235740041,0.008434245938153444,0.04242989417482393,0.2173329347994078,0.09890539373990348,0.40956215171858973,0.0560876362776144,0.20464052551397088,0.0541057042803018,0.03586190768715625,0.4849651460655091,0.05963659075945439,0.057977574699127656,0.10280619254530621,0.07331171338168094
0.5316027973888433,0.21772162909781656,0.39217546014850563,0.27801780303978657,0.07778106315896927,0.3402373253398562,0.47498883289474125,0.2665701032879537,0.2642662229483276,0.5611544493407844,0.2629239474359957,0.22993005400823652,0.20713745979888132,0.18091698674862394,0.005311079212395124,0.207614573880801,0.48321906400155523,0.1929312422911142,0.437493175486833,0.06650913755652264,0.30393067776174026,0.06251418900981995,0.06977765059859742,0.40239527306212475,0.049034792500496985,0.1009103241619302,0.20074920085038178,0.19154145274618767
