AFP,Input,Output,Enquiry,File,Interface,Added,PDR_AFP,PDR_UFP,NPDU_UFP,Resource,Duration,N_effort,Generated_Var_2,Generated_Var_3,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Effort
0.0901250785310411,0.0823054019566142,0.1059063136456211,0.3571428571428571,0.04331641285956,0.0,0.1106038291605301,0.0526946107784431,0.0488058151609553,0.0426320667284522,1.0,0.036144578313253,0.1366392496656835,0.6455648,0.152534,0.15770616,0.17891347,0.80246454,0.17133856,0.8463492,0.84737176,0.8462026,0.8393642,0.17570817,0.1367183206945818
0.0143354846079159,0.000957039557635,0.0016293279022403,0.0031512605042016,0.0653130287648054,0.0260814249363867,0.0037555228276877,0.1880239520958083,0.1692627206645898,0.1501390176088971,0.0538586394109899,0.1927710843373494,0.0754547619483778,0.70916843,0.18297498,0.186126,0.22335522,0.75165623,0.18192549,0.82025105,0.8189017,0.8171755,0.8190862,0.18014519,0.075539436568121
0.0081672282825975,0.0026584432156529,0.0134419551934826,0.0294117647058823,0.0142131979695431,0.022264631043257,0.0120029455081001,0.0491017964071856,0.0394600207684319,0.0342910101946246,0.0,0.0963855421686747,0.0116690175676418,0.56346124,0.16785733,0.17665234,0.18030347,0.8042356,0.20466831,0.82689095,0.8296422,0.82855016,0.8146197,0.21392117,0.0117595340147268
0.0138785767319664,0.0160569970225436,0.0114052953156822,0.0084033613445378,0.0131979695431472,0.0,0.005081001472754,0.1497005988023952,0.1453790238836967,0.1566265060240964,0.0,0.036144578313253,0.070893403432926,0.74969304,0.13396877,0.13456254,0.1780857,0.79920334,0.12981495,0.870182,0.868991,0.8677138,0.8699367,0.12794328,0.0588343041359856
0.0161631161117139,0.0098894087622288,0.0,0.203781512605042,0.0067681895093062,0.0,0.0,0.1197604790419161,0.0986500519210799,0.1047265987025023,0.0,0.144578313253012,0.0655077030170913,0.62074244,0.27661648,0.28510088,0.30783615,0.66343623,0.28419504,0.7242337,0.7228634,0.72031367,0.72052073,0.28335822,0.0543649485291424
0.0042263978525329,0.0066992769034453,0.0,0.0252100840336134,0.0,0.0,0.0,0.1892215568862275,0.1557632398753894,0.1677479147358665,0.0,0.036144578313253,0.0288519665134001,0.7335987,0.13872053,0.14005685,0.18023866,0.79750806,0.13785267,0.8646668,0.863772,0.86248934,0.8634565,0.13684016,0.0239403597464922
0.0039979439145582,0.0025521054870267,0.0,0.0241596638655462,0.0101522842639593,0.0,0.0,0.2395209580838323,0.2139148494288681,0.2289156626506024,0.0,0.0602409638554216,0.0348971404495411,0.7331179,0.14003247,0.14141287,0.18156123,0.79609066,0.13909972,0.8633634,0.86244893,0.8611524,0.86217195,0.13804741,0.0289592262886031
0.0050259866354446,0.0,0.0439918533604887,0.0073529411764705,0.0,0.0031806615776081,0.0088365243004418,0.1389221556886227,0.0976116303219106,0.0861909175162187,0.0538586394109899,0.072289156626506,0.0206451849273663,0.7230877,0.14523967,0.14712429,0.18531881,0.79241043,0.14604118,0.85774106,0.8569563,0.85563004,0.85603964,0.14539889,0.0207348792907645
0.0061111428408247,0.0,0.0093686354378818,0.0609243697478991,0.0047377326565143,0.0127226463104325,0.0059646539027982,0.1245508982035928,0.1090342679127725,0.1167747914735866,0.0,0.0602409638554216,0.0268735459524812,0.7072027,0.16850497,0.17146742,0.20742711,0.7690339,0.16995694,0.83422256,0.8332766,0.83172685,0.8323261,0.16912358,0.0222918269406894
0.0024558798332286,0.0041471714164185,0.0028513238289205,0.0,0.0,0.0,0.0,0.7724550898203593,0.7580477673935618,0.8146431881371641,0.0,0.072289156626506,0.0738610342743043,0.78838426,0.06426871,0.061995614,0.11021683,0.87136865,0.060348615,0.9401479,0.9396672,0.93908805,0.9398462,0.059671275,0.0612887863135143
0.0260437489291221,0.0222245852828583,0.0525458248472505,0.0252100840336134,0.0280879864636209,0.0095419847328244,0.0338733431516936,0.2586826347305389,0.2274143302180685,0.2020389249304912,0.0,0.0963855421686747,0.1862829507776291,0.7352346,0.16461253,0.16636273,0.20839348,0.7668645,0.15972994,0.83956265,0.837994,0.8364022,0.83952576,0.15715449,0.1863574751804227
0.0033125821006339,0.0034028073160357,0.0020366598778004,0.0168067226890756,0.0023688663282571,0.0,0.001840942562592,0.3005988023952095,0.2917964693665628,0.3132530120481928,0.0,0.072289156626506,0.0370404293905365,0.7403954,0.13187757,0.13281052,0.17412625,0.80387485,0.13029729,0.8717018,0.8708,0.8695766,0.8707018,0.12919253,0.030735978312635
0.0108515620538009,0.0,0.0468431771894093,0.0598739495798319,0.0,0.0267175572519083,0.0157584683357879,0.155688622754491,0.1246105919003115,0.1278962001853568,0.0538586394109899,0.072289156626506,0.0550110828188829,0.7060158,0.16384014,0.16676421,0.20219079,0.7747681,0.16623436,0.8386959,0.8378943,0.83640295,0.83652407,0.16574496,0.0478807194929845
0.009537951910446,0.0013823904721395,0.0219959266802443,0.0567226890756302,0.0135363790186125,0.0044529262086513,0.0123711340206185,0.2239520958083832,0.2035306334371754,0.1807228915662651,0.0,0.3012048192771084,0.0607631574126655,0.6351055,0.2576219,0.26516983,0.29004273,0.68218726,0.2643272,0.7435122,0.7422376,0.7398662,0.74005866,0.2635491,0.0608491775653002
0.0218173510765891,0.0221182475542322,0.0105906313645621,0.0850840336134453,0.0084602368866328,0.0,0.0027982326951399,0.0167664670658682,0.0176531671858774,0.0185356811862835,0.0,0.072289156626506,0.0143435490666617,0.5336331,0.20738892,0.21813051,0.21734692,0.76519495,0.2460016,0.7867719,0.78932214,0.7878589,0.773965,0.25512818,0.0119060702641315
0.0145068250613969,0.0069119523606975,0.0183299389002036,0.1060924369747899,0.0142131979695431,0.0063613231552162,0.012960235640648,0.0383233532934131,0.0332294911734164,0.0287303058387395,0.0,0.0240963855421686,0.0161204638297092,0.5981614,0.18999487,0.1977899,0.21049812,0.7700553,0.21520248,0.8072716,0.8085938,0.807133,0.798401,0.22079068,0.0162105725903945
0.0018847449882917,0.0012760527435133,0.0061099796334012,0.0031512605042016,0.0023688663282571,0.0095419847328244,0.0038291605301914,0.7077844311377246,0.4953271028037384,0.4411492122335496,0.0,0.0650602409638554,0.0451556174320833,0.7322118,0.1291974,0.13041334,0.16973867,0.80896735,0.12999909,0.8738565,0.8732297,0.87206334,0.87215805,0.12961642,0.0452430670037
0.0103375406933577,0.0104210974053594,0.0081466395112016,0.0168067226890756,0.0213197969543147,0.0031806615776081,0.0117820324005891,0.0706586826347305,0.0571131879543094,0.0500463392029657,0.0,0.108433734939759,0.0208833281430324,0.69816077,0.18617384,0.18983175,0.22477254,0.7505563,0.18737853,0.8165287,0.81538314,0.8136539,0.81470174,0.18618916,0.0209730006960471
0.0134787823405105,0.0111654615057422,0.0114052953156822,0.01890756302521,0.0196277495769881,0.0,0.0013991163475699,0.1688622754491018,0.1723779854620976,0.1529193697868396,0.0,0.144578313253012,0.0641337998497866,0.6971302,0.19285642,0.19668037,0.2317723,0.7429955,0.19338138,0.80996895,0.8086867,0.806882,0.8083404,0.19188994,0.0642195113016082
0.0038837169455708,0.0029774564015312,0.0,0.0441176470588235,0.0,0.0,0.0,0.0646706586826347,0.0612668743509865,0.0658016682113067,0.0,0.0,0.009049442195314,0.71597177,0.1504382,0.1527088,0.18960337,0.7880415,0.15226021,0.85228825,0.851559,0.850194,0.8502867,0.15182456,0.0075099827819906
0.0197612656348163,0.0295618885580604,0.0,0.0766806722689075,0.0,0.0,0.0,0.0275449101796407,0.023883696780893,0.0250231696014828,0.0,0.036144578313253,0.0194911062668303,0.57656723,0.19426714,0.20301943,0.21112402,0.7702381,0.22417687,0.80191845,0.8036893,0.8022458,0.79166734,0.23103592,0.0161739385280433
0.1797361357016391,0.2206507868991918,0.2138492871690427,0.101890756302521,0.0,0.0,0.002061855670103,0.0311377245508982,0.0321910695742471,0.0342910101946246,0.0,0.0602409638554216,0.2001502134129586,0.76914924,0.28481594,0.28741822,0.34394208,0.6182928,0.25483692,0.7244751,0.7191038,0.715993,0.7317809,0.24316528,0.1660988387002234
0.0021131989262664,0.0,0.0114052953156822,0.0,0.0084602368866328,0.0,0.002061855670103,0.0862275449101796,0.0643821391484942,0.0565338276181649,0.0,0.0602409638554216,0.0057337558848852,0.7194953,0.15829323,0.1605662,0.19870141,0.77801955,0.15815456,0.84483993,0.84382856,0.84236014,0.8434122,0.15703312,0.0058248159138366
0.0026843337712033,0.0014887282007656,0.0048879837067209,0.0157563025210084,0.0023688663282571,0.0031806615776081,0.0039027982326951,0.059880239520958,0.0550363447559709,0.0481927710843373,1.0,0.0240963855421686,0.0048544578578101,0.5649581,0.0,0.005618589,0.0,1.0,0.059869274,0.9903105,0.9971205,0.99799633,0.97130305,0.07840846,0.0049455984174085
0.0055400079958878,0.0069119523606975,0.0016293279022403,0.0126050420168067,0.0047377326565143,0.0,0.0025773195876288,0.3916167664670659,0.3800623052959502,0.4077849860982391,0.0,0.144578313253012,0.0767370715711956,0.7200848,0.15131254,0.15343209,0.19130051,0.78603417,0.15200324,0.8516653,0.8508093,0.8494211,0.84999543,0.1512311,0.0636883173975162
0.0035410360386087,0.0032964695874096,0.0114052953156822,0.009453781512605,0.0023688663282571,0.0,0.0022827687776141,0.0383233532934131,0.0311526479750778,0.0324374420759962,0.0,0.0,0.0048544578578101,0.41273105,0.121539176,0.13560314,0.102762744,0.89447343,0.2017976,0.8636129,0.87135494,0.8712792,0.83860123,0.22418034,0.0040297468586291
0.0169627048946256,0.0054232241599319,0.0427698574338085,0.0,0.0355329949238578,0.0286259541984732,0.0225331369661266,0.0778443113772455,0.067497403946002,0.0593141797961075,0.0538586394109899,0.2771084337349397,0.037571671948561,0.64927906,0.23887736,0.2455011,0.27248344,0.70069194,0.24472079,0.7625371,0.76135695,0.7591615,0.7593398,0.2440003,0.037659816097007
0.0134216688560169,0.0072309655465759,0.0317718940936863,0.0231092436974789,0.0209813874788494,0.0089058524173027,0.0179675994108983,0.0059880239520958,0.0051921079958463,0.0037071362372567,1.0,0.072289156626506,0.0029309934235835,0.45780575,0.03862072,0.04931316,0.021847248,0.9805528,0.119391434,0.9467946,0.95540625,0.95616376,0.9216475,0.14326178,0.0030223101439718
0.0050831001199383,0.0022330923011484,0.0187372708757637,0.0031512605042016,0.0148900169204737,0.0,0.0083946980854197,0.3592814371257485,0.2679127725856698,0.2873030583873958,0.0,0.1686746987951807,0.0650680540035538,0.69323975,0.18073753,0.18449467,0.21801963,0.75808734,0.18390843,0.821546,0.82065916,0.8190092,0.819143,0.18336703,0.0539986079056306
0.0183905420069678,0.0106337728626116,0.0179226069246435,0.0640756302521008,0.0362098138747884,0.0,0.0229749631811487,0.0083832335329341,0.0083073727933541,0.0083410565338276,0.0,0.0120481927710843,0.0066680100386524,0.3859973,0.15115444,0.16685535,0.12970735,0.8662771,0.2338393,0.83331436,0.8410182,0.8406782,0.8075856,0.25643414,0.0055317434150272
0.0052544405734193,0.0017014036580178,0.0020366598778004,0.0409663865546218,0.0175972927241962,0.0,0.0082474226804123,0.0443113772455089,0.0342679127725856,0.0296570898980537,0.0,0.0843373493975903,0.0068695158365238,0.636193,0.18841626,0.19463551,0.21579213,0.7627859,0.2045126,0.8109142,0.81130105,0.8097395,0.8047175,0.20753033,0.006960471846723
0.010451767662345,0.000957039557635,0.0415478615071283,0.0,0.0033840947546531,0.0489821882951653,0.014580265095729,0.1077844311377245,0.0903426791277258,0.0973123262279888,0.0,0.0843373493975903,0.0388356628624814,0.70778555,0.16621876,0.16911507,0.20507489,0.77156544,0.1678469,0.83647937,0.8355744,0.8340495,0.83453184,0.16710086,0.0322196578378576
0.0029127877091781,0.0041471714164185,0.0016293279022403,0.0,0.0047377326565143,0.0063613231552162,0.0028718703976435,0.0910179640718562,0.0695742471443406,0.0611677479147358,0.0538586394109899,0.0843373493975903,0.0080602319148546,0.7127516,0.16160409,0.16421281,0.20102367,0.77576685,0.16265789,0.8412448,0.84032524,0.83883905,0.83946645,0.16182281,0.0081510788731362
0.0097664058484208,0.0078689919183326,0.0073319755600814,0.0346638655462184,0.0192893401015228,0.0,0.0112665684830633,0.0431137724550898,0.0363447559709241,0.0315106580166821,0.0538586394109899,0.0481927710843373,0.0122552162523585,0.6660834,0.1669942,0.17160037,0.1982422,0.7806523,0.17874612,0.8334149,0.83355904,0.83215576,0.8284969,0.18087202,0.0123456790123456
0.006225369809812,0.004572522330923,0.0289205702647657,0.0073529411764705,0.0,0.0,0.0027982326951399,0.0550898203592814,0.0467289719626168,0.0500463392029657,0.0,0.0120481927710843,0.0122185788345637,0.71351856,0.1511038,0.1534865,0.1898682,0.78785163,0.15343465,0.85150474,0.85082203,0.8494567,0.8493538,0.15313342,0.0101293182400996
0.003655263007596,0.004572522330923,0.0040733197556008,0.0042016806722689,0.0050761421319796,0.0,0.000441826215022,0.1952095808383233,0.1713395638629283,0.1844300278035218,0.0,0.0240963855421686,0.0261591163054827,0.73069376,0.1379596,0.13939984,0.17888539,0.79909366,0.13791077,0.8652463,0.8644444,0.86318,0.8637957,0.13714406,0.0217056819430706
0.0076532069221543,0.0066992769034453,0.0,0.0283613445378151,0.015228426395939,0.0,0.0010309278350515,0.0922155688622754,0.0841121495327102,0.0908248378127896,0.0,0.036144578313253,0.0245653886314092,0.7088121,0.16680123,0.16966644,0.20589031,0.77063876,0.16809596,0.83596945,0.8350241,0.83348906,0.8341197,0.16724545,0.0203868556984283
0.1245645096807356,0.0750744364100382,0.2639511201629328,0.2478991596638655,0.0795262267343485,0.0,0.1343888070692194,0.0754491017964071,0.0799584631360332,0.0806302131603336,0.0538586394109899,0.216867469879518,0.3051713715217351,0.54817367,0.37258953,0.38580593,0.39774066,0.56869173,0.3845799,0.6268259,0.62497157,0.62152135,0.62180144,0.38344735,0.2654870498589589
