Transactions,PointsAdjust,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,Effort
0.2782212086659065,0.2201138519924098,0.0423295869216172,0.2201138519924098,0.2201138519924097,0.0612403419454367,0.2201138519924098,0.1968880909634949
0.2143671607753705,0.2352941176470588,0.1176470588235294,0.2352941176470588,0.227180527383367,0.0504393319471459,0.0955102523854219,0.2175344105326152
0.0353477765108323,0.0256166982922201,0.0058020726901182,0.0256166982922201,0.0114833475103055,0.0009054933261788,0.0256166982922201,0.0110712148414123
0.217787913340935,0.2333965844402277,0.1117111857149807,0.2333965844402277,0.2012039521036445,0.0508309551061385,0.0947400084145718,0.1403351286654697
0.1493728620296465,0.1527514231499051,0.0567921957865031,0.1527514231499051,0.100078518615455,0.0228169172550029,0.0620046396534392,0.06852184320766
0.1003420752565564,0.1072106261859582,0.0375695356720024,0.1072106261859582,0.1219982987633317,0.0107577367210539,0.0435187843530349,0.0972471573907839
0.1254275940706955,0.0834914611005692,0.0124880390535039,0.0511014822208778,0.0575803180003925,0.0104721330912914,0.032976148336453,0.0864751645721125
0.201824401368301,0.1565464895635673,0.0301050941468398,0.1565464895635673,0.107963096250736,0.0315949015424759,0.0,0.1439257929383602
0.185860889395667,0.1774193548387097,0.0614143920595533,0.1774193548387097,0.1529477196885428,0.032975319086328,0.0700743152149627,0.3123877917414722
0.0786773090079817,0.040796963946869,0.0054047259929612,0.040796963946869,0.0267290453445003,0.0032097953390353,0.040796963946869,0.0801915020945541
0.1801596351197263,0.183111954459203,0.0719927342318234,0.183111954459203,0.1199699011974088,0.0329893829014299,0.0723226889651754,0.1505086774386594
0.1562143671607753,0.1755218216318785,0.0787597917578941,0.1755218216318785,0.2118366812798533,0.0274190302891303,0.0693248572982251,0.3635547576301616
0.0273660205245153,0.0303605313092979,0.0084334809192494,0.0303605313092979,0.0146568082182817,0.0008308469229454,0.0119913266678011,0.0742070616397366
0.1744583808437856,0.1423149905123339,0.0328419208874616,0.1423149905123339,0.1325001635804488,0.0248280428145804,0.1423149905123339,0.1549970077797726
0.2440136830102622,0.2571157495256167,0.1252615189996594,0.2571157495256167,0.2039193875547994,0.0627397610016898,0.2571157495256167,0.189407540394973
0.1254275940706955,0.0891840607210626,0.0156262670494169,0.0545856741904831,0.0645815612118039,0.0111861421656976,0.0,0.0457809694793536
0.0547320410490307,0.0256166982922201,0.0039410305064953,0.0256166982922201,0.033566708107047,0.0014020541824704,0.0270017172308373,0.1131059245960502
0.0672748004561003,0.295066413662239,0.3896389821437259,0.1805972837578751,0.1526205587908133,0.0198505341004242,0.295066413662239,0.1235786953919808
0.0,0.3055028462998102,0.4948101655881541,0.1869849690354849,0.1685532945102401,0.0,0.3055028462998102,0.1687612208258528
0.0558722919042189,0.0180265654648956,0.0020799883228725,0.0180265654648956,0.0149185369364653,0.0010071855276851,0.0,0.0125673249551166
0.3523375142531357,0.4876660341555977,0.5460192348237889,0.2984791120628548,0.4876660341555976,0.171823038260068,0.4876660341555977,0.6166965888689407
0.0900798175598631,0.1755218216318785,0.1222652005384452,0.1755218216318785,0.1755218216318785,0.0158109736703744,0.1755218216318785,0.1980849790544584
0.338654503990878,0.3462998102466793,0.1849892148753628,0.3462998102466793,0.3821239285480599,0.1172759904712243,0.3462998102466792,0.2235188509874326
0.3363740022805017,0.2931688804554079,0.08895295090741,0.2931688804554079,0.3437152391546161,0.0986143896628795,0.1157912481359544,0.4287851585876721
0.0912200684150513,0.2049335863377609,0.1690264195008028,0.2049335863377609,0.1978669109468036,0.0186940557662723,0.2049335863377609,0.146918013165769
0.0877993158494868,0.230550284629981,0.2197124507371186,0.230550284629981,0.222600274815154,0.0202421572594167,0.0910591368836146,0.1119090365050867
0.0706955530216647,0.2210626185958254,0.2153943463241375,0.2210626185958254,0.2439311653471177,0.0156281440740492,0.0897334226040456,0.1280670257330939
0.1584948688711516,0.3785578747628083,0.5128326764949155,0.3785578747628083,0.4438264738598442,0.0599994807206731,0.149516854389145,0.1594853381208857
0.1220068415051311,0.2020872865275142,0.1407702038631829,0.2020872865275142,0.1533075966760452,0.0246560315375644,0.2020872865275142,0.286654697785757
0.1892816419612314,0.3595825426944971,0.4149029338782658,0.3595825426944971,0.3967807367663415,0.068062374101809,0.1420222752217693,0.1454219030520646
0.0798175598631698,0.127134724857685,0.0657406055888029,0.127134724857685,0.0964470326506575,0.0101475835120158,0.1340085225530449,0.144524236983842
0.1550741163055872,0.1043643263757115,0.0138260432378079,0.0,0.0791729372505397,0.0161842056865413,0.0412201854205662,0.0070103445327861
0.1881413911060433,0.1698292220113852,0.0515293793282408,0.0,0.2108224824968919,0.031951906079679,0.1698292220113852,0.080490724117295
0.2109464082098061,0.2011385199240986,0.0722035712548045,0.2011385199240986,0.2080743309559641,0.0424294483306251,0.0794425391741823,0.2504488330341113
0.1334093500570125,0.0967741935483871,0.0173697270471463,0.0,0.1101223581757508,0.0129105822635818,0.0,0.0044883303411131
0.1459521094640821,0.1736242884250474,0.0831022235196807,0.1062678550729619,0.1736242884250474,0.0253408311498358,0.183011639009009,0.367145421903052
0.3192702394526795,0.2884250474383302,0.0998394394978835,0.0,0.2287508996924687,0.0920855339597861,0.2884250474383302,0.0380011968880909
0.2862029646522235,0.3140417457305502,0.18386204771404,0.3140417457305502,0.2057514885820845,0.0898796786526432,0.2136056870608761,0.229802513464991
0.169897377423033,0.1366223908918406,0.0303605313092979,0.0,0.061244520054963,0.0232117859097881,0.1366223908918406,0.0128665469778575
0.3340935005701254,0.3548387096774194,0.2092638544251447,0.2171812994387309,0.575083426028921,0.1185493066539154,0.3740237868271552,0.3207660083782166
0.5039908779931584,0.4041745730550284,0.0708169123728895,0.4041745730550284,0.3205522475953673,0.2037002979365137,0.1596345362651022,0.1741472172351885
0.7434435575826682,0.683111954459203,0.3649102320829075,0.0,0.4240005234574364,0.5078551816503996,0.683111954459203,0.0771992818671454
0.0627137970353477,0.0426944971537001,0.0085753904539483,0.0426944971537001,0.0294444807956552,0.0026775340290233,0.0168628031265952,0.0695904932888775
0.3135689851767388,0.4184060721062618,0.3987374105969931,0.4184060721062618,0.6492508015441993,0.1311991674221459,0.4184060721062618,0.827049670855775
