TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Effort
0.0,0.9487062646135881,0.4,0.2782212086659065,0.11842105263157894,0.22011385199240988,0.6170212765957447,1.0,0.1968880909634949
0.19678223075050563,0.3850974927847175,0.6,0.21436716077537057,0.3078947368421053,0.23529411764705882,0.5957446808510638,1.0,0.2175344105326152
0.7497413333514907,0.9487062646135881,0.4,0.03534777651083238,0.1394736842105263,0.025616698292220113,0.2765957446808511,1.0,0.011071214841412328
0.19678223075050563,0.3850974927847175,0.6,0.217787913340935,0.29473684210526313,0.2333965844402277,0.5319148936170213,1.0,0.14033512866546977
0.19678223075050563,0.3850974927847175,0.6,0.14937286202964653,0.22894736842105262,0.1527514231499051,0.40425531914893614,1.0,0.06852184320766008
0.19678223075050563,0.3850974927847175,0.6,0.10034207525655645,0.21578947368421053,0.10721062618595825,0.7021276595744681,1.0,0.09724715739078396
0.6840567309110485,0.37470512669476624,0.4,0.12542759407069556,0.09210526315789473,0.08349146110056926,0.425531914893617,0.6120563893273326,0.0864751645721125
0.0,0.0,0.0,0.20182440136830102,0.11842105263157894,0.15654648956356737,0.425531914893617,1.0,0.14392579293836028
0.3239934919055357,0.37470512669476624,0.4,0.18586088939566706,0.2131578947368421,0.1774193548387097,0.5319148936170213,1.0,0.3123877917414722
0.3239934919055357,0.9487062646135881,0.0,0.07867730900798175,0.08157894736842106,0.04079696394686907,0.40425531914893614,1.0,0.08019150209455415
0.7497413333514907,0.37470512669476624,0.2,0.18015963511972635,0.24210526315789474,0.18311195445920303,0.40425531914893614,1.0,0.15050867743865948
0.6840567309110485,0.37470512669476624,0.2,0.15621436716077536,0.27631578947368424,0.17552182163187854,0.7446808510638298,1.0,0.3635547576301616
0.0,0.37470512669476624,0.2,0.027366020524515394,0.17105263157894737,0.030360531309297913,0.2978723404255319,1.0,0.07420706163973669
0.3239934919055357,0.9487062646135881,0.4,0.17445838084378562,0.14210526315789473,0.14231499051233396,0.574468085106383,1.0,0.1549970077797726
0.7497413333514907,0.9487062646135881,0.4,0.24401368301026224,0.3,0.2571157495256167,0.48936170212765956,1.0,0.18940754039497307
0.3239934919055357,0.0,0.4,0.12542759407069556,0.10789473684210527,0.08918406072106262,0.44680851063829785,0.6120563893273326,0.04578096947935368
0.7497413333514907,1.0,0.4,0.05473204104903079,0.09473684210526316,0.025616698292220113,0.8085106382978723,1.0,0.11310592459605028
0.7497413333514907,0.9487062646135881,0.6,0.06727480045610035,0.8131578947368421,0.29506641366223907,0.3191489361702128,0.6120563893273326,0.12357869539198085
0.3239934919055357,0.9487062646135881,0.8,0.0,0.9973684210526316,0.3055028462998102,0.3404255319148936,0.6120563893273326,0.1687612208258528
0.7497413333514907,0.0,0.6,0.055872291904218926,0.07105263157894737,0.018026565464895637,0.5106382978723404,1.0,0.012567324955116697
0.7497413333514907,0.9487062646135881,0.6,0.3523375142531357,0.6894736842105263,0.4876660341555977,0.6170212765957447,0.6120563893273326,0.6166965888689407
0.6840567309110485,0.9487062646135881,0.4,0.09007981755986318,0.42894736842105263,0.17552182163187854,0.6170212765957447,1.0,0.1980849790544584
0.6840567309110485,0.9487062646135881,0.6,0.338654503990878,0.32894736842105265,0.34629981024667933,0.6808510638297872,1.0,0.22351885098743268
0.7497413333514907,0.37470512669476624,0.8,0.3363740022805017,0.1868421052631579,0.29316888045540795,0.723404255319149,1.0,0.4287851585876721
0.0,0.9487062646135881,0.6,0.09122006841505131,0.5078947368421053,0.2049335863377609,0.5957446808510638,1.0,0.146918013165769
0.7497413333514907,0.37470512669476624,0.4,0.08779931584948689,0.5868421052631579,0.23055028462998103,0.5957446808510638,1.0,0.11190903650508677
0.6840567309110485,0.3850974927847175,0.6,0.07069555302166476,0.6,0.22106261859582543,0.6808510638297872,1.0,0.12806702573309395
0.3239934919055357,0.37470512669476624,0.4,0.15849486887115166,0.8342105263157895,0.37855787476280833,0.723404255319149,1.0,0.1594853381208857
0.7497413333514907,0.9487062646135881,0.4,0.12200684150513112,0.42894736842105263,0.20208728652751423,0.46808510638297873,1.0,0.28665469778575703
0.7497413333514907,0.37470512669476624,0.4,0.18928164196123148,0.7105263157894737,0.35958254269449713,0.6808510638297872,1.0,0.14542190305206462
0.7497413333514907,1.0,0.6,0.07981755986316989,0.31842105263157894,0.127134724857685,0.46808510638297873,1.0,0.144524236983842
0.0,0.37470512669476624,0.6,0.15507411630558723,0.08157894736842106,0.10436432637571158,0.46808510638297873,0.0,0.007010344532786185
0.7497413333514907,0.9487062646135881,0.8,0.18814139110604333,0.1868421052631579,0.1698292220113852,0.7659574468085106,0.0,0.08049072411729503
0.0,0.37470512669476624,0.4,0.21094640820980615,0.22105263157894736,0.20113851992409867,0.6382978723404256,1.0,0.2504488330341113
0.6840567309110485,0.0,1.0,0.13340935005701254,0.11052631578947368,0.0967741935483871,0.7021276595744681,0.0,0.004488330341113106
0.0,1.0,0.6,0.1459521094640821,0.29473684210526313,0.17362428842504743,0.6170212765957447,0.6120563893273326,0.36714542190305205
0.6840567309110485,0.9487062646135881,0.8,0.31927023945267957,0.2131578947368421,0.2884250474383302,0.48936170212765956,0.0,0.03800119688809096
1.0,0.6452933606018642,0.8,0.2862029646522235,0.3605263157894737,0.31404174573055027,0.40425531914893614,1.0,0.22980251346499103
0.0,0.9487062646135881,1.0,0.16989737742303307,0.1368421052631579,0.1366223908918406,0.2765957446808511,0.0,0.01286654697785757
