PointsAdjust,MI_PointsAdjust_Entities,Effort
0.7000766651870731,0.4548811734666427,0.4227160599762468
0.4368212562320754,0.1998016793090465,0.3455770739149787
0.2829382517812935,0.0955980156890268,0.2955590889841029
0.3199311923499993,0.1620120477467099,0.299341911602982
0.2553485580955088,0.0970685393469535,0.2693600202135662
0.361977385396507,0.1746403298081501,0.3987355439858481
0.1888463580161775,0.1651862089715798,0.2131129797523162
0.3540890693932192,0.1497823370051889,0.5120681195569106
0.5054857977035598,0.2763992564044465,0.6345286609047223
0.3341141642115632,0.1187726124539617,0.30029968035037
0.2190270842037437,0.0840623023980099,0.2199861876268611
0.5375240188719665,0.3194133366605928,0.5468940400313766
0.2956578744715591,0.1361475911836215,0.2193466636692902
0.0689506532335352,0.0760256080171363,0.185216028648215
0.311558877658164,0.1335692168193098,0.3665602198564296
0.1156992702436977,0.0517851356109086,0.1957466778770927
0.3110502963234823,0.0780930399860879,0.3338903113282325
0.2099018196652448,0.1114400216179137,0.2768300441364674
0.4711066903446643,0.5935311694388753,0.3634067137782009
0.1701761960149195,0.0818131835000166,0.1720272729888961
0.0865288759627578,0.0627712099454052,0.1565709948748684
0.441004909414974,0.1717982026821987,0.3651684390394576
0.3075772989563094,0.0950079393150986,0.2557751678051809
0.1821171792508373,0.0493102889461681,0.2053064241112976
0.4389725280087259,0.2552684998549449,0.6056881661401813
0.7067894825207195,0.7085563877845747,0.5652446230510879
0.2326409563327023,0.0565780779840789,0.2303509504867204
0.0641876123253797,0.0608440722991726,0.1246527958657484
0.3713895959680789,0.2416419856102039,0.4772288804678926
0.3113440461202301,0.1099161921158098,0.2395767019732223
0.306521851616745,0.1729004124492694,0.242737809360232
0.2266421561980255,0.0589924619511797,0.2037056457126962
0.7262126888653587,0.501205771153623,0.79295854547132
0.3139231045379254,0.129783941157494,0.2774331747637202
0.6588303598568657,0.4847258935447278,0.37295241545174
0.4034959762690123,0.2282583870992945,0.1568020032194942
0.386271627548153,0.1849879706507284,0.4464828923836451
0.454411928228879,0.2715183823172646,0.4512858133296209
0.1222087630397202,0.0468004415080939,0.1285967772736154
0.1986876781828421,0.0654377377057977,0.2147066196807966
0.6252902078572753,0.6578158615498113,0.5536251449143523
0.3389684606000053,0.1362092546591349,0.2972086190813918
0.1901008424422882,0.0686279697939924,0.2686534518675305
0.4837078681490538,0.2718331382549238,0.2252844611685614
0.3245726686306415,0.1766049219439505,0.4463882313149704
0.25801809037064,0.0877133897740952,0.2158511851180739
0.1823481697274986,0.0637847034178082,0.1394015743869925
0.249534107557541,0.132242482236719,0.3212468266624375
0.327364979141132,0.1082057128316786,0.2630875193049092
0.6440776267856725,0.4051020845384352,0.1509709236399656
0.1430311566342899,0.0537457733298019,0.1791545850492492
0.4974152920285391,0.1393337004200038,0.3224434182378847
0.3759484146197924,0.2063127859447396,0.2932233477598479
0.2200990684689062,0.1135468162809092,0.2269078725696853
0.0935496149009012,0.0603237181959717,0.1602741103388736
0.273587855562631,0.0792114662311758,0.2192032605043898
0.3273620632424143,0.0965844433021539,0.2755522349389011
0.2085542964707892,0.0745073759872744,0.263721771510938
0.3615878159280077,0.18047842489587,0.4246089740709621
0.2647043271275494,0.1009798521317572,0.2894114008742523
0.5099288713756172,0.3488010330732151,0.5638295082518804
0.3084122719539399,0.1168480860921005,0.2823101402928315
0.1897306717999803,0.0513034074348753,0.2126938572600387
0.3764215866843973,0.1621495384432622,0.4475790326059369
0.3893483056812763,0.1923455659201461,0.2878546785705057
0.2305206254813342,0.0779449346304675,0.2198205259554495
0.4305802205113307,0.2677266626619728,0.2875449799717132
0.4306026027338954,0.1032054488235479,0.5302786410684367
0.2374376502219383,0.1021860264424762,0.2453535487688535
0.3088176223742956,0.1233327756145725,0.3430506374013333
0.453905169330896,0.1817824587999256,0.3151728086397113
0.1684749581065676,0.0613851732360065,0.1929446180606885
0.2571001492548658,0.1056164662658951,0.3544978185655361
0.4121071381646095,0.1910684272671075,0.3851459767687065
0.3887977543044031,0.18981747752516,0.5826262408529229
0.830330873372279,0.5760118093950186,0.5839516686586813
0.4213566118887644,0.1671700189867432,0.3706574462803956
0.0991792595580088,0.0360235698461138,0.1631391843905146
0.1112030624172284,0.0266384345133944,0.1119923964634478
0.3831177320971345,0.1260106732744151,0.3135790400382424
0.3499388410493256,0.1851611434669734,0.2567041003597072
0.4498705779704095,0.2291598615795427,0.4066046942345215
0.2341301976046513,0.057423194144994,0.2053904456522698
0.2788318294158212,0.0917420973412267,0.2759250601217337
0.0735736419063352,0.0485301750752613,0.1512096888532539
0.2339089807885068,0.1206402078178115,0.1680676892129813
0.2709812851005527,0.1400286356725938,0.2698159354985738
0.5372126656866638,0.4856551978180485,0.4087726420408396
0.4145677246973666,0.2115239011141056,0.426944763307526
0.384437311262212,0.20579022480094,0.4652418200924811
0.2404189136692432,0.0757106640843893,0.1686861588127539
0.2711542545925439,0.1078849258377308,0.2839248902733889
0.3779410939050738,0.176258641512069,0.3420637731946145
0.3031500332351706,0.2647598393722155,0.2937876172240933
0.3832783765172309,0.1944410591443304,0.4643987815589829
0.534097932375368,0.3193587637512565,0.6141762814756575
0.2611374405215722,0.3975370209326879,0.1772059113792063
0.2682369384240624,0.1116277015695557,0.2881248054241157
0.6772076495308975,0.3575344915837478,0.4073808228140204
0.2406416964309953,0.0785526521157092,0.2607717415987893
0.433007004218212,0.3356588941492135,0.3523556533692191
0.3924548987753185,0.5289872071081355,0.3269606851494788
0.2605972837836464,0.095879955073738,0.2246880138547392
0.1690740456975597,0.0424307379097343,0.1461858507897847
0.2793388448048951,0.0467134280359856,0.2654310577281664
0.3103931931476326,0.1510272513441404,0.2784179936460702
0.2719889171009589,0.0837547380874711,0.2588497608521286
0.2568150391580224,0.0794301164718677,0.2022550978293529
0.1350182062101164,0.0504888660126516,0.2197579179043479
0.322253692179129,0.2177241421151149,0.4551947354771911
0.0844003144472778,0.0208671287556949,0.1423152693517909
0.2463891082975178,0.1019453047091215,0.2000703025037622
0.5904168961643202,0.4617478733544684,0.5627523424941555
0.4419252939458775,0.1378256320783342,0.3646887768663558
0.654222780898817,0.4180399173556207,0.6893814949671434
0.758386472325077,0.4470737374654682,0.6687518444528705
0.1544311664106503,0.0463685831041685,0.0508244428860502
0.1930039841031142,0.0427921174985382,0.1888049045841298
0.5437908791957067,0.5827820775828344,0.4709901610199374
0.2250970808654447,0.1005598939255646,0.2996732061384198
0.2638605254365792,0.1224998921744936,0.2822125984856092
0.2423495626091175,0.1098899314840492,0.2585939032567911
0.3238588404251073,0.2632658652287556,0.2587966592382342
0.1482645401053317,0.0542248043739958,0.1420913834411749
0.1769599263854369,0.0862817854460744,0.2141739231110332
0.4197906257825088,0.2844451310310006,0.302880361170867
0.2724112094328459,0.5681350325466767,0.2837095550669545
0.0852845674831907,0.0596677500870672,0.2371108435502487
0.1417113749762459,0.0863666766383753,0.2378283971126127
0.1640591602370987,0.0663229772345229,0.1406520634283702
0.248795467213844,0.1674951255210058,0.1062103422527688
0.7301773661542754,0.424155136763112,0.4487127760687369
0.3111328999542866,0.1350076291775374,0.271623723769207
0.3352219492332044,0.1157137215582584,0.2621095373753789
0.7074383509825979,0.4050247348831872,0.4842787198662385
0.4396377579022982,0.3381565121264818,0.4209868198433453
0.2013189797858966,0.1133829454181473,0.2140029896880795
0.5737302607662574,0.3234712051998876,0.504392660565717
0.2287366489468671,0.0797573311591393,0.231223828670341
0.4902036535211968,0.2845203834000076,0.4766255577914035
0.3752057784148896,0.1247570937745904,0.2869996177548021
0.3871996258145971,0.1996900341337139,0.4682843313144701
0.2253001273127279,0.0744772859064396,0.2175120077104695
0.1019407506389969,0.1218786173093858,0.1943606009224451
0.3979309565671891,0.2238945647044916,0.390857789931379
0.1487149114619078,0.0403643896726974,0.1959831730684055
0.402605560697152,0.1789547736087627,0.4125730083574739
0.3792028410789165,0.2517208586776701,0.4115612929795509
0.2523786477538596,0.0996082464903789,0.3406444333122037
0.2059521876037397,0.1136658182582372,0.2559596406993085
