PCA_1,PCA_2,PCA_3,PCA_4,effort_D
0.13831529430627929,0.1299315617836764,0.9736512617961264,0.34297252571116665,0.06114544
0.15051566883765205,0.03669870389669956,0.9388252235457311,0.4653185930561097,0.087786905
0.03950671928742998,0.1337569181414038,0.89382368125023,0.35647270390535923,-0.008716442
0.011762608572201266,0.27899604432581043,0.6445954953191364,0.31230312427055174,-0.1253418
0.09985642604587455,0.08467634088322075,0.9322260153672552,0.5727864453582134,0.06512574
0.02185288526807244,0.01974853829548011,0.6592416873761939,0.35037856333961603,-0.12354721
0.08752004654087375,0.08514871590436604,0.9422067690155255,0.39882861108079376,0.039358437
0.0997980796556871,0.06640760725960132,0.9193261302996604,0.5612829589383572,0.062527835
0.09954923454506137,0.058514943589827714,0.9331047110686285,0.4864915344094437,0.054048672
0.07632726659997503,0.05903773768339178,0.9192016211584928,0.4392663553397109,0.033475295
0.05848708826396612,0.14482599318558756,0.9172474977104454,0.38336655400869263,0.02520246
0.08030926905152067,0.16155186004806338,0.9402698647421204,0.35429279235719935,0.019450266
0.07632894160951748,0.06237520406395802,0.9033620979522874,0.502808695546955,0.02253148
0.029745938139965747,0.11152787491613349,0.39025657469311964,0.38745915188502555,-0.22728291
0.14153566704822604,0.18130524154119812,0.9590371323747027,0.33826385341641096,0.0456393
0.08635536118431746,0.07142694226281462,0.9277694348015748,0.4586413764913085,0.043583773
0.024153370686275447,0.08753566218746198,0.32861671026460015,0.5633815224652042,-0.2534717
0.04198708844490704,0.0443212963469153,0.8557430588563344,0.3400636810659687,-0.022040641
0.08916510347911827,0.053750782207334896,0.9098713593540758,0.4913397294885851,0.05118054
0.09849365653989609,0.05764409205392755,0.9425846386710461,0.46243898716898796,0.059473865
0.04666983811721432,0.18048545910866665,0.8838805005969698,0.3412267709916406,0.023398153
0.5949661316234577,0.196279052082468,0.6625587054384118,0.5033508786947571,0.36643034
0.08451181100172768,0.05811635803133476,0.9124778280720613,0.4856043334596134,0.047062717
0.05732277946125841,0.23197496441615484,0.0,1.0,-0.3565589
0.1465574718840014,0.056772015502317044,0.9275976718657795,0.6058396953499225,0.08347998
0.03860128425242111,0.4943987731236342,0.8414312329936006,0.3785144351073957,-0.032814518
0.016106920096094088,0.04751908919497212,0.44141958282269744,0.40896343878814273,-0.2199221
0.07235463100293166,0.29386197708734685,0.9374766725056538,0.2848577398845456,0.01446538
0.11421224906234209,0.002563456872279629,0.8831879632968628,0.2955197220431738,0.05032394
0.025852829511815834,0.38207142809219,0.7831442537640528,0.30255077387945434,-0.05960478
