PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,Effort
2.3241930985087986,-1.5215385667311492,-0.551285099234194,-1.9629825111354124,-1.6799502937938822,-2.30662419470869,-2.3135170791942086,1.6910738753074674,0.03810080020677954,0.3692651832712137,-2.3211922089270303,7490
-0.14488766904365047,0.39371764164949635,-1.783795951244472,-0.7683008020714109,1.527939773293461,0.0027714924811318253,-1.587593727965059,-0.6858093767886428,-1.0351333541037586,-0.04253399987423294,0.6407782453814337,4150
-1.197461073899276,-1.155134706589936,0.6178212926993475,0.31369386239781677,-0.5550735940621703,0.0019557145303645074,-1.2754165024012711,-0.06929897192557274,-0.8914833600702932,-0.7015095670870943,0.4928987653884554,668
-0.867013565481362,0.38729126641104483,0.825812262486499,0.715570237585676,0.0137318078137097,-0.037289504213281296,-1.2871089451846194,0.12717351580116693,-0.6584796463944209,-0.834422220047109,-0.17057667382879932,3238
-0.4634857279900331,-0.20112226481283607,0.1943086620019004,0.6734766893299284,-1.117959206751251,0.012938552175865667,-1.1968123619482889,-0.30205669796182155,-1.4220914388546966,0.1491457426039331,-0.4883447793692891,2994
-1.3142722220921725,0.5890914668356727,0.9107453050295288,0.6322635761643807,0.13183102180685957,0.03111924133211797,-1.3597666286394081,0.24125010344835873,-0.7469134425737658,-0.476907507879898,-0.2366050149972268,1333
-1.1614081096783282,1.312850539682684,0.875597301935032,0.6671814172617064,0.2647353743980502,0.13176118223299563,-1.429552417779843,0.33928290722196336,-0.8588498660758229,-0.13329208609055324,-0.13258103690906853,1607
-1.105259765937512,-0.46572977734163007,-1.2622022963925839,-1.119670033462445,1.6529432387185712,-0.0483159551076538,-1.3402177138251696,-0.5799412878562776,-0.8969162564587609,-0.677959404440022,-0.2155548047155778,1158
-1.1979356046512097,-0.13747330710485756,0.7169122575041422,0.4882778000020656,-0.310932167324163,0.02309654506815252,-1.285496921574033,0.05443042219907498,-0.8640878452199938,-0.48974017424846356,-0.09331308032034942,1243
-0.2373748344812307,8.813201561291683,1.05831568326067,1.432500200329128,2.1648950497546444,0.7172800445158053,-1.9885520531761725,1.3441347813981552,-1.0354840735635265,1.6671031899345703,-0.6265043193895685,3372
0.6925816878015767,1.9681647961871886,0.6157682789093477,0.3687453384036227,-0.4356571914226409,0.09611788645658138,-1.2321904914276818,-0.29511423420285054,-0.7503117662287597,-0.9098810347080959,0.2425254678003322,10200
-1.0920556886104438,2.2407794847644307,0.9355536743745099,0.6827435554786115,0.5174344996458862,0.24510379732200338,-1.5153077817181777,0.449364213535339,-0.889492818199476,0.22018268681661332,-0.07129302181921661,1704
-0.6415573405132148,-0.018660638496110875,-1.4824086276284707,-0.9546829413279795,1.4905615975448812,-0.030700620102184346,-1.2881875992209464,-0.5798901937314436,-1.0012000056407921,-0.5832929658665182,-0.4083324086203058,2640
-0.31213556306506857,1.0696913803124783,0.2317018464200137,0.05156992123333749,-0.7839058547980391,0.4464905630081632,-1.4965348551074944,-0.28687610388930534,-1.5804132572564222,0.9596202330726948,1.5465156812737828,3348
-1.0211988403172705,-1.5555538168121505,0.5280360019003784,0.7265078396024789,-0.6497301783842737,-0.15252490958875722,-1.0682542330028073,-0.09522164166894004,-0.8906163882821614,-0.7312172199895628,-0.2801656363464761,676
-1.1227893631876535,-1.3201313530716374,0.7333717251943842,0.4658621138108166,-0.6448783486324995,-0.13481332406308216,-1.1026088889291061,-0.11433773143712105,-0.7838016385653347,-0.8284580490769916,-0.596641833602217,911
-0.7592695582690792,5.530552771364917,1.0271670691172872,1.0966940452031244,1.5510805746563914,0.5347547037987025,-1.8124920447645,1.0860947867835944,-0.9834025710227027,1.1829544687737308,-0.27116255022855884,2496
-1.0943396395480183,-0.9182287438418624,0.7439571124739327,0.25219529936303864,-0.45303922694296417,0.017676551311598513,-1.2204684410706759,-0.09012373987969774,-0.8514070041299509,-0.5390743840046232,0.490535779889955,1171
-0.6492195416712311,0.4922302654646553,0.4994307967717576,0.6016002381223292,-0.28744026784652943,0.11992339656032931,-1.251136607368996,0.0302085760132787,-1.0095143691299007,-0.1694185741690871,0.5307085804533935,3532
-1.5835115803330346,-0.8474735639442156,0.9248630877594398,0.4797763180915773,-0.2535653797854564,-0.14415018008871483,-1.1213769023730542,0.03489926848541507,-0.5650407688599719,-1.0110051413786447,-0.44850397724566804,436
-1.1065772168335315,-1.4424791972609108,0.6196409858204593,0.8653355747881626,-0.4696092859902382,-0.2215681223340421,-1.008249576090822,-0.008179801497937195,-0.7356126068870775,-0.9311741777036149,-0.5156035040103946,909
3.4583506885797948,-2.6323065144292417,-0.236817897216138,7.052228485167668,0.82913362370558,-2.977774379909005,-10.27359801226369,-10.578570942642195,13.124016016565557,4.374235495745016,0.261670972866973,9094
-1.514989100081351,-0.7704923122270877,0.8440254515669845,0.33558472872727807,-0.24239995990815494,-0.023219424396767822,-1.179492355714212,0.021996050668450954,-0.6639502062280717,-0.7653126592674312,0.24436925638921242,344
-1.1413795651172975,-1.001571488327532,-0.658239856054652,-1.76771326321833,-0.5688363784709256,-2.37544791663455,-2.182094184005805,2.4423308076056225,0.7865737203741862,-0.6550780545017236,-0.2705696997546026,296
-0.4920525316013894,3.733601892769796,0.7190225365746257,0.6920507711790219,0.4912456817258814,0.3789135741863309,-1.5341968982121865,0.35089095397607206,-1.0007681161137822,0.6456227576912682,0.3603983730846466,3503
