PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,actual
0.6439790325677969,0.8688640732865888,0.9999999999999999,0.6473370686073284,0.39424494086851325,0.36719262852481394,0.8849963921909084,0.5914282267999595,0.37502261871068,0.5453928594160318,0.3503796010729803,0.1785222176389534
0.4803034750312917,0.8021798493150449,0.525025792629471,0.4501415745144759,0.3920050502192245,0.6822496929917794,0.8060165438620064,0.5542296895188661,0.339066750005931,0.601269637465971,0.40357284026038875,0.1399057406903572
0.2771246413519495,0.6887122746155125,0.1601533070603296,0.6302024264618016,0.314813750466298,0.6130888485491542,0.9999999999999999,0.2870149057985019,0.5980172527613697,0.3636189383125591,0.25816759091757857,0.020809015192073
0.4689302845970747,0.9934943462452507,0.7235505033968801,0.5054439900302649,0.29401913924551876,0.22937280144526656,0.6319059102740153,0.3014160689115694,0.7090710022184485,0.20926270856062623,0.4302080896066041,0.0205457210310599
0.31697963262087975,0.532267656263617,0.6144411270766303,0.35671860691056523,0.10519370987214138,0.6448841466130429,0.28044508908093657,0.855717794771509,0.4976247708764524,0.16502058835596606,0.13451205918502346,0.0023784239211521
0.6360810393206642,1.0,0.8722086058340333,0.553299164869458,0.0457830109630088,0.016325177434066696,0.2415346966470977,0.612616347102331,0.29147009637058635,0.7127493114093886,0.3424697449930784,0.0032560711245293
0.0,0.49892286471640895,0.5014146663077369,0.6013494124290897,0.20950247602938118,0.28598758758598664,0.4328036398019882,0.6381427601477154,0.49274360975479553,0.46607875645995406,0.3804780090017762,0.0001843059127092
0.9287745966921743,0.07547441677042382,0.7719834686470022,0.5669145112123372,0.2710016469603281,0.11790670571428458,0.5856995260088308,0.4819836941457885,0.25497847686503977,0.0,0.4976307290748933,0.093829262513055
0.48848163351990515,0.15720411743740675,0.6320243079212652,0.6152656937299863,0.25890414006378565,0.32990309149775143,0.5748051496476438,0.7863266139886013,0.24790659007185192,0.3508517350332512,0.7001867700095266,0.0366066648528624
0.7949321611260883,0.3940579781606333,0.25868532421615703,0.48823300636136774,0.09964823319818916,0.61494615381743,0.32525995814880926,0.8410765586107316,0.28323694229439716,0.41467378444912906,0.48113548344686774,0.0276546633784151
0.7943615088379203,0.39431512748699843,0.25790529841329884,0.48771133020199486,0.10060856952249614,0.6156718434773176,0.3254843107110307,0.8403019712859555,0.2819260474043378,0.4153826306684173,0.48234818293220494,0.0186148971836301
0.31962602721325656,0.27307534142733436,0.47345400223011125,0.5122227185203927,0.16634558756551188,0.7042513112182204,0.37687598519374754,0.48213397857717855,0.33964885407156264,0.5845510493128474,0.7899874070982594,0.0171228969378889
0.30364985508758136,0.11913630303664902,0.5984147770796436,0.6063286673290132,0.27186511844748756,0.5807057507374286,0.7422392435415074,0.8194119063084028,0.21040811993148492,0.6930887242355903,0.7884581982368912,0.0064156010566872
0.9709072962814458,0.15870091841624356,0.768946530738894,0.6937350950343876,0.13447579808017987,0.8504990911305768,0.20319845213590249,0.5434143583898012,0.6754284727536948,0.9998590015031009,0.09015578607346852,0.0047480713702705
0.4732505810332813,0.0,0.8476988580249314,0.9056965266706003,0.45197897524288827,0.39872552569131414,0.2619371506585968,0.30807448547582567,0.5440799608768944,0.14026841057273193,0.5653037998160245,0.0048358360906082
0.7700517405794811,0.3393466678726889,0.33221277601690946,0.7043418691034522,0.2584161377326287,0.08755490516458597,0.3078697181161445,0.7940802040295807,0.5577246349175706,0.6486325765543732,0.19302579636452277,0.0029927769635162
0.788488942503398,0.3158863018976494,0.2714271488032421,0.578716597480943,0.2140615841935315,0.08305434655282556,0.33109850641800215,0.5885392175165785,0.5494823303250932,0.5990288306807434,0.19151020780382175,0.0002720706330469
1.0,0.6480291954493107,0.5848186992223988,0.44450501608372256,0.5036366977212196,0.7228537768185477,0.4391078939443448,0.5832045943607224,0.6595616186243949,0.6572130880247447,0.2874468872940403,1.0
0.4979524963500863,0.3755321348465159,0.3331209056909697,0.0,0.9999999999999999,0.47923093024661473,0.07560751812170785,0.6169190648227693,0.05192876281323444,0.8184023556329209,0.48263080435956346,0.5787293423789506
