PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,Effort
0.22462204727404528,0.6009837056971852,0.25218751571339615,0.5889629903148039,0.6325988993128785,0.6981431062542023,0.0,0.1968880909634949
0.35325101942909487,0.32720921680308873,0.35578957244914594,0.4851615201252591,0.461073107830443,0.7177224641790634,0.3006685865892968,0.2175344105326152
0.1468345182818732,0.6208762447664858,0.2243337423024084,0.6472385692435136,0.13954548373237907,0.2408708706515471,0.31703531716748545,0.0110712148414123
0.3385096875318776,0.32712312388307274,0.3725739813378069,0.47887503984803,0.46778042612847515,0.670754639265037,0.30894069602235946,0.1403351286654697
0.27496801121258985,0.3069069944013347,0.39200018604915876,0.45803453750966094,0.40640656746831805,0.5722832970574991,0.31263926090389493,0.06852184320766
0.25911289662515224,0.2544573915318288,0.355685495977099,0.6335580259751308,0.3426241544594984,0.7928213134027814,0.2762118291287606,0.0972471573907839
0.13347692279035564,0.48862047179910684,0.4274692306231669,0.8048694108079304,0.36965261628947166,0.4172210990720159,0.5970588775583064,0.0864751645721125
0.22998368228225297,0.04603344180254204,0.16823661697953918,0.6652462640019627,0.8885309981854176,0.5480889464026332,0.5751590527718042,0.1439257929383602
0.29610834259396185,0.3595412165545112,0.25920201545996396,0.5533020864339566,0.5028751248829852,0.572299231656495,0.3639475959891788,0.3123877917414722
0.07094682322306173,0.618148778287276,0.0,0.6800935282696763,0.5431445257092353,0.4352955715812138,0.30225665873884366,0.0801915020945541
0.2595804671380073,0.44528700577132113,0.160457339043347,0.6957621905956278,0.45519445744578757,0.3299348299573902,0.5980659467237676,0.1505086774386594
0.2973291410522257,0.40412295065231185,0.10005650096786839,0.7944729638980471,0.43557112942641013,0.6027528750895988,0.5407801903027099,0.3635547576301616
0.12380585058177632,0.3099713948218069,0.16609068009779013,0.45144226547780575,0.562111893587139,0.5317037377403236,0.4324030248792347,0.0742070616397366
0.18614625153908648,0.6181379492673035,0.21463846167583578,0.6586739285380877,0.4228763088662549,0.5959657712325428,0.13253187358640078,0.1549970077797726
0.316515488589437,0.6485022522425473,0.22849412280548775,0.6974584928422498,0.3224664995548065,0.3945149646157341,0.3254025581518518,0.189407540394973
0.1725683554009011,0.2331636042835184,0.4736849949039615,0.7025755513832852,0.5368579566382242,0.5636634764154552,0.6501728859639548,0.0457809694793536
0.13992466436572457,0.5767914935958177,0.1907668053078036,1.0,0.13171731722996988,0.6139179872608002,0.20397026827509102,0.1131059245960502
0.3593064376950001,0.757035629874474,0.3364503189619067,0.3978834090830433,0.03406571994598512,0.5403379301350751,0.770820368833116,0.1235786953919808
0.41224725210062146,0.7280750857437793,0.3613087296153398,0.06834767149536669,0.0,0.8029236952933839,0.6879314605722178,0.1687612208258528
0.2866116822471703,0.030134631726184358,0.4756708486837072,0.8144511606444123,0.16083631603214818,0.3865330772709901,0.5111910745996495,0.0125673249551166
0.5679677651487034,0.7215954256626584,0.42092535495859484,0.545257014895203,0.2994736696764799,0.5888191714868081,0.5457350877163458,0.6166965888689407
0.2657985134476541,0.6443055756067344,0.13530192583788592,0.6741929063684573,0.176262124202187,0.5951313590098153,0.40217510922949057,0.1980849790544584
0.406331875664702,0.6063798851071996,0.3514165905003586,0.749652791172556,0.3232334443316717,0.5573335889419431,0.20175563092554324,0.2235188509874326
0.5070386045929998,0.2618054436220279,0.5380634121417646,0.7464266756398207,0.2844105924945735,0.517729276869263,0.23620530209217394,0.4287851585876721
0.26103339721790253,0.6861096029146994,0.1895510219547524,0.268139233491068,0.3160957183910084,0.8919349638441285,0.1795160272875499,0.146918013165769
0.36036552607485395,0.4189318210959753,0.1312732411221481,0.5757656603605994,0.23289260433907294,0.6366124346297324,0.7172181413728275,0.1119090365050867
0.40003740709931035,0.35622681802911627,0.2282797920335219,0.5505981586520761,0.13017286842466946,0.7441151309623023,0.6202460230218924,0.1280670257330939
0.4319409712913085,0.49699376536532996,0.061000568487705686,0.34451690783128525,0.424143575138706,0.958210455691465,0.7023868394196136,0.1594853381208857
0.306467619428037,0.6593795818870056,0.1643919846424275,0.5944931908479417,0.18480761404592635,0.4360807882520194,0.42096714027424975,0.286654697785757
0.4544511398038848,0.4435486856269658,0.12378995431980272,0.5686648718228904,0.318974689633723,0.713638681007181,0.7501387651861444,0.1454219030520646
0.2663906146491143,0.5913707955168109,0.29868281776654937,0.6579799767308351,0.04627837303085358,0.43808073810377973,0.29381603195646344,0.144524236983842
0.0,0.6685685501890966,0.7663784233961165,0.6765261252149978,0.5703876897459426,0.7843252489994291,0.569305605273894,0.0070103445327861
0.1931069860867346,0.7956397627533511,0.7869687264347249,0.9808012498335505,0.1437530396786703,0.7250703193762981,0.47780666299086677,0.080490724117295
0.2902954842629095,0.2856226870225364,0.27624821549754885,0.5567346119724086,0.6278770962243028,0.7652069781174164,0.2823018229805019,0.2504488330341113
0.2502647758764702,0.3095573533501951,1.0,0.8925440526373003,0.14816332910866878,0.7249862663775638,0.6999391407765578,0.0044883303411131
0.2006443049024462,0.7128045003368615,0.4358590849528101,0.5013572603162463,0.38498101495993725,0.8277643528008567,0.17910966368170453,0.367145421903052
0.26390446406232193,0.8312733646797704,0.8443201854861302,0.7942746455390767,0.3103125276637956,0.5274714114787362,0.4834838102690195,0.0380011968880909
0.5036441315255406,0.3984530040355263,0.5204027926559336,0.654636049398411,0.10302650146217657,0.26061621929645074,0.3851252676413694,0.229802513464991
0.11674673784761008,0.7007091983670732,0.9978782760964968,0.5389861106262235,0.29258341866504106,0.6527578902794208,0.28740935993172034,0.0128665469778575
0.4353377436948146,0.609949079713324,0.6648495242634715,0.7420732896082638,0.24298456627916692,1.0,0.057798684789838295,0.3207660083782166
0.48246198801615336,0.2389253586218159,0.6434459969917038,0.47871736639879314,0.7281150074747311,0.5708230110861112,0.015639443021026156,0.1741472172351885
0.5591088275459082,0.9130520738838244,0.9328272573041123,0.6354575134407401,0.7349409233346718,0.3748129918032289,0.43979454378373334,0.0771992818671454
0.2983076586528073,0.13557765781824416,0.6390573878451331,0.36117761180846364,0.1761539955214845,0.6541252746553563,0.06636808324666571,0.0695904932888775
0.6385552608834622,0.556654633893507,0.27263042668111426,0.7743537913807828,0.12388710561097158,0.6386385622829086,0.3408706939808689,0.827049670855775
0.39368487580401546,0.33787422539777956,0.344622494514382,0.6549519414790228,0.276096840861995,0.5692425089030612,0.42358652593201596,0.263016157989228
0.6274210210668032,0.6257828739364528,0.3410337649538141,0.1311566758409604,0.008543192466824223,0.42749980377521046,0.4519631214822313,0.6172950329144224
0.4530627408611647,0.0,0.7752739542118121,0.7145914648978597,0.20914586016610826,0.34901652832297403,0.24136866516879762,0.1478156792339916
0.3657741619372884,0.6265077651818745,0.11222269808579205,0.8402342667780649,0.15999994797996103,0.7855010327365903,0.32599106556998503,0.5248354278874925
0.21590495067366605,0.5338858178048738,0.3315953893329284,0.5651440607285836,0.221758038528403,0.0,0.27536109058139546,0.0763016157989228
0.17476446350913866,0.7074839833292811,0.1571553469641454,0.5212389919043876,0.32671029709359983,0.6025540105740704,0.19771873740919538,0.2253141831238779
0.20733578723902404,0.6504902889155324,0.23528418892156366,0.5986322111423337,0.23809334823693407,0.24839341348708122,0.2733124847307963,0.1044284859365649
0.12373642768445028,0.6260075731013719,0.19026337075586477,0.6708128713776571,0.33318925390890475,0.6092244724771393,0.11905883730686462,0.1107121484141232
0.3872046067143972,0.6563660168008935,0.1999635843286088,0.6510651173525749,0.314043536542137,0.47563052632683933,0.22541121459563393,0.5936564931178935
0.2835973159695032,0.233108051600731,0.502798785467502,0.2477556255788464,0.2752401657457115,0.5679948085131413,0.2211183437521917,0.0870736086175942
0.16949753829774036,0.7431611540636506,0.49423969462178063,0.17270119360643887,0.4306573479654122,0.366112911008903,0.22263248029077773,0.132555356074207
0.42836463878660613,0.6583389500699665,0.2957399015369567,0.0,0.19475997754364402,0.69857867023831,0.8869495920741616,0.3285457809694793
0.15459511406357673,0.5246396828538759,0.4748943002872766,0.18819121644342968,0.42500362437731476,0.5507843990529572,0.4776908465244681,0.1166965888689407
0.14771820552250026,0.688810869615664,0.6037858378045498,0.2929010712613483,0.33378425877991935,0.5112623726677554,0.09053923868444258,0.0930580490724117
0.216619070898666,0.7593479394328589,0.5547933104005818,0.33313928078411514,0.19001936736421235,0.4712479145942454,0.26669670364620723,0.1250748055056852
0.1913731118476067,0.16058379180502125,0.7289578134756687,0.3465099612061157,0.3519176087278149,0.5004373213854352,0.42638185099926884,0.0439856373429084
0.18621319283881016,0.4979616794595613,0.4759370705084508,0.3543896707598385,0.5044573839760254,0.7119467375634716,0.42943201365283706,0.101735487731897
0.19828323303676784,0.2489272767087648,0.6067278784600615,0.49787723954710816,0.4155472696491477,0.39696625436193395,0.5915371564161573,0.056852184320766
0.25645050848129025,0.2666656419314548,0.4065903214998266,0.2585555129261847,0.40089697365775473,0.4863933362362192,0.31413322797023824,0.0843806104129264
0.24564521589685173,0.4277679399258012,0.389590884678625,0.539113498410475,0.11837872816019182,0.19635370998938179,0.39737529174212355,0.0451825254338719
0.16088018236711277,0.8123184821446291,0.4096926030905932,0.5051323800658774,0.48870622253911494,0.861102689261198,0.12896459800086374,0.1316576900059844
0.35620770170062566,0.5193143205145326,0.6333479178296926,0.6703451738767119,0.21596516820550554,0.484535507710235,0.4003868395340025,0.2666068222621185
0.5007666666415822,0.6652085478697112,0.5856267377113209,0.6347610041727136,0.2503025124649293,0.5893750871598231,0.3348612967163717,0.4622980251346499
0.020604790629173253,0.7299462363355693,0.43652413401359214,0.5202960657244088,0.3318619130980899,0.7173377539643255,0.10730927170266386,0.0308198683423099
0.21344897730074344,0.13426268349369902,0.6959123270247463,0.4720105058658723,0.38241727425837646,0.6940284288122296,0.412397003016626,0.0855774985038898
0.16691910390042092,0.6697880574254791,0.6243114969414303,0.37148665522564994,0.19283280756384746,0.3156529199791229,0.21064693032550297,0.026032315978456
0.03089674017152816,0.9999999999999999,0.6520994195924674,0.266390197464917,0.42022992926864045,0.3844361466616058,0.43695432650623744,0.0
0.13101089034562893,0.8467407037630816,0.23854472521761033,0.5746425889499115,0.4093581690667977,0.21676790030847065,0.5074054977727978,0.0739078396169958
0.594730361333145,0.7756540499018711,0.5073074252264252,0.5376485166872852,0.5099721634125302,0.4100521814099824,0.46156802324848833,0.3656493117893477
0.09623154064194517,0.5328865865879178,0.6372174080822769,0.5327579609650228,0.8452675916049687,0.3451293804357842,1.0,0.0020945541591861
0.11876270598767402,0.767980200344561,0.20373131980753936,0.44903152199784846,0.6108156986634315,0.6186146374851358,0.5858930123066962,0.1451226810293237
0.5810769269498198,0.7360296171778616,0.49743461237270625,0.6982302757897119,0.5118991904878953,0.5960364091869683,0.316445960111047,0.5691202872531418
0.21450938416757803,0.9329707929822604,0.5212923537626459,0.924279824660579,0.3936826268818257,0.7339989723757785,0.757909975244448,0.0365050867743865
0.21320512018639587,0.6768802893611332,0.0047072849279056195,0.9184668155345073,0.5431043528182846,0.427247124170599,0.37716281668040763,0.0963494913225613
0.5447339025470505,0.6247401451414609,0.3437129151637829,0.7150872367038917,0.37648130330571167,0.5852693967356267,0.2640723998757856,0.3836026331538001
0.46080479109099015,0.9188268196872702,0.6898788525071101,0.8730766347800136,0.5506433430339105,0.7211681107334494,0.5704675565113706,0.2280071813285457
0.9999999999999998,0.7954592528000468,0.3603458139552637,0.4097133569472522,1.0,0.27194560777919685,0.19052610447018156,1.0
