PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,Effort
0.310004016421321,0.8589533948194804,0.7367303020279828,0.5309405019289978,0.5033467591413542,0.4577287400324934,0.489036884757676,0.5522226814826721,0.5140619401833322,0.6106185851004992,0.1157469
0.44673108666338845,0.8835066628898337,0.51788410189281,0.21664628021851196,0.3295233623928483,0.03209436960208284,0.3004792684703711,0.559773283179895,0.16144011711121142,0.44358852756403394,0.027072852
0.40478349047377526,0.4472410720587401,0.43903925047098397,0.32384954286053375,0.5083985910697681,0.39266944311736146,0.9462632919072247,0.493836737020215,0.838899315649787,0.482467706114063,0.040938117
0.6011982331420087,0.32501912401395244,0.5421025191488656,0.3979388986019781,0.5196951300687411,0.15245941753278333,0.631043952723863,0.36095819767576587,0.3246653398185426,0.7001313935804458,0.06368826
0.5932895315352742,0.3310058797584823,0.6629575595864593,0.18307833675912996,0.3162513545563867,0.3368270688127229,0.609237914101634,0.6327513457336497,0.6123256952505076,0.36574360346596135,0.12608562
0.4237642879338255,0.29325917926631406,0.5324672667801466,0.47930244735673866,0.4353116233372508,0.5323982010406497,0.7369091177945312,0.7698219646640359,0.4457314240734376,0.6482478307849656,0.08583574
0.38661983635577607,0.5633253890950325,0.47675991707697807,0.30723836085395956,0.6610328445094901,0.30101976362556365,0.5666953261649882,0.8416273013051693,0.7205500010797274,0.4052614798892773,0.026369495
0.48147335999130975,0.6517367776132499,0.42797326771742883,0.3204378935922967,0.4994174764153953,0.21833928630903393,0.6149026551280309,0.590018327891879,0.3401256864617317,0.39195567400646075,0.0472196
0.6680620743857812,0.531891998494405,0.5084144115799608,0.4576995113818041,0.45995700056139555,0.8205172862743499,0.5813349649006853,0.45128647354434637,0.131534359902103,0.26042080879890883,0.1144708
0.41870091271589227,0.6799571277864707,0.5154074524588834,0.4319746042530887,0.4667066748320512,0.5332240342984803,0.5612543648997446,0.6100148870300548,0.01828998470665444,0.27551665153651395,0.11137451
0.4372001348070751,0.40449504989101465,0.5916786746866594,0.3068898718705767,1.0,0.47483784674900487,0.7294647527039575,0.4587500539439565,0.6343272428031499,0.6364626148138556,0.04758222
0.43762205678147653,0.4945007130986617,0.6161888534647946,0.1729918393629271,0.7933155779997224,0.29329565092358306,0.5362324052241532,0.4189187091463875,0.430696564087898,0.6680692341102472,0.06099285
0.47831226192414117,0.47199006768516005,0.2448471573972534,0.26791101762796704,0.4019821949228407,0.30794223650039265,0.7252757454976736,0.6164163908349494,0.5278424983942197,0.6830388028540586,0.0013612867
0.4683871733799445,0.5219863260503603,0.347048536149115,0.3916259092123017,0.47171415390803123,0.2212372214748166,0.7109650897152836,0.5145121963985737,0.48629468204154186,0.6180923930591045,0.02224672
0.5050363780380162,0.5694463178247131,0.30231944552754497,0.3260085355821595,0.4452883272237732,0.26178449062990816,0.5614708384595031,0.7199948598366046,0.29293114467591885,0.5859972734995019,0.008477818
0.3275447494333169,0.4290379477450363,0.35512176823619657,0.25281451934082044,0.42703621306459283,0.5066413306880451,0.7885607220744366,0.5482360615962316,0.6149244076861735,0.5576692592775354,0.03978494
0.5463022599507031,0.49045567655481587,0.3522460470551582,0.1973174079208636,0.491654245767621,0.4199447944350986,0.7187340261273495,0.638684961179833,0.528509250145101,0.5687036495249832,0.026728818
0.43241036458720766,0.6001875455828442,0.4303892822884813,0.2533987443500615,0.35380334897393295,0.5051789171279544,0.9311179866809507,0.5486380794700771,0.6616207339769605,0.6767602395242769,0.058023274
0.2426952370569538,0.4419135520691692,0.24393633954542143,0.3172550375169548,0.5084193845849544,0.2530096591379539,0.5636948633843114,0.49461601897931784,0.5562582152257879,0.489645516109734,0.007102272
0.176494159085614,0.3239047858681491,0.19956601178522643,0.2795625485142986,0.5499718536897313,0.4202632140660918,0.636160665347824,0.3458639419443759,0.518975757263136,0.5916623362835676,0.0022946675
0.37701617035178864,0.5549518948572836,0.3372286432702205,0.3286620392151564,0.5636654783994448,0.3858559842269522,0.5863115182106565,0.5533305496643447,0.6489801661188617,0.558187196041543,0.013853466
0.6346088434077788,0.5680323617685579,0.3880040555726687,0.3928638040079172,0.45634992464169544,0.6176778209826101,0.8818344846807775,0.609177059164085,0.48433920185434487,0.5348910574601602,0.0386398
0.4745955530410823,0.5608541977210543,0.3947709668506087,0.5590960131387461,0.4165511094152874,0.5005430538839102,0.4586763155665837,0.5108028069752196,0.5524709542609043,0.5103093807657566,0.070498936
0.4528274681279094,0.49593192470685843,0.2802789144310943,0.3809361738291995,0.5153537796858431,0.23890225245038424,0.7205036943080849,0.6821862671570358,0.42287027698521906,0.6882492359482824,0.009971175
0.3407868404653435,0.46617587421131423,0.4460899819871709,0.29966797342725476,0.47274976515525247,0.3249750038790925,0.610550772959913,0.6348389419480566,0.668236006911814,0.5430830583427732,0.035961457
