PCA_1,PCA_2,PCA_3,actual
0.0975218421099032,0.5986205865907488,0.18141083568511351,0.09838134
0.1352680051775683,0.16511170782372486,0.5578012058828414,-0.039045017
0.08695616005808202,0.349777147234132,0.2081186917118818,-0.030294314
0.1186843173411192,0.6583089663440117,0.12672402950575992,0.14311719
0.3473625175484687,0.6657285974864059,0.07837973585720398,0.40725994
0.41132137745599917,0.5946023781563986,0.21790862043945433,0.45198926
0.071085631098314,0.45512570440355615,0.2496786981886292,-0.0028532688
0.022089085652392787,0.23362610267798162,0.5873949971989518,-0.08765282
0.19222091459123833,0.44234953771279206,0.052874522297923277,0.11860062
0.08464779008768641,0.3818330154041545,0.2625079573758948,-0.028467543
0.06664919978251582,0.7213268059116951,0.2660190409704134,0.1241124
0.07924292259669137,0.3700615755127329,0.2502613372071589,-0.027452748
0.41362860699183124,0.5024245852127949,0.2092254567631177,0.34544253
0.08770259749755123,0.39282077553150363,0.20477212003302098,-0.011568261
0.06671904815354485,0.6494986081527367,0.25887528245908425,0.107853875
0.36990646210448314,0.45936851492181463,0.21692419731812218,0.28021595
0.2312364501090942,0.4896465446979144,0.07783020543569569,0.14541142
0.05233531545638183,0.29779291522672124,0.3661224277301385,-0.058272544
0.06599510711666515,0.3870978967987734,0.30404355912879766,-0.0032095509
0.32601600559664246,0.15733780556908034,0.95917198475742,0.13163875
0.05648795727936691,0.5627071010764139,0.23210334220536308,0.050417036
0.5993033962332771,0.4553068782491273,0.7283740968218189,0.4591077
0.3378072556202897,0.5570925187554355,0.04219303904358976,0.3240956
0.08327723600432979,0.3872048743250309,0.22611133355720814,-0.032071617
0.0683217555129316,0.8501242715447528,0.4198333983181823,0.24084228
0.054524947709778754,0.5185593924819528,0.2297065320532522,0.002483393
0.03541799914633831,0.41428429080312423,0.30767746832582626,-0.015319461
0.09687425003994392,0.6004018774353308,0.1836225324023226,0.08149007
0.09186751269928355,0.8473748149425233,0.3912187339785564,0.2567323
0.06461580634830552,0.6834177617968332,0.2739681365768873,0.13732773
0.04791081051042198,0.8034921811855769,0.4271319535770416,0.20504327
0.07156597297759805,0.6730967391180069,0.25956662796703794,0.1192563
0.15655060202172394,0.522610386032821,0.11280835215075713,0.12014733
0.06305006690012104,0.7146452270026304,0.3050120152402298,0.15334791
0.10314609425468987,0.49945861156088844,0.10292939071299143,0.06518181
0.04952941774216868,0.23136054473598794,0.5046831040853359,-0.053556208
0.029376970583488426,0.3253458152235681,0.45581121502176425,-0.08663146
0.13554980870914235,0.562076903516503,0.12184851445487227,0.12643674
0.030448737893100514,0.6878863505835094,0.3584481844892192,0.12530097
0.12617327656181432,0.5386988468715815,0.15887607780666368,0.08659157
0.14012127483678546,0.4443925835816152,0.16100989805399216,0.06063079
0.1012614294174621,0.6544732786207974,0.24717313674684202,0.13154395
0.10811182955866654,0.7232630453353983,0.16306014070310038,0.15948747
0.4653334593536206,0.5722288029923972,0.2473021195844543,0.44043556
0.23201133959816816,0.5452534101731955,0.10015198913123696,0.22104283
0.08298471794922065,0.4877891091984224,0.2145327696875087,0.015504865
0.07456498362239822,0.8195107152734551,0.38244682986252265,0.2306759
0.15460439201013848,0.5608117988454921,0.10872558361277548,0.13153286
0.10885171270748943,0.6036652616568063,0.1477351019159365,0.11724797
0.30281564836557506,0.4716912576050481,0.2002622060922927,0.25049385
0.2943920853928134,0.666076752545957,0.07094724592337792,0.35927424
0.06166669620316109,0.6419708686841639,0.3202193518305669,0.09508252
0.12047100755216789,0.6402635511279482,0.19772993335952446,0.17774424
0.6766494097735032,0.6832025453541588,0.4151605661484129,0.6776475
0.13807038660095294,0.5073502517167994,0.13917918686832242,0.09465267
0.17203755522909875,0.45334863601430236,0.13757836641626825,0.11771974
0.18191488501826544,0.5109983215445382,0.09609458955231201,0.14370723
0.243704764384758,0.4983880966926315,0.06157087293706012,0.19809869
0.0796085448435808,0.6709446325987337,0.2368858887250143,0.1574901
0.12117303125594621,0.503709876448989,0.12411961935340227,0.06371063
0.4999569697766164,0.6730233102777363,0.2013919366405826,0.5326182
0.4656423121777722,0.58734722420628,0.20212504790647373,0.46345633
0.12281367715407415,0.6097417338310531,0.16195182615234063,0.11955592
0.12131968180161878,0.8221767420562,0.2562558454904946,0.25879708
0.06484303861835204,0.7132882646878943,0.30299822882484556,0.14731108
0.2509730401134983,0.4708681930807312,0.09243220750076878,0.16159487
0.09260008694974614,0.40508520831152917,0.20693544708181716,-0.0024894644
0.31164208211628097,0.4586429988154236,0.3741428150613542,0.2388643
0.09841363841172998,0.4371271573904835,0.21733778005185397,0.006494104
0.10074879665212652,0.21892858507229285,0.4423374852964856,-0.07178523
0.012962219462875735,0.7809288394158884,0.6131023505957547,0.1924856
0.07077208600943542,0.23137562733543215,0.38248562441857664,-0.07670657
0.3053018530359548,0.5567557889412211,0.07342564016957367,0.30654314
0.08819290648757212,0.6126476136173971,0.2290750550018141,0.08282919
0.03606254372301167,0.8314505596991835,0.49458818667938687,0.2240787
0.401620014621167,0.5386026546686635,0.18560899669440473,0.34452108
0.25670927419364203,0.5739837818051019,0.04424424247826314,0.27390137
0.08635275896119467,0.6397364892769885,0.2719391084776072,0.09771137
0.9999999999999999,0.7928433444288453,0.8186632136054741,1.0194367
0.08708583698195337,0.430498133418162,0.1437697913106176,0.00906114
0.41364997508587364,0.5204526618898021,0.1927296529203536,0.34122807
0.06345886527470604,0.47148518402535977,0.27085747572678076,0.0012678439
0.2796974281572455,0.5173075514178068,0.08016113246282036,0.24800242
0.1948452725077156,0.41211169426908323,0.39231612376628716,0.086467594
0.07231015987242029,0.6423918869128725,0.2628664671706436,0.10398552
0.09252599619271619,0.6261420090507688,0.23141171920893405,0.099902764
0.3526247617517596,0.36571486132110625,0.35098403205939355,0.2504831
0.05554095655635362,0.750722375432257,0.34028457070631074,0.18293785
0.27431286917674613,0.47938856867297525,0.07102685202378112,0.21381767
0.034114912836466865,0.4836107928361859,0.3597642411132723,0.005138319
0.08866132512454605,0.6225576448370036,0.18239075222866624,0.08700915
0.07723085890919905,0.402977226545585,0.23684409868553657,-0.008071125
0.08091950737663965,0.7401926238739234,0.25498530852656776,0.16464362
0.15055697720417766,0.2582226493750807,0.44143373352589343,0.014089297
0.17720331696758596,0.32830151463802787,0.3579968018477727,0.06623503
0.05569518330271353,0.6558339195920413,0.3180933505982006,0.09178722
0.21938455940815862,0.654984961387062,0.14527447556204506,0.28824356
0.16986746717469534,0.5476999294607717,0.14889231167580336,0.15091597
0.24532697844868329,0.17132544835313124,0.7276674008022775,0.08336949
0.22277916963734404,0.5361764402023503,0.04290966973441601,0.16380584
0.09260255150488798,0.36632266450151857,0.27109794686597477,-0.025763385
0.5237245867311011,0.6275279954226775,0.24802603761859143,0.5324301
0.06706083900719943,0.5634833848654934,0.1927329047545731,0.05156107
0.08678235604180519,0.75494604550295,0.2765866721832544,0.19705597
0.26158783030924415,0.742266373494994,0.0,0.35492933
0.0784500193441407,0.6319310175176855,0.2764726335391312,0.090718076
0.21675545599201052,0.37841833133556113,0.2727112443085336,0.11695045
0.04449758435895322,0.7319288699466768,0.39003834040699814,0.17426908
0.0856771108960336,0.3995344070608824,0.22362728559598377,0.002892497
0.057343396721788356,0.5800378274650493,0.23263464746026408,0.059715647
0.15726703988455237,0.5105461921777907,0.18224643670451385,0.11397694
0.06495534622635069,0.5312246387763329,0.3051535382514852,0.03304511
0.07739830336968757,0.5808270271522347,0.25147391267302827,0.05757387
0.29655164028931097,0.4001158029784661,0.20759271293712195,0.20937406
0.06643521933801218,0.7478408375552854,0.29820153572013136,0.17455709
0.08737575806207067,0.4757715442380256,0.22195966029611586,0.014099452
0.037079375506338996,0.9074918363817099,0.6218365787637802,0.28968522
0.03391194656097232,0.8173475140827686,0.5288888236782667,0.22909294
0.0766247790675915,1.0,0.6165152241174738,0.3542961
0.12197389427175184,0.6733847447168274,0.1391769355150516,0.18996832
0.12844673547458646,0.40165100294542533,0.20500315343666664,0.03722492
0.050503054608778256,0.8151869070206519,0.440212527246881,0.21730725
0.07023850102941591,0.6313083309831703,0.26716139636972513,0.08389893
0.08704683130986773,0.5975659449875058,0.24750562914241778,0.07757945
0.09671384221333679,0.6202296445771117,0.16628531300015786,0.10447401
0.05683713978481486,0.5642409733374688,0.2597797185662323,0.058353998
0.0661029150081432,0.5372133121239538,0.23350023605242365,0.026061188
0.328960316345806,0.49215769093514006,0.15335527767051416,0.23243602
0.6699809336030752,0.47155884152000394,0.8092421039267792,0.51220983
0.06572012573225865,0.2643336038198878,0.4056389658715316,-0.079923436
0.07511090649103415,0.7960209440234629,0.2945176844586723,0.19401537
0.011667409906642223,0.6923238165435217,0.4328040695159804,0.14629558
0.046866651568451836,0.2134094605910677,0.5261819313539109,-0.080152854
0.11915494123673495,0.2213032363350247,0.4800278392027602,-0.014185917
0.04095909363773666,0.39102286374716266,0.3451967040538924,-0.011726122
0.5139021154355492,0.6162984519080754,0.34553235816098776,0.52800614
0.07348638332241676,0.4086373279111995,0.24944232751991222,-0.019406883
0.08450282171623977,0.5707742082490892,0.258524051151508,0.055770457
0.12484725115536768,0.4911448991552597,0.13635183352061064,0.089255914
0.09449066405666186,0.7580027878096521,0.21429521184888833,0.18821868
0.04700426966912878,0.7932375988356025,0.4881046537115442,0.19295265
0.07993908895317815,0.9103440274542762,0.48525522874513394,0.27933156
0.05413269204741254,0.8249212734471483,0.49372921328389685,0.20810898
0.39387110485891325,0.5093016705077719,0.19460825875532967,0.32753673
0.06553255949467661,0.4180346931493355,0.26120021512519515,-0.006289102
0.08817449091703843,0.7816605772135454,0.3103847078319012,0.22486928
0.07227792538122169,0.3422608169655471,0.2755494153903417,-0.042129356
0.2870020712606231,0.6969898702554187,0.047393162108629566,0.34750825
0.5605211122791578,0.45344943629942325,0.5928014468684708,0.4404482
0.07509215281657924,0.7388358616491064,0.2636711624728632,0.16925691
0.23387451328788478,0.20439563629318214,0.5870750866019959,0.08598259
0.34351285827569755,0.5572116689378417,0.1678687284082017,0.35046282
0.06560710150573147,0.39897704189425054,0.2337090429361104,-0.030316055
0.06855168018568673,0.4216663506893938,0.1769277428900743,-0.025190134
0.3332957226531099,0.4763275995356617,0.22049781659940557,0.28068984
0.40123958773828167,0.5461407478240878,0.19794227905535977,0.34250644
0.06975698730787601,0.2502945605509348,0.41321585782264975,-0.07461265
0.04187992011813742,0.4380426145214097,0.36113208454109486,0.013945703
0.08528759636501278,0.5175422606306664,0.2166018156992759,0.03401434
0.07269814623928265,0.4527129322603441,0.233501992055458,-0.0010031322
0.15013287264863162,0.47327589639935796,0.15706314795004833,0.07060781
0.07541557690000472,0.7835618688215188,0.34340055535977143,0.19713451
0.25597287165544064,0.5696851810890708,0.09938822854579826,0.22229019
0.15560880363110086,0.26851611130339287,0.3637837668763417,0.03459294
0.4757471545662284,0.43202249944375026,0.694085635995513,0.35845906
0.05663811524854759,0.6916903874037071,0.33210546663621765,0.14743933
0.07082134654243867,0.3728981456097852,0.19693935835742132,-0.042050656
0.017632856561583837,0.6352822808901666,0.4159300888677882,0.097933054
0.07425350586633131,0.6539498363119863,0.265847128969762,0.11859134
0.018100810125318723,0.8562315983820437,0.6403862826730198,0.23331885
0.08052192810774597,0.4950754059429219,0.24114427630488292,0.0048659793
0.07978127183640227,0.7122285135635703,0.21957239196671252,0.12467764
0.014227566770942057,0.7782804874210397,0.5403280389336311,0.18521327
0.0456521925222555,0.5597146047119952,0.26413959469315634,0.079830974
0.037391742597812735,0.7356469742192662,0.36445363176507634,0.16242228
0.07634847067331085,0.6281180816328024,0.2865313009083521,0.08352193
0.06782702037797707,0.6132763081458628,0.24024996262826812,0.08838402
0.09038159530781584,0.8343689965060354,0.40134012465205626,0.24523745
0.1156819073872549,0.526482149556331,0.1545649405805301,0.06649639
0.16814274539346563,0.5737701890930649,0.08952364475136862,0.17322701
0.07663196511372188,0.26378315205440145,0.3810508942026269,-0.07984343
0.22162184877045638,0.5358316788350257,0.17313652433222174,0.21298937
0.23446337248768406,0.45390401825454674,0.12982760665388118,0.18322973
0.2999153532234734,0.2858279056552117,0.39164884900201175,0.15350686
0.004079686129413979,0.42935759842428967,0.5231833301460742,0.00950456
0.08717421033416242,0.4911361497208263,0.1821469027293322,0.025771944
0.12271879161205582,0.5839268080640856,0.18702649117859682,0.11615911
0.09685261067584047,0.42952668216444745,0.1453950461523588,0.012659227
0.25035941372314985,0.5022017294809997,0.10053690599468837,0.19708607
0.04832321355644602,0.45463887461705765,0.2915681925414682,-0.0040039057
0.659203015802988,0.47303112330976127,0.7466855471858203,0.5330546
0.15414011889911775,0.28023193487570597,0.3496025775027811,0.017824687
0.24032281610707112,0.5380713942626714,0.08153238691700973,0.20436841
0.06884601913783901,0.25794715378158234,0.3937357107556425,-0.07126419
0.24414116335284447,0.6990228189764303,0.13162415538429215,0.3034039
0.3235273827714768,0.967128092740199,0.3418517204895716,0.5842942
0.32353107986456525,0.5184836168309503,0.10468388564793377,0.27594593
0.31090530008255135,0.842007004872092,0.24063359509804547,0.5052363
0.17707963085786646,0.4882033499619869,0.09926801281494743,0.12260869
0.026311463430147147,0.2610322880357093,0.4645364627425783,-0.098328516
0.7267972832528807,0.5218058213014903,0.7449385776246862,0.6322236
0.06869191897733729,0.7417052186340725,0.3400521481872817,0.17101094
0.047178416527394434,0.8560949971435077,0.5013495153344046,0.25292584
0.2922544010492861,0.5216013699155889,0.12119559049340131,0.2685998
0.08594441054957816,0.5426726494389329,0.2259852257434694,0.046333633
0.07105235231863209,0.576016554702706,0.23182770295907806,0.07909994
0.28105923996550114,0.42945083540900036,0.3591017295489012,0.174399
0.08308668289356987,0.628114571509879,0.22785374638388872,0.10644321
0.0348558039384651,0.3000367901651453,0.3989014758405136,-0.049688097
0.24911371205502758,0.5591105556215373,0.06380908001466962,0.27137804
0.05778885771919494,0.7780589150289896,0.366557563631348,0.20463121
0.22521455449246164,0.4590350943687696,0.09481558072185922,0.13467605
0.0,0.5170782946928875,0.6345589331188981,0.057822
0.07455777538195346,0.367519922670552,0.24075111844953836,-0.03879357
0.07080372055946453,0.6071729592753174,0.2764870339653189,0.072822936
0.12698910785902257,0.8156634276050762,0.3253372388941883,0.2659591
0.16146405589759993,0.8936066649319858,0.22291306022716584,0.33461416
0.131289499325733,0.7351985334953403,0.13009184022520728,0.20325463
0.20317204592343896,0.5096805561838397,0.04586329325725816,0.16957502
0.1129344170494885,0.6239778767306593,0.1468864226291954,0.12020947
0.051400039532242175,0.8953827892924378,0.5813871883254297,0.27899432
0.10989292248948919,0.39859718668646116,0.1900148810153981,0.007720367
0.3297558652202508,0.5123924993496988,0.10071591600761809,0.26673847
0.09797353214238197,0.5046237429167796,0.20714801463920882,0.037318796
0.17553529321160347,0.545808126740596,0.10865976159982718,0.17820431
0.027212759642284923,0.624800095797078,0.3483318069443866,0.08713651
0.040708828362109734,0.6892796779854511,0.3239781367097017,0.13687189
0.09151745377233715,0.5661568670822005,0.2214146522439404,0.06267823
0.10993233270337693,0.541906991577851,0.21609346782881092,0.07536031
0.13799453901720582,0.7882044698268087,0.11481375212635853,0.2553092
0.25604736131010153,0.4442162263616734,0.15519828892810772,0.1533166
0.1339883420049698,0.2939042976958627,0.365927547081934,-0.0003005499
0.055027800384868666,0.7640975174253205,0.3583787803037306,0.18147731
0.04283590730654893,0.6513252017167335,0.2975693496025196,0.09288429
0.09256947159727956,0.5381880577733771,0.18725654720562288,0.054819256
0.07647233134794303,0.7063440602016431,0.2679045524119022,0.13359822
0.06794651889349174,0.9670437835331507,0.5695747688148936,0.3379857
0.33166519333527233,0.499450424235287,0.13661526227043705,0.28119028
0.21393678863627544,0.39627173961434264,0.2936173103590476,0.10132708
0.06829199141949377,0.3217624876965545,0.32816432415737135,-0.044507377
0.3434579414469895,0.55252080699761,0.11193927399944756,0.33596796
0.0438889268266706,0.5623847938282521,0.28738236364360253,0.059087656
0.05083918108564828,0.27651727245718266,0.42009562076704277,-0.067882195
0.03826702962714412,0.10897731267950855,0.7508390610691696,-0.12864845
0.08859458706160366,0.5528597011054053,0.23056599699299363,0.0501177
0.09687482381232276,0.6618398602312595,0.1905590865404838,0.14345361
0.07247607266948547,0.6642924222375739,0.26827516322500555,0.11492124
0.05962463612288972,0.31157989289101407,0.3592439276567861,-0.052854653
0.1680383320209335,0.8303765215461423,0.20477550691640456,0.31771377
0.07175184721529028,0.6349974724878868,0.23127767904536903,0.09033607
0.08325780467271557,0.39490421488441174,0.26481784353741,-0.026866738
0.1642237611449614,0.45965093185728745,0.049840730172275305,0.10968438
0.22808403199412847,0.2557025797631019,0.46574841603584105,0.086633846
0.08329186292464508,0.9907270819342445,0.580054105268833,0.35612375
0.7343910001687062,0.6158025226655433,0.5779634939351614,0.6853078
0.07648642966964442,0.7285532051606755,0.2690640491750232,0.16642877
0.04376510532988882,0.7400960494777875,0.3938817466261916,0.16430812
0.037262107756942775,0.8162406332551757,0.5414476337472898,0.22430822
0.0770909271104224,0.4606450761130594,0.1792375921199673,0.0033983383
0.14202503324995241,0.47032537554248827,0.2241136699497541,0.08366184
0.07328802898249188,0.6619895404422625,0.25832291075397235,0.10651077
0.2051486876593068,0.5366636283632924,0.023420044751981672,0.17402695
0.06727510718793613,0.6617701635241517,0.21026617186655394,0.09652987
0.7447227190251318,0.8256887364516106,0.442206405605865,0.8380633
0.05780921577205324,0.7073331835039702,0.35695038546251384,0.13516816
0.05116739030563654,0.7513152858439842,0.3754681118552849,0.17832111
0.06634721751610664,0.5263442251469994,0.21249912495671827,0.060150046
0.1657765815095956,0.5136893441190056,0.09478225624653064,0.10428476
0.19537615608056705,0.5148035674275256,0.06509076608447331,0.18349877
0.13968729741946692,0.8205935984674092,0.2467379898386262,0.30698416
0.05838484575551717,0.897832167285759,0.5152570550836597,0.26269987
0.24516501710480465,0.5997909925576562,0.035888128929846747,0.2974794
0.32333442443237115,0.45119068835348464,0.17975743986591566,0.21427818
0.05556177657758474,0.7384756616089444,0.34798311393473635,0.16865483
0.12562044771484365,0.5360742965351939,0.15865344220221,0.08725695
0.2206647087518256,0.3535035433946922,0.32434530827345004,0.105406106
0.8211891518700984,0.5536498392476383,0.8157379016991348,0.7136699
0.1113678565349957,0.6761627458199442,0.1505892932603326,0.14719754
0.24502498381141194,0.5497532992069989,0.009381928273436257,0.23802403
0.07524593322862609,0.661837611126848,0.3126480814001752,0.14033033
0.07426287443290515,0.6580115761565302,0.2611510492010643,0.11023311
0.13650237338000432,0.5797677186117937,0.18013360140372353,0.1204232
0.07133862525784511,0.25431641731302496,0.41113322394449514,-0.07434167
0.4379687647459539,0.6155397565578415,0.1619598320972898,0.45475712
0.06367890054849093,0.7706099027968344,0.3455339599298186,0.18850952
0.03572079589148755,0.4055979798135115,0.2759464991303083,-0.019367274
0.30963260604476844,0.5165150024616262,0.13201223244677637,0.29213086
0.5517707812786783,0.9406757434204694,0.30223770278674594,0.77113837
0.08677330273513968,0.5927404612490488,0.23751061307715252,0.06937572
0.03441088272630416,0.4012551724622935,0.34722500329664074,-0.0049661547
0.29770942424584884,0.5074892853570675,0.1875591623991463,0.29468885
0.11096872530452791,0.5559470418363253,0.11079292057934637,0.10069533
0.18067901994383925,0.5692157587367093,0.16401668847846282,0.1803306
0.06360637003341779,0.6972955054544028,0.36627288157054116,0.13301434
0.14543283705094223,0.6543008432572749,0.12000708525570247,0.23231313
0.07674448663112869,0.6156057002895574,0.26540956284228895,0.09821254
0.0691653661173766,0.7097476593207445,0.31700376786574047,0.14295658
0.061517296153083295,0.7336796289179012,0.32210925884255326,0.1604498
0.05828908013771543,0.7539842894842956,0.36576895110458224,0.17434853
0.26683478212971823,0.47543256869930606,0.07554024178700833,0.17441927
0.048530099955477135,0.32702975669410306,0.3054223835850556,-0.052876037
0.09024138872759128,0.3213103275421867,0.2761096690704013,-0.037516646
0.2592169816168887,0.6177971841003954,0.016759457988832493,0.32672343
0.3577691032304885,0.49150705947393036,0.3107080319997045,0.23559295
