size_D,app,har,dba,ifc,nlan,telonuse,t02,t06,Generated_Var_1,effort_D
0.38271164296269855,0.25101310489868944,0.2397470560252944,0.12318432,0.03406155,0.39393637,0.17385876043152565,0.09042135,0.07183805,0.1343559,0.50104284
0.3332664199959852,0.23768854623114535,0.24517763548223642,0.099126995,0.058163315,0.39412996,0.2218235233094114,0.073064804,0.07679355,0.17075242,0.466152
0.15121442907286572,0.20965350903464908,0.20809114919088506,0.18883812,0.16415071,0.40786958,0.3636157718169463,0.03490475,0.21838823,0.28372288,0.25806788
0.047163690829821456,0.34040098595990137,0.3956428104357189,0.49343157,0.5857005,0.35560688,0.437669366260162,0.455756,0.41001788,0.5770317,0.15736045
0.3483807209028433,0.3506300949369905,0.3292553970744603,0.20693076,0.13284627,0.5297557,0.3389814403388864,0.0494017,0.21192878,0.19809443,0.4289363
0.07613549456812968,0.05687343431265656,0.11628230237176976,0.092983365,0.17026478,0.25710115,0.2801700968102058,0.12515312,0.10887766,0.29110208,0.2527069
0.09819980589198836,0.08338847166115283,0.1108804829119517,0.061267674,0.17054623,0.27738637,0.29011161740669705,0.101225406,0.12595472,0.29228714,0.23706192
0.3384567403074044,0.21768653823134618,0.4423497757650224,0.16485673,0.1931948,0.6292473,0.47578104854686293,0.06966686,0.2696298,0.14003882,0.48649994
0.2194213131652788,0.23602533639746634,0.18856300114369987,0.17754859,0.1566456,0.35820082,0.2652146359128782,0.09304088,0.12114027,0.28044382,0.32610863
0.15269372916162377,0.11363445863655414,0.16904391309560868,0.091398895,0.13815624,0.33343875,0.28676553720593223,0.10897681,0.09925544,0.2541285,0.30094278
0.07700631462037888,0.04882305511769448,0.11398334860166513,0.083895326,0.18537062,0.2659555,0.28685899721153985,0.14224431,0.112633854,0.2927331,0.2449058
0.0848633750918025,0.05622571137742886,0.17426745257325474,0.08409262,0.19448775,0.35209975,0.3618057617083457,0.11684093,0.15408078,0.26456544,0.24758774
0.08539728512383711,0.08847125115287488,0.04970523202947679,0.21522939,0.2115637,0.07150661,0.12165736729944204,0.296395,0.17374668,0.48761246,0.30215183
0.13131920787915247,0.06670900332909967,0.15012828498717148,0.070192456,0.16510713,0.33302113,0.3148847988930879,0.09988272,0.11355415,0.24402343,0.28117317
0.36091062165463733,0.38188086181191383,0.4292068370793163,0.24995893,0.17548454,0.61262524,0.42347712540862753,0.052928656,0.29727152,0.19958434,0.44428533
0.09162533049751982,0.11586983841301615,0.13610802638919736,0.12041104,0.21243721,0.2873041,0.2965754477945268,0.12741217,0.13964266,0.32369426,0.2327126
0.0796630947797857,0.17648120235187975,0.15886290411370957,0.34483886,0.35550654,0.09764679,0.15784924947095497,0.42030954,0.23836389,0.56376874,0.26872003
0.21308706278522377,0.1213599318640068,0.16520257347974265,0.027605236,0.06694263,0.3599993,0.25851596551095796,0.059891164,0.07367438,0.19059902,0.3580509
0.08100286486017189,0.06777583922241608,0.059721881027811896,0.104308784,0.1650874,0.14787255,0.1911726214703573,0.16392845,0.11472696,0.3777791,0.2723144
0.07773803466428209,0.09420006557999343,0.08853044114695588,0.17330128,0.22024047,0.14138949,0.19842614190556854,0.22927067,0.14036295,0.4211618,0.2625444
0.08850136931008216,0.10589455541054445,0.11820925817907418,0.12444931,0.2089997,0.25151008,0.2699198861951932,0.15565619,0.1414738,0.35011137,0.24556144
0.1908339714500383,0.12538225746177423,0.04453089554691044,0.0765568,0.06039688,0.1650255,0.12824792769487564,0.114913315,0.06675312,0.32597518,0.3463505
0.0873750852425051,0.034698482530151745,0.02423533557646644,0.052975237,0.116966814,0.14754236,0.18306343098380587,0.11800766,0.083839566,0.35357866,0.28323543
0.1904080614244837,0.30764978923502107,0.3533185046681495,0.29360938,0.28925914,0.512874,0.43131318587879114,0.09311852,0.3116564,0.3113796,0.29423314
0.07532031451921888,0.03224333677566632,0.09566157043384295,0.07236129,0.16577792,0.23626566,0.25819471549168294,0.13982981,0.09719598,0.29731444,0.25743467
0.14166677850000672,0.1921845807815419,0.2638043236195676,0.21190488,0.30240458,0.3997881,0.3894305733658344,0.16702625,0.22000891,0.3363959,0.21864554
0.031123363867401835,0.16463078353692162,0.3429656657034334,0.2500431,0.41130483,0.45955276,0.5206351012381061,0.23994648,0.35180297,0.3813416,0.16811138
0.15466595927995755,0.07303049269695072,0.08146729185327081,0.04954177,0.105633676,0.23338194,0.20624835237490116,0.11455804,0.048533767,0.23714808,0.31824344
0.07899506873970413,0.045809681419031856,0.031895366810463316,0.11178815,0.17029363,0.10112123,0.14680815880848952,0.21541777,0.11998767,0.41511726,0.28123268
0.08481769508906171,0.02429517857048214,0.10473604952639505,0.05240023,0.16602838,0.28620076,0.294559617673577,0.12538955,0.095237136,0.2513064,0.25896782
0.07761051465663088,0.033221716677828333,0.04346230165376983,0.04574907,0.116864085,0.1815365,0.2227860233671614,0.09110811,0.080105126,0.32347208,0.27567855
0.07686990961219459,0.048051829194817076,0.08881270111872988,0.06507045,0.15977639,0.24132708,0.26758824605529474,0.12344918,0.10182819,0.2987412,0.2498942
0.3577062714623763,0.3111037688896231,0.37148409285159073,0.2246691,0.10711989,0.5159364,0.34639015078340907,0.053284824,0.20250574,0.17700152,0.4484684
0.07843921470635289,0.10496126550387345,0.16952370304762968,0.15310603,0.23031574,0.31019032,0.34027000041620004,0.13488388,0.15565497,0.32712966,0.2244635
0.099113849946831,0.061356120864387916,0.11502917449708255,0.07175821,0.1433987,0.27271676,0.2774309966458598,0.08325985,0.10822114,0.28541714,0.27034295
0.15394372923662378,0.06438421356157864,0.10869152913084708,0.06763911,0.12514782,0.2703213,0.24562887473773248,0.09484923,0.06947985,0.23220327,0.30655178
0.17091180025470804,0.12263335773666423,0.15153138484686152,0.09503609,0.105807334,0.33452448,0.29228283753697026,0.050064832,0.10904989,0.23341633,0.29123557
0.07674643860478632,0.21521240847875914,0.2424882757511724,0.27112108,0.29678208,0.35851562,0.3982004238920255,0.16806707,0.274384,0.37661713,0.17260389
0.07441182446470948,0.011787323821267617,0.010776667922333207,0.03708583,0.11290836,0.12639315,0.16027692961661577,0.14125341,0.080054075,0.35567105,0.28828448
0.18679432120765926,0.15279699472030053,0.30822996917700307,0.13434827,0.21519446,0.464074,0.4100745546044733,0.08898601,0.21779642,0.23740727,0.30766472
0.17951451077087063,0.21748966825103316,0.23485929651407034,0.21037179,0.19782788,0.4051899,0.3585893215153593,0.08649269,0.19306275,0.29456657,0.25640872
0.8635063118103787,0.8126090187390981,0.7945790705420929,0.7297087,0.26250196,0.66193366,0.0,0.52989334,0.25868645,0.022559002,0.88394094
0.09067293044037583,0.12385429761457023,0.16311938368806161,0.15709776,0.24795586,0.30851877,0.3136099188165951,0.16737488,0.15007284,0.335217,0.2314822
0.13031676781900609,0.05578997142100285,0.12530522746947725,0.061400473,0.15245819,0.29459292,0.28120771687246304,0.10030118,0.08782476,0.2349832,0.28601718
0.22755898365353902,0.4939919506008049,0.707134029286597,0.5407063,0.6098538,0.8096293,0.7768646966118818,0.33693153,0.65507317,0.39691585,0.20628764
0.49528830971729865,0.38951289104871084,0.401908459809154,0.24796039,0.07689831,0.48088157,0.15678819940729197,0.18552324,0.10775754,0.11889009,0.59811836
0.1102636766158206,0.13589958641004135,0.16001830399816958,0.13219368,0.16531664,0.3533159,0.3369915402194924,0.050706804,0.16690236,0.28238267,0.24680327
0.10099189605951377,0.32978182702181724,0.32372164762783523,0.3561834,0.41472197,0.4268034,0.41969057518143454,0.24729872,0.3311245,0.43600932,0.16640514
0.08911283534677013,0.09034662496533749,0.24607640539235945,0.1109581,0.23696399,0.40821114,0.42169025530141535,0.12457621,0.21613863,0.282649,0.23667458
0.09393257563595454,0.09408395559160444,0.13866104613389538,0.11472654,0.1814534,0.31810546,0.3163346189800772,0.10765141,0.13350046,0.28571436,0.23873445
0.09001640040098402,0.12935440706455928,0.10087339991266,0.18457282,0.23354429,0.16150434,0.2199981131998868,0.22243977,0.18333665,0.4317449,0.25058293
0.12222729733363785,0.0495711810428819,0.0901348209865179,0.059074104,0.12512225,0.22890913,0.22586841355210482,0.10296458,0.06356639,0.2711216,0.29682222
0.11651314699078882,0.3564746343525365,0.38467049153295085,0.40161145,0.43784797,0.47141966,0.4647887578873255,0.25012898,0.36856255,0.43898487,0.16683054
0.06977040018622402,0.06758793324120667,0.11744640825535917,0.13965786,0.19258654,0.24710757,0.2745085864705152,0.14126354,0.11098918,0.313902,0.2501148
0.06496737389804243,0.08517497148250285,0.13855160614483936,0.16005623,0.23573053,0.2402798,0.2784153967049238,0.18948996,0.13091049,0.34545875,0.24037167
0.2501145750068745,0.19637705036229494,0.4600697539930245,0.16845757,0.22266579,0.5979159,0.5147173708830423,0.087069035,0.29455438,0.20490275,0.3695121
0.3564570213874213,0.296913030308697,0.45076762492323746,0.18189156,0.16017455,0.6201494,0.4351284261077056,0.02943793,0.27836165,0.1633526,0.48345655
0.08116316486978989,0.18573011142698884,0.15032370496762948,0.30773926,0.33466685,0.12759359,0.18501210110072605,0.3414064,0.24541345,0.5339968,0.24893126
0.34150430049025804,0.203174239682576,0.17425183257481675,0.1287896,0.04972565,0.28245,0.09147406148844368,0.14785826,0.019647628,0.15822934,0.46429935
0.1426720685603241,0.06787928321207166,0.1393749260625074,0.06212026,0.13166669,0.3127026,0.2909480474568829,0.08339661,0.09380573,0.23424917,0.29018277
0.2872666572359995,0.2308287669171233,0.4065191593480841,0.20415676,0.19917536,0.5946598,0.48436745906204753,0.043475777,0.28590837,0.19026501,0.3954498
0.08521956011317361,0.017657814234218576,0.0910856308914369,0.041333497,0.1532675,0.26767123,0.2804141468248488,0.12131569,0.090090394,0.26015288,0.26420203
0.10266315015978901,0.11938183306181668,0.15826271417372856,0.144054,0.17284125,0.27203012,0.28514291710857503,0.10925415,0.14724836,0.34621978,0.24885887
0.05148884308933059,0.3534670446532955,0.49755237024476295,0.431728,0.5735662,0.55320156,0.6344811380688683,0.3606174,0.5365771,0.4819008,0.099217996
0.1084393265063596,0.04219409578059042,0.11615805838419416,0.05577749,0.14912516,0.2925024,0.2825108369506502,0.11367211,0.08388007,0.24035399,0.2787991
0.15444767926686076,0.07336896266310373,0.11483387851661213,0.087077856,0.13838911,0.2694705,0.2460747847644871,0.1068646,0.074884236,0.23646043,0.3029104
0.08979831538789894,0.17522616247738376,0.23944604605539538,0.19462967,0.32057393,0.38456738,0.39384606363076385,0.18021786,0.228923,0.36085433,0.20977038
0.2940913176454791,0.20814764918523507,0.25652742434725756,0.1191442,0.11183217,0.4303699,0.28185524691131486,0.09137261,0.11103603,0.17856275,0.42272323
0.048328782899726974,0.13377843662215633,0.23438191656180835,0.19181752,0.29451954,0.33129808,0.3831769229906154,0.1949099,0.24611726,0.36784115,0.20210359
0.26405663584339817,0.23704201629579835,0.3812001818799818,0.24262285,0.24739242,0.56149673,0.5011551700693103,0.11832982,0.28944042,0.21880564,0.35309878
0.09736162584169755,0.08921580607841939,0.13532848646715134,0.117438614,0.20626122,0.2787981,0.3026556581593395,0.14263755,0.12651542,0.32088467,0.2538898
0.0832493549949613,0.09799315520068447,0.16733320326667966,0.14519984,0.22141224,0.31721818,0.33239759994385604,0.13909021,0.1506128,0.31553647,0.23075221
0.10418163125089788,0.10032560396743959,0.14523597547640246,0.114953935,0.21644473,0.32128304,0.3175530190531811,0.1347397,0.13672674,0.27820572,0.2569896
0.07756445465386727,0.08219926678007332,0.1534379846562015,0.1113686,0.23099911,0.31922218,0.33965244037914644,0.13553393,0.15933463,0.29187822,0.24040024
0.14696598881795933,0.038048263195173675,0.03464683653531634,0.01904875,0.057700217,0.17701909,0.15493943929636636,0.0797306,0.02374199,0.2723644,0.34029308
0.08580788014847282,0.19643564035643596,0.2413581658641834,0.24317169,0.3144369,0.37121654,0.38939550336373024,0.17250639,0.2358922,0.38132015,0.1962278
0.22796769367806163,0.29583913041608695,0.5246542175345782,0.28953046,0.30068123,0.6662636,0.6089046365342782,0.14174724,0.39981523,0.25708643,0.29860914
0.10357799621467977,0.13852868614713137,0.20873541912645807,0.16169274,0.20363593,0.32626396,0.3410204204612252,0.11935547,0.19293651,0.3324451,0.24515906
0.18327377099642628,0.11247070475292952,0.10373531962646804,0.06719583,0.081775635,0.27120942,0.225105283506317,0.051184982,0.08593467,0.25220382,0.3297869
0.07812712068762724,0.10852475914752409,0.09609546039045395,0.272377,0.288599,0.0677303,0.1086738915204335,0.41098,0.18353534,0.52910453,0.29232457
0.372621682357301,0.4139947786005221,0.6637182736281726,0.42749524,0.3650853,0.7851974,0.6493224889593494,0.15296277,0.4785801,0.22720648,0.41213393
0.15126559907593595,0.2601485739851426,0.25805199419480057,0.23481649,0.28506738,0.4120727,0.3652029819121789,0.13840723,0.25572255,0.331312,0.23484999
0.06749080404944825,0.10905446509455348,0.100242959975704,0.22468436,0.255588,0.11508332,0.17234945034096702,0.28085017,0.17701685,0.4748302,0.2637971
0.18882955132977308,0.2199413280058672,0.200541919945808,0.18779469,0.20281368,0.3777248,0.3117664687059881,0.12363103,0.15293407,0.29808116,0.27691025
0.054443571266614275,0.2678723932127607,0.2777785122221488,0.40164292,0.45738685,0.2434887,0.2989654179379251,0.39245778,0.30086777,0.53917795,0.1990892
0.2514154450849267,0.19780780021921995,0.47542963245703673,0.19155878,0.25137657,0.6262076,0.54885133293108,0.11106077,0.32448938,0.20223255,0.36776114
0.07931621875897313,0.09993251000674899,0.1114479788552021,0.11991274,0.19897556,0.22248594,0.26191855571511335,0.15745613,0.13584086,0.3525616,0.23953082
0.44569700674182045,0.403639779636022,0.6666906333309366,0.36144316,0.28149283,0.79673374,0.569877484192649,0.10762435,0.43384054,0.1594512,0.53586274
0.06461991387719483,0.07929372207062779,0.1313760168623983,0.116637945,0.21530235,0.25840658,0.2926264575575874,0.15671605,0.14209345,0.3303886,0.23030521
0.0834029350041761,0.042702461729753824,0.15605776439422356,0.072063446,0.20332831,0.33700886,0.34610012076600727,0.12792772,0.14165068,0.26383352,0.24781847
0.2210892532653552,0.1305101069489893,0.1314824068517593,0.08986157,0.09369579,0.2474442,0.15229124913747494,0.12938508,0.016209155,0.23537275,0.3673516
0.1702579102154746,0.17152793284720672,0.33725958627404135,0.14246112,0.23506868,0.52562654,0.48355718901343137,0.0815295,0.27636287,0.24736187,0.2938083
0.22614128356847701,0.16200126379987362,0.1520463047953695,0.05190164,0.060893983,0.33341017,0.23888148433288908,0.030554295,0.077409714,0.2159655,0.36494124
0.1706455402387324,0.10663281933671806,0.2577034742296525,0.093578994,0.20068872,0.43397707,0.3967983238078994,0.07407278,0.18026131,0.23022696,0.3144763
0.3009352580561155,0.49571590042840996,0.8413019558698044,0.5545871,0.5362994,0.90356743,0.822206649332399,0.30978614,0.65503085,0.3266812,0.29559204
0.09696663581799815,0.06251462374853763,0.1325785367421463,0.07417005,0.17043918,0.31470844,0.3113853186831191,0.08828169,0.1137009,0.25846758,0.26146618
0.07814667868880072,0.033254976674502335,0.12786699721330028,0.07264143,0.19298983,0.30529392,0.32037417922245076,0.14099842,0.12138358,0.26318774,0.24531275
0.30847681850860914,0.1711962328803767,0.10821382917861708,0.093942344,0.0,0.21236736,0.0336414300184858,0.14452103,0.0,0.2073077,0.48638234
0.18350641101038465,0.28723502127649786,0.3736742026325797,0.33397853,0.28355533,0.50750816,0.4912610294756618,0.1149075,0.3346968,0.32583705,0.2550342
0.11646041198762473,0.24650723534927646,0.2309120969087903,0.2807414,0.27415437,0.3734956,0.36683225200993513,0.1357415,0.24035409,0.36298788,0.2003251
0.11063609663816582,0.2198932280106772,0.2582841541715845,0.24841022,0.33271134,0.38440228,0.36980637218838236,0.20529658,0.2212618,0.37777424,0.21955976
0.07998587479915249,0.1491495550850445,0.13854841614515837,0.18140453,0.2567234,0.19934136,0.2485056049103363,0.22087693,0.20420486,0.42106688,0.2300397
0.07731434463886068,0.11581950241804975,0.08749427525057248,0.24243206,0.25586307,0.084796056,0.1375443582526615,0.3260342,0.1908063,0.5008071,0.28148076
0.07631151857869112,0.030046310995368898,0.04500057849994214,0.06992686,0.14466047,0.16899481,0.20244967214698034,0.1561392,0.08764508,0.33833662,0.27919355
0.07874611472476688,0.12552778744722123,0.11623223437677656,0.15294462,0.22754496,0.21106172,0.2509738150584289,0.19401497,0.16038013,0.38419652,0.23996246
0.06962670817760248,0.11350132864986713,0.13895343610465638,0.13722163,0.22146654,0.23932837,0.2767773766066426,0.17052907,0.15944779,0.36672932,0.2272712
0.10353889621233377,0.100368669963133,0.1699800030019997,0.11837703,0.2079215,0.3413484,0.332814649968879,0.10971111,0.14776385,0.28603405,0.2549486
0.08925375135522508,0.1929390507060949,0.21761650823834916,0.22820461,0.25721055,0.36840647,0.36687764201265854,0.12914664,0.23035643,0.3512228,0.21360281
0.4296391557783493,0.27671391232860876,0.30856048914395107,0.1485151,0.047499567,0.43843773,0.17823879069432746,0.1251463,0.08372149,0.097852334,0.5419733
0.14583400875004052,0.11763729823627016,0.14791001520899846,0.0940339,0.17007571,0.32067934,0.2865655871939352,0.12167445,0.10101655,0.26387948,0.28557202
0.3415807204948433,0.27545011245498874,0.33610158638984133,0.1592524,0.13051945,0.54302883,0.3768818626129118,0.06746489,0.22118375,0.16299362,0.4525696
0.06781649406898964,0.5216592078340792,0.5336791966320803,0.69876385,0.7047986,0.4562929,0.551086033065162,0.49736905,0.5899826,0.6451152,0.09049629
0.09127345547640733,0.16555292344470765,0.1688454231154577,0.17569071,0.24019796,0.28372055,0.2978132578687955,0.13741347,0.17185071,0.3729542,0.22421685
0.04166849250010955,0.14612700538729945,0.19649995035000495,0.22724628,0.3247347,0.28278017,0.3340656400439384,0.22181192,0.20976898,0.4009682,0.21084645
0.25985991559159494,0.1386428061357194,0.11100785889921409,0.067058444,0.04436487,0.22937736,0.10145449608726977,0.14444923,0.010603696,0.21411774,0.41820318
0.18134535088072104,0.08597048140295185,0.24718607528139244,0.07848728,0.18274152,0.43760714,0.3889895933393756,0.07826099,0.16744754,0.20311847,0.32585308
0.0838973200338392,0.09951111004888899,0.1396567060343294,0.1240809,0.2254644,0.28145385,0.3007503180450191,0.15649727,0.13467732,0.31871524,0.23725238
0.07492708849562532,0.28941244105875585,0.2663003233699677,0.37549782,0.3962536,0.27189142,0.3281865896911954,0.32543284,0.3166906,0.51033986,0.18281423
0.10877381652642899,0.1408765159123484,0.14754264524573546,0.1743896,0.2484951,0.2834844,0.28481863708911825,0.17602059,0.1367631,0.33092576,0.2497008
0.4097340945840457,0.2813064518693548,0.27595197240480274,0.19242656,0.08671725,0.3716999,0.12338910740334645,0.19349194,0.03447029,0.121895164,0.51877666
0.17946518076791085,0.34993284500671545,0.30869578913042106,0.41714644,0.43536413,0.39291447,0.345164650709879,0.30896163,0.2435343,0.4443366,0.21398722
0.17712630062757803,0.307628039237196,0.6330698366930162,0.31056952,0.4431985,0.7477455,0.7266298935977936,0.22112224,0.5484973,0.31715214,0.23718825
0.34583028074981687,0.21324730867526914,0.16641099335890064,0.07503921,0.0010341704,0.3032725,0.0918736815124209,0.100209445,0.006983638,0.15548696,0.50021577
0.08020645481238729,0.010436086956391304,0.02215066378493362,0.08423221,0.14261508,0.11206789,0.1363401781804107,0.20575246,0.09247109,0.3852032,0.29605296
0.2213155732789344,0.10376496962350304,0.1413590758640924,0.062998235,0.08549544,0.30970442,0.22974808378488504,0.077067345,0.055086285,0.20031615,0.3660065
0.13352945801176747,0.13730488626951137,0.14607863539213645,0.117782176,0.14824474,0.31962338,0.31301421878085317,0.033701062,0.14874518,0.28619206,0.26435977
0.1886762213205733,0.1197085280291472,0.15842871415712856,0.061230183,0.086945474,0.3410743,0.26018808561128515,0.060191453,0.077581644,0.21325712,0.34198603
0.07767107066026424,0.0301989579801042,0.08616446538355346,0.06745225,0.18047762,0.24057189,0.2670068560204114,0.15671566,0.09473708,0.27905375,0.26470384
0.2476054848563291,0.22168457783154222,0.408385209161479,0.19219136,0.22908276,0.5593892,0.47396412843784774,0.10062477,0.26689896,0.2339683,0.35092
