PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,actual
0.23476043689822165,1.0,0.44062830772155875,0.7216441984948837,0.45214891234435955,0.31209337209171795,0.07943561456456388,0.19194152373326703,0.4877872197353049,0.6560016790889002,0.4883104741036781,0.7151692591497806,0.1785222176389534
0.1541114699069182,0.5159382324735615,0.16999740775719796,0.5782123389389846,0.5085912032835997,0.6751104292720769,0.23389248952476624,0.23736234918614948,0.4557069150437755,0.6935896244575228,0.4833138716682505,0.776013369056187,0.1399057406903572
0.16808317909597809,0.10959306308478628,0.3306371517164911,0.5423650113900188,0.4875908952183403,0.5669908447417935,0.3045431412968681,0.029806137958431844,0.679116570139698,0.5614236800754872,0.5406969958895387,0.8336322180017406,0.020809015192073
0.0,0.7806656478961247,0.2719191623218059,0.5371480778287737,0.34616958024843597,0.18986173834403114,0.5281772454274772,0.1350084439859744,0.7927692279824974,0.37832136049961784,0.6333450445947966,0.6161820956320824,0.0205457210310599
0.20708440433137432,0.4708917570644343,0.49423384646737883,0.17549391901476213,0.25647422250088225,0.6765007518892909,0.3618362336074009,0.6387538669390868,0.4604444982665479,0.2760825322876112,0.9023290057263169,0.7534852587002969,0.0023784239211521
0.07265331219282678,0.9347028727194295,0.32425395139134716,0.2518169203577914,0.0,0.07321138179868092,0.546858762691132,0.4816265349709085,0.3603858126774731,0.7555750968222413,0.4289938893810796,0.8243898734279047,0.0032560711245293
0.13558489268098356,0.2158315040239056,0.670246962981419,0.3613509887815392,0.24841513272440596,0.30103214945404044,0.40582656633052167,0.469052458950634,0.5291224502354346,0.5600017507758455,0.6000830037134222,0.7499700093180407,0.0001843059127092
1.0,0.6595150116725566,0.3684754490788716,0.49847776493476736,0.35728883411093915,0.09334606236432375,0.48688833855261754,0.3246223128524027,0.27880985493784294,0.3088998091927533,0.8853903991969057,0.5478749496295883,0.093829262513055
0.6851257803869522,0.38574951664859325,0.58297691729603,0.45187012099040774,0.33710060385825524,0.3284591350553577,0.20443515287268535,0.5241166572718511,0.28291537856651,0.42191588945531144,0.3955294545228389,0.48851988126573476,0.0366066648528624
0.5953230934552572,0.25611629303099415,0.10493822174650891,0.24407687710953838,0.0838175888440239,0.6987409941448193,0.32920556058732514,0.5587484267600635,0.31799106451954073,0.4068202639916654,0.12821095217610634,0.9997710222003906,0.0276546633784151
0.595168442278507,0.25596481411601446,0.10394451900823226,0.2452731630958159,0.08543302141168635,0.6989109703270902,0.3310769940653233,0.5606680526188887,0.31614856808472286,0.40828007643894937,0.12812114711062483,1.0,0.0186148971836301
0.4714040848548835,0.23634306289338794,0.5006734604926769,0.2766991830987584,0.26683139424649827,0.7491267709412361,0.6076871175626427,0.3597470414139794,0.4445532433455003,0.5368375079876877,0.21208001819117694,0.4105413868768952,0.0171228969378889
0.6196650490091039,0.21720513650865228,0.7117058901751737,0.3788046739790632,0.46102774891631443,0.6192315832806443,0.06589969636050913,0.4587381049752658,0.3058392755563189,0.5638619110513408,0.14951171012209197,0.37345090733104697,0.0064156010566872
0.9224125021840088,0.6577737618332549,0.5612943399876069,0.40630257448798407,0.1366397468540355,0.873506379162942,0.7376215421992871,0.6388606590710535,0.7244975281965159,1.0,0.7145561455996778,0.9826175846034854,0.0047480713702705
0.8132578935169799,0.4424586354455636,0.9832836994097163,0.8452900887320608,0.28673159564195555,0.32628166743509585,0.862805296436798,0.41713059811296743,0.5371547377649253,0.2235872334609797,0.42984621560564096,0.570702619300256,0.0048358360906082
0.6414433862524139,0.20366738979563967,0.3091358236235922,0.4998564623695683,0.06178335306167804,0.1420492729666103,0.3453256188124894,0.5897018656449632,0.605140972010583,0.6314158144102632,0.5938676259737616,0.9068794813052872,0.0029927769635162
0.6521764757918604,0.16353740956812382,0.20377543358809447,0.3700324882277605,0.11585160282125795,0.1496515011802333,0.5005546320811115,0.40395714144139994,0.6313723763816229,0.5925703437305543,0.5250817278828951,0.9755104272293498,0.0002720706330469
0.4678674595983465,0.6364776384200505,0.08219934430195974,0.7550713934986617,0.44014568647335306,0.6966897005586443,0.468374675952101,0.4552535057446925,0.7449788026820109,0.659292964313611,0.8647559925046184,0.46882560056272704,1.0
0.3191463406689258,0.08273510890573538,0.0,1.0,0.9999999999999999,0.41926952185081934,0.9850572001755777,0.9999999999999999,0.0,0.8068779955179883,0.46458301546112496,0.755928671906293,0.5787293423789506
0.6455330021279693,0.5763692106195064,0.10346216367897998,0.6475444115640292,0.6106855440307546,0.5899956068553854,0.6586357088222008,0.4098533445958394,0.7079783195301869,0.0,0.0,0.6395381511042081,0.5611763983114068
0.29057334381920175,0.17534593334622103,0.4161973789743423,0.7594870030838239,0.4914025186994104,0.2350695056796715,0.37049453235050733,0.5189777876610138,0.8952649444641887,0.6541008582483414,0.48609922571731246,0.7972811225706075,0.2149445765791067
0.4605871640217273,0.28793102614851773,0.4730701794318028,0.5785005063073785,0.22529832445708664,0.9407175745596972,0.9999999999999999,0.0,0.2806656437831556,0.4925045843676537,0.664523906413258,0.6269350401340196,0.0630238456745157
0.4176728919482886,0.3500735190001356,0.4966864142486894,0.5061401294483169,0.25914230639868013,1.0,0.9771612243135883,0.04575290480159672,0.4122359761585297,0.36460180136205134,0.4714945596928007,0.8621931351544487,0.0467873724120378
0.22108914774410812,0.2740818204976868,0.8987732036884475,0.7994048335815436,0.288642646280491,0.0,0.0,0.6172539274431819,0.1722304668210078,0.5047066874606398,0.4872848391677213,0.5847628886009593,0.039239606462994
0.4675391986431933,0.15995990016918857,0.6368295238698489,0.8260529386688948,0.37287586321133936,0.3340649053502349,0.30353488081085084,0.23943415759529685,1.0,0.6580989728312565,0.3087200478407116,0.5943561840958191,0.0453831368866343
0.46110172918194425,0.5721567124123749,0.669457945193518,0.4639957219846201,0.5051902960567451,0.7028571294052631,0.18575233527920854,0.11500168020591484,0.13335037052800913,0.7229927861400849,0.4300386715415426,0.5272566711022104,0.0334471349207045
0.5284427199000994,0.3276194916798238,0.6208358257302289,0.4378493541365651,0.08701624957415144,0.2035885067121645,0.7394107374492662,0.3837514818234175,0.34697979213480085,0.9675327910589078,0.6577039143993144,0.3958301056909045,0.0072054835397267
0.6317871772617674,0.6231280618913115,0.4128471607315726,0.4812212586127946,0.4666151109118461,0.5691184417299643,0.012402172460695138,0.4252448047583085,0.7493770006250511,0.5351097113132125,0.30639493375613325,0.6782177598116439,0.0080831307431038
0.2903445393696945,0.5089091704500772,1.0,0.8638764892991772,0.09182421851131278,0.8252921423240115,0.3852479927894194,0.513693080424277,0.3229268020916145,0.4693680562264868,0.5399134490881264,0.8516558845979831,0.0001228706084728
0.3085550285164318,0.47608742403929444,0.9965013957845646,0.8575771101861125,0.1413038219911559,0.8621677568088698,0.3750692497232435,0.5057781177408813,0.34486546123688644,0.4141583300520113,0.5550284716385546,0.8025550879082444,0.0
0.7514798684125539,0.42133735829624425,0.0628101617824337,0.6335535318004656,0.30724777554688715,0.2819126885867951,0.08543433549777141,0.04651866018600859,0.2512975286322297,0.3836070767299533,0.6515842175153582,0.8203992599251908,0.0927760858690023
0.30771051710802555,0.474761347824262,0.2654569035342974,0.3948614965581597,0.8542744287706446,0.5883514349133153,0.5824593622458087,0.26650736808260805,0.45634241005199416,0.6404998915236404,0.5999513312018404,0.6274295670643814,0.0610930218270859
0.6653350883223157,0.10463271294823145,0.056537810406647904,0.5989384761989778,0.03656444071501208,0.24115903603105107,0.2794073666489588,0.16938543092151703,0.433790612162738,0.584360906691946,0.4122993786687188,0.8505009915238614,0.0525798439543272
0.3857724891720896,0.46142363895366967,0.7280862065491093,0.6975861127826506,0.23334701964757243,0.5610665171617963,0.9709709861037903,0.04501691703335897,0.7517215913505456,0.8883049574776345,0.41980590732260015,0.6926588620518785,0.0196680738276827
0.516969167789528,0.8403076242382654,0.4946686617028763,0.0,0.43595141556257944,0.39893882060049074,0.4245167010988474,0.5718927719596051,0.6124322712645321,0.8972299221805966,0.5385053188630371,0.665042882618992,0.0066788952177003
0.05292021283278764,0.38651097310649885,0.5666478348254599,0.5199762986222023,0.13993286561964474,0.1455842439103514,0.583938553791377,0.30354546873218335,0.5325737729668815,0.48537088567585246,0.5413546923142558,0.8150395141929387,0.0043092477685819
0.31417707742754397,0.3784225089022051,0.5304940845788942,0.1886960438553339,0.5387564306223398,0.5248871814139555,0.37109503796807697,0.14407899119899573,0.07172672441694516,0.316679728441833,0.6405467681218892,0.8768661820896275,0.0036071300058802
0.266109434801998,0.0,0.5752161006469977,0.338546657662035,0.3461048279655449,0.43357584927202286,0.5016850528113815,0.406080233076294,0.6620682164369224,0.4401682634818393,0.2811072860306765,0.48668428569763356,0.00053536479406
0.3988619296910634,0.18754601641802796,0.509843367861131,0.12061548625090701,0.5227196989524112,0.8790662083992193,0.2986027424956137,0.30152407588450314,0.6770629831914945,0.7673997620717234,0.5964224103317534,0.47159180467240996,0.0001843059127092
0.3795399810861785,0.38051243564681225,0.5142478673319554,0.13111314176435596,0.38603886986703695,0.1807287605406196,0.8016967520336071,0.5039472243798405,0.7769442377829032,0.24006804754938876,0.1501085236190835,0.5230336975020968,0.0001843059127092
0.22917542264371665,0.06385324302096945,0.6378211284841504,0.15763859907919803,0.28967919729541075,0.4954347866118042,0.4941253321836198,0.33147378084459583,0.38013347511873735,0.5199280162122645,0.6922682886390246,0.9996161998899351,8.776472033771834e-06
0.22640584936368108,0.3094219198598982,0.4652844724073352,0.44507854894839255,0.2936967817730657,0.8812644087333363,0.1821630543002845,0.47115624335977635,0.5183452210704605,0.4630295931404897,0.5046523743334383,0.5750524950356086,0.0034316005652047
0.2739055523901425,0.3740062780557874,0.35120827274770294,0.42727166837209923,0.2221827153246076,0.8155475236276747,0.22960223251358258,0.4978061540115843,0.5576468035186871,0.5140484620868099,0.45123351275525636,0.6450963291782015,0.0067666599380381
0.23764070834835235,0.4898367723205977,0.33291788356170027,0.4035365916073102,0.16808529312036385,0.7470831590089633,0.24884729775345363,0.5382570684268926,0.5618336679232715,0.5214125584685915,0.6883087656181588,0.7309554334884698,0.0071177188193889
0.18874892642803054,0.40339045015939706,0.4401214438196833,0.44504230194383987,0.2126163146609614,0.7833097971122218,0.23794613269904244,0.4964071241472026,0.5296675069857927,0.4576947039740437,0.4722577100316856,0.6098515262094448,0.0087852485058056
0.22086518317785925,0.3953272688020638,0.4545799821781522,0.4124061053082939,0.2627658021492716,0.893052654530931,0.21358175212386196,0.5021155077167493,0.509476746751544,0.6450911684830414,0.613010132806098,0.6883294381776325,0.01054054291256
0.4907473598950848,0.2722934610354617,0.7539573326635107,0.11828468502718104,0.6736729208843808,0.5358688820674181,0.6255441975779024,0.5748520920191014,0.9140923714918522,0.20189468646859476,0.937021004589631,0.999485092862801,0.0026417180821653
0.08960758670404512,0.5281587019629821,0.31605814938666604,0.4049041776024669,0.38492250623339547,0.47354370474268914,0.9530608783885616,0.6978250067802766,0.014952331506005223,0.5963323734317796,0.5319073804390172,0.6751196391132669,0.1111189124195855
0.39137476074005056,0.09088234983077698,0.8069532128416376,0.5203345213207288,0.6288250067247857,0.3430570754815335,0.16778276549359072,0.26707225371540977,0.3197051148005773,0.4255712326798579,0.5617015596424358,0.801665065693446,0.0131734845226915
0.5143529766667408,0.2982103317479404,0.5438840647727841,0.49753023442391897,0.33595461513132646,0.08921082661419333,0.32600524371578554,0.35369098071330135,0.463664880414814,0.5184151642195589,0.8945691143095822,0.6048937147837725,0.0149287789294459
0.17668971176045775,0.9518812422041774,0.33332284443889915,0.31300743759902094,0.19267727348427807,0.5314613476160773,0.4438513886652601,0.49083631431455316,0.46139871631257584,0.3961729698829891,0.2046450285134861,0.18112894532402113,0.0101894840312091
0.43120228207369743,0.8155127222136229,0.6326401674408146,0.24343615176156724,0.5249200869710441,0.270458221713314,0.3269912328647807,0.3882308309116712,0.28476016889310296,0.2540221710252584,0.5909198325561038,0.8689408586000252,0.0030805416838539
0.7000617628959283,0.5504769125027962,0.7638846698243065,0.3344314780757407,0.5472249268825589,0.6455404355745461,0.2120734369483054,0.29832700102255594,0.24203074359884083,0.5924035696515326,0.48106567926107674,0.9018890942650075,0.0007108942347355
0.37394197678115865,0.3917298376826981,0.5986264750746221,0.1169236751905926,0.35095943622214537,0.18566705748138163,0.6168258152328796,0.13004905421131902,0.2867651935400348,0.9183475740175914,0.08700759240318229,0.6414914333773994,0.0012374825567618
0.1418094826201815,0.3420623026774657,0.46223291066911393,0.10957135363270099,0.3757877828368469,0.21584703883765471,0.7947670409363716,0.20865364470324613,0.3827926232265377,0.24397423919083489,0.7123111205624855,0.666272460896883,0.0010619531160863
