ID,AFP,Output,Enquiry,File,Interface,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,source
0.0574943259386027,0.0921538070309318,0.1363153333022814,0.4000477576393716,0.0669842637472042,0.024318938413572,0.0113730621743011,0.0061662118326066,0.0526946107784431,1.0,0.4651810543442386,0.069296360979164,0.1435232406224919,original
0.0587012584657383,0.0165331995317194,0.0355849120382195,0.0696818986924244,0.0884366948955706,0.0497660907831925,0.0376450662990741,0.0289828701232393,0.1880239520958083,0.0592632026333174,0.4651810543442386,0.2205357023200498,0.0828266062851086,original
0.0599081909928741,0.0103786964345717,0.046995780072039,0.0941897517300317,0.0386010471509041,0.0460421172656871,0.0113730621743011,0.0061662118326066,0.0491017964071856,0.0057122153701884,0.4651810543442386,0.1274653384179663,0.019549456356136,original
0.0611151235200098,0.0160773104134122,0.0450283890317252,0.0745834692999459,0.0376109349440565,0.024318938413572,0.040500718921332,0.0076623861467465,0.1497005988023952,0.0057122153701884,0.4651810543442386,0.069296360979164,0.0783016176773216,original
0.0623220560471456,0.0183567560049483,0.0340109992059685,0.2569218958997447,0.0313402243006877,0.024318938413572,0.0698187525098468,0.0061662118326066,0.1197604790419161,0.0057122153701884,0.4651810543442386,0.174000520369008,0.072958860044031,original
0.0635289885742813,0.0064466527891718,0.0340109992059685,0.0902684952440146,0.0247394762550366,0.024318938413572,0.0279358473833971,0.0061662118326066,0.1892215568862275,0.0057122153701884,0.4651810543442386,0.069296360979164,0.0365953973766346,original
0.0647359211014171,0.0062187082300182,0.0340109992059685,0.0892881811225104,0.0346405983235133,0.024318938413572,0.0260320789685584,0.0061662118326066,0.2395209580838323,0.0057122153701884,0.4651810543442386,0.0925639519546848,0.0425923702303282,original
0.0659428536285528,0.0072444587462095,0.0765066456767446,0.0736031551784416,0.0247394762550366,0.0274222496781598,0.0113730621743011,0.0061662118326066,0.1389221556886227,0.0592632026333174,0.4651810543442386,0.1041977474424454,0.0284540524116204,original
0.0671497861556886,0.0083271954021892,0.0430609979914115,0.1235991753751606,0.0293599998869924,0.0367321834719234,0.0178458747847523,0.0061662118326066,0.1245508982035928,0.0057122153701884,0.4651810543442386,0.0925639519546848,0.0346327517154258,original
0.0683567186828243,0.0046800824557313,0.0367653466624077,0.0667409563279115,0.0247394762550366,0.024318938413572,0.0201303968825587,0.0061662118326066,0.7724550898203593,0.0057122153701884,0.4651810543442386,0.1041977474424454,0.0812455861691349,original
0.0695636512099601,0.0282153581883422,0.0847696880460622,0.0902684952440146,0.052132580644489,0.0336288722073356,0.0113730621743011,0.0061662118326066,0.2586826347305389,0.0057122153701884,0.4651810543442386,0.1274653384179663,0.1927711086028239,original
0.0707705837370958,0.0055348745525573,0.0359783902462822,0.0824259822719802,0.0270497380710144,0.024318938413572,0.0180362516262362,0.0061662118326066,0.3005988023952095,0.0057122153701884,0.4651810543442386,0.1041977474424454,0.0447185696966377,original
0.0719775162642316,0.0130570450046267,0.0792609931331837,0.1226188612536563,0.0247394762550366,0.0503867530361101,0.0113730621743011,0.0061662118326066,0.155688622754491,0.0592632026333174,0.4651810543442386,0.1041977474424454,0.0625459344526178,original
0.0731844487913673,0.0117463637894934,0.0552588224413565,0.1196779188891435,0.037940972346339,0.0286635741839949,0.0113730621743011,0.0061662118326066,0.2239520958083832,0.0057122153701884,0.4651810543442386,0.3252398617098939,0.0682521449861322,original
0.074391381318503,0.0239983838440003,0.0442414326155998,0.1461464001697594,0.0329904113121006,0.024318938413572,0.0688668683024276,0.0061662118326066,0.0167664670658682,0.0057122153701884,0.4651810543442386,0.1041977474424454,0.02220266252777,original
0.0755983138456388,0.0167041579510845,0.0517175185687918,0.1657526825998453,0.0386010471509041,0.0305255609427476,0.0279358473833971,0.0061662118326066,0.0383233532934131,0.0057122153701884,0.4651810543442386,0.0576625654914035,0.0239654090938557,original
0.0768052463727745,0.0041102210578472,0.0399131723269096,0.0696818986924244,0.0270497380710144,0.0336288722073356,0.0113730621743011,0.0061662118326066,0.7077844311377246,0.0057122153701884,0.4651810543442386,0.0972174701497891,0.052769051436596,original
0.0780121788999103,0.0125441697465311,0.0418805633672234,0.0824259822719802,0.0455318325988378,0.0274222496781598,0.0193688895166232,0.0061662118326066,0.0706586826347305,0.0057122153701884,0.4651810543442386,0.1390991339057266,0.0286902967967658,original
0.079219111427046,0.0156784074348932,0.0450283890317252,0.0843866105149888,0.043881645587425,0.024318938413572,0.0475446620562349,0.0061662118326066,0.1688622754491018,0.0057122153701884,0.4651810543442386,0.174000520369008,0.0715959116681916,original
