TeamExp,ManagerExp,YearEnd,Transactions,Entities,Envergure,Language,source
0.2849225650489687,0.7156001957029374,0.4033564592663393,0.3706938089956016,0.3223268869567945,0.6188500487207069,0.568292897928686,original
0.3820783368681197,0.4851885018101629,0.5502403077218712,0.3150205914659864,0.4679760336407074,0.6082750901010511,0.568292897928686,original
0.655086566283599,0.7156001957029374,0.4033564592663393,0.1589367494633158,0.3385101254772293,0.4496507108062145,0.568292897928686,original
0.3820783368681197,0.4851885018101629,0.5502403077218712,0.3180030852622159,0.4578615095654356,0.5765502142420837,0.568292897928686,original
0.3820783368681197,0.4851885018101629,0.5502403077218712,0.2583532093376284,0.4072888891890769,0.5131004625241491,0.568292897928686,original
0.3820783368681197,0.4851885018101629,0.5502403077218712,0.215604131591674,0.3971743651138052,0.66114988319933,0.568292897928686,original
0.622656614542548,0.4809399471495079,0.4033564592663393,0.2374757527640227,0.3020978388062511,0.5236754211438048,0.4032010101648071,original
0.2849225650489687,0.3277548881734169,0.1095887623552754,0.3040847808798121,0.3223268869567945,0.5236754211438048,0.568292897928686,original
0.4448853708897765,0.4809399471495079,0.4033564592663393,0.2901664764974083,0.3951514602987509,0.5765502142420837,0.568292897928686,original
0.4448853708897765,0.7156001957029374,0.1095887623552754,0.1967150042155545,0.2940062195460337,0.5131004625241491,0.568292897928686,original
0.655086566283599,0.4809399471495079,0.2564726108108073,0.2851956535036928,0.4174034132643487,0.5131004625241491,0.568292897928686,original
0.622656614542548,0.4809399471495079,0.2564726108108073,0.264318196930087,0.4437011758600552,0.6822998004386416,0.568292897928686,original
0.2849225650489687,0.4809399471495079,0.2564726108108073,0.1519775972721139,0.3627849832578813,0.4602256694258702,0.568292897928686,original
0.4448853708897765,0.7156001957029374,0.4033564592663393,0.2802248305099771,0.3405330302922836,0.5977001314813953,0.568292897928686,original
0.655086566283599,0.7156001957029374,0.4033564592663393,0.3408688710333077,0.4619073191955443,0.5554002970027722,0.568292897928686,original
0.4448853708897765,0.3277548881734169,0.4033564592663393,0.2374757527640227,0.3142352676965771,0.5342503797634606,0.4032010101648071,original
0.655086566283599,0.7365698417539033,0.4033564592663393,0.1758375476419489,0.3041207436213054,0.7140246762976088,0.568292897928686,original
0.655086566283599,0.7156001957029374,0.5502403077218712,0.1867733582281233,0.8563737581311415,0.470800628045526,0.4032010101648071,original
0.4448853708897765,0.7156001957029374,0.6971241561774031,0.1281176469022789,0.9979770951849456,0.4813755866651817,0.4032010101648071,original
0.655086566283599,0.3277548881734169,0.5502403077218712,0.176831712240692,0.2859146002858163,0.565975255622428,0.568292897928686,original
0.655086566283599,0.7156001957029374,0.5502403077218712,0.4353145079139047,0.7612972318235873,0.6188500487207069,0.4032010101648071,original
0.622656614542548,0.7156001957029374,0.4033564592663393,0.2066566502029858,0.5610296551332071,0.6188500487207069,0.568292897928686,original
0.622656614542548,0.7156001957029374,0.5502403077218712,0.4233845327289872,0.4841592721611421,0.6505749245796741,0.568292897928686,original
0.655086566283599,0.4809399471495079,0.6971241561774031,0.421396203531501,0.3749224121482075,0.6717248418189858,0.568292897928686,original
0.2849225650489687,0.7156001957029374,0.5502403077218712,0.207650814801729,0.6217167995848376,0.6082750901010511,0.568292897928686,original
0.655086566283599,0.4809399471495079,0.4033564592663393,0.2046683210054995,0.682403944036468,0.6082750901010511,0.568292897928686,original
0.622656614542548,0.4851885018101629,0.5502403077218712,0.1897558520243527,0.6925184681117396,0.6505749245796741,0.568292897928686,original
0.4448853708897765,0.4809399471495079,0.4033564592663393,0.2663065261275733,0.8725569966515763,0.6717248418189858,0.568292897928686,original
0.655086566283599,0.7156001957029374,0.4033564592663393,0.2344932589677934,0.5610296551332071,0.5448253383831164,0.568292897928686,original
0.655086566283599,0.4809399471495079,0.4033564592663393,0.2931489702936378,0.7774804703440221,0.6505749245796741,0.568292897928686,original
0.655086566283599,0.7365698417539033,0.5502403077218712,0.1977091688142977,0.4760676529009247,0.5448253383831164,0.568292897928686,original
0.2849225650489687,0.4809399471495079,0.5502403077218712,0.263324032331344,0.2940062195460337,0.5448253383831164,0.1427364943121372,original
0.655086566283599,0.7156001957029374,0.6971241561774031,0.2921548056948946,0.3749224121482075,0.6928747590582973,0.1427364943121372,original
0.2849225650489687,0.4809399471495079,0.4033564592663393,0.3120380976697571,0.4012201747439139,0.6294250073403627,0.568292897928686,original
0.622656614542548,0.3277548881734169,0.8440080046329349,0.2444349049552246,0.3162581725116314,0.66114988319933,0.1427364943121372,original
0.2849225650489687,0.7365698417539033,0.5502403077218712,0.255370715541399,0.4578615095654356,0.6188500487207069,0.4032010101648071,original
0.622656614542548,0.7156001957029374,0.6971241561774031,0.4064837345503541,0.3951514602987509,0.5554002970027722,0.1427364943121372,original
0.7786448460120905,0.5915604634336641,0.6971241561774031,0.3776529611868034,0.5084341299417943,0.5131004625241491,0.568292897928686,original
0.2849225650489687,0.7156001957029374,0.8440080046329349,0.2762481721150046,0.336487220662175,0.4496507108062145,0.1427364943121372,original
0.4448853708897765,0.7365698417539033,0.8440080046329349,0.4194078743340147,0.5104570347568487,0.8091993038745109,0.4032010101648071,original
0.2849225650489687,0.4809399471495079,0.6971241561774031,0.5675383995467405,0.3142352676965771,0.5554002970027722,0.568292897928686,original
0.622656614542548,0.7156001957029374,0.6971241561774031,0.7763129652827968,0.4841592721611421,0.5025255039044934,0.1427364943121372,original
0.2849225650489687,0.4809399471495079,0.8440080046329349,0.1827966998331507,0.3263726965869032,0.5236754211438048,0.568292897928686,original
0.7786448460120905,0.7156001957029374,0.5502403077218712,0.4015129115566384,0.682403944036468,0.7880493866351994,0.568292897928686,original
0.622656614542548,0.4809399471495079,0.5502403077218712,0.3001081224848396,0.472021843270816,0.6294250073403627,0.568292897928686,original
0.622656614542548,0.7365698417539033,0.6971241561774031,0.2911606410961515,0.8887402351720111,0.4602256694258702,0.568292897928686,original
0.622656614542548,0.3277548881734169,0.8440080046329349,0.3696996443968584,0.231296170279349,0.5554002970027722,0.568292897928686,original
0.655086566283599,0.7365698417539033,0.4033564592663393,0.2494057279489402,0.5812587032837506,0.7986243452548552,0.568292897928686,original
0.622656614542548,0.7365698417539033,0.4033564592663393,0.2245516129803621,0.2960291243610879,0.3227512073703451,0.568292897928686,original
0.4448853708897765,0.7365698417539033,0.4033564592663393,0.2146099669929309,0.4356095565998378,0.565975255622428,0.568292897928686,original
0.622656614542548,0.7365698417539033,0.4033564592663393,0.2344932589677934,0.3627849832578813,0.4496507108062145,0.568292897928686,original
0.4448853708897765,0.7365698417539033,0.4033564592663393,0.2046683210054995,0.3162581725116314,0.5977001314813953,0.568292897928686,original
0.622656614542548,0.7365698417539033,0.4033564592663393,0.3388805418358215,0.4619073191955443,0.6294250073403627,0.568292897928686,original
0.2849225650489687,0.4809399471495079,0.6971241561774031,0.1798142060369214,0.4113346988191857,0.4496507108062145,0.568292897928686,original
0.2849225650489687,0.7365698417539033,0.5502403077218712,0.2503998925476834,0.3971743651138052,0.3121762487506893,0.4032010101648071,original
0.4448853708897765,0.5617701008930036,0.5502403077218712,0.1639075724570314,1.0,0.4285007935669029,0.4032010101648071,original
0.2849225650489687,0.4809399471495079,0.5502403077218712,0.1738492184444627,0.4437011758600552,0.3862009590882798,0.4032010101648071,original
0.2849225650489687,0.7156001957029374,0.6971241561774031,0.2424465757577383,0.3223268869567945,0.4073508763275913,0.4032010101648071,original
0.4448853708897765,0.7365698417539033,0.6971241561774031,0.2384699173627659,0.472021843270816,0.4179258349472471,0.4032010101648071,original
0.2849225650489687,0.3277548881734169,0.6971241561774031,0.1658959016545176,0.2818687906557076,0.4073508763275913,0.4032010101648071,original
0.2849225650489687,0.4809399471495079,0.5502403077218712,0.2444349049552246,0.4335866517847835,0.5025255039044934,0.4032010101648071,original
0.4448853708897765,0.3277548881734169,0.5502403077218712,0.2195807899866466,0.3081665532514142,0.4179258349472471,0.4032010101648071,original
0.2849225650489687,0.4809399471495079,0.5502403077218712,0.1967150042155545,0.4174034132643487,0.4073508763275913,0.568292897928686,original
0.655086566283599,0.5617701008930036,0.5502403077218712,0.1877675228268664,0.3668307928879901,0.4073508763275913,0.568292897928686,original
0.2849225650489687,0.7365698417539033,0.5502403077218712,0.3120380976697571,0.41335760363424,0.6294250073403627,0.4032010101648071,original
0.622656614542548,0.5915604634336641,0.6971241561774031,0.341863035632051,0.4396553662299465,0.5554002970027722,0.4032010101648071,original
0.622656614542548,0.7156001957029374,0.6971241561774031,0.4402853309076203,0.589350322543968,0.6294250073403627,0.4032010101648071,original
0.2849225650489687,0.7365698417539033,0.5502403077218712,0.1609250786608021,0.2798458858406533,0.5448253383831164,0.4032010101648071,original
0.2849225650489687,0.3277548881734169,0.6971241561774031,0.192738345820582,0.3041207436213054,0.5236754211438048,0.4032010101648071,original
0.4448853708897765,0.7156001957029374,0.6971241561774031,0.2195807899866466,0.3324414110320662,0.3544760832293124,0.4032010101648071,original
0.3820783368681197,0.7156001957029374,0.5502403077218712,0.215604131591674,0.3020978388062511,0.3227512073703451,0.1427364943121372,original
0.622656614542548,0.7365698417539033,0.2564726108108073,0.2523882217451695,0.3728995073331531,0.3967759177079355,0.4032010101648071,original
0.655086566283599,0.731339234351954,0.5502403077218712,0.5983575021077774,0.676335229591305,0.5342503797634606,0.4032010101648071,original
0.3820783368681197,0.3277548881734169,0.2564726108108073,0.3309272250458765,0.3648078880729357,0.3227512073703451,0.1427364943121372,original
0.3820783368681197,0.5915604634336641,0.2564726108108073,0.2573590447388852,0.5064112251267399,0.4919505452848376,0.4032010101648071,original
0.622656614542548,0.7365698417539033,0.5502403077218712,0.5894100207190892,0.5853045129138594,0.6822998004386416,0.4032010101648071,original
0.655086566283599,0.7156001957029374,0.4033564592663393,0.3468338586257665,0.5590067503181528,0.6717248418189858,0.1427364943121372,original
0.655086566283599,0.7365698417539033,0.1095887623552754,0.3448455294282803,0.3648078880729357,0.6188500487207069,0.568292897928686,original
