TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_4,Effort
0.0,0.948706264613588,0.4,0.2782212086659065,0.1184210526315789,0.2201138519924098,0.6170212765957447,1.0,0.60987294,0.5868842,0.1968880909634949
0.1967822307505056,0.3850974927847175,0.6,0.2143671607753705,0.3078947368421053,0.2352941176470588,0.5957446808510638,1.0,0.6803418,0.47067487,0.2175344105326152
0.7497413333514907,0.948706264613588,0.4,0.0353477765108323,0.1394736842105263,0.0256166982922201,0.2765957446808511,1.0,0.6553142,0.47939405,0.0110712148414123
0.1967822307505056,0.3850974927847175,0.6,0.217787913340935,0.2947368421052631,0.2333965844402277,0.5319148936170213,1.0,0.6845155,0.4626592,0.1403351286654697
0.1967822307505056,0.3850974927847175,0.6,0.1493728620296465,0.2289473684210526,0.1527514231499051,0.4042553191489361,1.0,0.72276807,0.42106816,0.06852184320766
0.1967822307505056,0.3850974927847175,0.6,0.1003420752565564,0.2157894736842105,0.1072106261859582,0.7021276595744681,1.0,0.7259973,0.48772043,0.0972471573907839
0.6840567309110485,0.3747051266947662,0.4,0.1254275940706955,0.0921052631578947,0.0834914611005692,0.425531914893617,0.6120563893273326,0.82873803,0.21053591,0.0864751645721125
0.0,0.0,0.0,0.201824401368301,0.1184210526315789,0.1565464895635673,0.425531914893617,1.0,0.78436446,1.0,0.1439257929383602
0.3239934919055357,0.3747051266947662,0.4,0.185860889395667,0.2131578947368421,0.1774193548387097,0.5319148936170213,1.0,0.7412021,0.40932956,0.3123877917414722
0.3239934919055357,0.948706264613588,0.0,0.0786773090079817,0.081578947368421,0.040796963946869,0.4042553191489361,1.0,0.7182946,0.5589296,0.0801915020945541
0.7497413333514907,0.3747051266947662,0.2,0.1801596351197263,0.2421052631578947,0.183111954459203,0.4042553191489361,1.0,0.6969343,0.46930763,0.1505086774386594
0.6840567309110485,0.3747051266947662,0.2,0.1562143671607753,0.2763157894736842,0.1755218216318785,0.7446808510638298,1.0,0.67221695,0.5230615,0.3635547576301616
0.0,0.3747051266947662,0.2,0.0273660205245153,0.1710526315789473,0.0303605313092979,0.2978723404255319,1.0,0.8129461,0.5296852,0.0742070616397366
0.3239934919055357,0.948706264613588,0.4,0.1744583808437856,0.1421052631578947,0.1423149905123339,0.574468085106383,1.0,0.64061177,0.556734,0.1549970077797726
0.7497413333514907,0.948706264613588,0.4,0.2440136830102622,0.3,0.2571157495256167,0.4893617021276595,1.0,0.5283241,0.5259088,0.189407540394973
0.3239934919055357,0.0,0.4,0.1254275940706955,0.1078947368421052,0.0891840607210626,0.4468085106382978,0.6120563893273326,0.87068635,0.3452852,0.0457809694793536
