ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_Input,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,Effort
0.2915488802687153,0.0804405698892625,0.2734855130645097,0.2672313392480553,0.1078285585395137,0.167965141663046,0.3836401810154267,0.133668727903462,0.2711891037372617,0.3488333002055266,0.447183492515879,0.5368094697802519,0.7765096083859624,0.2466490006425717,0.0583437306001981,0.0704803211663533,0.103209874216871,0.0643399367533056,0.1058606156940418,0.0537429113097389,0.0444059131949263,0.2100425798457761,0.2046087500790603,0.094195976888539,0.0437143853333316
0.4145980357890125,0.2064110674673545,0.4435254594284484,0.1258796669724578,0.1961795757829235,0.5546740503995284,0.2059319225351608,0.1163409663053638,0.401414267523954,0.5183731897763082,0.9846053642957334,0.6703917965909194,0.8863165623283982,0.3879733669004744,0.4290908125978216,0.1818593036782205,0.7088985155971187,0.3266000973492734,0.0765120440402691,0.1775710877398759,0.3599568127931962,0.5771892619093216,0.6087501153127362,0.1246217376812968,0.3662832960086253
0.3247901266163839,0.1971239013292908,0.4931593817793562,0.3330330342359792,0.1245025537527495,0.235665023474848,0.3170277587571322,0.2166343166833094,0.3543343476045941,0.2052283560601593,0.3011639089530135,0.6199799560074571,0.852848159837422,0.1821977226895657,0.1063122337923831,0.0679319943660634,0.122523806928293,0.0438164351424069,0.1789702291588605,0.0573558803840511,0.0391485976439781,0.2653419420975114,0.2045593320612619,0.139488791627575,0.0964595906369104
0.4378098089765637,0.2202210945226119,0.4997788756575546,0.3205852379714192,0.0902198017248863,0.2577993306852342,0.3697345730049314,0.2129270107918311,0.3433171387236504,0.3182184818643236,0.2278137797788693,0.719044539197141,0.7694807114934621,0.2596045280168507,0.0809479080460975,0.1139938008841742,0.0627245211818393,0.1377855524851446,0.215730847829448,0.039055923267789,0.0426640925837374,0.3155873102488816,0.1840094206366693,0.1606236381443933,0.0706766346676891
0.1703007917234502,0.0575643794255853,0.1681436863433371,0.3191282830579414,0.0822173236791559,0.1470572463576372,0.4413966028139814,0.1792750145301601,0.1669029816102384,0.3281349485895752,0.3953109669206697,0.5786493425837146,0.817228748429231,0.2392521023776069,0.0221223281382824,0.102737529093793,0.0758774677650913,0.0752014592989986,0.0681249731500522,0.0411678010563725,0.0515694507952992,0.2406256236707742,0.1063499222471324,0.1610397655881096,0.0192016048663556
0.2848256812938518,0.2796271636018779,0.5549037326361496,0.3246038821319545,0.2177450158320231,0.3238318420332812,0.3641776653629224,0.2727266196863657,0.3626216201506913,0.4158299062113918,0.2851631680844412,0.5365945198938923,0.8010661734829881,0.3172361692444579,0.132193620418357,0.0980411987254228,0.1177790542017401,0.1144271312948368,0.2131691537272211,0.0934857179533728,0.0919941668524053,0.3324690289142756,0.2598801293745458,0.1424597512554206,0.1166024853373409
0.4763554654733919,0.1529510426794734,0.3916188698031848,0.2806793196175773,0.1280924771774435,0.2280770676239923,0.2898543164058367,0.1457211986397084,0.3279085902474695,0.4717907856755555,0.4666942035431282,0.5293248211075088,0.829992416939532,0.2576722025736844,0.1121119929735355,0.0610547969414491,0.1067450672484745,0.1244417647138777,0.1573647019335892,0.0590110164746337,0.0510036777895628,0.2050128786235312,0.2549354757418617,0.1264015087442268,0.0769956837015238
0.335515018479865,0.4153176347619538,0.6592680652015772,0.3539420663318337,0.410253044592207,0.3973757745895411,0.3905101574986001,0.3469800343382117,0.4445604151624455,0.5600991245341852,0.2826244278656639,0.4420529240762736,0.7917500376196023,0.3578596239659033,0.1875791749895654,0.1316551490361748,0.1323139181986115,0.1497343989407124,0.2757258422459575,0.1594766883518475,0.1013327253162295,0.3655226963462865,0.381313570186479,0.1814173566576245,0.152299365405484
0.6773770566943178,0.2970334861557261,0.5362291223138477,0.338604513990115,0.1143293502955637,0.3207899741614001,0.5406462176151524,0.2877331548648356,0.290642275586963,0.6361842519707689,0.4505208991212545,0.5454189719710975,0.6854614090780755,0.3586039659091683,0.2288847233990978,0.2346093606635548,0.179170711514514,0.3170977412685456,0.1549333542089782,0.0815825808752792,0.214337939939812,0.3664837297743958,0.2590870484335726,0.2490038233210194,0.218892926847855
0.4216433225284045,0.2225106271283875,0.4408740635840396,0.4229564946033278,0.1022314319625046,0.1770056726245323,0.3226981770672856,0.1849429267928669,0.4004428982453254,0.2935999148553043,0.3631708132620078,0.6871942805303564,1.0,0.2508214463202486,0.1251281994478064,0.089088537203674,0.1088858012465584,0.1191707167309575,0.2421271617335574,0.0449816535419775,0.0582916333309551,0.2042085362197551,0.2844178820937211,0.2235192195260016,0.1086172463610388
0.216304671070635,0.1095585124510366,0.2908061714039726,0.3185891835279151,0.0971913407401594,0.1696816286944188,0.4057137648591825,0.1784614004029335,0.2511494073271256,0.3002651797027702,0.3667762921450093,0.5807896289027689,0.8235465581732666,0.234253132468218,0.0544579204168624,0.0879826934525008,0.0890491514538861,0.0598137674731491,0.1091197461178027,0.0486651138747297,0.04897862743754,0.2453184490863489,0.1599116483905193,0.1480121512184453,0.0482822643769469
0.5277915236032341,0.2697100853194939,0.4785033214546673,0.3876681091723326,0.1313229633247611,0.2811305194649434,0.3294580237849717,0.2442043140469319,0.3617108045472619,0.2864321352189815,0.6400517740631767,0.6828800268131393,0.8264673068679704,0.3610557250167,0.2003815492303146,0.1375057434291555,0.197940613800608,0.2331369915360407,0.2049998139442555,0.0746428783053068,0.1232290982523595,0.2110028197550782,0.3102545208574245,0.2408747871895875,0.1782801313007828
0.3923731793619454,0.23511551150601,0.5766004540272158,0.2639863002226734,0.2024913536075271,0.2160212763490297,0.3113255209650467,0.1022546787629409,0.5408166195422159,0.3630944821347155,0.3773480540568135,0.5351266741136768,0.7939482928147763,0.2193030601564766,0.1516437827564199,0.0548419925572736,0.1400159807756664,0.0272441118126866,0.2219391237032437,0.0947820968102742,0.039881240420675,0.2355468867204478,0.4095259594617819,0.0872802031163115,0.1252170922806729
0.2958203414308814,0.141203682809471,0.3702786171266413,0.3243693793915311,0.1027173662424393,0.2190597634969953,0.3545606453241627,0.2111006534884968,0.2695645490506851,0.2598763963658173,0.3109975284362435,0.6425673853318727,0.8324829222337655,0.183754113149039,0.0738079279323902,0.0891998238413911,0.1128668160369769,0.0659852881309951,0.1427483046373731,0.0473499139965535,0.0475496226203064,0.2750179909384633,0.1497637916630625,0.1509966293403675,0.0679459200182955
0.2562513309164292,0.1701459966256365,0.3422092351571293,0.3042354597424612,0.1391398024081865,0.269134937156432,0.3912340682918059,0.2191029140372904,0.2760255380339296,0.2624406957127057,0.4973444907059962,0.5863489970441799,0.7662247266911243,0.2835593137063279,0.13427215987697,0.127421556216958,0.1584960169696096,0.1486526785996903,0.1531382495996771,0.0758324390044638,0.0847020395958467,0.2875364385236614,0.2425438851211804,0.1614016826614965,0.1244505979888041
0.4987443354979352,0.2252928899875767,0.4354233069461876,0.3490542419244239,0.1836664606712231,0.2838161929916552,0.3049369993023525,0.26614591179149,0.2646896490645842,0.4916895037588794,0.4610318738303962,0.5841892611165246,0.8057998913138473,0.2848042578426182,0.1496395584292224,0.0796368189546216,0.1257958850379807,0.1800865001157877,0.2039759047681333,0.0785518238278576,0.0819194310642101,0.2456289726002063,0.1898599882846852,0.2056585174910742,0.1275807305747867
0.4813507233468239,0.1662608214572506,0.3841362078612818,0.314764100716491,0.1206634906098683,0.2263487071130957,0.2962503519267487,0.1725105761442395,0.30002387218654,0.4881700189993485,0.4688027484810538,0.5463562272247685,0.8571027342606045,0.2709050866131941,0.1139000669556695,0.0734925703742436,0.101997233831346,0.1423440789021395,0.1588818051490221,0.0543290792539509,0.0657673125619078,0.203422181487012,0.2310371241393899,0.1660938931690538,0.0818238967538989
0.4923074301953016,0.5216285426022369,0.6442575186372872,0.4796390702432047,0.4484698211954693,0.476347073076129,0.3859824534476573,0.5513702595925656,0.2931496090719548,0.2401004592348196,0.4899698036982944,0.6803845899905419,0.5126667446438337,0.4563436872627299,0.4532539600463837,0.360344296485388,0.4058668385729302,0.3520595651033165,0.267336588555634,0.2906498244430593,0.3803291445426215,0.5355804030877628,0.410971510497634,0.4531604877593214,0.4608909370503827
0.2810078744837297,0.5310882939190678,0.5677759878187031,0.7032773022740878,0.0751065762080525,0.4464391395799274,0.4995719028792078,0.4374445878280952,0.4609680010434174,0.3122007504814558,0.6545307869111303,0.7466076207339332,0.7087404957113652,0.4588542947181994,0.4250482497463804,0.4147620726366116,0.3731622755110211,0.4039844106862096,0.3846050931760068,0.0984600511605405,0.3182150942335938,0.375297197532429,0.4757569911057718,0.5665552087269304,0.4256202504380747
0.3315267532980393,0.3283001689089604,0.5461306995142532,0.3709256631335638,0.3445261843920416,0.4216324992944988,0.3945593122537982,0.4707623533510426,0.193310874289781,0.4236539213303283,0.3387503487879917,0.5130340368963628,0.6690123885129119,0.3458118185023053,0.1689898521840789,0.0900375805667986,0.1582741095964505,0.1710498422861653,0.2453013513465076,0.1372916732869551,0.1105731384465499,0.3766890687295018,0.134644273289771,0.1802382333054907,0.1685555362731041
0.799369813962535,0.4869570426818313,0.402870105309877,0.7183416096216615,0.1016028393641939,0.3237193389860686,0.601017562463888,0.3507275352643924,0.4817976928579559,0.0957989089397615,0.6502158726504891,0.8717383892666781,0.5565221110171442,0.4700612045640626,0.3977054463006502,0.4086870155515972,0.4012583894747848,0.474026566890415,0.1192300447075763,0.1400920453445449,0.3568736090723151,0.3662674893645607,0.4797323168749763,0.5976256004315055,0.3772101297672574
