PCA_1,PCA_2,PCA_3,PCA_4,actual
0.12078768367878,0.1374001202081685,0.4770715766317252,0.40200744443862396,0.74842143
0.37028460579582423,0.1913656684922595,0.3557487971966168,0.5678330601229025,0.39176202
0.16256724375437068,0.3776228213031164,0.8009561961137772,0.3259967773965098,0.40020102
0.2925906362724783,0.1517507146073703,0.5972121017312294,0.2578813354279328,0.35086542
0.22467556223453927,0.41454348104483063,0.6635593932985597,0.2525826670930886,0.37787366
0.3058133091373577,0.3023558573633855,0.6672392225992475,0.6377575567324107,0.4436347
0.08717306192984016,0.4078571888634066,0.48792956999891335,0.3923298558760868,0.7408892
0.38806388908878237,0.22727550391478737,0.404639851609051,0.4272617564010429,0.34662414
0.2568358473601839,0.10105822103818551,0.5359458689689369,0.5284635796493652,0.45584613
0.018357553173055402,0.8757515101067069,0.5462797431896567,0.7177816462555926,0.5208399
0.06117504855387046,0.4043652389866641,0.3516515267379784,0.28999070606583943,0.5698972
0.07533471828529492,0.35177593026003334,0.5188701777505078,0.4965727862088057,0.65917957
0.16381614929014854,0.32091087188292455,0.6053075785457638,0.37839005428236044,0.4234156
0.49955938562106356,0.328603636237336,0.4012547198480096,0.648839353229528,0.2714672
0.10676716087402884,0.573278054095472,0.382477755519666,0.45317194232019364,0.46777955
0.0689065935826976,0.2950346848210885,0.4619997451687178,0.3749377920535324,0.680103
0.4048858596856749,0.2523461597266446,0.3593875414090585,0.5122561804325613,0.45567578
0.22782685574651007,0.196344260038039,0.6182479920710949,0.20000705305534355,0.31720328
0.11024322248233906,0.1515246812658803,0.30336880658966103,0.4231265010256146,0.64150834
0.176583109271298,0.07797017144700419,0.5573810825841369,0.5049674394487959,0.6008538
0.16535636207887394,0.15810183983771586,0.5512833981239411,0.5043045719611398,0.51506555
0.1629731610753984,0.06486362437465412,0.5135695865784237,0.6020673788831589,0.626191
0.25763674792411184,0.18096126915153699,0.654353947202677,0.6883692016565515,0.69435215
0.11076629354155916,0.3089422240956242,0.25190635090392005,0.5594054006397008,0.76151645
0.1638974596065098,0.22890802129589588,0.6557844242739307,0.7776197281706703,0.630653
0.09099086734922074,0.2829033050599786,0.5308455048448187,0.50361887373886,0.5701463
0.1604039987930828,0.24821430229370545,0.6905861689977575,0.5551935403678061,0.59129894
0.15263284790435022,0.10385656302280571,0.508850157738888,0.5571627513846107,0.61032856
0.10566698507278316,0.21222268222753146,0.4454735880550167,0.4543692097590244,0.52540445
0.12329528206199873,0.31084725813926173,0.4289280519599852,0.4063621285600686,0.4473852
0.08289478657325913,0.5004032662024959,0.16204743176243047,0.2864507348868504,0.5697378
0.17429781370939237,0.5454788984970121,0.7548940143518077,0.9483794445888496,0.5907644
0.17842701762535623,0.05282829763670757,0.47316310895141744,0.5564739280682626,0.5955517
0.13620641025725666,0.11035167885420774,0.508824281906498,0.6518331221225111,0.58018696
0.09561123951643845,0.19430483818795233,0.47417864832453255,0.5441519260898389,0.6818597
0.15171392230877423,0.08564570720352199,0.31792162409489866,0.4799292522403744,0.6182593
0.09894311369061808,0.14586253220301487,0.4089832411179084,0.5563162898201798,0.7364307
0.06703407401513303,0.20891750980850893,0.3734779827849555,0.4223480278766819,0.60605097
