PCA_1,PCA_2,PCA_3,effort_D
0.15918936485832336,0.04828441723624502,0.5175729508085201,0.1842907
0.061196275604784786,0.02296127006472748,0.2434604684734454,0.19256116
0.06335049530598429,0.027068162482809896,0.2537881831372945,0.20529461
0.037579689843700845,0.17103207445175997,0.14263384294142295,0.16654491
0.1756433487321091,0.015448105644755017,0.19816710848980967,0.3057849
0.03974447547692672,0.10732261428057546,0.14136499570019212,0.19578993
0.0592133578478735,0.07633422939994906,0.29873635831932943,0.17653891
0.26627693262451513,0.028357176516414645,0.42943501473905915,0.31927103
0.1805851059716269,0.03386807245971368,0.4806365333078635,0.2110832
0.08003935294839001,0.0665572820012117,0.1916063989136854,0.21438453
0.2367326210393017,0.03028948735641132,0.5259420869812186,0.24970949
0.28328915337092053,0.04529089400910293,0.20611590601283092,0.36993164
0.29374957847041927,0.051053273080811284,0.04951095128249858,0.45150822
0.1830994476936843,0.06286126998448682,0.6436816162152408,0.122993454
0.021585924048376517,0.07370100331205208,0.23320833403350505,0.14945829
0.0606763140672585,0.05146893264212867,0.2061260859772463,0.22127253
0.06525553968104475,0.03237982123957436,0.22635014151693109,0.21236667
0.07936534974961551,0.03706755221522744,0.22702269405299297,0.2235156
0.372862860299556,0.03781179793850251,0.4365166979043295,0.34033558
0.22307232140848432,0.08418890242118192,0.4566220894338261,0.27158266
0.06287687469100903,0.06367148204668753,0.23813351070549071,0.22614287
0.4939347604613644,0.11917141951092886,0.0935229080286887,0.6364313
0.08189152800538231,0.03575721933935394,0.152439804017151,0.24585842
0.08678413840443293,0.029313810827649556,0.14850021715195727,0.2478344
0.05453909138984708,0.12448507113352225,0.32935399360453743,0.15585248
0.07189190868386386,0.035726611802796154,0.1907169273373221,0.22910222
0.030471141048334136,0.1736517414699343,0.13357585034404187,0.17277512
0.039827577129359026,0.08016907637023912,0.2090457603699391,0.19967982
0.12564126591389613,0.4895653715038598,0.3240783560729306,0.10485127
0.10600419652710633,0.10660356738953257,0.20276794907261192,0.23909828
0.03164086473344804,0.17536390277714534,0.14082425463940218,0.16516408
0.09527088680234327,0.024020100628043772,0.1333828072463036,0.26908186
0.0600114365526824,0.05641419243744143,0.21824906436814429,0.22788048
0.11489185583271917,0.024302249420023403,0.10568086296274773,0.292518
0.09281885637620071,0.07221446592515526,0.12345763343260349,0.25050718
0.10535864792173245,0.0498536080655794,0.15727953241544707,0.24794193
0.09314652277157456,0.06405185678215211,0.06057737739215313,0.27148512
0.31961348711636034,0.029270303882218074,0.09993194919785736,0.45627624
0.03675037272757427,0.10081182480245658,0.17939406667133467,0.19083084
0.0425232306629197,0.052882080843621525,0.2151972333719604,0.19873472
0.0738225008833561,0.03616147652113015,0.19386680572225823,0.23588201
0.06405741616244026,0.03194478856564409,0.2352839023682509,0.22642288
0.40680188744525647,0.0855267603280188,0.08069495866847737,0.557663
0.011318994790836659,0.13058870753544635,0.2434682397367973,0.101928785
0.060417526415604175,0.04685434251543912,0.2352016145565802,0.21515945
0.20837629717794315,0.02073275331939868,0.13862549583942135,0.37626117
0.07727851898703987,0.058267531456893534,0.22329420679754106,0.21625875
0.055519613794962286,0.39528252164953703,0.2789311107805299,0.083236635
0.12425998150381368,0.015174459837478782,0.12657664623634357,0.28849456
0.05460696773954504,0.03444975868276929,0.22694159733153504,0.2018162
0.0807112984364631,0.04586377967674205,0.2566236256390548,0.22044984
0.06937315609422931,0.10930225504901023,0.10966452103599694,0.21070173
0.06191085562804109,0.04035953644430266,0.2498018824506452,0.2131591
0.06204228881563294,0.19575099000793109,0.18172246008422122,0.16377059
0.32593209334155626,0.04088367845566444,0.17652347841168797,0.45475233
0.05389990702852189,0.0572265565287854,0.2988840005157475,0.16689278
0.1052093671488575,0.05921259551767097,0.34571725225187677,0.23659062
0.06612153548818493,0.04495301741153742,0.2423902893370479,0.21850671
0.024087355618834988,0.10925919218168031,0.19074584282111745,0.17670895
0.1295781907123537,0.053958214503177754,0.4918645348370988,0.15662909
0.036331297680036206,0.3271618199896189,0.24991211490994475,0.08588587
0.09707161647213115,0.03841592491895168,0.07875017172057822,0.26046744
0.13233136425072423,0.02612206298335472,0.37758361697198467,0.21167538
0.07164407415112997,0.04057834350501357,0.1945243498752406,0.22544415
0.07878680667870798,0.036035789589019436,0.18422291742282923,0.2407392
0.10511045997653833,0.08706731456053524,0.07033285999614583,0.27047056
0.0952791932780512,0.024397520397729563,0.1502208548425285,0.2584304
0.12747580602033975,0.04031566968811902,0.07681129603126757,0.2979526
0.1181435320902289,0.02951733710808463,0.3885703447406681,0.1836961
0.06617238829100483,0.1785752324393699,0.15856746856872433,0.18961379
0.08299663933407284,0.031111857989288894,0.19975750435512918,0.23397236
0.10822137139316246,0.018311732689679464,0.13651358213142373,0.2691658
0.4683106078869401,0.08922667352655778,0.11005660835980635,0.6055642
0.02041310486068179,0.153302079584631,0.12270262155742666,0.14325342
0.10129260213117319,0.026454239279579878,0.282354707950516,0.21142392
0.1218353705901466,0.006192439409492254,0.30780216720649556,0.20987307
0.1691242881140299,0.06365368893962513,0.585454877268466,0.17281759
0.07204501231434765,0.04736132216708667,0.18559172693150328,0.22207439
0.0577548679068763,0.06303400499429218,0.13475176923290288,0.22380583
0.165376758442891,0.05693118863833695,0.45864518242119423,0.22416215
0.20265564682422177,0.14408254911459076,0.018189374996684632,0.35039797
0.07494449036050171,0.03949005661827079,0.17441001827428984,0.24130133
0.062281717527503805,0.09623102679731844,0.18366507082339753,0.20776905
0.1472939414104066,0.04079592722792407,0.4329524841930624,0.20056969
0.09876348818898495,0.027048111095507477,0.12275334801263185,0.27287954
0.3026568592989488,0.05679150970241128,0.0429196442425146,0.47649825
0.06663447053240903,0.05402995248734753,0.30687929454161034,0.18124765
0.09038477994080557,0.0440148024937762,0.36350081871729384,0.18709254
0.240244502308059,0.026090573732346994,0.09167164382026793,0.39250597
0.019427992662381252,0.1238234405566359,0.22376137440020447,0.14075996
0.009084334873496275,0.19367786586704583,0.22173731325563995,0.10222259
0.1350590988607919,0.04962981066221105,0.07438028916847589,0.3086679
0.09245976900865219,0.04959611585145909,0.36948799727377485,0.18520467
0.25763208747531563,0.03811828833704326,0.4455620647796796,0.26016864
0.07518398646743071,0.022750072773347202,0.20712011796996796,0.2235465
0.04093222064484944,0.0923559785981134,0.12148938434555775,0.18699302
0.0984501299478605,0.04296786324369242,0.3824336745224377,0.20230567
0.32299298877628396,0.22089059787109705,0.05682979596578436,0.4333464
0.04075032653544651,0.09905619070581029,0.26960807747111243,0.15041092
0.057041117377130135,0.17869466542381457,0.1650392042869302,0.18709497
0.04893750820389549,0.18045094748547247,0.20448185730014676,0.15633905
0.12952759015116572,0.35240631963050795,0.24820294848154226,0.13446003
0.11498798035224045,0.02042391113551585,0.32938702033276085,0.20587334
0.09149699088480123,0.028089322412927983,0.23915923485273005,0.23828009
0.04106923311089011,0.19725098602252142,0.1013605855696397,0.1771634
0.02471965179142964,0.08180394657465573,0.3138843614548921,0.10735491
0.15120016070131062,0.03795103622844438,0.48840111189577584,0.17921302
0.07532050314574185,0.033695053220010034,0.2806065786595889,0.20811693
0.031365812700079584,0.12439045476572808,0.19239423577986278,0.1770053
0.06527763517871893,0.02863078110811898,0.2684907172812304,0.20570426
0.010439444164389619,0.11122567730546885,0.2775236801134593,0.12259189
0.06961150019599747,0.04821591684534538,0.36849009370183117,0.14774606
0.19906576426121478,0.03999691350018481,0.567025478861499,0.20273307
0.12433418608780114,0.040443118045718984,0.4327294916760396,0.18247992
0.050235660420365244,0.06452880568927673,0.3179087847306764,0.15919991
0.08327376390034738,0.06833327293975983,0.30835338091465664,0.21827285
0.08581495655430849,0.05695997523538949,0.07222366081710993,0.26054242
0.04872501385284088,0.4495648422341628,0.3807830185694937,0.026008248
0.047229769386288256,0.06459066532837338,0.2133967607655668,0.19921935
0.01688101658781567,0.14943204979220182,0.1879381034253793,0.14140749
0.043938409425894526,0.10371561009429102,0.2448894832918816,0.19888657
0.07299833121158236,0.17976558937148296,0.09168285755879843,0.18905157
0.48684357560306,0.05159539890099577,0.30127575197429424,0.5251454
0.12648173418272998,0.029805040784279063,0.0808756273030361,0.31090224
0.00678786218301318,0.14108126195853687,0.2303062740194193,0.108521216
0.08991012814553176,0.020909778045222926,0.22797373130854343,0.23255923
0.09753490406901175,0.3172875026134657,0.2585958163468388,0.16486306
0.30293952683585235,0.042069258186227386,0.06757901517979029,0.4705932
0.03649195995683184,0.21893105781186883,0.1612589268519047,0.14742783
0.05596122303321287,0.0825822147417946,0.26590204471185486,0.1972011
0.036252532173380425,0.24357956735613046,0.15517958406350862,0.1492882
0.09476159340580523,0.03594604772764406,0.34979023354739425,0.19678628
0.08552659301009524,0.0319253302501291,0.335626696705943,0.18900673
0.13440043974353907,0.09468264215724212,0.11032340168616658,0.29761532
0.12329524995544856,0.034322988670185565,0.33547486418170425,0.22379716
0.14582866194030708,0.04631429707993214,0.4252870619257745,0.22726722
0.03560765484393111,0.24329268762695172,0.18208511157657792,0.14517525
0.10458335997050133,0.040977790157726436,0.239777694810817,0.24227144
0.15890229758281338,0.037557421692259674,0.46016638761000994,0.19917557
0.40606252900792006,0.04332216024190142,0.20224308010375125,0.4831671
0.26316573832701123,0.014228427081714373,0.1526533979444441,0.41237536
0.0872856238712684,0.02808627496270813,0.28139043835840605,0.21552284
0.05194940010381105,0.14864243283792417,0.1432221651119046,0.20156494
0.21154016836104722,0.062290425575562136,0.6168220118414995,0.18840885
0.14019687930913702,0.031424762763497704,0.4361566426423583,0.18288395
0.0723214380032949,0.1862540918822659,0.07982299227327233,0.19426057
0.04689160292151959,0.2847610070962415,0.20758792937691195,0.123739764
0.07907219819714278,0.026268020734665762,0.15254245606385367,0.23576662
0.1331788532317288,0.32457388386604147,0.17109008949397944,0.22369859
0.13151575138342614,0.027431650289552703,0.06720832665540105,0.3074027
0.14849781026542194,0.011307862052009204,0.2918855923602812,0.22105366
0.024966443663682614,0.09313573619878751,0.2204130387134446,0.1628119
0.08830344025429533,0.03042295768764741,0.2950298588365056,0.22345208
0.06983250937291649,0.04541356014073504,0.17560761967097024,0.23193395
0.046141101737205245,0.16874598225720555,0.11980451304615569,0.15799639
0.08625870296235319,0.10616386481022314,0.23354371167736507,0.20121118
0.05088980764373299,0.22477553893033891,0.13731421784251646,0.14267296
0.035058480472362555,0.16545306264869802,0.16638309931875878,0.16435196
0.13156886857863379,0.018879023778718876,0.31420201128645986,0.24451481
0.07097818829692584,0.0536576000956048,0.26689823547976943,0.20237017
0.0579117521264447,0.06804596286245818,0.22297364863880387,0.21548852
0.1742413825503135,0.015397803126572893,0.055531019934658254,0.35706764
0.062347294893794855,0.03820933305618661,0.2373030343803747,0.21280295
0.06465157659354473,0.06503501241712667,0.38631214598326935,0.14098555
0.10429637060700504,0.022821262248660837,0.1620663109458462,0.2707929
0.06201246960591139,0.04973534669025682,0.2140984842504902,0.22372057
0.24101092505262484,0.4128808587406204,0.19432868233617723,0.28252783
0.0906218559137428,0.03672092706769265,0.32182471321270684,0.20266734
0.09907466248234204,0.48275412495589953,0.34709808934618186,0.06939778
0.24464627456542193,0.03667849454344131,0.07610834440189132,0.41089225
0.03013134077598656,0.14928937055112815,0.14606198541639467,0.17127466
0.06861491141358217,0.031062336779061908,0.2463204401652056,0.21651925
0.05900559795183667,0.05535812453154064,0.19337681946535518,0.21754335
0.024898004517107206,0.19773211502835386,0.14352926199504368,0.15360513
0.06716757193441708,0.035952079425696934,0.27084183998024713,0.21288411
0.11011007265747577,0.5895000677863782,0.4392330188346839,0.055348575
0.028378665156072333,0.12633015123106486,0.15501576967120914,0.18217847
0.06751366102923909,0.027373997408582665,0.2676428443221288,0.19699505
0.559383775035704,0.10536318855343207,0.1670964866122639,0.6725153
0.031514502166851796,0.11618143962601682,0.22278581001876274,0.15389574
0.17956953059119118,0.024341154034979606,0.04784493976237994,0.3594594
0.23709487446096825,0.2893301182652611,0.09116183781319454,0.3102331
0.12041969862948453,0.024831237238414933,0.3517626541819619,0.21926449
0.06613052968915073,0.298900985803035,0.1694950191932147,0.1543453
0.10425156542361443,0.02040737938425291,0.12317992080503143,0.27839392
0.04558763600622677,0.13611680834203777,0.1508118796249277,0.18744421
0.46953589007765906,0.2318305506351418,0.07243713644866087,0.5456607
0.09357073582632494,0.10917350493115893,0.0921737460877724,0.24680936
0.07829648721289709,0.0245311873300688,0.2581044172130506,0.20875275
0.09204978241057583,0.03539015408308539,0.30664384030380987,0.22254622
0.31001826338543015,0.0786622820271127,0.030614783608943846,0.4709866
0.10852479839189075,0.033060324111995436,0.3884509887774281,0.18695404
0.32483745788715734,0.250527934842558,0.06525063935645514,0.4170467
0.05163227391486257,0.030745614043488814,0.2673884591933789,0.179735
0.20330192725920537,0.45516534718315327,0.24970509080241307,0.19134417
0.3112193431275353,0.16225620330449364,0.05408267392965033,0.43433338
0.2625532266170899,0.030435890095093718,0.12800201481096202,0.41921857
0.06079510401091029,0.3554123307888234,0.44712932452752907,0.01404582
0.039703337493029886,0.2673702945751657,0.1865093735593749,0.13016155
0.10731581554598565,0.033725440709541116,0.3604619314259083,0.19673066
0.37107065918837734,0.04395828327039106,0.6342682822267531,0.28871363
0.19977784792615239,0.08253567939931586,0.7119466483924924,0.11523042
0.01608164769906774,0.12908370362911037,0.4112944500118276,0.046395466
0.058428741204401474,0.03499764007713911,0.31310445979282087,0.14902529
0.10283099141304074,0.05340585599250762,0.354683627487744,0.1950658
0.05466944667851102,0.0854931561849416,0.31439381553026474,0.1576446
0.1545102743619341,0.0494454490357996,0.015555824394905632,0.33756572
0.1668222190374369,0.008287487847259856,0.0846134191634261,0.3307039
0.1332054639233683,0.028844882424134785,0.330506283347318,0.22637403
0.14140606170138784,0.05932212421925448,0.5484069218415358,0.12716901
0.021780432589756746,0.07576410910518004,0.25330492744114147,0.14970604
0.10979747353598569,0.05207671676016801,0.05190355448588613,0.28619933
0.1643140916559216,0.013971733356677118,0.07229626879078718,0.32761568
0.08593088507707795,0.04164973714427359,0.23780684137223632,0.23584822
0.3491488399055287,0.06251850789474775,0.18663304933229968,0.47399402
0.08445213513881328,0.04538663885212225,0.4108654540154567,0.13222666
