PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,Effort
0.2114199024220664,0.6289008851788634,0.23563008620360962,0.5177381179472572,0.6405177713772224,0.7299967299775916,0.5658762607453798,0.2646449
0.5457717809139377,0.6012229491205563,0.38923691407879957,0.4337524339738475,0.9145166404868805,0.5194363753671427,0.6763340968023075,0.69704854
0.3906530436920583,0.6954139060936807,0.26430529608139974,0.7539645709124663,0.4362934025103633,0.290853773631761,0.42025445479757495,0.28131485
0.17348424540742263,0.45036136559031703,0.11949672616990242,0.41267740343249204,0.7728687969451051,0.35879522011459436,0.7633141081832329,0.2787633
0.2920207796574501,0.5980570443127525,0.1250058581965406,0.45411526545700287,0.7553345615082947,0.7937790892278085,0.6659987611594529,0.33883256
0.08493700764282158,0.7562758105924849,0.7246515551706996,0.5380088182544924,0.7373034790327834,0.9070684683820758,0.7967173518235633,0.093671806
0.19452501699701713,0.8365140810316218,0.5415428261290666,0.3504479673546161,0.737831629395575,0.4344468483530698,0.5884416187736199,0.3509597
0.3187794561731357,0.7187679909470928,0.21091794635289482,0.5912683001503637,0.5814105260160102,0.5452983742454768,0.4721217665745014,0.28440964
0.3821823925974634,0.7107375891686267,0.20166694828918966,0.5816792412048162,0.6814771057957021,0.5638030200692448,0.51598901718073,0.30611467
0.23529677047060052,0.5322613139330921,0.28691083912146403,0.4125588269911216,0.7283181932056616,0.1278295544121978,0.6097051534206857,0.34950203
0.24760145835654904,0.6382392636897649,0.627296058842256,0.543915195297517,0.7151580244309547,0.7119461364217916,0.7032398796416488,0.24186867
0.13022736973156515,0.3338971280820491,0.11216856265261155,0.41355147774753676,0.7613259071345865,0.6164299403823024,0.5617470003652106,0.2958616
0.6677012547109317,0.18215254381318152,0.5397304462507732,0.22711349176091042,0.6859551910701159,0.5959657463046479,0.6516189366593339,0.4605836
0.48042151150411216,0.6564720232922536,0.4340814373941587,0.4528029706023965,0.8049970509126305,0.5627785195790893,0.6657827851987196,0.6622347
0.13380950203695774,0.6566835303638588,0.5606725418137727,0.34150116819190973,0.7506529236041517,0.2667860312858805,0.6587799749249135,0.27336395
0.5102409192540235,0.6052626198277168,0.3680573342782503,0.9056257935748008,0.5736428580731319,0.29905120093212456,0.46330740589695085,0.3471884
0.09303868885783434,0.28138274059823315,0.09976009775958006,0.37491958935409553,0.7492680763411731,0.8204352257526042,0.4810402626613588,0.2652474
0.2296551529803612,0.584745694080693,0.15935495405314906,0.35298222367650406,0.6735114536612078,0.31570438034146336,0.7209092254257085,0.3456258
0.09722201569642416,0.36818565504722456,0.3104225036735423,0.5127242044743934,0.555908479947807,0.5336207476022603,0.8225779664870086,0.28061587
0.5290166867695663,0.768038765629345,0.14217458930582477,0.43642856028997556,0.8827264731754599,0.6400450617642819,0.6444512344994086,0.709726
0.07584961770295201,0.5613330851211296,0.34210116181387407,0.3864013695239428,0.4276426294963372,0.5166833077999745,0.6845146340171906,0.29065618
0.17165759043848852,0.6491814917469881,0.20945120148775453,0.3680125103871936,0.6480490404774564,0.7358050472780676,0.6146444972233994,0.33703655
1.0,0.42350135697553815,0.25101081204422226,0.3086527713245805,0.6599291019214579,0.4488904198984482,1.0,1.0
0.24561123387012224,0.20244193041025915,0.7582038829280221,0.47297900121037073,0.7460006807825069,0.6733853606950444,0.5100637998758557,0.22175711
0.10974679610374308,0.6767507594908817,0.354494008506015,0.4761561438804017,0.37203435868852147,0.47382224037850723,0.9095221982398624,0.3268823
0.09691860977720804,0.1486219514917897,0.13479157935472086,0.3514805457845366,0.7390757291324783,0.6347091311792438,0.39967449859120535,0.21714255
0.3440115995447077,0.7322992196565137,0.19855445632223503,0.4998827139218593,0.8031364320434196,0.5910565813161506,0.5723343103686923,0.49275306
0.2939506081810167,0.6791839805059972,0.20102429699326788,0.38795122656350983,0.6820200465948107,0.18841701487291584,0.5832532994718367,0.388431
0.3961518328086454,0.7882922869413721,0.1945842403306961,0.6237924860818224,0.724904361586962,0.5024068279697278,0.5118622289803719,0.41619962
0.15462897677021697,0.4596045989817342,0.15797012079190806,0.4668699153486774,0.7191290550114604,0.3648278269191185,0.6843754584966141,0.25115907
0.21796738159301815,0.5732707567848504,0.49147695824924587,0.40512242494349876,0.9046252545406224,0.23685566476328523,0.649352853570478,0.3512208
0.24467444445475534,0.25530495924019736,0.6024218933382869,0.778947774253893,0.6227333064523465,0.3241079646869094,0.5091712025745582,0.31639045
0.1633372423771715,0.4360079838143379,0.40764760758475704,0.4385979459137356,0.6511763006528497,0.3672855559871898,0.7636760740202078,0.28996307
0.15679560680228052,0.4409882302900622,0.12076502186460497,0.46224207895525304,0.7310858976356653,0.4496479054470265,0.6884219102117661,0.27546516
0.366220958722407,0.6229245692579719,0.2797808603448348,0.4681462641694983,0.7941014860182741,0.7110448293068476,0.6300433143832925,0.51960003
0.523559922951897,0.722040210202253,0.3153703834542763,0.4098817129877791,0.8285652569971751,0.5575999337921864,0.6246716095875678,0.73465395
0.2310001850104878,0.8012943500509279,0.2959353336864947,0.37031401049012924,0.722595217890473,0.38701767546106036,0.6002324690566944,0.43630126
0.1948212967442488,0.2511598397559602,0.7391451689805597,0.40911053334069264,0.6745059754905768,0.6586832586742974,0.484398484625824,0.15773976
0.053664925077177156,0.4278264425467953,0.5909294322885382,0.4765397850133102,0.6360199656319604,0.6707572344703077,0.6963648698239153,0.21943215
0.22854596726527746,0.5259853150516772,0.26984627170172115,0.44598957488058816,0.7350054124247832,0.8087996428482944,0.5796375879354456,0.25204703
0.21003200328085472,0.6542231692169586,0.10376832915030226,0.40963847494687006,0.7977080721907289,0.9433140156940871,0.6683755713874333,0.30014768
0.35452809125947793,0.2579622941953263,0.4417882303365775,0.3249823590063687,0.7515928551507722,0.41672156363027574,0.6110247461543246,0.44812894
0.31164420009183474,0.8089585404047063,0.25248845440871537,0.4223507642199319,0.7656952360041894,0.3451566026960289,0.5511718402460256,0.48766857
0.08853108534189535,0.20416376366063815,0.6744813910348959,0.5556139788980113,0.8082003235654671,0.48156188307340697,0.7354527083847888,0.26516715
0.12414545227820015,0.889025509683691,0.6313737900815728,0.3285747318672422,0.6934261425269045,0.45731856618249844,0.6245859516844894,0.26388243
0.17022825615186404,0.5962167652515346,0.2035229178379119,0.44702905790864256,0.6114666148439735,0.3724449190451425,0.785192642614486,0.30966446
0.40577232518367534,0.8421806383527359,0.23960808639014783,0.4398173979719224,0.8038634455224284,0.6081237408244644,0.5105971310924924,0.6346427
0.4237158868088716,0.5949598685305553,0.3277772714740024,0.32511004423848455,0.8413468272450263,0.3447220263841095,0.6533522741430935,0.6191406
0.22848845100137172,0.8478342185312738,0.5203184379193183,0.3803159742150898,0.7461091840416306,0.5599420912624787,0.5298425703954652,0.38863522
0.16776394274029172,0.7237650520673612,0.5096355292456113,0.5225477628567607,0.778933246501978,0.8335811970148252,0.7108921684871919,0.21017426
0.17794974742756015,0.4976991073668378,0.06415264458901193,0.3972448775398093,0.7906637394839938,0.7825913867799055,0.5820940949246556,0.36378473
0.2840846890826689,0.8708380314177921,0.4838775993355072,0.39782163815526395,0.7962849970365289,0.538946659320798,0.5419313824376981,0.4882598
0.26038717604724165,0.7371520572382796,0.16911632385307623,0.5111636528612379,0.680632222282469,0.7303269594040671,0.54833008178741,0.30285358
0.17692084750529125,0.4481047910255845,0.5181348227813709,0.40258372889406163,0.8255280014097373,0.12002826661621696,0.6273428411287004,0.31318662
0.37516249783793026,0.6498255585988816,0.4300969117108703,0.5283900310012825,0.7953154286475527,0.6515077877588155,0.6235355119144947,0.4957472
0.08300320565383615,0.390643203491706,0.22022822124907326,0.4550862542803106,0.6601300890930955,0.49427036101816146,0.7285748272784002,0.26333892
0.39913495232551055,0.39522495490645293,0.17218524970455543,0.3004683866210588,0.7729765247370471,0.6571345587406404,0.6516205155972865,0.442824
0.3638187052175777,0.8020074034533666,0.20172968885597256,0.44135056669805023,0.7357515901022498,0.647625935995525,0.5356266957941564,0.5150241
0.380300948918772,0.7681766445276917,0.18240587698591093,0.4029906126484392,0.8319492412419094,0.6414413573710283,0.6064229944558507,0.65708375
0.07449917260829325,0.28042018065061075,0.17789054714658856,0.49613119473866785,0.73568904127596,0.45701476266970603,0.6864089599127332,0.26965046
0.039145943639951386,0.2213992232221731,0.22692202576780693,0.4961839826463688,0.682784084097652,0.5720188989225176,0.6408088027022377,0.24725127
0.2519847294338036,0.7380001592901524,0.25491397395082094,0.3413781146002262,0.6433338068299368,0.49642631486460864,0.5775410165690473,0.47349578
0.12882232747919417,0.7183298831620983,0.35542964461477333,0.37007524568445194,0.5178158223142608,0.7700431776389582,0.5820529723220793,0.28515917
0.17368020025390685,0.6542476556730522,0.43149775342297364,0.34583040891731986,0.733634296284431,0.17449095984509722,0.6957024849720345,0.32565495
0.15332688706049824,0.34297374190575197,0.6631375452304089,0.527098001988048,0.7044833235264345,0.7203724809743819,0.6048756805191967,0.21626656
0.15880428372807975,0.5939293644595589,0.15360444401491208,0.4216219705395343,0.670482186171831,0.5975437255231465,0.6751175595113227,0.35104156
0.22703523460201028,0.3629882560545742,0.417855687251819,0.4263694394981498,0.7587965106902286,0.3646005888017857,0.609589255766857,0.3641081
0.7572897330411151,0.3531188243860187,0.4314953432827617,0.2761355487120928,0.5971835641870465,0.5667626729189168,0.7890145267463191,0.68199027
0.0822820660198649,0.2975595971142992,0.26722563747134515,0.5282519162567174,0.7329036575647551,0.4814803275224299,0.6888465884250986,0.24669495
0.15639256086625475,0.41554939579267913,0.5314852391416435,0.4481504536050316,0.8390190653478381,0.2112521572894464,0.7146002388352366,0.31488526
0.15156424752493008,0.7841816416489364,0.565028050571345,0.3657859447834632,0.7075466755393973,0.4274944532025171,0.6677143801651753,0.29154286
0.3413421008449491,0.42719225392597143,0.6798464410568239,0.5492691804535895,0.6476934144523592,0.7873868683629239,0.6482226281757125,0.21099062
0.5808211748130918,0.44288975555378923,0.5097545875053417,0.43427691442548,0.6605642924946553,0.6024332693315183,0.7110955978384393,0.4932752
0.3063055813256498,0.8380980405508777,0.4434868350448377,0.33597332941495966,0.8013327789381386,0.18873405500792229,0.526811905507354,0.55844843
0.36729659267720677,0.7366861756757936,0.17012736773598294,0.35914663843351685,0.8240308909170561,0.6219216644820194,0.5955127737148597,0.6217289
0.3029408954638705,0.4292202880561439,0.5559237066003866,0.4773172663310192,0.811056088129082,0.5181854238416537,0.6585717390740862,0.3484474
0.2103028313353021,0.7536315823010226,0.5048163122211686,0.45737141318173385,0.8359947976813504,0.512251059246898,0.6739603398512145,0.33002433
0.13739269983086605,0.7837383890010299,0.5726596857800648,0.3348618671834062,0.7197460766113389,0.34126375179824975,0.6195092424057439,0.29146975
0.09523676314990434,0.8623360856449286,0.6927597070893657,0.39686710139920167,0.709960145141654,0.6627808351653426,0.6688867268702368,0.17989627
0.18794582300503715,0.6228703136299711,0.2886348739428428,0.5221407150890941,0.8527328894726929,0.6750913380019526,0.7047581985864413,0.32344663
0.12429356699119287,0.5560768136621678,0.22920408492656855,0.4357794895093853,0.5826125715181872,0.3918524687486702,0.7214662226265034,0.28664613
0.11778035542581819,0.3313859582815877,0.34729308514254914,0.5681420278366738,0.7587220250478537,0.3845084811157967,0.7210938932237791,0.28134823
0.4995514102027686,0.4754259004887229,0.4534069985308321,0.46367126522443963,0.6685323466000652,0.5769196014160018,0.7137610070851397,0.56943667
0.5976799358411832,0.2769212545662844,0.508883712326737,0.305108569611924,0.5815497488720768,0.6148827901889108,0.6800518989878148,0.48752084
0.106713315118008,0.03628485967447703,0.8646344242063415,0.4519208391220825,0.7646729239522172,0.48811363888943715,0.508302510316111,0.16379298
0.3668740489948922,0.7657817238090737,0.4882488656494991,0.4743021291196534,0.8606470708986786,0.5976338942605209,0.6023481614723538,0.5498342
0.27176264928619703,0.5688154588721235,0.390017333840651,0.4249743730120181,0.725775419560583,0.011487534433873625,0.5238617125201432,0.4134382
0.09881334202478417,0.6552542003507524,0.6270765078184399,0.4740650643875624,0.7005089640717131,0.751355336890016,0.7371949445726823,0.20363034
0.32758789992448123,0.5466107061702837,0.4914843544496876,0.5356863469118619,1.0,0.44064124784178943,0.6770827224830137,0.461837
0.21106746161915005,0.561063684839483,0.07431174250523043,0.4045910472796187,0.7817529104339704,0.4804884685940419,0.7248019678558064,0.34827292
0.5218896284140321,0.39750770270774893,0.5276119494988125,0.4887625317221702,0.6436947939414657,0.632911538542358,0.7989872321495918,0.4306233
0.07771241574656529,0.20849973253498144,0.051292496668664755,0.3913778425235719,0.7870523183510753,0.560454794253254,0.5704110988774105,0.25825456
0.16828690867876517,0.5622496925030707,0.5193996834051318,0.4108664705689126,0.7840883842433067,0.24490772809609546,0.6731883407946817,0.2959509
0.49632811244563607,0.42438408931849025,0.3674206790408738,0.4535307862409261,0.627808855874009,0.3808564822713796,0.6073535131348677,0.542693
0.08247361500448469,0.6168641599120821,0.6736992351264111,0.4683275049841731,0.699883964152625,0.7026436227514303,0.7201806808376372,0.16313483
0.3617283706967976,0.7375817445676773,0.3862866081883962,0.3927250959113378,0.7963226584676447,0.17742051028556993,0.4744023166886361,0.5787954
0.16853051915008932,0.539104166393274,0.28596531979937245,0.42122032785466396,0.680924040492403,0.24674848469036526,0.7178003988578681,0.28608352
0.5142361877250076,0.5035067440970067,0.3794946115391544,0.4445578746713545,0.7826390370948546,0.4025299091490664,0.617708016008447,0.6417011
0.11719329011562032,0.787054567502784,0.4435312427620711,0.34100000436981637,0.39595406163610475,0.6675461907103525,0.6110881878938403,0.29341072
0.18982216803463858,0.7860786881524662,0.34673130299377014,0.3075523306052763,0.4996339762918335,0.6325321030180465,0.5517362787555105,0.38220367
0.18613950215793004,0.5090090940117498,0.2557864750519213,0.5680271309140841,0.555512167552821,0.3605360827595304,0.6460192301920108,0.28456062
0.19044586971674543,0.8167658777573344,0.5625837664090501,0.39799137005668844,0.610050406030243,0.5993977219273874,0.5436360081810786,0.27559727
0.35019849267142533,0.7736529870976893,0.2305133018367122,0.5203806688151515,0.9252481829009845,0.5133169804360869,0.6166066484488741,0.52104306
0.08984073580354013,0.2546938848619086,0.601019361657364,0.5120154501126435,0.8304979818025147,0.3593097596018846,0.7127136086192635,0.28356025
