PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,effort_D
3.1534906140851193,4.805251036547466,-4.103231291089479,-0.22878363878542343,3.485952117219759,-0.664302734450314,3.8230622065103725,-0.01212935610864234,2.825455642017624,-1.70010658791634,-0.7882623280042762,-1.00575039180424,1.30149254436662,0.0874377759700319,0.019287098727713815,0.5206061157360196,1.3768297386795194,1.776665183892626,0.32448128443552204,-0.12287233065868934,1062
-0.868365211837768,0.8394638110028644,0.22730210844434587,2.23501539297994,-1.4916246589057296,0.7202097927508447,-0.35022247254163835,1.2742233129986968,-0.8769082163530179,-0.659248134786364,0.21475904991436004,-0.15270549268421474,-0.012265027132164853,0.5312395466060558,-1.3576407910292065,0.6541515643026322,0.9752372113085482,0.8235348373791386,-0.18794906020325391,1.264819819783438,7871
2.4402875029283497,-0.16518748371366598,1.2189215837119223,1.0098990681940831,-0.4343961814754265,-0.4272124125527131,-0.4013938877118738,0.31353718979409406,-1.4769974311876723,-0.2435625410729273,0.321978472320156,-0.5606115205824154,0.8188764309938287,-2.2005204644400194,-1.0519490693080287,-0.6248525477049296,-0.2903045329745353,-0.29723333593978574,-0.48902886807543744,0.652523765178735,845
2.3127572056327748,-0.5284803443606221,1.1043099986592833,0.3296800050769479,-0.2380801774210703,0.043173712204282004,1.4070384171594241,-1.6102624636829947,0.8819378004952259,-0.9580721046656072,-0.469749236290801,-0.4479634186569563,-1.9278755171302508,-1.0336859035459678,-0.5761976157708191,0.5000867199005596,-1.1056127498781712,-0.5770388418459342,1.53324615688385,0.16870915380808693,2330
-3.8459868947136666,-2.2035016650463195,-0.1586525643188362,0.49134971484283724,1.4094110263646538,2.7909710444886486,-0.5644654794484932,1.6424551099330127,1.328056693449868,0.8760472073976608,-0.2827350028948062,1.7633652035716738,0.28562764255675244,-0.822683816389016,-1.3696343159574307,0.20045564686827502,-1.3370461692878604,-0.0697290053199926,-0.31772120726278036,0.8051794465623312,21272
0.9720825732407004,0.10952006912937941,0.5089117830841527,1.9305853270394928,-1.0937254935522134,-0.151538808968133,-0.14594104501949087,0.07932690379977905,-1.5226310104553462,-0.8054689319726208,0.41144497482546527,-0.7045088761007642,0.840412698986756,-0.3394648548058517,0.36839027807055524,-0.9303904562930584,0.7646216552139435,-0.1580923171740324,-0.04914759002228761,0.11845899315985081,4224
1.2525609885930542,1.1753437924676302,2.316605826403108,-2.1517203841382657,-1.0521104194994595,-0.9439903383084449,-1.0449839323929115,0.4991699892353294,-1.574994700543908,-0.0398356586504679,-0.015422702328329771,0.10141634604074803,0.6235859313597517,-2.1103790677659444,-1.3098342441983537,-0.4814671658895813,1.7227593312825256,-0.23668646073621483,0.063484703365236,-0.13270160513857207,2826
-0.4070182773179201,-0.6852575679728172,-0.18297640545437469,3.025376554600499,-1.6540055375558793,0.8975490534878959,-1.1960775821180696,0.7063787172605412,0.7515001021032953,-0.18560395521231232,0.0293492283555317,0.3799492842945776,0.7389885113263887,1.4990035498449685,-1.0007954646632329,0.32356881918467534,0.77842463306189,-0.7747031654307158,0.867934427920969,-0.997317399195437,7320
-0.04864935333745589,-2.6967276296490783,-1.2557278175889857,1.6729160516475994,0.14622456533272943,0.3282359614090819,-0.17285198472741467,0.9355255053864265,0.7533499970476218,-0.09371359918621336,-0.6683156242142686,1.9953856129588596,-0.30506844300896213,-0.6867680177308305,1.0377626293449933,-0.09370814593902031,0.5797439828421193,0.7662151114029732,-0.42963387536302017,0.0010418534499054323,9125
-0.9802938279872419,-4.26028526820605,-11.761231249405013,-5.193435324061419,-3.7807628721766093,-1.6015781824016337,-0.6299395876137736,2.650694996286441,0.30639193908500756,-2.684271758627764,1.1227773880882825,-1.0310882846548528,-0.13364756113838727,-0.14187977466173693,-0.48651706037298736,-0.620425130508618,-0.8731541068776284,-0.2705128603986001,0.03818625001210829,-0.1659056046922338,11900
