ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_N_effort_NPDR_AFP,MI_N_effort_Enquiry,MI_N_effort_Duration,MI_N_effort_File,MI_N_effort_Changed,MI_N_effort_Output,MI_AFP_PDR_AFP,Effort
0.2915488802687153,0.0804405698892625,0.27348551306450974,0.26723133924805537,0.10782855853951379,0.16796514166304602,0.3836401810154267,0.13366872790346207,0.2711891037372617,0.34883330020552666,0.447183492515879,0.41260731845200405,0.4208682589183997,0.3833007914364113,0.5368094697802519,0.7765096083859624,0.24664900064257178,0.058343730600198124,0.0704803211663533,0.10320987421687103,0.06433993675330563,0.11390847936739701,0.10906288850348314,0.10586061569404184,0.12729775755808717,0.05374291130973899,0.04440591319492637,0.21004257984577612,0.20460875007906038,0.09419597688853905,0.04617764685640406,0.04371438533333166
0.41459803578901255,0.20641106746735452,0.44352545942844845,0.12587966697245784,0.19617957578292355,0.5546740503995284,0.20593192253516082,0.11634096630536384,0.401414267523954,0.5183731897763082,0.9846053642957334,0.9815716023159733,0.9274181118484229,0.9293610147290597,0.6703917965909194,0.8863165623283982,0.38797336690047446,0.4290908125978216,0.1818593036782205,0.7088985155971187,0.3266000973492734,0.7630905970977648,0.716914259135122,0.0765120440402691,0.7662317897506751,0.17757108773987598,0.35995681279319625,0.5771892619093216,0.6087501153127362,0.12462173768129685,0.37097009786588847,0.3662832960086253
0.32479012661638396,0.19712390132929086,0.49315938177935625,0.3330330342359792,0.12450255375274952,0.23566502347484808,0.31702775875713224,0.21663431668330943,0.35433434760459415,0.20522835606015932,0.3011639089530135,0.270722658405856,0.25098815166133387,0.2137598949158342,0.6199799560074571,0.852848159837422,0.18219772268956574,0.1063122337923831,0.06793199436606341,0.12252380692829301,0.04381643514240696,0.11305609697486664,0.10864206337741533,0.17897022915886054,0.11754109223712876,0.05735588038405119,0.03914859764397816,0.2653419420975114,0.20455933206126195,0.139488791627575,0.11012537807851167,0.0964595906369104
0.43780980897656374,0.2202210945226119,0.4997788756575546,0.3205852379714192,0.09021980172488633,0.25779933068523425,0.3697345730049314,0.21292701079183118,0.34331713872365044,0.31821848186432367,0.2278137797788693,0.21362915296473048,0.20552543059864875,0.17638910092379995,0.719044539197141,0.7694807114934621,0.25960452801685074,0.08094790804609758,0.11399380088417421,0.06272452118183937,0.1377855524851446,0.0721533064155237,0.0590167596877889,0.215730847829448,0.07342034189570538,0.03905592326778906,0.04266409258373744,0.31558731024888165,0.18400942063666936,0.1606236381443933,0.0791732546096776,0.07067663466768913
0.17030079172345028,0.057564379425585344,0.16814368634333715,0.3191282830579414,0.08221732367915592,0.14705724635763728,0.4413966028139814,0.17927501453016018,0.16690298161023842,0.32813494858957526,0.39531096692066975,0.3546023583252549,0.3552465092061967,0.31259962867841357,0.5786493425837146,0.817228748429231,0.2392521023776069,0.022122328138282465,0.10273752909379302,0.07587746776509136,0.07520145929899863,0.06227210543688775,0.06748399295465311,0.0681249731500522,0.06382097759014926,0.04116780105637255,0.05156945079529928,0.24062562367077428,0.10634992224713243,0.1610397655881096,0.026231594323624048,0.01920160486635564
0.2848256812938518,0.27962716360187795,0.5549037326361496,0.3246038821319545,0.21774501583202316,0.3238318420332812,0.3641776653629224,0.2727266196863657,0.3626216201506913,0.4158299062113918,0.28516316808444125,0.25329630211309495,0.25223021405570983,0.20544483243752082,0.5365945198938923,0.8010661734829881,0.31723616924445797,0.132193620418357,0.09804119872542286,0.11777905420174016,0.11442713129483681,0.11472303573513737,0.1130836319263217,0.21316915372722117,0.11865554260768348,0.09348571795337282,0.0919941668524053,0.3324690289142756,0.25988012937454585,0.14245975125542062,0.1266418731702133,0.11660248533734097
0.4763554654733919,0.15295104267947346,0.3916188698031848,0.2806793196175773,0.12809247717744351,0.2280770676239923,0.2898543164058367,0.14572119863970845,0.32790859024746954,0.47179078567555555,0.4666942035431282,0.42227633200767384,0.4538072652757034,0.4040962343832227,0.5293248211075088,0.829992416939532,0.2576722025736844,0.1121119929735355,0.06105479694144913,0.10674506724847457,0.12444176471387772,0.1444079290493171,0.1197297523476884,0.15736470193358926,0.15882236652560505,0.05901101647463372,0.05100367778956287,0.20501287862353126,0.25493547574186176,0.1264015087442268,0.09159120887109155,0.07699568370152386
0.33551501847986503,0.4153176347619538,0.6592680652015772,0.3539420663318337,0.410253044592207,0.3973757745895411,0.3905101574986001,0.3469800343382117,0.4445604151624455,0.5600991245341852,0.2826244278656639,0.2395099176350916,0.272588465682275,0.21337834187467097,0.44205292407627367,0.7917500376196023,0.3578596239659033,0.18757917498956544,0.13165514903617484,0.13231391819861157,0.14973439894071244,0.1502694149767313,0.13534468621348128,0.27572584224595753,0.16229330836486383,0.15947668835184756,0.10133272531622958,0.36552269634628654,0.38131357018647904,0.18141735665762457,0.1627737458356869,0.152299365405484
0.6773770566943178,0.2970334861557261,0.5362291223138477,0.33860451399011504,0.11432935029556375,0.32078997416140015,0.5406462176151524,0.2877331548648356,0.290642275586963,0.6361842519707689,0.45052089912125454,0.4194309881780714,0.38552405011934004,0.34844866071803704,0.5454189719710975,0.6854614090780755,0.3586039659091683,0.22888472339909782,0.23460936066355487,0.17917071151451408,0.3170977412685456,0.1836730567215681,0.16295064618772298,0.15493335420897827,0.18948709064592772,0.08158258087527921,0.21433793993981207,0.36648372977439586,0.25908704843357266,0.2490038233210194,0.2138348573358518,0.21889292684785508
0.42164332252840453,0.22251062712838757,0.4408740635840396,0.4229564946033278,0.10223143196250466,0.17700567262453235,0.32269817706728565,0.18494292679286695,0.4004428982453254,0.29359991485530434,0.36317081326200784,0.31950312909777484,0.3069389660097679,0.2561655954001925,0.6871942805303564,1.0,0.25082144632024866,0.12512819944780645,0.08908853720367407,0.10888580124655842,0.11917071673095758,0.11802000518389599,0.09697901990439725,0.24212716173355742,0.11426476160915017,0.044981653541977556,0.05829163333095514,0.20420853621975515,0.2844178820937211,0.22351921952600162,0.12587677615179524,0.10861724636103881
0.21630467107063506,0.10955851245103668,0.2908061714039726,0.31858918352791515,0.0971913407401594,0.16968162869441888,0.40571376485918254,0.17846140040293357,0.25114940732712565,0.3002651797027702,0.3667762921450093,0.33104272736503015,0.3213259066594651,0.2801303199615211,0.5807896289027689,0.8235465581732666,0.23425313246821805,0.054457920416862496,0.08798269345250082,0.08904915145388612,0.05981376747314912,0.07747287910612294,0.08134032208605985,0.1091197461178027,0.07759552658333345,0.04866511387472977,0.04897862743754006,0.24531844908634898,0.15991164839051938,0.14801215121844535,0.05850159377370393,0.04828226437694695
0.5277915236032341,0.2697100853194939,0.4785033214546673,0.38766810917233263,0.13132296332476115,0.2811305194649434,0.3294580237849717,0.2442043140469319,0.36171080454726195,0.28643213521898153,0.6400517740631767,0.5918278050292628,0.5756343236246975,0.5336076734566015,0.6828800268131393,0.8264673068679704,0.3610557250167,0.20038154923031468,0.13750574342915556,0.19794061380060807,0.23313699153604078,0.23646556707937375,0.19583720030011692,0.2049998139442555,0.2479015036829652,0.07464287830530683,0.12322909825235959,0.21100281975507823,0.31025452085742455,0.2408747871895875,0.1797643489449845,0.17828013130078282
0.3923731793619454,0.23511551150601007,0.5766004540272158,0.2639863002226734,0.20249135360752712,0.21602127634902973,0.3113255209650467,0.10225467876294095,0.5408166195422159,0.36309448213471557,0.37734805405681354,0.35471817833729546,0.3476940079778228,0.31633108906844354,0.5351266741136768,0.7939482928147763,0.2193030601564766,0.15164378275641996,0.05484199255727369,0.1400159807756664,0.027244111812686683,0.16558867636279676,0.15214514501875304,0.22193912370324378,0.17673134986281064,0.09478209681027422,0.039881240420675035,0.2355468867204478,0.4095259594617819,0.08728020311631159,0.1342439507016674,0.12521709228067296
0.29582034143088143,0.14120368280947102,0.37027861712664134,0.32436937939153115,0.10271736624243932,0.21905976349699532,0.35456064532416276,0.21110065348849683,0.2695645490506851,0.2598763963658173,0.3109975284362435,0.2795915732857227,0.2745102757673863,0.24060800744659883,0.6425673853318727,0.8324829222337655,0.183754113149039,0.07380792793239024,0.08919982384139111,0.11286681603697693,0.06598528813099513,0.10520123261656039,0.09836983231935005,0.14274830463737315,0.1145047050904952,0.04734991399655357,0.0475496226203064,0.2750179909384633,0.14976379166306258,0.15099662934036756,0.07623566966665907,0.06794592001829551
0.2562513309164292,0.1701459966256365,0.34220923515712937,0.3042354597424612,0.13913980240818652,0.26913493715643205,0.3912340682918059,0.2191029140372904,0.27602553803392965,0.2624406957127057,0.49734449070599623,0.4715093193164342,0.45416309364370294,0.43019330077238965,0.5863489970441799,0.7662247266911243,0.2835593137063279,0.13427215987697003,0.12742155621695808,0.15849601696960963,0.14865267859969034,0.17333438484568248,0.16146618529973422,0.1531382495996771,0.17977387595877248,0.07583243900446383,0.08470203959584673,0.2875364385236614,0.2425438851211804,0.1614016826614965,0.12587691776212653,0.12445059798880415
0.4987443354979352,0.2252928899875767,0.4354233069461876,0.3490542419244239,0.18366646067122314,0.2838161929916552,0.3049369993023525,0.26614591179149005,0.26468964906458425,0.49168950375887943,0.46103187383039623,0.41368706805503574,0.41957579017901675,0.3710475600187644,0.5841892611165246,0.8057998913138473,0.28480425784261826,0.14963955842922247,0.07963681895462166,0.1257958850379807,0.18008650011578775,0.14121138967029584,0.11878075609780965,0.20397590476813338,0.1649770726534043,0.07855182382785761,0.0819194310642101,0.24562897260020633,0.1898599882846852,0.20565851749107425,0.13456668064675328,0.12758073057478678
0.48135072334682394,0.16626082145725063,0.3841362078612818,0.314764100716491,0.12066349060986836,0.22634870711309574,0.2962503519267487,0.17251057614423956,0.30002387218654,0.4881700189993485,0.46880274848105385,0.41697119076344047,0.446400364106431,0.39170550798915055,0.5463562272247685,0.8571027342606045,0.2709050866131941,0.11390006695566951,0.07349257037424364,0.10199723383134601,0.14234407890213954,0.13514692700101846,0.10880746098825422,0.15888180514902212,0.14789595518564758,0.054329079253950904,0.06576731256190789,0.20342218148701202,0.23103712413938995,0.1660938931690538,0.09791906315460008,0.08182389675389898
0.49230743019530165,0.5216285426022369,0.6442575186372872,0.47963907024320473,0.44846982119546935,0.476347073076129,0.3859824534476573,0.5513702595925656,0.2931496090719548,0.2401004592348196,0.48996980369829446,0.48908770081463976,0.34824884675632883,0.3479929509175874,0.6803845899905419,0.5126667446438337,0.4563436872627299,0.4532539600463837,0.36034429648538807,0.4058668385729302,0.3520595651033165,0.3721983996169178,0.40584466321688234,0.267336588555634,0.36615866093314003,0.29064982444305937,0.38032914454262157,0.5355804030877628,0.41097151049763403,0.4531604877593214,0.45637320499211487,0.4608909370503827
0.28100787448372977,0.5310882939190678,0.5677759878187031,0.7032773022740878,0.07510657620805257,0.4464391395799274,0.49957190287920783,0.43744458782809525,0.4609680010434174,0.31220075048145585,0.6545307869111303,0.6014453707051328,0.5522949987223948,0.5193994409448881,0.7466076207339332,0.7087404957113652,0.4588542947181994,0.42504824974638045,0.41476207263661163,0.37316227551102116,0.4039844106862096,0.3803849006137444,0.32371367866158696,0.3846050931760068,0.4315002304621107,0.0984600511605405,0.3182150942335938,0.37529719753242907,0.47575699110577185,0.5665552087269304,0.4080421653527869,0.4256202504380747
0.3315267532980393,0.3283001689089604,0.5461306995142532,0.37092566313356384,0.3445261843920416,0.4216324992944988,0.3945593122537982,0.47076235335104266,0.19331087428978105,0.4236539213303283,0.33875034878799176,0.3080430490477414,0.28106197762524593,0.24140407109270073,0.5130340368963628,0.6690123885129119,0.3458118185023053,0.16898985218407891,0.09003758056679861,0.15827410959645052,0.17104984228616532,0.12306935684398702,0.1352768584097332,0.2453013513465076,0.1581309578646012,0.1372916732869551,0.11057313844654998,0.37668906872950186,0.13464427328977102,0.1802382333054907,0.1569058317932929,0.16855553627310416
0.799369813962535,0.4869570426818313,0.402870105309877,0.7183416096216615,0.10160283936419394,0.3237193389860686,0.601017562463888,0.3507275352643924,0.48179769285795593,0.09579890893976156,0.6502158726504891,0.6041853325597764,0.5281855813388074,0.47659402804373174,0.8717383892666781,0.5565221110171442,0.47006120456406264,0.39770544630065024,0.40868701555159725,0.40125838947478487,0.474026566890415,0.40396263739850446,0.38408700131486,0.11923004470757637,0.3833315131926688,0.14009204534454497,0.3568736090723151,0.36626748936456077,0.47973231687497636,0.5976256004315055,0.3834701699354321,0.37721012976725743
0.46539837797633465,0.21114004319471097,0.4032855855259911,0.44526590037114144,0.06619829375531236,0.13198276004675902,0.3528592877522055,0.18508039850757407,0.35959566601595255,0.30170158222431886,0.43196607845648616,0.3728932311846247,0.36178783541044934,0.2985261304877968,0.7082580054003561,0.8905409205993114,0.29207182993486025,0.10291329596613893,0.0984236272400433,0.09828455931066041,0.13045941878070372,0.10651530072871437,0.07939326070968375,0.17436478239901917,0.10754255416345876,0.035001081794463665,0.07151860028861622,0.1441769340065136,0.20697603566304817,0.25182756078885066,0.1019355603535983,0.08653031873534331
0.3837759096085106,0.25283931173884566,0.5079531634230949,0.3413659022141009,0.18852555836488283,0.29429919215636785,0.33574670503882553,0.27050066738579437,0.32148883435401093,0.39594667525784316,0.33681377398748724,0.29394927886789646,0.3057146027879345,0.24831463224631406,0.5385340410432276,0.8399055381092595,0.2963634753049999,0.1274209913823844,0.08241481935197834,0.10252287089495865,0.1265266859662531,0.11124948404898943,0.09878088751887751,0.19689465083933994,0.11499473584952444,0.07817932366189156,0.064315518717255,0.27566448471399907,0.2194099207114822,0.1582896296705721,0.11884127144094211,0.09947352191719552
0.484589550541511,0.4553543436697945,0.638303013604633,0.4139849920079539,0.38216758901184944,0.48615668248447913,0.5451377023958139,0.4852465511919134,0.31319610173373436,0.6152116521666593,0.3458307996780491,0.33827946982499735,0.266525325959761,0.24506587871468638,0.4915950065406626,0.4715828532590184,0.4112451661624673,0.27063485442306623,0.21060944361424103,0.20494124513853054,0.2297097376805018,0.17279338197548622,0.18667368155326808,0.2094036451930632,0.1970563137694188,0.17353661210919713,0.19856874891266377,0.43620279629679515,0.27388128882190416,0.23797463333236452,0.25108752519863126,0.2730013941856082
0.5436129849284885,0.27771425214428597,0.4794978815839408,0.33462935221313167,0.20478363646109682,0.3275802212051371,0.3288127980441594,0.24698257459396447,0.3586484863016957,0.3687126875664294,0.5249813406399811,0.49629515779307254,0.4758851481322079,0.4437108764778161,0.6346091514961887,0.71926867273881,0.3435547871109663,0.24319203327584318,0.15892691230511588,0.2194459489881952,0.23006292460493044,0.2501611954367209,0.22876930703431136,0.18551733081121738,0.25532849384154754,0.11779048593494151,0.15609912252547206,0.30670202810524116,0.33771638947019555,0.22967888677699855,0.2237707506760292,0.21381898442526742
0.3714665024032412,0.30073533456822477,0.5412243901664389,0.36681278883972523,0.264616528714264,0.3491427807787637,0.3608678080293376,0.3687940220195121,0.2719165144162667,0.39827037755631844,0.33231741724420677,0.29909202296530857,0.2790956168017246,0.23420716365409033,0.5618469271488564,0.751081549879431,0.3094148651709362,0.15760497603871465,0.0900852821556041,0.13217098112401066,0.1492719887341406,0.1162527492743627,0.11571833827551925,0.22882906834520977,0.13358821678793778,0.10863478167940435,0.0850066050749928,0.32317141572735975,0.17620800559079164,0.1857931389875347,0.1499060466026788,0.1457257024955583
0.31815170070536736,0.17933030784310705,0.47429781952033817,0.3110321895303289,0.10744872097963132,0.19771416044190823,0.3702887650218521,0.1796476499442457,0.3627376141915783,0.27268065129939145,0.29485570182667054,0.2712495631963659,0.24989599279583918,0.21274171951853904,0.5924898389617942,0.8091717631097469,0.23318972814964917,0.09845058353147419,0.06400964143509955,0.10295373403141547,0.03127106331169113,0.09712624811664626,0.09731918623749056,0.1701984375854144,0.09691694188799545,0.054149208769341595,0.04213183738243281,0.2555617481140905,0.22582962272234536,0.11794244624884274,0.10107965402438188,0.08467378466823047
0.31712956738836084,0.177431874476392,0.48296065333472515,0.3224757256939196,0.12559683149699585,0.1926705574909244,0.28097276845634006,0.15277496232357532,0.39788495886506225,0.2966660041105328,0.3427754485485632,0.3103602780270066,0.2767999543102258,0.23532646597912454,0.6970951334672472,0.8214517650986027,0.42541978026320304,0.10111635080159005,0.03112050311653617,0.11720939486475429,0.030611548728484234,0.11772924634082736,0.10827843585718641,0.1615011704715802,0.11081302788162575,0.0499981908914689,0.13577255971916358,0.19384258532385656,0.25477753626451116,0.10333780892352834,0.10673880948801359,0.09140163739686516
0.5151528356878624,0.32945577038179835,0.4964234660499147,0.47800675248873525,0.1597739702076897,0.22899939792258,0.26149961011245965,0.21269776114830713,0.4645093247202251,0.37511893477082126,0.2969810542655085,0.2732897494866016,0.24643175978344523,0.21184067926462147,0.7075459643363129,0.7402464637026143,0.24817081892024268,0.1302318744684471,0.1646718000196831,0.07456311748220626,0.21731401818654478,0.09474737718781562,0.08492644889644482,0.22116230763771033,0.0813650388092379,0.07139026057770026,0.07387801230137275,0.22476328727171374,0.3030045188091658,0.2998881092524464,0.12845941817102638,0.12289902681685341
0.49387107549427556,0.2105963498454274,0.49925455655677287,0.2411103372166939,0.17925773446484922,0.30807320544384953,0.26801974803220385,0.15779750580931248,0.4123957755969461,0.3824046041418867,0.51353060041792,0.49068353076544063,0.5022863336278383,0.4736003931244893,0.5422678804675191,0.7530204652827472,0.26356743771261004,0.18002716071646194,0.06740049088173375,0.16597742839648622,0.15221242675678193,0.21752760713761166,0.1872853094400394,0.21262638003103948,0.23689192194612943,0.08959691698541061,0.05205578161838383,0.25072438091389726,0.3430826339587181,0.09233749337089311,0.14959296639017025,0.1422819874263188
0.24062683554241532,0.26593173376767126,0.41928721783110773,0.34165565267644016,0.16888111030860936,0.3650841919639445,0.40147307009221644,0.29790403952761224,0.29747487564036645,0.16312352165364807,0.5830153167063675,0.5650164890988608,0.519588548182157,0.5107440246209224,0.6472008968123457,0.748351910955332,0.3381176333809217,0.21985350995059513,0.18929761898510092,0.2240257036961822,0.24205896144612643,0.24925058663718538,0.22435079041722922,0.21032261685144882,0.2518113608365494,0.09864355454483197,0.13227627993465055,0.3487299320727363,0.2993637057111181,0.22717618748567567,0.2119430107428632,0.2151843288526511
0.5710974531046363,0.5448166702293438,0.583330905813021,0.5088108261356855,0.4184229958645837,0.6343931366088331,0.6131150065174455,0.6661164295626776,0.15311644124136511,0.5997438755506719,0.48620263906587374,0.44231596502601706,0.39592415288924654,0.3509975836423105,0.4840111410805656,0.49799789242611703,0.5489263241179863,0.39611091090889144,0.3044459946764292,0.32061648014147626,0.4478082786616816,0.29344478057040946,0.2856020283545151,0.25515858918941836,0.33278766493723283,0.21103199626054642,0.34101995624012843,0.5703527332998038,0.25351119276110806,0.40320332977716195,0.3721647698243759,0.389531992688074
