TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_ManagerExp,MI_Entities_Language,Effort
0.7172947794461024,0.72768127800009,0.5455685032521147,0.30118283472754975,0.35085040259001204,0.4207047111732608,0.782388569107011,0.8291801187722745,0.3019945268302325,0.48383266429616095,0.39653683333092216,0.22059123885794762,0.4297199124530613,0.4384475708113069,0.6001344467349632
0.3185532808701975,0.621563410057006,0.47794189343101995,0.27889881086312396,0.15741718171620073,0.28170355430386607,0.9277366104560458,0.6417042897196434,0.12296101820952883,0.29037138874274676,0.37222844403671707,0.20566500987952469,0.27262643478913107,0.198458120643317,0.3692199382738007
0.42798568235504386,0.28319083812686735,0.43291832338330255,0.19532573787068147,0.11005467265164667,0.22059223046217247,0.617801211396241,0.9358146207531384,0.07151680070367915,0.3075795009058514,0.153222272880841,0.15692833412003204,0.11096653894605085,0.2174602925710275,0.27582420026288257
0.6199726090491029,0.28109760469698514,0.5505449535534959,0.09024757089429669,0.016649853743879346,0.03134672473991726,0.34322707813047953,0.8430550657544023,0.04905087590623969,0.1606453530398235,0.07174946718030677,0.07630310248070203,0.07211735920903421,0.11957946808267857,0.10122401190183457
0.6486839298246692,0.7193929216127977,0.49909508811269226,0.1884691501165203,0.2852584806622017,0.29986490677903643,0.7183112022626337,0.8660161100886661,0.1707480875675592,0.40728260673700595,0.28025252104046516,0.12804964631492824,0.3140565802523268,0.38732630055768513,0.46249124007344805
0.10121761779847487,0.5494386137184737,0.7059177714218327,0.16169843125204286,0.14698013341576333,0.1875571058138838,0.4976074023862429,0.7074088536327265,0.08769301678777257,0.26107523859404613,0.13622578031056687,0.13954842252173572,0.19886166545434592,0.1849469468071435,0.2134710847287392
0.18302436816769768,0.7291718175466403,0.5915271613348847,0.22439336676018098,0.19241988383685782,0.25459999693592356,0.838223240075606,0.8142041994439013,0.11234214946623663,0.35273900539394915,0.30314680087631135,0.1879632399537709,0.29311060823881724,0.2666643784437489,0.38785602798165486
0.6857431874979313,0.3492365787829489,0.5617759027666227,0.13597106664114586,0.44835003031987325,0.3121188448779703,0.6834706626894325,0.863739631295509,0.29522481362597713,0.4364311049260416,0.26588039549748654,0.126078862906562,0.19041690508492445,0.5496271336197289,0.26169444376283746
0.4080984014308294,0.6324976933880053,0.5822279802170448,0.1253774319100771,0.021004535094645026,0.06419234110674557,0.17262096794071308,0.6511545991971274,0.04661380153212315,0.17444311726716555,0.03305051144166156,0.12141440051642866,0.11030366836448227,0.10240659287162951,0.0721730864369644
0.7084943924909317,0.7175227604581923,0.6113618972272226,0.2180080274701796,0.20681462638026818,0.2702857563210898,0.6595287033035291,0.9153611366297343,0.10772551585506547,0.3849893886539291,0.25017536971336063,0.16527563665733808,0.27911961964166987,0.3141645359300075,0.3656666850748436
