rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_turn,MI_loc_pcap,MI_loc_rely,MI_loc_virt,MI_loc_acap,MI_loc_vexp,MI_aexp_data,actual
0.23484096210989006,0.11329748363391935,0.17963507823713537,0.27183907099099647,0.22325328002737355,0.19318406121254408,0.10094239521281104,0.14209025054511965,0.4295544738893793,0.17812030705153933,0.3549654809599081,0.2316567401908399,0.03922875203880044,0.11678106490634299,0.16449891452661092,0.13090759235869065,0.14271030662976536,0.1732837432889485,0.19381463362457163,0.07794973061963803,0.6215730568879619,0.0663519315849439,0.3971759048902962,0.3294663820660465,0.20468834243893694,0.13525796771873577,0.3438079009882572,0.17045763952524937,0.11711306628219516
0.1569545002717809,0.306360344308323,0.052027547569030774,0.2554711340946195,0.19132579257292073,0.06548564945969532,0.3235907407964511,0.21054539958181828,0.2400776136153367,0.16928285813168367,0.2480074327024892,0.2416292580631547,0.2545422277149805,0.15832536808594982,0.23473888237710033,0.30652331316060716,0.24739615997417674,0.3646660018079533,0.17666258910124116,0.18720566257538745,0.730160296598976,0.2475831127980348,0.6138287947702358,0.4635805476497019,0.38420380396957987,0.24186335174329818,0.5045621124439483,0.23458015205928595,0.25254618914069005
0.11933108155286318,0.13802587809007938,0.0594350827008549,0.13705534805507247,0.14638998218104943,0.054873674156183466,0.13788514333479235,0.14190807280951456,0.3626753815209529,0.16951049881838634,0.3194965775369504,0.15663200352334106,0.07551631811315451,0.11036294071848918,0.08625596100482112,0.1287012516795646,0.11030778816585884,0.20356332016908388,0.13407315608692294,0.07323549886132136,0.6738499222342843,0.06030529678091322,0.4368578995115052,0.29726873879869475,0.21719460874166577,0.050665403862036676,0.3506210759951585,0.11342645794186462,0.05741994579833834
0.130275751758635,0.17485036785862867,0.12654401589502173,0.18130926738010994,0.2666898364454252,0.14316479038874566,0.11772680249305975,0.33749387702547995,0.5918917966979956,0.3566242063277434,0.3409441060957118,0.14902517992942266,0.07538225570259424,0.09774658294499905,0.13828814292498504,0.16235708169724541,0.11803176407944252,0.15560182492537067,0.27510447453149084,0.06627363837361173,0.727145109182503,0.062155426055037,0.37987321674521973,0.22725116778760668,0.1301707905063953,0.22733279740747742,0.21301393707214628,0.3422971200812215,0.07727723560428221
0.09655291740351343,0.10446037130713483,0.08566676512228694,0.1717215928674109,0.18122306354647222,0.10565610544157888,0.10978709853206531,0.0997504205608784,0.3632314236787495,0.10826156198883949,0.3616889129008126,0.15064587489680792,0.04265921938197595,0.12188040745030143,0.059480690273653394,0.11766289055398277,0.08421006788638218,0.16966731036891736,0.08628734423537854,0.06347621160091799,0.7144317752968712,0.036445808655234106,0.4223637067303009,0.2681121513252158,0.21058058722952988,0.07945838636640681,0.34115172072499567,0.08148185416453771,0.04062481295943593
0.09100779010767526,0.3206982687345575,0.17908972815276142,0.17027846111316391,0.3065124516725085,0.072595248674023,0.24339656258396916,0.4615495534077326,0.5544744632101564,0.448347057856308,0.19618298686489402,0.12142704232265057,0.15549981829698195,0.04148162753406054,0.14171652028537146,0.22863973592348155,0.15169725767045475,0.2588231543018293,0.33713485720828473,0.13037659027745443,0.7627803258302424,0.130355516371998,0.44347437094849784,0.33540553403524737,0.16341366291778464,0.23536313373067824,0.2788891830142254,0.5695482267836516,0.1412653450362191
0.5335265936555484,0.03329872203720542,0.5863957323258167,0.5869915590773925,0.6449960168313907,0.574732390297966,0.18900895239272872,0.14074955004884382,0.5576557818095623,0.07136766398838582,0.6687948309241338,0.5382890162467486,0.07803164108787788,0.51643286865956,0.38269153401029776,0.04173037796140215,0.18439185552471515,0.11809374402223559,0.43014775104369873,0.12065672243308236,0.4584867063579473,0.05952249453742117,0.215352694029242,0.22862867600145545,0.24514734443324895,0.05609919601568407,0.2139047898704752,0.0752970970179615,0.16357365842849136
0.19018344417779612,0.28132474521606826,0.07294534354554744,0.35011916708635465,0.24178856994277215,0.1735767026734188,0.3011880021287143,0.12021557068921601,0.24200773751312082,0.08238028351139823,0.30196486781676046,0.28183851877213595,0.20698168699938843,0.15090825496134697,0.26069713683761286,0.2295963527706431,0.21715254761645758,0.2664848267228484,0.12999202174506197,0.17528294415012735,0.6062100174934519,0.21591381967704754,0.5857756255097066,0.45933299940851136,0.3950552667043419,0.21794434694449777,0.40364680513626944,0.22413273146614898,0.2585080305362917
0.1706653977816819,0.07935907476438678,0.14464504061723543,0.18566943239839587,0.1700094298628646,0.13186734137312683,0.04383097208101589,0.12374380354978576,0.49335304679713926,0.16055527332002809,0.4089846193782287,0.20993934168985162,0.01819622751740055,0.13889549247547045,0.12909658926176248,0.09718938278781183,0.10392577172338752,0.11583798914893537,0.19300424889434242,0.08825519559355956,0.6501900143401089,0.011971780572248049,0.30481251005764,0.1929656539801753,0.16370170087789102,0.08141681314846069,0.28363994253875724,0.09035999735173367,0.042456462604952894
0.13875353180571157,0.08403807334647455,0.12420786332717748,0.2516843222610509,0.257254597851007,0.2246355082775429,0.07039420119064305,0.12526925692980762,0.536084903838735,0.1419978640665783,0.4341868083208493,0.22421032569404203,0.007584743511998976,0.14424901378382515,0.17269430220146587,0.088080328031817,0.12772439411936418,0.1635783178358576,0.20248707419086337,0.07158747260683036,0.6803511622314187,0.02782195070592925,0.3116092021666092,0.21835237450920023,0.18725321223602268,0.15006998932720844,0.2997155679172358,0.20159947281278245,0.08034334013570615
