PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,Effort
-0.06822154332047609,0.7839680697718535,0.1662846297611896,-0.8505392817813308,-1.0182052335291527,-0.5931467847279405,0.4056931417286321,-0.5270839445393014,-1.1285365265035845,-0.8833936077178464,0.0006919130308099672,-0.9353077172715571,-0.6063428840509336,0.704892214802571,1.0861263137867256,5152
-0.23731761070418414,2.59066405413695,1.2252894521181867,3.8410879623881184,0.6282503335183894,-0.31374294935612784,-1.9895694029777413,-1.224622201154284,-0.6780685162994634,-0.4087363593777359,0.052668180441429825,0.44325868926666107,-0.13603589661753257,0.0010125715568568253,0.2126350998974609,5635
3.1985725711599677,1.3961573696768295,0.785854482921163,-1.352548670558882,1.0945975713580332,-0.17811763715109924,1.0366341934948016,0.6507156617676153,-0.5820755876412759,-0.6058414634394024,0.4835375418475892,-1.111430095806579,-1.3295258313304927,-0.28465733506362645,0.1153703986573421,805
1.0347619653518403,2.5695270249243554,1.4148167577548663,3.766038780883217,0.7186427415813578,-0.3340966852319299,-1.973601261078874,-1.1126125780517577,-0.4859782182343206,-0.43476881783293364,-0.006692099965896944,0.40827137684991394,-0.19420954360380854,0.12043343884171355,0.3630553903651935,3829
2.4178086983655116,2.595614555942223,1.2386401919405416,3.7815324579532765,0.7959962995599821,-0.3432576684053519,-1.8265209393831638,-1.019977794648797,-0.45646007195836896,-0.488803101265034,0.14261522295366869,0.19892361972178008,-0.3730957082569899,0.24356214479687663,0.22905054167343422,2149
1.8995167584732606,2.9046010086446596,1.1149131708393343,3.7515543436739756,0.7051907237842834,-0.14717651694317543,-1.7316280804337303,-1.0695741443032258,-0.6244182733029818,-0.5917973125991505,-0.07703342129699704,0.8189495301561732,-0.49356401475145123,-0.2500934726231634,0.02407214675057784,2821
2.112019985259328,-0.6318052027670497,-1.0181540536920275,-0.019778838451316713,-0.9035073098190985,0.3974462007611379,-0.3675612158028926,0.02921238737791326,1.8441356620055647,0.6441881862980341,-0.6759724332132877,-1.1046195017362,0.1338448547527752,-1.0345293652039262,-0.7382713800227962,2569
1.379077335775633,1.059876114124112,-1.1345872172481273,-0.3162061935631991,-1.0120716060374155,0.16025156773103566,-0.10607922546141507,0.8357773300862041,-2.366185268347571,1.6880432347709287,0.19796070390027995,-1.3108045848183887,0.4110068597165127,0.1433174601215482,0.3170714240326856,3913
-1.906719086804229,1.261410221830635,-1.7095235218966134,-0.4872515212900472,0.37180359099068794,-0.47916922635857123,0.38509851462409717,-0.9002172924687419,-0.02671626191952117,0.9289238385829588,-1.7923374349092445,0.006060501334634853,1.4116743958213254,0.6275216154485439,-0.04777915835666872,7854
2.199836487818099,1.2612972473790705,-0.48384708816210276,-0.6249268674599915,1.735772739824064,0.3335493847724778,1.8576525551748346,-0.41879061761741626,-1.040630280433637,-0.21050745599173368,-1.6545712137059783,-1.7774190417727365,0.18170941975023147,1.0450941657530914,0.20065739490626489,2422
0.7163029244804848,2.189075562366719,-0.3152715914702448,-1.6306003039574641,0.35579606461927815,-0.6178035723502351,-0.48325449565348794,1.0289728669199385,0.4440188268418276,0.44590083611842846,-0.19083861322525325,-0.6587043643057933,0.7187090342412648,-0.6298620704876797,-0.18642765532480704,4067
