PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,Effort
-1.225160132985674,2.385742723587373,-1.4053376984373274,0.9487325515000774,-1.0038876008349142,-1.0501396611361127,-1.4864299849587785,1.63675686857268,-3.1442346965399928,-0.30504524530838073,-1.4236920355962568,-1.6316924018688614,1.17681216400752,-0.8292300227263814,7490
0.8540579886546936,0.6033902541032101,-0.1095642615147184,-0.15897253621524235,1.425982879641467,-2.0128868999769765,0.34245187835731716,-0.12331790617893895,-0.2966150479663283,-1.8013964850890052,0.3174541056194227,-0.12417141229736213,-0.4423634790113185,0.5485324640114693,4150
0.760153411597934,-0.6385285126080495,-1.3323823968478599,0.5474121803081515,-0.6170949135482304,0.40373902247290955,0.921748362880284,0.7067679768442447,-0.36667155585578803,-1.2145976339674254,-0.09761656058569862,-0.19820430260909827,-0.38198561851135643,0.2030914081490149,668
1.3287949718846375,-0.21075273544227208,-0.0940825922863301,0.052219930673138126,-0.16899407152464024,0.8394168393590445,0.7359314390264813,0.3478081279894527,-0.318594360897392,-1.243857822349499,-0.6390088631937453,-0.5243229879721796,-0.12172027335664842,0.12892524194579727,3238
0.6453810575978917,0.0595357206973282,-0.3247238489775876,0.18759145536339225,-0.5851955493239949,0.4684801322220507,0.9461653900637187,1.124661054623532,-0.5325443289731171,-1.186486422104916,0.765506557278223,-0.7897703324491152,0.7476167339018003,0.018381235479505556,2994
1.6585070552686034,-0.42301593462357173,0.1256120690495827,-0.13872428132808015,-0.17761471275279123,0.784791760483197,0.5825073020457671,0.4203889917028581,-0.32711354884144783,-1.289709987516087,-0.5259490752062284,-0.5286276597959716,-0.059126070562005535,0.0019735875905465385,1333
1.911211457243888,-0.11112832720721204,0.7256752560740878,-0.4638176908714093,-0.059238757116960215,0.7967947124184886,0.446378395924995,0.48208296481149704,-0.2925348995859991,-1.3419391397765543,-0.4137549341682284,-0.47980401772953096,-0.12416283018988408,0.10028622872990872,1607
1.0216403382451595,-0.3275731966942643,-0.868830449687613,0.10614137050416265,1.0801909624709647,-1.9730882410566863,0.17469484402121468,-0.4930788003586881,-0.20028960758276265,-1.6826302775521869,-0.18807301004138133,-0.7362165905255639,-0.1681970070089384,0.12397034189240684,1158
1.2293180515033102,-0.4632062039285892,-0.4546087624843734,0.1602569067876153,-0.4138080992880532,0.5874942312188962,0.7195633689515553,0.6360043013432283,-0.35888475378151374,-1.2099336491355177,-0.19668440954934904,-0.4959641481877781,-0.06892103710572058,-0.0916201037137897,1243
4.863880931692466,2.143989173275789,6.6038323139216155,-3.4407597282406317,1.508386139903359,1.554639336887134,-0.8635151856027461,0.34706446149891185,0.031790971780581434,-1.8116572614012416,-0.6899772995398508,-0.677442034930472,-0.27624432908262836,0.1333714417789556,3372
1.316648301265693,1.014519666273101,0.7869374918784838,-0.2546176173258593,-0.27260800801195506,0.7585317675763257,0.3503398052861126,0.4958522369568953,-0.17580821715069922,-1.2796474593529112,-0.18817370953471357,-0.5013189364341999,-0.43027858349772513,0.3900528327460556,10200
2.324032699415582,0.1790768952953989,1.4797382382766033,-0.8517987931484506,0.09357931259658811,0.8520533038273006,0.20802709548243467,0.47448502581508534,-0.23103285396731643,-1.4063090623878651,-0.3715725105595412,-0.42739633795037923,-0.19918103562370168,0.1771626812969022,1704
0.9461690110907569,0.09730536438863112,-0.4708662881329511,-0.020048629276809095,1.1676134335549053,-1.9649057514086263,0.2506135943926193,-0.3264539196871343,-0.21161150685963798,-1.5868671125595477,-0.03149387579946197,-0.8811961943303865,-0.07398531965323622,-0.22028382491810578,2640
