PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,Effort
0.8582177298215123,0.4486165631510637,0.40307031128739323,0.2799933512840876,0.6844532390109668,0.8016148855508198,0.2194643499497068,0.23492413897302078,0.36635704141219133,0.40517410526563186,0.1367183206945818
0.9035969684872905,0.331030302916358,0.5520718667665457,0.33706941285167696,0.6385311337905861,0.4945032326969234,0.19311665639218312,0.5733529491165756,0.2916817722616587,0.4231380214542223,0.075539436568121
0.9778633437895937,0.3630402002650947,0.5610553447510729,0.3136184503820318,0.604211595866408,0.5133314876691182,0.15854033435884785,0.5522495005734861,0.48345911128909247,0.47542483630650434,0.0117595340147268
0.9188746050837162,0.3231337248454798,0.5497315281598123,0.32522426774039453,0.5888279056169956,0.49896590646380357,0.18580081318597771,0.4363104593634131,0.32997123523900596,0.49290057388650654,0.0588343041359856
0.9559912349814558,0.35761494151366613,0.552330683731604,0.33773029445277036,0.681419532704549,0.4008506607874312,0.21484616804664813,0.39653130230009703,0.31465333135402546,0.4035468799515718,0.0543649485291424
0.9231330207326434,0.30589348507007214,0.5566931767715046,0.3234436702305911,0.5950613159451799,0.48926819761364215,0.18094119998254046,0.4509341894931835,0.37460640253210203,0.4658854771487629,0.0239403597464922
0.8998223127722982,0.28793182311970034,0.5696399733672841,0.3261079679498638,0.607017663238142,0.4762856949565861,0.1882736522370965,0.4479748261997033,0.31686788562788487,0.45864067950503,0.0289592262886031
0.9442291669972606,0.3339491949122188,0.5340915389207692,0.3182454976062859,0.6033639837001676,0.5182765692796227,0.16714682534866826,0.5237057335596519,0.4510481374163756,0.4855922543179406,0.0207348792907645
0.9469725012264554,0.33351316775462014,0.5373002378862045,0.323782260231623,0.6174753827292496,0.48232185498410485,0.1895240138185676,0.4471081839281172,0.32451319542499846,0.477446178541051,0.0222918269406894
0.6632105516586079,0.08182271679346648,0.7683317783986628,0.3353711543400567,0.5879227447865722,0.44554600497844365,0.1693285915678719,0.47445622168208335,0.440659679379785,0.38268607506177993,0.0612887863135143
0.8501816810305554,0.3095016839703166,0.5803286854147106,0.31698671412222557,0.6119893287900033,0.4677298143726206,0.19482608502101828,0.4755911833989555,0.3301850027658613,0.542863360438976,0.1863574751804227
0.8689812199872633,0.2609489842929325,0.5885860618946556,0.32543238612931735,0.6084965834412172,0.4722762132190213,0.1890733946395528,0.45885527904517914,0.31517788984645906,0.45532662450874534,0.030735978312635
0.9262472515052116,0.3348996638188726,0.5174316731009881,0.33114625084546107,0.6352248102163708,0.4939637716102924,0.20500142147163194,0.42486663799242225,0.21233491366262056,0.5126785562977808,0.0478807194929845
0.9058672810749951,0.3152846514188509,0.5878754746647472,0.32027771739305555,0.6883042916216846,0.40307776962482517,0.18113718717417496,0.6623334467510082,0.4347439300642008,0.403848644510847,0.0608491775653002
0.9805606978040995,0.3776365458388808,0.5416611754897418,0.3266464789964028,0.5987385722897768,0.4766413177879187,0.1587119270593047,0.49896456568171627,0.5722488534551757,0.4198741115400445,0.0119060702641315
0.9919697100807119,0.3759582882240328,0.5438379628442414,0.31680598751343725,0.6075183179171587,0.4961772112394653,0.185249111329384,0.40347901790665686,0.3745582154802057,0.4831040938400798,0.0162105725903945
