PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,Effort
-0.775235678920067,0.9915465291682661,0.8798732271858821,0.2677507423182627,-1.0367792780718388,-0.5859849904956368,-0.6972890410578189,1.0267301561836568,0.08062967311847236,-1.369203596073603,-0.5963551535493269,-0.8644984103476728,0.7208823031321294,-1.247659832512536,-0.2031690467415854,0.1968880909634949
1.4743734568229148,0.8325975417453665,2.0062360844697524,2.8059710926771406,3.6806321952452015,-1.026061137902682,-0.8675963262849986,-1.4093548791533759,-0.5485930613474336,-0.8283342789965203,0.20057192811203825,-0.3841323093356031,-0.020211816525214848,0.11452490783730668,-0.3046629458986628,0.2175344105326152
-1.8209445921636183,2.061869672759161,1.210220367427327,0.28572174208068307,-1.277768816654508,-0.39877778627126925,1.3777064802856276,0.170569231332834,0.6976236683896859,0.6278406620008288,-0.33821744456783165,-0.6273379803644167,1.7040828428210246,0.4889239044137005,0.05814403048503249,0.0110712148414123
1.023676029305589,0.8467766017239285,1.9392983496891665,2.8293739807522007,3.665127803023405,-0.989897461099887,-0.7802155870023767,-1.426687477443525,-0.48176949507351746,-0.846012647045708,0.07168917483452537,-0.4479529104884084,-0.05026749137938364,0.07154025388096678,-0.3670167270154832,0.1403351286654697
-0.6650931339117103,1.1592446725837369,1.7780217711998694,2.9522575753395555,3.610592432791998,-1.0225644668929328,-0.5772851602377964,-1.4073106824990256,-0.4044488112256478,-0.6873271970971245,-0.10197467246879265,-0.6153235284322188,0.053493499603542244,0.22354297287454178,-0.2728220997656865,0.06852184320766
0.19825551323994908,0.8691580627191846,2.062521339001212,2.9544996406645794,3.6035154856991682,-1.117559883016288,-0.9367154274949298,-1.3166554074188432,-0.6573537382263799,-0.5378836919146042,0.5430528775636635,-0.3603790633017041,0.2863240932125243,0.5438423569499999,0.16153876791369273,0.0972471573907839
-0.23686158417763148,-1.9724696419250587,-1.4967881386041888,0.47063686911264885,-0.5849381239003644,0.40564234562459045,0.0698948756379872,-0.47140555483985364,-0.693787275706367,1.2722396520694623,-0.9495734388943071,1.4871235094117035,0.5797588227835534,1.1487477264214045,-0.6960851333585115,0.0864751645721125
-6.490210901225106,0.16564833578102117,0.7297212196843164,0.454806357767184,-0.956545652165957,0.22519062785348218,-0.23080325643097419,-0.032800657505910547,2.1132770976568356,-1.0418298992417687,0.7644289148068582,0.18444993064507562,0.4048462530084299,-2.231449770561946,-0.5832017933203735,0.1439257929383602
-3.63227892968253,-0.548407363189332,1.3850163525437387,-0.7573351634384148,-0.3244003866536091,-0.46290129673106184,0.7720115297195927,0.24550654812948985,-0.6165791144319388,-1.056513923637117,-0.02173195364391418,1.9944016163929232,-1.2809759528989004,0.5003464979221115,-0.1860411369833053,0.3123877917414722
-5.998030774325482,3.1279365433723463,1.6837530013164714,-0.894614413136666,-0.2675014031930539,0.39440059738884037,1.5713494909549908,0.6570614615182501,0.04456288532233839,-1.4258254272107669,-0.861793382953445,1.1064975784194717,0.598150122589541,-0.7507153035607845,0.6458669796283675,0.0801915020945541
0.2755507731618935,-0.02036703957901064,1.7173836700784082,0.37920827984369354,-1.7099144109344033,-1.0383139008834277,0.8968603292333103,-0.483274185490035,0.7803280715971802,1.4230153331837556,-0.4756401510761351,1.2344978109279345,-0.06778026878878692,0.8244241270641937,-1.0560041833251217,0.1505086774386594
-1.1190093043626057,-2.931992078790086,1.717941947940448,0.37072263371329156,-0.7304775393736149,0.6967003876546135,-0.05776984196759292,-0.15962592059976413,-0.7426228842233096,0.3840120538572933,-0.5934366111800058,1.3542663537802344,0.17844261995734406,0.09099290562465465,0.2749755363811322,0.3635547576301616
