PCA_1,PCA_2,PCA_3,effort_D
0.17534759529398358,0.7812172545090047,0.5450289532165385,0.22292423
0.23060930014703165,0.7852981842553884,0.4786412114299037,0.22306515
0.15108045167258827,0.7635689094108381,0.6999990071793425,0.2849867
0.0740427429777549,0.588757478202302,0.4963096344567023,0.26853704
0.28088592692553094,0.6398588324752076,0.15183438044132092,0.14664228
0.3073315684269929,0.669720778027682,0.6880983530287511,0.38624334
0.2427521502525137,0.832289895554871,0.3540485764288402,0.11167256
0.15543661044631882,0.7932244669663785,0.5168366651068779,0.20258735
0.4125881486119921,0.890195676320182,0.1648560754556317,0.037275642
0.46797583694488726,0.8091606806297055,0.7545445170266796,0.35802585
0.08724040152750215,0.7781826620992338,0.5610466709253707,0.22828439
0.13189256950369893,0.8282077467179898,0.3429174924321169,0.11787416
0.22524830272188848,0.8216342986885226,0.5745422413541363,0.25611633
0.20206217730295373,0.7941928601025833,0.6035623516154511,0.25576833
0.06654387391220268,0.7799090456749,0.4750805144076336,0.19324374
0.18143390704014906,0.830536345646072,0.3513799318807382,0.13350648
0.12573021430475573,0.7707252151308001,0.68941341319022,0.2729308
0.38005449030631905,0.679770939422045,0.8747789515567611,0.47326344
0.2403104805241321,0.7547331991416537,0.38717461230973715,0.20672768
0.13559619176608817,0.7483780552219382,0.45678374504780317,0.21804817
0.5708001023615334,0.8698115182929663,0.8671306340304656,0.35149428
0.12620013295779342,0.7777200398183128,0.5235200520854945,0.22278522
0.3173873512911354,0.7968231441937216,0.38353094077433236,0.1857561
0.13301825767970804,0.7602608058153643,0.4846494721895045,0.23204127
0.03038049186764924,0.7615220608803736,0.544939356299651,0.22327304
0.2757089068009942,0.597899544504247,0.7316989580334987,0.4349521
0.33064598406165824,0.8249581736709726,0.13636936482916134,0.05099982
0.12687422977066432,0.7815457644283544,0.5859593384267198,0.24911365
0.5857146598256894,0.6020722676322541,0.7167048167537249,0.5174892
0.15196577797019112,0.7820747898448015,0.5549742070281479,0.2543086
0.1399464565378059,0.780956791360501,0.5002310014550725,0.21919587
0.18377270961545433,0.697083405816159,0.48442085786657596,0.24731195
0.34205918678710867,0.853938025360917,0.663971182306187,0.28590238
0.3224043075568661,0.5826018619751758,0.7153744078569718,0.4527126
0.09138768727674834,0.72368665385291,0.5168146492342324,0.24527514
0.4676392961252276,0.879204850634693,0.6719165478238389,0.28808516
0.18636405244383894,0.6173915728406708,0.4895598502956096,0.314344
0.27993122109738133,0.815178482710553,0.4760389204254172,0.21011026
0.19883127278908394,0.7566996813735627,0.5056462139127067,0.23836967
0.2179880578927758,0.8090792265711698,0.4903791229139799,0.20451374
1.0,0.1682151362397324,0.5502683944730538,0.7996993
0.15456691715535148,0.7718527029384069,0.46645364816867313,0.20670584
0.2490407858613075,0.7065690975377236,0.31187280716593413,0.21497464
0.5115617904192116,0.8534001364781525,0.4834464497391703,0.2325905
0.36453435316633087,0.8820813729601947,0.4082776393778966,0.14628357
0.24490090069879053,0.8064061765415377,0.4453935172711601,0.16950656
0.16664673145212217,0.7867233771352198,0.5692830277913495,0.23126435
0.2645041509402614,0.8310047176708605,0.47634723093285636,0.14813766
0.07588058778342896,0.7066120496765846,0.5901453031918041,0.26942143
0.07768092564450826,0.8065775338919626,0.4038086731033287,0.13043553
0.6643137416900757,0.968417283395089,0.5322498267351193,0.21720697
0.13187706681698214,0.8161912537591023,0.441841213832855,0.13896774
0.4758651393655288,0.37026330157696896,0.42936300907644875,0.49222404
0.6346774636243637,0.9396069960580805,0.3351525852773859,0.14668752
0.09867487175290401,0.6402529771489568,0.5328762156179934,0.27500015
0.07385838803924194,0.7364232404604297,0.6279653666094023,0.27826238
0.26997970615291317,0.8586898463166153,0.7063976156396501,0.28604096
0.08459977602919125,0.7406530443290558,0.49285283200554725,0.21053664
0.14885204906534713,0.7026952213365414,0.612759692212843,0.30983865
0.2843864070788796,0.8298169811796895,0.6178604977576571,0.26486823
0.19480611160832625,0.7241954332032757,0.30565036553045466,0.17697553
0.07768862214909905,0.7903601637757576,0.48254528757345116,0.18889897
0.39804607171080475,0.44539824449718635,0.6710966734842068,0.5185976
0.7671264278986704,0.8351243386929829,0.9045346561621905,0.46162367
0.18282785529391896,0.8026742007900649,0.4318286398008921,0.16338804
0.20942994103176066,0.4954052615517899,0.6898969137511706,0.45216408
0.11827159903182545,0.7362553427405284,0.4573873784363979,0.19805302
0.26274941665957285,0.8043401229940413,0.24283241994655697,0.0897561
0.09588373987180016,0.7518689398958603,0.4803163272766709,0.22198533
0.2655072304927166,0.8311870043735805,0.7477149100310827,0.31333616
