PCA_1,PCA_2,PCA_3,PCA_4,actual
0.27530481776508176,0.950539019291168,0.586138406792823,0.5411263665494767,0.5787465
0.36070809157730827,0.6390847592770362,0.2718415857499692,0.12091749967019436,0.37101144
0.23070665469395463,0.688770270056113,0.6540619803181213,0.5292111225889773,0.6730588
0.353570007160241,0.39577980763625265,0.49828954742861775,0.6528115405388462,0.51799953
0.0977452446067559,0.6846208373226449,0.5406992926396603,0.4904116634683605,0.6455306
0.3670784004431681,0.8024515632569208,0.424329303751867,0.0,0.44755036
0.15420902041091752,0.4714411609192564,0.26858676480277577,0.42528234132190845,0.44210434
0.11654694787988093,0.7703525318665605,0.43114993579160066,0.3863865694715946,0.5381676
0.26219402212528625,0.7291494418044038,0.35225054886662877,0.08010548394014644,0.41898423
0.12280999671236392,0.8821994839408004,0.30679544708309564,0.37180428130341536,0.45618576
0.21335295844612573,0.5737188464232769,0.5189823460907151,0.18863383550580917,0.45769972
0.2524354041900076,0.7405980808552053,0.6933230756973191,0.4740495456451769,0.6810067
0.2883494073976908,0.9074865167693579,0.6226968632613465,0.3994060994573153,0.53345406
0.1392189835265285,0.489806436980922,0.624486824695047,0.388810355340302,0.71721876
0.1852896943642238,0.4109233426555976,0.35143882480452737,0.37052684364907973,0.61859965
0.2698977650987203,0.6554805355901068,0.18648361705482858,0.22322441825755446,0.36006188
0.11388485788238945,0.8524290435928101,0.579044646550378,0.5002801340599352,0.693774
0.15679907244543478,0.6454000732811398,0.33271352581694663,0.3992553464790277,0.42784816
0.3703471319294579,0.5171908303811623,0.363254052770052,0.5342244765310722,0.524235
0.3700004436788154,0.7367924612908485,0.9999999999999998,0.736470554549077,0.8548126
0.036144188750992345,0.7659866526304004,0.30778308466605353,0.5580775391403235,0.534249
0.17777335576545375,0.5081883137840122,0.4277605502987587,0.46582655679520857,0.48905432
0.07464043039341176,0.5909058668206273,0.4093149346686386,0.2821869433867117,0.605484
0.24580148512137334,0.855356905143077,0.4348690882988445,0.41292869356164996,0.49586028
0.026060524992026768,0.6680783861294661,0.31755040673027923,0.4296894589581094,0.56329536
0.055577114712984155,0.5391021991850063,0.33542329478623023,0.38581017517104016,0.56827104
0.25191890083759455,0.586819991612479,0.4786816511545932,0.3369539794107746,0.6098184
0.12546840095928458,0.726653789247834,0.2726732161241932,0.2257562296849618,0.50272363
0.06413429057260264,0.63415787029957,0.3216151133898757,0.41365085963836024,0.55328923
0.10340441235357081,0.7202236438930364,0.4613398355704721,0.28497594492116063,0.6024432
0.0801181066578639,0.6773193667066184,0.2905514200258535,0.5545080478984253,0.48781347
0.1318692171928583,0.6460665336756214,0.21690278375317054,0.44523892695830697,0.42052975
0.23299009144314284,0.7869121226562479,0.5195124464735299,0.22418365435873827,0.49090827
0.18568740682270352,0.7420302891699518,0.5031047455901363,0.16422702048965168,0.6216198
0.29051781666944315,0.6934474417978238,0.3927113002210643,0.1252671732630844,0.48011446
0.45578092728659114,0.5645100170603046,0.18353414811354818,0.5309503035867497,0.20966977
0.04569016376172305,0.713686843628993,0.3966523561592622,0.46111997163143953,0.5586061
0.21478351176281432,0.8024755440182818,0.30058890632082214,0.18409772808313415,0.43287182
0.14021300413793109,0.8561406264641882,0.3358263702915145,0.3114775416636534,0.45499897
0.17852444829053776,0.6560616640624449,0.5224908790010308,0.1693946568959212,0.5815876
0.4190409725103499,0.618749736784918,0.9110488731279895,0.7066387466256379,0.77882016
0.2709501643708603,0.4872886795771576,0.43115461371949776,0.4610311363375317,0.5432573
0.6943493136093165,0.6768422492463739,0.05650059722263501,0.4397274762819001,0.026699781
0.1639203998276198,0.552745769502496,0.3357930665644403,0.3343541970634404,0.6108806
0.38588550550002987,0.8035263084938354,0.18886271812101246,0.30069905662643415,0.2971419
0.23628652600416333,0.5253170683190597,0.24478963440548823,0.2826668117197281,0.30613768
0.3740910273807383,0.714279132148179,0.6896552736682912,0.26102269615441,0.6105658
0.16181148685841815,0.3629271338482934,0.37676176015870366,0.31420562738723673,0.6062284
0.12529244498244024,0.4994019976790382,0.29737291465458404,0.4522305326150854,0.5014364
0.1862266150351777,0.51114741456758,0.2835962308509629,0.3041080073650979,0.48275346
