PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,Effort
0.15135092911329132,0.6013369536775278,0.7025690128358042,0.5603067958557113,0.6379961589009369,0.47994183792121864,0.1141340016625222
0.24350940384380182,0.5269094689242835,0.5176491138226205,0.3229293155160343,0.46137871554820203,0.6807975737160343,0.1858072532376745
0.2565990843202667,0.5516035941157379,0.10909249952129324,0.30031118242233285,0.35343242521773344,0.6204292071800094,0.1689253112299986
0.26157449907852803,0.5078983818413623,0.10167569089069001,0.44504513237427357,0.7484712723409851,0.3304941903770893,0.120898314381551
0.21647275363159413,0.4571568664993406,0.1585923247309055,0.3351069521928925,0.4120421010110633,0.5177793139241406,0.1418646209905669
0.2838718740295928,0.49181447199888606,0.32617237892351475,0.3163735481473532,0.43711230271887425,0.7798583433071414,0.2272710334524847
0.34830024392831316,0.5529416254637807,0.6156942645692388,0.22213597045076683,0.6781966560363499,0.6912006750110042,0.2552186709458303
0.053679231740951294,0.4143541516373975,0.6630340639107,0.42541294165507465,0.5520765949445372,0.4434962956308138,0.1754201007982708
0.3526267397362673,0.5999940150118748,0.25452015746586887,0.4146294371653966,0.5643771598712628,0.6209724705376621,0.2646792524703446
0.39750324334623716,0.7004291941730877,0.6683508542903221,0.24331478850022875,0.5893720863510896,0.49131369442568745,0.2617027781026083
0.39016112410724935,0.6600884936761425,0.23190211645839365,0.3977578827491241,0.39229218048240166,0.6322036087906102,0.3404725791554447
0.2361273256104688,0.6804980923788051,0.3853625745658244,0.8411635933265531,0.5851163423499659,0.3848843427670693,0.1573519461888215
0.2406514325805636,0.5817200943925626,0.08929429167882752,0.4003719558745198,0.4161249999801002,0.48659788089012007,0.1072420273621651
0.3163279835522603,0.5596889061210889,0.22728056828805052,0.2603704326850589,0.5727670941706697,0.5332505844178402,0.232533271766154
0.2872627558698057,0.4587518810999799,0.3895652848248602,0.6736512879395609,0.7133030761365555,0.43890770994389855,0.1862915458827883
0.09411936213547498,0.31991582188696754,0.6421631213190035,0.2156549216804645,0.4197960399782187,0.5928371863357629,0.1856706178864634
0.2551431243610438,0.5220066976329124,0.33402435190721835,0.5040233122008219,0.3634833728615254,0.7027519761885577,0.2074799924613584
0.2714336557378438,0.564856761629,0.10367944789445588,0.4238060942322441,0.7107043257508915,0.37243584594103385,0.1176265965861081
0.30785668036324426,0.38958526393145265,0.4565619766818886,0.6948940389161262,0.7016698028065471,0.5413920786557348,0.1764556027666139
0.3476702012006646,0.33356722172799524,0.614970343260467,0.3988620786965605,0.6970239436989011,0.7346113070083227,0.1994719701102705
0.21463053324664533,0.44628695316189726,0.6656379980110041,0.22856763359749852,0.6550288239746915,0.6970267906132374,0.2086486000758047
0.6249892578904077,0.5429453363270592,0.3838098023631812,0.38259551570964023,0.47366750972840305,0.4002322595050556,0.5483478441661318
0.19470138999925135,0.8410478881327077,0.8429698918967021,0.7196029778871826,0.7065313769281174,0.42800024147338755,0.1262481404615515
0.45392286595400244,0.7374295189682201,0.6173829989585193,0.6924559656469136,0.5308695222965066,0.7925677829196576,0.3065727081972651
0.46714838730435104,0.628432554123517,0.2663478792870039,0.33753412700592506,0.47470090510351376,0.6814529104562509,0.4172231945194906
0.3648904699887296,0.7502942231824259,0.5714848659465005,0.2986914304639598,0.7583811499001588,0.4837220037705275,0.2374808376469142
0.12478813121661769,0.5343024708785206,0.8294373056737637,0.42432384948739554,0.4046921481257078,0.5832873713459947,0.1702973791325373
0.13979340510757873,0.6629586918630592,0.6891085781325379,0.5499514539704065,0.5715985096010968,0.4233923394140275,0.1419690310671038
0.24727325548092297,0.49511041322763255,0.18833478100269577,0.37988291502038124,0.5646943148751237,0.5238110893627315,0.1455640123955469
0.27317668036832154,0.6326369065819215,0.5517195241464081,0.24180592056401493,0.5520381472601826,0.4719355652432898,0.1948851649705254
0.5802945837179352,0.09330514981257626,0.6131395035525717,0.47137773959327667,0.2875118210489292,0.5649647022270368,0.1313988704150637
0.41567174910098326,0.708696243444294,0.3950118994388106,0.5611952191825762,0.27118657680218655,0.7464405050912857,0.3469490671249852
0.37601549903289055,0.631743037702063,0.340976206906384,0.17852178331491214,0.3990033490307593,0.6645354329158031,0.3070058512170365
0.40097987720060807,0.6274290490610841,0.49207384133240223,0.22067708373234737,0.8329416429589476,0.6021948281917615,0.2841182714617363
