PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,effort_D
0.5443626571786169,0.0,0.0,0.5433600408936862,0.16700819795691474,0.44992506578679814,0.7185343426250661,0.4719177463829635,0.7717794753820942,0.6114265744717051,0.3612211118841497,0.3926445517756612,0.6224922567165779,0.7051397847456763,0.5376279095768955,0.7304089756678422,0.0075898020947219
0.1407361282379797,0.48944346330388516,0.4826010930230266,0.5530009122027953,0.7029862364110134,0.6978209416818322,0.5063775780213752,0.4830985586070048,0.6964268107341369,0.48062868094873823,0.5385172102490798,0.7134622126843417,0.26365011978677455,0.4992288883188612,0.3338514867170054,0.36209123210691,0.1154790765476699
0.48800369387486947,0.7497182278294412,0.17850784016159565,0.3038838926779371,0.6510785390829468,0.7599912053167055,0.25845359274618496,0.5485540241639718,0.5341927808198009,0.36115819245615927,0.7174514322303214,0.32535260085073286,0.4265813157325442,0.38382006731764307,0.5549083134751889,0.2658761792302071,0.0041514157595347
0.6121673528715208,0.7751876743068359,0.13508465268625916,0.2424301610706484,0.5944212712660322,0.3946540699331072,0.5240812320607116,0.5485904577030233,0.7025962884015212,0.8417366535723021,0.13310042014209666,0.5350813474120135,0.5071086068687204,0.0,0.7612079647277535,0.3866628007062868,0.0276813867630048
0.5008888456590658,0.5879455299578586,0.733057932559281,0.49366772839945416,0.7109616891514858,0.38784022360252685,0.0,0.6647669564917409,0.7307024346644934,0.40515816394891274,0.47811666790578744,0.5950736403968907,0.7723394549468567,0.33025943655772183,0.4445248720919839,0.5001652960989256,0.3278192391183787
0.3543248321908592,0.6106890000525678,0.3040230962310389,0.42223094503219283,0.7258940712465823,0.7499440744210948,0.5351679229607651,0.4427752336831084,0.5920125257029019,0.7307976603723717,0.8903842330562506,0.3448039481667808,0.3053688786060494,0.49885245160920394,0.5686587730656467,0.24881480884924811,0.0576920029788784
0.35019527168156095,0.8982902347562928,0.20021273527328792,0.22774511592303034,0.4846989774760392,0.7342564464307875,0.20488920067756167,0.6343531321047088,0.5384122722186054,0.3488496914942366,0.6384451497050672,0.5011570071871914,0.043919410514580204,0.42919498955778573,0.4477487387664407,0.4388604207905454,0.035540555529147
0.3238866715839253,0.5043856412569987,0.6562114543933002,0.5041856220772993,0.9999999999999999,0.5844950569557844,0.5158265935673966,0.23087708316001015,0.7977528384069958,0.5379655156614962,0.5818354892529229,0.7466715458676068,0.38472577424307525,0.2320583011091562,0.7298244502276174,0.4891911549774276,0.1067484273739918
0.708858233281062,0.5307218158448852,0.7120979478444334,0.4072981945012515,0.6319838981317538,0.5202573812516812,0.2841626889359926,0.5870152837266842,0.7683783811693697,0.9051345399446933,0.5499796404329681,0.5167286345796247,0.5843538491134102,0.7505111924366166,0.5215802724760819,0.31076613393812536,0.1353488298394891
0.7160169093887832,0.2978461256476376,1.0,0.26585180043945905,0.0,0.5397799541308316,0.7386039911856872,0.705665217962019,0.846461198080928,0.35043408836515505,0.7359700684923194,0.5635091601303465,0.10120625940621458,0.5765981105835113,0.6317778478858026,0.33842798120620454,0.1793189776742564
0.7447447614917861,0.722771992783501,0.2554227274669796,0.4194012928182679,0.47535454465248755,0.41698509482661866,0.4563809741620593,0.5314529401062499,0.8768224617164025,0.9753743800330386,0.5132745365609698,0.8509302536763541,0.5034516862139713,0.02043450307505995,0.5116638216316599,0.4629140064191585,0.0588962304511099
1.0,0.11574314598897883,0.6240503496024397,0.016067169294796235,0.5718397813905491,0.3339214963509177,0.4025098632732649,0.23628224467977224,0.4704364610084562,0.37527318012934463,0.4407392482218782,0.9999999999999999,0.8963328489868377,0.629840987149703,0.6128232552042648,0.30155397271125406,0.0565194657032846
0.6431452744161857,0.8756716560022071,0.1402838572270254,0.3874441672655065,0.7400828255073977,0.14189865720676909,0.5673640955259831,0.5197680912920548,0.8352198036765439,0.03480149143080902,0.8473331518067444,0.3717161761808181,0.8109654009153755,0.30935034197515154,0.6191130180759973,1.0,0.0050228961670707
0.5433021476761128,0.8474762163075469,0.41708921328125076,0.5226938661448723,0.7377654474597259,0.3472479086043451,0.48983101847969585,0.5591992223261493,0.6691996688850859,0.0,0.6768541244255623,0.383074285967056,0.6571618150905718,0.2953030103262392,0.6243783156275243,0.19755327185119567,0.0
0.4986410624416037,0.7838266611092464,0.2523514501488769,0.5140422183936431,0.5139160621096273,0.356814629845162,0.6067932144050047,0.5707317263801543,0.9546987358516236,0.7769826272723155,0.8080814718531794,0.613904489413891,0.6920117515059895,0.4204631367999728,0.7166404438364629,0.27642662304024185,0.0314049848679311
0.5168179172634068,0.6216596479328294,0.3242534654844077,0.26840226464234157,0.8943966968408563,0.7190867006711841,0.5704452151612627,0.5511087003561705,0.6596850535192724,0.7887751142945661,0.3714769638167661,0.6079250060472297,0.5003410405751031,0.4214056331203222,0.4758711561069205,0.5673961325721477,0.0548874205764446
0.6120831143967819,0.6594436529152592,0.3283446889859763,0.3044605719347388,0.7326863485869415,0.5684605475291384,0.5371047512011936,0.44608999836466107,0.8285440636731317,0.9948935463679122,0.9788869255505083,0.453069594930906,0.6287092024798575,0.7073354695547629,0.545552012170348,0.41702807750385873,0.0148468571247484
0.1943275840770843,0.639379662884956,0.5454965385509855,0.26456819132354653,0.30561500223795746,0.21922944393830224,0.39011650073231385,0.26216870146847737,0.6931359930375346,0.7162777972444483,0.6891070312988704,0.4494081931235294,0.1733910249789471,0.5238883594229029,0.29431238401491633,0.8500790332696433,0.4013088051211357
0.0,0.6272973401072423,0.6358258943960386,0.16854283612198373,0.44152628077463596,0.447160206778376,0.4683698102168646,0.12948504106643088,0.6287326052865145,0.786876083038323,0.4126914751926773,0.5172510968032511,0.9673585644168448,0.6830335233022617,0.385962611321728,0.5331389464953972,0.5815626435962035
0.35788133343874906,0.6003606001443237,0.735485009007208,0.43557948983469014,0.5480018612025929,0.41498897817763863,0.24813365468023105,0.5041500827896115,0.733101670391404,0.7833779598512877,0.831013279146767,0.7766744876429634,0.3440228881076725,0.23023334886858682,0.7405497894221603,0.4271389241421106,0.2292627275752246
0.31966485971690833,0.5385179726580511,0.5478779214736189,0.35800290479106883,0.939394787152898,0.5597077988571649,0.48911846877406007,0.2627608811792247,0.6702322949614754,0.6049385493590653,0.6780481004891701,0.8179423638019702,0.4281266609839668,0.05061593315367785,0.8010936168669427,0.45608800990789655,0.1656763480217394
0.37578180568629704,0.7536935472212064,0.5045257396012698,0.051555935553268095,0.4126331598550711,0.489649377673864,0.6227951988089391,0.8314923043509026,0.4025740641749108,0.7152133429830534,0.37986517481599474,0.730632412931858,1.0000000000000002,0.3561843927806015,0.7975657480644036,0.44226941283976295,0.2838966265785679
0.4336223771915259,0.6562296424454576,0.34530239196672435,0.22572202638124744,0.8263545633881494,0.470420025098871,0.7021733512222783,0.6615325247393528,0.8204422670676296,0.8537480267130805,0.7532977222624593,0.5895563078844314,0.3995533807253524,0.8522379215131256,0.9543384148261773,0.6292199141841732,0.1392150338292849
0.8246221938359498,0.3584710115253481,0.46891187980453436,0.20302287667599067,0.615906387273783,0.3581000676709003,0.7404501361735392,0.44727196508994804,0.5791311883101304,0.6827005149083396,0.47522219092658113,0.39104934398565827,0.0,0.1554169594626985,0.292942092539191,0.3434842566563209,0.1045934940026302
0.3291801616520623,0.8528283044613169,0.40655802631051113,0.07320445299371559,0.7542019578177159,0.19058466059659956,0.2642819744686087,0.5121149451507683,0.8066817265075774,0.8143144780618782,0.5509247811126786,0.46686275774058017,0.413927846547052,0.4430820036942158,0.23217321957745185,0.23856158695884377,0.1562960498169891
0.4799561996958295,0.6800948187281051,0.384498034864243,0.13161493215791947,0.5882446800130453,0.4886422767964298,0.42425811869734276,0.29671792854235896,0.6073502725980009,0.42502983901510766,0.32503004719143386,0.8202220224979628,0.3265693340930834,0.6794761160910217,0.5298381904596439,0.5455071295818168,0.071572309106178
0.17477590887532918,0.5757384522754203,0.788249271323658,0.353526877366644,0.4456276213776953,0.47996463365827546,0.7084394997014439,0.37388480724833173,0.5434970486561208,0.8917709114476755,0.851990643494579,0.4214138071641914,0.8192152994653792,0.10307160145326455,0.5132309259626343,0.618893486086119,1.0
0.49032721112314276,0.7734959787935539,0.21266406244942934,0.2705128593545041,0.620328693285836,0.6768752919758534,0.426590483496659,0.0,0.7957274639810444,0.8187678349907377,0.6155499439477446,0.44983123189297586,0.19098018661816413,0.539771384363838,0.39074638474174617,0.5144252605789678,0.0169225650045158
0.6645170847865247,1.0000000000000002,0.04286923504637652,0.24628901371072703,0.15555576657449555,0.7068835765216412,0.3822350495907282,0.49986556816708316,0.7962945094921978,0.8363388123843958,0.5904441005101246,0.8734491685523853,0.5677511581711643,0.4969172209530035,0.25542328146561827,0.5742679394545223,0.01373770024243
0.3204531088381486,0.8226377092584619,0.15495036340735396,0.7463376842311695,0.20550623912242344,0.6302160274504718,0.7374169179767649,0.5564212656251143,0.754371415588091,0.6012245773119393,0.5958434872766699,0.7572464362782538,0.4413500448707477,0.3919771044732512,0.5829303398007103,0.3581983103310037,0.0184120042464863
0.5167364507755025,0.6588673813489886,0.46496758077946715,0.4223631541537493,0.8237054939715036,0.6819231575439584,0.2977509495946151,0.8246050201374309,0.7059663188716765,0.6292932474888804,0.25457549034752897,0.4418965741596448,0.6138097973332886,0.67426935052023,0.3883280278855977,0.22417215419322858,0.0192517944573846
0.6049677413232403,0.6562867219513371,0.5085891621936159,0.5541930435016,0.3368571373023356,0.4934287327713837,0.3657079601365739,0.6085720194409436,0.8102753889326432,0.7133288842996587,1.0,0.6985136593313338,0.7567910899885254,0.5611289135372433,0.6309787552566761,0.018779594909061337,0.0376162634089144
0.6288173810186026,0.6744091417464886,0.2806912909843386,0.33900895040084084,0.6506325765697092,0.7104907212799352,0.564343867261916,0.525053821756713,0.6989785521715998,0.8868890143751189,0.5947821450008983,0.7923605690980844,0.5784269524476758,0.4976049951827674,0.359534180824588,0.7285323406499217,0.0060211373611573
0.6001998279191461,0.7232976544635622,0.18943115280794875,0.2522059597774059,0.7309997673946715,0.5928687216280052,0.5302574271261215,0.4060439230997849,0.7514036532985667,0.3757061363824891,0.8887499347393617,0.4727057951312065,0.6480910607247468,0.7655184832345394,0.8438802806463339,0.5734450255380604,0.0102993139072427
0.16884807270880664,0.025684718544140783,0.006293983553012639,0.41118724593173717,0.48017044553266386,0.540158318715598,0.24943694636815059,0.5620055638276488,0.9999999999999999,0.7876393368329146,0.6918655584542608,0.7280746294860403,0.4414493430486216,0.24142913026203147,0.8546097500707235,0.3024721793381383,0.0421004262331447
0.1415004191333903,0.026654251455119904,0.10356082084561585,0.019769897660277147,0.5974411631110871,0.542165897115502,0.22566954026213498,0.7550561111872602,0.7388993650540239,0.6711015689162284,0.7376182951056167,0.675106319282386,0.6231014311501769,0.33049333054640695,0.5732736130757824,0.4767923062217371,0.1492132908684698
0.15485046472975833,0.035307411080530815,0.061430284264875845,0.039871057326965165,0.6432888303495504,0.5506561281537204,0.20659753000248854,0.7412677180417473,0.7762988579975706,0.6459902007697714,0.7161818349049303,0.7150108586256341,0.5345897659804757,0.3943423476177784,0.5912191057717818,0.4130861239902265,0.0985089762481976
0.5840843195650175,0.4799679968496711,0.5414162443913612,0.5057073056773096,0.5426063031970692,0.7245084524439273,0.26711463446665906,0.4050156688161061,0.6361431843493359,0.6029079436744466,0.674265998567473,0.6318417421110413,0.6730228862333163,0.5827703103164933,0.6447999125559578,0.6842157391357251,0.0517659362076341
0.06598079245698663,0.741879829032102,0.4997745847811916,0.28638242268309,0.4713608174565559,0.6042904228408851,0.4303194747355201,0.2531437360598915,0.6460139230652532,0.5505450267678418,0.7482724239219456,0.6257345753293581,0.6435527299350478,0.39328955704448965,0.7074305003956939,0.7268049280145695,0.2125936841438101
0.6335378805481564,0.7709610437527366,0.31284318468552336,0.3369481362683319,0.427858091948055,0.40465122108816676,0.5917272762067836,0.5638342252266969,0.7750941696083512,0.7756011974116157,0.9047838464393982,0.6587844431485397,0.5979696826694985,0.31484663921132533,0.6732656063177075,0.2576610473515394,0.0824578916512177
0.3837703084311328,0.6985942811274041,0.3100925385323635,0.0,0.21186337988795922,0.5135288487949706,0.31491117472308033,0.24279719437500255,0.43892861594183213,0.8499007694050298,0.7780563339163732,0.36887362710760946,0.2027544932391569,0.757670844967375,1.0,0.271655975638121,0.1444597613728193
0.5923595106242194,0.3377636998607778,0.10297559850303079,0.6438155927453194,0.4503437283538319,0.5812288863664422,0.34616570680540404,0.5677705363072295,0.7231837556967664,0.6041632594543367,0.22563701581351076,0.0,0.6925915918626123,0.5716737554362662,0.8034574689994658,0.5914178139878682,0.0081919158308377
