TeamExp,Transactions,Entities,PointsAdjust,Envergure,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Effort
0.688854873273981,0.2769070651015409,0.4016304415557579,0.3088806364712786,0.6860421241482454,0.4075701044426686,0.4018003325085649,0.4962056190163931,0.4279352641493684,0.4748147207524658,0.3971903626274332
0.3602481886292028,0.1243030699865596,0.5176759892246922,0.2488646813869678,0.4133510353461745,0.3919329737384261,0.3597633777431426,0.5573630622428616,0.5125633161275968,0.6482701441438534,0.2814514764687381
0.6518785825655043,0.5969040336145501,0.397189267566993,0.538567409986341,0.7701325659464218,0.4750279253880929,0.5180066071251221,0.4106921350577854,0.4914496641185564,0.5822357243402165,0.551320113305408
0.4416123213426903,0.2025136940119574,0.2458401931892061,0.1691185999987631,0.6028696631568045,0.3081726780085357,0.268041675106429,0.6297546772620848,0.342531526430721,0.5324649676979216,0.265145771035171
0.3931596909352984,0.357089916920578,0.2180870185457023,0.2274692557913202,0.426130163648579,0.1766044381770986,0.2169590359872567,0.6486558378066056,0.1867993651459921,0.2038945895364641,0.1314971151736029
0.4691400079534517,0.1183328869061266,0.225562160730618,0.1090990720034965,0.5258718130187091,0.1239742838039466,0.1235720620905047,0.7741725712033005,0.180644267422382,0.3793610520680622,0.1856225531484292
0.5857439565319406,0.094016222070842,0.2776980002423764,0.0958846330070375,0.4484518458563128,0.2413588153838699,0.2364301435381426,0.673685746907406,0.2766610488593556,0.3894815497355919,0.1665198179576905
0.3437896515640018,0.1493718790229988,0.3403994845270706,0.1909359518735439,0.6374524895948669,0.2618635446128528,0.209778332793368,0.6312302110337358,0.3294384378438758,0.5593549902466614,0.2663970573265618
0.1369257096411842,0.306793472703927,0.2517911372520839,0.2652588441756385,0.465757686976327,0.5124172424179013,0.493450975394758,0.5004192638532038,0.5613632488647557,0.6756596207027051,0.2137233551687605
0.7600070388401776,0.1148946627860962,0.2727067201202286,0.1127718463770458,0.4891586509335465,0.2213833180205691,0.2219313453025835,0.6912930348151088,0.222551838492749,0.3872432297701793,0.1946608165203914
0.3866262838103577,0.0873910888144759,0.3746280554142748,0.1250086879615157,0.2757284908852146,0.2526285011015652,0.2708999206058651,0.6963198261867742,0.3564665558350973,0.4364957023280425,0.1626758546834593
0.3134565706813194,0.1570866634882539,0.3286338310354716,0.190496105386813,0.5422668723312868,0.3747331377742422,0.3209280811958569,0.5602729967794615,0.4445821940952478,0.5820097451667541,0.2519169814900621
0.7009575153097625,0.1390319613106717,0.4006353037563798,0.1898390793406751,0.4466238681797592,0.2948118853740612,0.3012056832640705,0.7079235353377145,0.3448576509297281,0.442439972876649,0.2417076376857546
0.1327483272312224,0.1394892007620987,0.1728323935705291,0.0184734373526661,0.3762572457965319,0.0168181311592011,0.0815146078191462,0.7805823760158415,0.0828262403335713,0.240177415132078,0.1459101357209634
0.1763891008828035,0.0896396097359917,0.3221114626622768,0.1319729147259508,0.4690677913392405,0.1800145788035895,0.1408891437753091,0.7727668732680143,0.2911522033062829,0.5219800532474282,0.2044546169681002
0.5577252326745279,0.1669101493563136,0.2494769814224086,0.1457920772496028,0.6732950063494725,0.1795106525441935,0.1822077405481018,0.7846828761499173,0.1928167485491871,0.3811171027513828,0.2530997838788698
0.8509089248402825,0.2416246464381448,0.3579243730753693,0.251856654830262,0.4672023459737096,0.4066845763662225,0.4034685808521415,0.4844628747474137,0.4069185940561134,0.448637105729094,0.3049906302901689
0.7237028658150422,0.2613594947708185,0.3697465756813353,0.2758008570827915,0.7150575076696628,0.4302906715855273,0.3849035994091784,0.5019519718097473,0.468242273239317,0.5301697461729749,0.3980581862777942
0.6663189324255159,0.0619084209732958,0.2623857485396036,0.050512020846317,0.2092647951321787,0.2754485461800979,0.2933708245008217,0.5709370586180413,0.3046242209063786,0.3430747675888936,0.0808807913903076
0.1325985692325834,0.0918454470753101,0.301187988535267,0.0930678323756514,0.4070722072039152,0.110564550883561,0.132284417899157,0.7958745492368167,0.2228356086382485,0.3909970873531352,0.1913560713836867
0.675312457965672,0.0678721794426903,0.2134571610240742,0.0212949321879977,0.1590630183204739,0.1938245879855312,0.224672157679082,0.657063834086256,0.2278471146893276,0.33033797734764,0.0549372200909742
0.6531172538252038,0.2701709475608167,0.2033325728427052,0.1760149971078566,0.5622361787287109,0.420828234922738,0.3786476318828578,0.4507759838933608,0.4265726841312591,0.458700720118715,0.2650208670768641
0.7904558641616669,0.1565171501831644,0.3819759142437465,0.2032510635821298,0.3437407190471138,0.3540182816359203,0.3736611730581303,0.5655714465454182,0.3619244966722833,0.424943844787829,0.1940210256244654
0.7533185068861044,0.5756927794591192,0.3643030057017363,0.4743673424309427,0.604731385675346,0.5381796001847882,0.5717388394431674,0.3688867761445829,0.5298060224107761,0.5803984483945634,0.4892370257498904
0.6954924573297288,0.2124890121434187,0.3948683320270428,0.2641093685986041,0.7624425919052806,0.2841788542410908,0.2778275939992579,0.6893613112313675,0.304619652687176,0.4373398563879592,0.3771707425143891
0.8328101752516766,0.3490781946008364,0.5021423921275036,0.4111691146553269,0.8058347283792895,0.5191415452231215,0.4779499592687583,0.4616569025542753,0.5731810517568149,0.6142825912617377,0.5460913311190829
0.8896967597429513,0.1261705754584984,0.2672386150979083,0.1205076549494792,0.5251075080464329,0.3107282289742391,0.2789126015723619,0.6270960776645794,0.302912018432084,0.4024093921046888,0.2135136135505556
0.7294744974364753,0.1990602622683298,0.388050527288838,0.2405014651984693,0.6169849047973832,0.3543191430156386,0.3288781765072979,0.5805383518934741,0.3852545723247703,0.4733548232622936,0.3203969441934015
0.343574053560136,0.0806655318007569,0.2379906063543934,0.052204931727504,0.1773157708051528,0.1199895440765841,0.1592766821192949,0.7462687912825247,0.2030266336739912,0.3432803627498643,0.1252092094495217
0.6490432715273906,0.3848717590361265,0.3632469830123648,0.3862092929851229,0.7756156093801151,0.555604391218805,0.5166605639613335,0.3188305457966899,0.5415652651842874,0.5487766018447148,0.4843062824468742
0.6530119363273188,0.0730066170542789,0.2101513419045213,0.0722480016219279,0.3710072540794927,0.2455104586158147,0.2268401435024288,0.6445852441692429,0.2556869342187648,0.3835347837450974,0.1272042408540676
0.6686551683016927,0.4733493065041328,0.3463127978853605,0.427379177919982,0.6765216755813652,0.6489615543903927,0.6038813511431866,0.2122033529279913,0.6533897067269623,0.6060794887638479,0.5007937840288295
0.6595077432713593,0.0890077672478622,0.2145025761537213,0.0680175169962483,0.3771855130238644,0.2704448879856796,0.2611544543687537,0.6476094576332982,0.2829229220823779,0.4006891551258268,0.1466203153373977
0.7529982079070984,0.1151341044379983,0.3142904595571032,0.134738548155892,0.4348357198825865,0.2582669853194569,0.2657227723329342,0.6655126161609594,0.2688384451356439,0.3918923568380985,0.1931274950723622
0.7066763186384982,0.0937139749084991,0.2098460929946725,0.0503927557429445,0.2685501989884142,0.1321686657836411,0.17133637922727,0.7217230572527358,0.1361102352884512,0.3016094631251477,0.1044687582061326
0.104952123386793,0.0898506692454583,0.3454030211287057,0.1414768912600868,0.3282117823292929,0.3140235380559265,0.2965936122069916,0.5694969057134383,0.4346737584422307,0.532217635585813,0.1940333255385036
0.2895238204891069,0.1543513011100201,0.2861729325360012,0.1831947561082675,0.6237900597772607,0.1384260654403231,0.1059032987538464,0.7753126753744339,0.2193331623950224,0.4729467408166961,0.2429010956585968
0.1765186619816486,0.2836615619092865,0.2671071652755636,0.2578239392629536,0.5081447369947648,0.457768419476861,0.4108813962108793,0.4697486353164407,0.505289206082571,0.6457203418422661,0.2440275431136611
0.1955257464753356,0.2687942219599576,0.0890270698372655,0.1488509676420132,0.3764284892824467,0.3682025573719605,0.359133930852137,0.5727806714589513,0.3467083838564068,0.5027061924673816,0.1523392950905426
0.5845645793472247,0.9891428023482772,0.3245954425050277,0.7350765998494623,0.578826201594467,0.6501457895071514,0.6897304387222194,0.3075957374492449,0.5938115430411476,0.6161097117643961,0.4013626709265777
0.1722247543068236,0.1955528661155277,0.1778747092315869,0.1238993937195295,0.344518240873762,0.3624019302141243,0.3437587327435346,0.5476167849564674,0.3964634135786294,0.5479907661703126,0.1564993685976292
0.2278878761526644,0.1057572858766191,0.4841676650176512,0.2335034237814369,0.3735025931946716,0.3826714160889909,0.3263586160733032,0.5208469519869136,0.5008328605544432,0.6756785056219015,0.256595556204677
0.1154281318126244,0.1036007658498831,0.2092046852906706,0.0497651566811834,0.2436646638248237,0.0927136525330666,0.1198043008449599,0.8112397294938856,0.1800335993264287,0.2782402897008762,0.154615075492615
0.2659706479378154,0.130771166231341,0.3285743006152833,0.1466062946819506,0.453018059725111,0.37743419597609,0.3428839830890817,0.543366219947631,0.4657259581942059,0.568477064357044,0.2243095191721023
0.6454550629132947,0.1308895626347633,0.2285372094902428,0.1074533847650266,0.5709259614543898,0.2113551203029574,0.2097116438920872,0.7137296664033298,0.2170906967223862,0.3480285488058433,0.1992802279158605
0.1609332933641638,0.1216116923775689,0.2779022380942527,0.1122823620283258,0.4473869247274428,0.1034361675686637,0.1304043127089166,0.8160434489546966,0.2198099424516095,0.391431705578223,0.2035458885738333
0.6290426571624753,0.6701891651088766,0.3198604000972774,0.5451705278718377,0.8049469639330583,0.5609836190799379,0.5488548010940631,0.3088680366689297,0.5686559391609697,0.5762335010386066,0.5783845071487532
0.3238280707953684,0.1961815601957161,0.211095480971234,0.1631232331537927,0.5169729752407053,0.2970797742297702,0.2619806786765465,0.6172995009839457,0.3098747052367158,0.5353318099498515,0.197522854294445
0.6698263303208336,0.4408537400492098,0.3690113635820744,0.4106057300418096,0.668633052518038,0.4692861064415425,0.4703771507576249,0.3896692798625542,0.4859874942338951,0.5168607044886565,0.4488080955934015
