PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,Effort
1.8253502544418554,-2.0185227469792757,-1.2896795917591701,-1.3268606542392398,-1.1941570864724462,0.7358004841544384,3.6259799621197053,1.5597940414955516,-0.6715696265035858,0.0833666812578887,-2.2509968259059447,-0.051686320065336654,7490
-0.16497311704639836,0.3877362328182898,-0.7674925569904828,1.6811184058992343,-1.5632506453430601,0.9468826620025851,0.9441953368271349,-1.4839349367587074,-0.047922807871525565,-0.5661225992115222,0.6629871034728508,-0.319163232024397,4150
-1.5322371237934866,-0.882534807153683,0.14802159208008794,-0.695464309816121,0.5774908632417954,0.6890944747418845,0.8185389349459614,-0.5546987213223018,0.2530741397532256,-1.2120100979157598,0.4273909449969302,-0.26852930029937455,668
-0.8679573225157015,0.47814773967217794,0.810211550490985,-0.12235862661511712,0.7656183902720879,0.685048933891028,0.8569477986029544,-0.46795422231226563,0.24656195295564734,-1.1328254012555903,-0.18680043269678226,0.16947722572217708,3238
-0.5311123933728586,-0.12591595417812215,-0.31413011154885406,-0.6812468792095117,1.078960421761721,1.0264980132383579,0.8296311241329597,-0.8508254471955872,-0.5910320654014886,-0.6489695815080284,-0.24972610903543963,-0.6297497937600111,2994
-1.3060873516674814,0.6733498658422914,0.9649099187994247,-0.13112379547249298,0.6626992782312311,0.9296180521684457,0.8733097012867158,-0.4924982226852736,-0.03615482248995834,-0.9046164690084372,-0.2320721912273174,0.29892652310192425,1333
-1.0186934500669218,1.2897864830278571,1.1264975698708677,0.07806771504632323,0.6383694705067147,1.2143828992827546,0.8668683113487646,-0.48641564340827204,-0.3103265297193259,-0.6973165238860821,-0.11092800554669308,0.2840030026376754,1607
-1.3367473086280162,-0.2679688745500161,-0.4617662282706146,1.2043884046832782,-1.8322113870885586,0.5226514104310513,0.809117065098065,-1.4183072457617711,0.16721194591065033,-0.9566207050850515,-0.2307526547153882,0.2927059240105582,1158
-1.3285837371954723,0.017683478967909807,0.4945601883038309,-0.4454534997311685,0.6690739629936491,0.8473510430372855,0.8336234094071295,-0.5499149351701805,-0.00466121610290218,-0.962003180983186,-0.08793489619960226,0.04957530764416747,1243
1.5497464235401541,8.116509446844871,3.368609874753592,2.322325028361316,0.6329403581719142,2.9043220560328287,0.9418004310304602,-0.24859005517171467,-1.7629802624940984,0.5923009088336124,-0.5461236053306842,0.784798219781025,3372
1.2632717326807665,1.9216494798431552,0.6129851018451576,-0.2837410378007622,0.5775495360249198,0.7517134176276852,0.7218839541367619,-0.5929085034541254,0.3818038659559873,-1.124758168224188,0.2621591879087299,-0.1373040940429451,10200
-0.7744395493965813,2.0962433636935462,1.447043876720126,0.32151432208649355,0.5662804025142065,1.5160685143490453,0.8583488818831251,-0.48019187331757207,-0.5578183927153417,-0.42693038324864413,-0.034907461052011514,0.40781733350368116,1704
-0.7651351640912534,0.08926286781261988,-0.6386673652220428,1.3275298731503424,-1.648842490225586,0.5963677594994333,0.7875545768570231,-1.4071837387770363,-0.013740173604220576,-0.8867007118822152,-0.41230723926036883,0.28699053281862386,2640
-0.1340088310082849,0.9710683705306647,0.09956614314387442,-0.5128497400931487,0.3542579375935688,1.8470486267255173,0.6925577007152149,-0.8802055313466354,-0.8350394899331689,-0.20555889944194036,1.7503330985500998,-0.7592979240987329,3348
-1.448723827432605,-1.2713544095540679,-0.012814052085658882,-0.581789391747482,0.9833249299735659,0.39132144960731335,0.8013776099707821,-0.538311625007535,0.20078294918036801,-1.2121397885354424,-0.2088705587242337,-0.48579262513315896,676
-1.4915830398336585,-1.0412436222430197,0.15387169389239796,-0.7944586415450142,0.7885332275375233,0.4161333596169931,0.8202696273258668,-0.5508110478863145,0.25272379236424286,-1.1637408472125164,-0.5674219149135555,-0.1787991817956139,911
0.17511660426893247,4.973503182933234,2.5638999115944783,1.4985305337607875,0.5675827721087177,2.4424330173373208,0.9166409042750501,-0.2983489172392082,-1.399454585165849,0.2602646458573739,-0.21844469397138627,0.8785344077181451,2496
-1.3892345257093328,-0.7066688429013709,0.3258776605296049,-0.686495277495038,0.5066447840380592,0.7078332423255264,0.7698954725877175,-0.5607592580267234,0.18183520860218616,-1.0444564691854705,0.462716413236557,-0.31844099459512687,1171
-0.6201331869555824,0.5198094624417877,0.4498497055647937,-0.16902861828085264,0.7134462964477615,1.0311810302474422,0.7349715373450387,-0.5487868439053528,-0.1899262529983416,-0.8174539706204562,0.6148270974005267,-0.2428678519066363,3532
-1.8229474582157377,-0.5290617431767767,0.5374242030881232,-0.6324801863268024,0.6730100452168236,0.36200451529221506,0.8139429410268852,-0.4724994870617826,0.40828183509532007,-1.219568130429959,-0.46936295854182486,0.1805628144674213,436
-1.5034851158290912,-1.1554672894497824,0.14986202199473359,-0.46237748710392407,1.0573354140178215,0.23557157296050465,0.8029461318684455,-0.46703391438449277,0.3076034056737641,-1.2815009121911154,-0.45918950664196906,-0.2924649535479575,909
2.5397128201075456,-3.492375873284722,0.3413799483637305,3.504165602515492,6.069054220208331,0.8897836450275198,8.216273494969101,-5.890103223093752,13.02599220993207,12.130437854633463,0.46088062578041294,0.0028635330219740616,9094
-1.7548239810439268,-0.48645372341961707,0.5077350334190995,-0.5999403721185387,0.5155501870549837,0.5711876201940891,0.7612596275053848,-0.4857324664708256,0.3202854664690046,-1.1242081282102536,0.19474031273983206,0.03235396116116921,344
-1.4642451149479976,-0.7116881683485091,-0.6812253848113223,-0.5019698816303281,-1.613320702343063,0.21129223178199824,3.4367024848344334,2.2749433437365245,0.328812245419899,-0.7606392425508167,-0.3292091449191954,0.6295588893233565,296
0.2735108471949488,3.513422774482005,1.4805583445892794,0.5629855338259473,0.533488509251081,1.7744805276713083,0.7818987067458796,-0.5250154455087114,-0.7433730613145514,-0.15154475192181865,0.45652164253414607,0.06984982120435825,3503
-1.9367132696928646,-0.8284868871335023,0.4949803581972556,-0.6999142523754015,0.6179762712562001,0.22015888018525115,0.8281125534407322,-0.4793609802261883,0.7259438233325339,-1.2401324397567508,-0.2594560648411833,0.19949928416478818,246
-0.6233112242451115,-0.9158916065998861,-1.2680496206507081,1.0317819226578728,-1.9496748293354764,0.960240620842999,0.6252687374841713,-1.5190912261131593,-0.28797031761631703,-0.6704037934278696,1.4708460058292239,-0.7261050589942384,2082
-1.234642527881595,-1.402262193920761,-1.051542419350644,-0.6379583022740908,-1.6022234153406762,0.2133314385431609,3.3819033300751102,2.252045841639062,0.3142680592362232,-0.7758120429885276,0.008363664459070722,0.2026440485322742,191
-0.09001810909873209,2.4684196099314506,1.1640751015344064,0.236443654407234,0.4180271128936818,1.7095234409282922,0.720120006206918,-0.555515664416873,-0.6916566234223998,-0.24777761838182755,0.8015027302836353,-0.020238271583135063,2974
-1.5838797762852035,-1.3519975771014756,0.3301438146097601,-0.9371310292298242,0.578089691195931,0.25409908968659706,0.7747313232228673,-0.47658870408577825,0.4689786143622774,-1.2216841278235389,-0.492098336067,-0.21782350502266742,328
-1.66851485285356,-0.8794710727668548,0.24846628434341683,-0.9070545853165695,0.4687393132047188,0.5254380824160098,0.7349912587666203,-0.5585741160522859,0.2686352899588447,-1.0484470369275571,0.21084542267764628,-0.30626216779908094,406
-1.148641313361063,-0.22732995756193305,0.28960446864840617,-0.1517728652918454,0.7397357163738056,0.7478843942937807,0.6781435094825017,-0.34504406228333745,0.16481558874678162,-1.1331643136178209,0.5635932595591722,0.1466720282069254,1785
-1.5883246603465146,-0.6065924224966167,-0.5449857503823448,1.048867450251464,-1.8808138232366973,0.2866338950588221,0.7521826683552545,-1.3625903143880793,0.2831203701088589,-0.943765109198009,-0.07995835567306694,0.07398873279524104,471
-1.5399162387155299,-1.0877661924515967,-0.6476600408547627,0.8255537657147846,-1.8393515301790182,0.05239530631106902,0.7493992085268233,-1.3594333583989857,0.3931103685667029,-1.0751655378524574,-0.5473918289390204,-0.009511811646250342,700
-1.777527288643584,-0.6983945508302255,0.4786341394827674,-0.5378032879952018,0.6810663213313622,0.281049221952923,0.7170789609406093,-0.4028792435609572,0.5137306917396411,-1.2574564857069863,-0.1988851587935585,0.21910629344140067,579
-1.3378843457177059,0.7857746990388679,1.1073110638858499,-0.03279184626675207,0.6232214396849225,0.8353032722434033,0.7605485920871189,-0.3692142417511591,-0.023032916544794054,-0.8118441369962204,-0.2300736612877653,0.4292208999287483,1211
-1.5067997073260964,-0.304854401328197,0.5718053564713377,-0.43611468741583737,0.6955542338930143,0.4789628303429936,0.7345463929590593,-0.41381092009359116,0.2220866786550766,-1.063318768173206,-0.19255537531405179,0.059860142282325064,1139
4.374883172727397,-1.8644725293810447,-1.8345506519983652,0.08716409727646089,-1.4765306921413364,0.8617541921051334,0.4517329363861851,-2.3028741498955445,-0.5407717595191716,-0.2787003512420824,-0.3557057250401156,0.2257391520353393,14520
-1.4499407299844616,1.4237070184088345,1.562854909027849,0.26681835942417303,0.5427837094313345,1.2232909455923224,0.791934036287502,-0.3292992256676883,-0.38357746955282435,-0.4782496902614085,-0.327817800505504,0.7598135737014512,239
-1.4356265967298996,-0.5982613177427931,0.42665258896006186,-0.5451813046380238,0.5832924759383314,0.5081704001967271,0.656850695151812,-0.45627446028636387,0.38374071324384507,-1.078289368133663,0.11190202465845998,0.18582375478451452,1262
-1.246571870244208,-0.08411727873183815,0.562381764723548,-0.43320936212460903,0.5222335555452152,0.7463864006804904,0.6906790846085564,-0.44965326673421036,0.10625065364112239,-0.8972594095821105,0.3565170973374455,0.01641817099220138,1754
-1.3033665558166991,-0.3140228179458215,0.5740030010950251,-0.6289334025485899,0.5002091028702439,0.6078992380581932,0.7076610663442032,-0.47793655439603544,0.1692256625370537,-0.9228382571470324,0.011428599623774361,-0.041148978064433905,1514
-1.51458160256764,0.12161527054692442,0.6974731526876252,-0.34772658578826676,0.5278349208886157,0.7938388251786589,0.690762779055209,-0.45537373986396684,0.02812610574723807,-0.8144897793430479,0.33020694121553457,0.08640711964299505,667
0.3446595415693227,0.3488309329126369,-0.02040454177061434,-0.9183201344103478,0.42267983718007446,1.2375314355288887,0.6197363238424259,-0.8436818717254302,-0.4738584006859455,-0.37900119202412774,1.0134041576570056,-0.6871389427682959,5864
