PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,Effort
0.05045542430230789,-1.7215571586000553,0.6284751702972237,-0.6517518687310996,1.2914479015998392,-0.6860983357798531,0.16846708730228127,-0.5056237519717289,-0.6344676160848026,-1.3923496612787234,-1.0710642866521871,0.006409537327137726,0.29463570540218986,0.15655630067922582,-0.006204115550065169,-1.304450859957703,5152
-0.03765578760686001,-2.3322916863290546,-0.5643077218487884,-0.34581607869017705,-2.0320439044824337,3.3065567114686183,-2.150592121875236,1.060297963090473,1.3157092835461721,-1.3775279265304705,-0.7892876955342477,0.3318249524915942,0.5401093761587102,0.315427422815874,-0.30905131987776036,-0.13988087140275982,5635
-1.5942079276393706,-1.4794058749601355,0.14341798711285755,-0.9129716595653332,0.6048605677152498,-1.1526516644400844,-0.7934005806338611,1.1258631085295085,-2.249761941221261,0.04668763177716086,0.02997678948348839,0.17238579019981035,-0.341668114131714,0.4035438100780084,-0.1283343767004888,0.5895385963257356,805
-0.22524958367174552,-2.3079414869929695,-0.4816505814334275,-0.3840046600150159,-1.981664696703939,3.306507915628591,-2.1617344786110464,1.0839866009229795,1.2423152170898186,-1.4472674724676942,-0.7637486306651691,0.12154189006412376,0.5838531643816474,0.32803967113534166,-0.24398876190341226,-0.01494856862979655,3829
-1.303516898624124,-2.1875783261634916,-0.3408212683803407,-0.49150308424092,-1.8602006425250686,3.1662790428288496,-2.426886092942643,1.160555018237188,0.9524407890460133,-1.4755965420865955,-0.6662565572943536,-0.05360490526170963,0.5585710350075177,0.42657489096742046,-0.11211356121007583,0.1667130776850639,2149
-1.1667417148716472,-2.292363743365963,-0.5813254653901487,-0.2872548026010724,-2.02807629548992,3.058409495315081,-2.5049974428676602,1.0677712419560006,1.1132332555312283,-1.1879707482155013,-0.817419694796022,0.8693279045521956,0.2483138054197519,0.55577083423314,-0.5405241801796727,-0.4627190921168591,2821
-2.0771853867456276,0.7874414550554102,0.03114143507690786,0.3720141212724037,1.3662980539353564,0.42792125672739123,0.014814488677502369,-0.3887829890776565,0.4317080260767729,-0.30489254525179493,1.8378925565240067,-0.21529752768726101,-1.7682290500180122,-0.5240210135232878,-0.7569149153376008,-0.6499721476575537,2569
-2.512613506575197,-1.5520856482217313,1.1055360639302036,-0.17887460214531692,-1.2315074393438628,0.46100813782903916,4.031089856588465,0.652278677207081,-0.5968396327736806,-0.2275666077186675,-0.5553879841128917,0.10584673709386885,0.4871152185075471,-1.597318232943988,1.0259417742468913,-1.4950323067771925,3913
-0.8083048808708372,-0.7879089728217668,-2.0635311956091225,-1.1053401012208042,-0.8714630839505199,-1.5027352037065649,0.6426365331288643,-0.5437982322385972,1.59509885494486,-0.03831534793864978,-0.5052745778313805,-1.388498512559386,-1.6772761153260032,0.38607866578782823,-0.4439532225729082,0.025341334211361817,7854
-1.8065597461477674,-0.8812692759901294,-0.900771059941265,-1.507713323418618,-0.9839201731239529,-1.933527720232018,-0.45140655494372445,-0.07295264054827116,-1.5767863082885618,-1.031636015531869,-0.7712541604269698,-1.127380798547336,-1.764066024984162,0.0321688000319821,0.34875935903598954,-1.1533672789161586,2422
-0.5913760223527857,-2.1686995477046245,-0.9360385764258763,-0.08526085923650177,0.9732783253495498,-0.5857867599782347,0.5073552458385056,1.48118258388233,-0.05179066082853793,0.9072788022758027,0.2788102803821993,-0.7155725309064467,-1.0237807390629292,-0.6600028867022304,-0.47001500481429626,0.38015957443982523,4067
-0.14603071193909495,-2.04566840248415,-1.051654290243749,0.6514312033101682,0.4101269021560513,-0.07051300474361787,0.44634915436130884,-0.4704589395106969,0.7885103288669074,0.10337976466623068,1.9197830765931874,0.047385570434018275,-1.8231735840391452,-0.5948167449202877,-0.15412236623510664,-1.1634372728119917,9051
-2.7489649029634657,-1.6936867517170098,-0.7391747150904078,-0.27901150030545463,1.8861936917487112,-0.5510060011985513,0.23524573647738387,0.3208729937556372,0.8613230243270438,0.05380905504282787,-0.08846056299697169,-0.7215963031273834,-0.4133336581441939,-0.9716343027012478,0.753690590722707,-0.6931148163144211,2282
-0.4578109442695167,-0.5747258259297361,-0.9064176178976862,-1.734623920550251,-1.2667147220601405,-1.9464825251454825,-0.2192330659175383,-0.8133498666959225,-0.7042671791777521,-1.147038294663,-0.9919674121304851,-0.6564351975322082,-1.2429487388379659,0.9565150034008013,-0.2939447630789842,-0.5141995363378474,4172
1.2258878354490856,-1.8082056660018555,0.18414376320639006,-0.9721310532708093,0.46505289159293584,-0.9212081237463783,-0.1382728974657863,0.8505105553761477,-1.8610857381810062,-0.32948678351090904,-0.20940605865615056,0.20297469234789772,-0.11326019136813816,0.08617098349956374,-0.3801384455033515,0.34859021833449083,4977
-2.815411549129201,2.2207806584985765,0.2684952481247656,-1.2584639163879443,-2.504526250975875,-0.11584749373437335,2.873325023669969,0.009683543996349766,-0.36266342188822165,-0.22227715909832568,-0.7106909009527733,0.3019933462771359,-0.8446302573851912,-0.339736743657094,-0.5167505464844514,-0.42683702947142066,1617
-1.3566515332007558,-1.354029540482621,-1.0713749485014712,1.9184250612447582,-0.10277139387332673,-1.004260077599271,-0.3570800140307765,1.0968604499240768,-1.554779189709022,0.746858069204281,-0.6511097219614028,0.7332367006829325,-0.2687433176654451,0.642106706900376,-0.8551318284834075,-0.11560978694840614,3192
1.7766405228996998,2.347258073981625,-0.20882607364000463,-1.983560219753405,1.1743628185366792,-0.024120712223812756,-0.9776839769004579,1.304479494169347,-1.594590794737954,0.18190614830484886,0.6584292224021188,1.7570350258674743,0.2586599358244482,-1.2419327019656334,0.40638835164241377,1.0832899140698562,3437
1.952387759678003,4.291370088495178,-2.083228497689932,-3.656476932562065,-1.1029847109305164,-1.200490072396943,-1.017458464118599,-0.735051499549921,0.36268118474266764,-0.5655068174854035,0.1566701222201382,1.1420478815421204,-0.22246002536301088,-0.6134312947607262,1.1603914647318962,1.2504945284603273,4494
-2.5091303619755925,-1.299624934873242,0.6757057170558548,-0.18014207026418233,-1.0544162339949075,-0.10487576263657448,2.073219421190546,1.190622593261026,-1.3004220319670516,0.9468730542750635,0.05097923267251645,1.2226873973929908,0.27247405278621534,0.6127158698807048,-0.7968476585189362,0.8089230014036394,840
