PCA_1,PCA_2,PCA_3,effort_D
0.18551014430769017,0.3315956191742616,0.47161437399654915,0.76169467
0.20318202612575942,0.26312766658045633,0.5151548648023966,0.8256383
0.025204116625925366,0.37909508802831493,0.474994803978116,0.82726103
0.20799181893479995,0.4430242672324988,0.490777004298495,0.6013036
0.2711362767522323,0.6214370268416277,0.5531901476663399,0.50291765
0.03992524418213797,0.4607104685772032,0.5262274021962333,0.7157494
1.0,0.0,0.8109130001466978,0.71364737
0.04261990077233313,0.3845713587490596,0.4816501054684483,0.81171644
0.051401579531598046,0.3586419448021827,0.46196304962564133,0.8417398
0.3303972733697782,0.6188961963619135,0.6014348340392484,0.4159125
0.11709896078870707,0.34460792922144773,0.4920203412866742,0.75300467
0.22113489909189932,0.4859247530364404,0.4794944774690615,0.614655
0.042097695477267244,0.3656720840526069,0.4814300955841044,0.8245248
0.06792454828525532,0.4902454658368997,0.47843849112389886,0.7091522
0.34989161497013177,0.2998716086455924,0.5675282471117169,0.5823534
0.03290610776649175,0.4269527621083107,0.5227214380246049,0.7661723
0.2550882945356364,0.6610939653300024,0.688942039018974,0.5443641
0.3328413231128685,0.5236507756153985,0.2964219930231711,0.66176605
0.07329736002649384,0.504588073948858,0.5383550908447635,0.6812769
0.664482560716696,0.09243107749161383,0.7286144364293118,0.75407404
0.09163620180203755,0.4223888279039717,0.5151818015178592,0.7076705
0.4391788471101453,0.24264967142539945,0.42752495024097203,0.847995
0.1647882042726559,0.4233714638057222,0.46564190655898646,0.71437407
0.21453158517504523,0.31011815586296815,0.4315308999208227,0.7983986
0.19726006960941342,0.6197651840241933,0.6410264180687757,0.5145545
0.029489940415260624,0.43164389799885877,0.4961115827776074,0.760275
0.12317405798116415,0.38358335813698907,0.4538364686930466,0.7610699
0.32006668510276404,0.24473163764893874,0.6976864346202903,0.6445136
0.13299780403041506,0.4681833918949931,0.6716017195493594,0.76089525
0.5151350558822034,0.6297651411258889,0.36407841058897683,0.41755557
0.07915302873524924,0.3332552022681588,0.44511336575035093,0.86171824
0.2721782082580116,0.23758316057325474,0.550510538733274,0.81001145
0.15147646663158143,0.43682283992199245,0.4449965881874034,0.7066766
