turn,pcap,modp,Generated_Var_6,Generated_Var_7,Generated_Var_10,Generated_Var_12,actual
0.4068764209286816,0.3536173966606235,0.3150876546203291,0.3493092259695675,0.3988778336991961,0.3399471765919594,0.3603677303702705,0.3949458747833356
0.0894662797694914,0.0603895580060153,0.0400201409482925,0.1087640613257311,0.1159927719902164,0.1109209060575865,0.1551462242814392,0.1433537445558677
0.3920922305448406,0.3438249926215127,0.3000180976835307,0.3781731542642358,0.4166043441690351,0.3609700840085176,0.3848630634716878,0.3435721322223782
0.1179305155526825,0.1139537838331273,0.0353105046884503,0.0965623489342654,0.1095901863053468,0.0796036825657095,0.1134676571295854,0.1744351326605145
0.3958192018988195,0.331536368186031,0.2986371478817665,0.3578964356952971,0.3933351978443265,0.3514487296090103,0.3609461855894225,0.4119316150889498
0.0717555323584718,0.0429229283107145,0.0120026192682194,0.0466991510634774,0.0487977668088209,0.0473300774762771,0.0810866699594388,0.1448368528655323
0.2545509409447023,0.2494080063474044,0.1780106092277369,0.2000168318953898,0.2369022157278311,0.1846660985670022,0.2056788734296513,0.3156712540266628
0.0399821243329036,0.2107231766807792,0.0687623505734253,0.0357247814553317,0.0320894207089441,0.0254935076552083,0.0201528824086045,0.2267489306334381
0.0664588914174615,0.0492351902517526,0.0432481363597115,0.0229284479758862,0.0439019198541212,0.0289244533097238,0.0798453318945195,0.1324345290731379
0.1258620714009547,0.0892465690714058,0.034516007479828,0.131264436767283,0.1598224152331488,0.1438577317851158,0.1705027875721499,0.1523947571923297
0.0531816872324501,0.1090415783071709,0.1085545825929865,0.0175349606089643,0.049397113534757,0.0207598619777414,0.0702740330108369,0.139842991604718
0.2440288135587017,0.2204475386008386,0.1409989359822006,0.2008773773479656,0.2404025717699776,0.1834118218461186,0.2145995412936676,0.255282465097072
0.1584572365900612,0.2074412603272968,0.1442693510491144,0.1242242494614411,0.1429294590893223,0.1258177601478387,0.1248094741681627,0.2732359301932037
0.1227867502009024,0.1492753187718844,0.0675059824039571,0.0979412687192573,0.1092277968762399,0.082949262340798,0.096285176956288,0.2232102738174783
0.1732635670500578,0.1724206892895282,0.2007329253696861,0.361126903821401,0.324599435350168,0.3442370032108799,0.3815197241673588,0.2743707943207951
0.3244429890310119,0.2783898121025048,0.224751865557561,0.2905604290803532,0.3358686752438081,0.2742851286781962,0.2931422707023975,0.3217093739246259
0.032807373464093,0.146056817673358,0.0666754610133237,0.0151225710998006,0.0176371572116693,0.0092323440087973,0.0253115988640798,0.2224711854707792
0.1782202679131421,0.1167978682023065,0.2142558253759103,0.3584953205446565,0.33452469954333,0.3514663632374516,0.3829314583045735,0.3082575883684113
0.093845666908203,0.0633245248727694,0.047431296420678,0.0813796923853849,0.0922229431305498,0.0918024305126872,0.1284265568424094,0.1438644803105356
0.1938358560869566,0.168790615021283,0.0829424436830285,0.1524804921389362,0.175459647471126,0.1447440266272317,0.1681833126169989,0.2313308414980482
0.0403022809322472,0.0798782688386582,0.0201490282269768,0.0253361923191145,0.0333160311108456,0.022620398440513,0.0546786573135757,0.1725755578963098
0.2162393373363382,0.2119046382625113,0.2039849620095865,0.1822988597182145,0.2153975268292349,0.1975689188105486,0.1877001931902089,0.3341594835483095
0.1602506951448322,0.1183486732929893,0.1243314008367114,0.274156162201703,0.2784548485608871,0.2702529743981851,0.3084837762891995,0.2292945134601542
0.1724272453408631,0.1682074124104689,0.20992792493111,0.3644279773312031,0.3293519097880123,0.3586738736639319,0.3933890898793308,0.238997394415842
0.0388778564260355,0.1372450910877126,0.0290129695956862,0.0545065934060241,0.0356232992788805,0.0394941306933099,0.0632260812673485,0.2030473187519394
0.0721690081144664,0.0400155157804915,0.0420266625509215,0.035403883601227,0.0660735885097352,0.0449801814115495,0.1018093108869712,0.1133211888045567
0.0684841394306894,0.0362724371609257,0.0128507658716444,0.0416389486598215,0.0645773176453017,0.0409803713818234,0.0863924837158388,0.1289702759812681
0.1150480911709623,0.0620325302294805,0.0798762249916615,0.0995237674554562,0.1253445223433622,0.1217415645601599,0.1658697562586852,0.0934442576093586
0.1187236107299415,0.0505023631300115,0.0700409385624385,0.1044614536075636,0.1321739053397795,0.1251891426756246,0.172375570483547,0.0938448045685505
0.143648834009993,0.0720841257518518,0.0290859697485887,0.1140309736135163,0.1534051618575315,0.1211711506392831,0.1611611719073823,0.1382338901257271
0.2014557229316358,0.1781715656448048,0.1627551727157871,0.2677907250962279,0.2777938911944519,0.2689709416921058,0.3074140246289003,0.2090141301444301
0.4658558067006368,0.4277012204143341,0.3719598476562609,0.4090470219502478,0.4553873984361468,0.3990647837875665,0.4121420812960567,0.4404120939511601
0.1599954310244109,0.1107060518402563,0.128222984824993,0.2726695952502403,0.2733822682151839,0.2631227148603542,0.3047202364483007,0.2255372784267451
0.175783194815841,0.163168702976772,0.0953473341249386,0.1998282472665774,0.215163921468217,0.1860603878070075,0.2255497852880867,0.1851774418364178
0.1794804891959122,0.1208492048380233,0.1295192938904261,0.2596232823936808,0.2684457542756556,0.2545969133654049,0.2946950988978453,0.2446210043149643
0.1355216559786842,0.1054247858605646,0.0523085502344927,0.1677885397050482,0.1843662876908343,0.1611468227723243,0.2036409583600175,0.1791186007579963
0.2906127138447494,0.2494734356490843,0.1945007966609876,0.2360452113772797,0.2648478909754588,0.2250043442619569,0.2540687722952013,0.3026134053854152
0.2807871770337551,0.3108931948844955,0.517185986189201,0.627225604455206,0.5831031023600213,0.6193405234264641,0.6386062712792115,0.4969807561644258
0.1725790088197388,0.1458036356700521,0.2127036562867127,0.3710843805720466,0.3293772513736479,0.3486916954514898,0.3886287194589418,0.2771548496728216
0.3511139629352353,0.3147369322933014,0.274190477879502,0.3738865996930512,0.4077827543679091,0.3608383977818555,0.380433281402683,0.3072447558265089
0.1325461828695427,0.1192570410256962,0.0458598450474008,0.1193976089611763,0.1280597488342989,0.0992666523585242,0.1456490321818201,0.1786922923979177
0.1270189255007601,0.136410622539665,0.1081117542571497,0.2143988348921935,0.1759305033243041,0.2104785107698957,0.2383888353895862,0.2039411310053723
0.145637984989159,0.0780964580321109,0.074423453885726,0.1861662051415372,0.2050592217324874,0.194411533369013,0.2355739771856397,0.1877920376715454
0.1626887024521995,0.138239083023034,0.0706889013678986,0.2042457203747526,0.227507167556076,0.2012086556815953,0.2334749385511272,0.1805084872042243
0.0605325928918275,0.1091452200629102,0.043666978246283,0.0468565914486218,0.0431220836672656,0.0341331051677649,0.065013625803558,0.1951279155987494
0.0777073987385493,0.0462071526528751,0.0221295981759616,0.0526701020059653,0.0714294985597532,0.0623254233051869,0.112286034069627,0.1267344939315462
0.1412899816893633,0.1269280115469109,0.0414992688001756,0.1134916675713639,0.1472682032183433,0.0989903250997117,0.1374316060423393,0.1593686994082166
0.0514347101941612,0.1068639474423077,0.0315847031504006,0.0297003826415591,0.048532979728142,0.0245843972624559,0.05545112281446,0.1731656363961633
0.0947628504691434,0.0785595037040496,0.0511610968415057,0.0864018397225228,0.0869267339892805,0.0887823408543651,0.1270755957833332,0.1437753878735322
0.0986110865041974,0.0873908373067209,0.0195649448349327,0.0715946048014359,0.0986918226570162,0.0598861265051094,0.0961950522669071,0.1550027380466797
0.152530003854361,0.1620350994998959,0.0584454247337336,0.1430415149580235,0.1498766749120061,0.1210263083674359,0.1527144943751021,0.1805236794455252
0.5034236596859909,0.5423871374484555,0.8187323555288903,0.931766554157446,0.8672478104529271,0.9812637289494474,0.944540962136876,0.8452114244242728
0.2616896615087414,0.1364725680848496,0.2275893193949443,0.3641018024319732,0.3491952746992224,0.3588913282494148,0.3856881687744535,0.3880047483023139
0.2156869382217763,0.19429617613089,0.111780783985077,0.1754093841380369,0.2066589430035725,0.1617110385105364,0.1848773729856008,0.2381227236459653
0.0373432021561472,0.1077937947111568,0.0354736166518956,0.0176361580536153,0.031039480304461,0.0133782641204612,0.0361418867878192,0.189857170495139
0.2036080235138679,0.1811707969321604,0.3212978374055632,0.4520426493861029,0.4207514970355496,0.4479600684094225,0.4762322188463171,0.3577230694129851
0.3438589648265646,0.3125486977446053,0.3062403729807268,0.4069447200376991,0.4241375068986088,0.3946922476532181,0.4083625116465174,0.3365658062199977
0.0925135184744708,0.0643160781785441,0.0240118051949732,0.0588217647041176,0.0921577349040974,0.0580823547298422,0.0974847436147471,0.1490070725029612
0.2135594890321325,0.2612845677099102,0.4275378132369731,0.5383739406509805,0.4876549471949662,0.5359251597616799,0.5496688458109193,0.3793219813039366
0.174843836058066,0.1211150590055813,0.2361280023204476,0.3725900746773611,0.3527803007984406,0.363695271984003,0.4073820745883225,0.3297894742134609
0.1090773649861648,0.0205906338988886,0.0351550686626661,0.0908098801836942,0.1305347691071712,0.1104701794464439,0.1535155152871626,0.1050192274906476
0.1794095454239671,0.1609281032132538,0.0682545061554377,0.1514278440274645,0.1885940138039848,0.1361621849076868,0.1771339570167281,0.1746179578941713
0.1610009009486757,0.1570187078812479,0.1377447834950769,0.2911339590656479,0.2799196365861305,0.2807767691308769,0.3248050840902898,0.2120383611324897
0.2445050921132073,0.2150213048039804,0.1321701628702501,0.20260515706436,0.2470726308386938,0.1883640289274014,0.2298358876325306,0.224187871713634
0.1358913432718763,0.1044932076002068,0.0799741154508955,0.2029699449054287,0.1984703936188524,0.1850163059495409,0.2336149282454812,0.216103624720431
0.0968378644847704,0.0447452813334775,0.0664520097433052,0.097999481301189,0.148485130250124,0.1249027031220427,0.1669703573650688,0.061735069570629
0.1352789510131379,0.0699872091702922,0.052108071998241,0.1324246352709351,0.1486022657469546,0.1396643996008612,0.182334737171379,0.1344999136609253
0.1741463253212652,0.1438132784902967,0.2529281031689844,0.3931098674931692,0.3642937248576089,0.3872052505046839,0.4163662665207389,0.2836607819986902
0.617633017761926,0.5367094853000174,0.5525683612092211,0.6200433012577226,0.63404594960397,0.6144007428964652,0.5851609649006555,0.5922965695516813
0.0744486211587286,0.1789113631100888,0.2062382434386995,0.0417335768379411,0.0784312724865961,0.0659200875151194,0.1146500406796402,0.0949450017539695
0.5418548843276444,0.4615279843082898,0.4324891696354149,0.4902156382232283,0.545088425889262,0.4927011368131097,0.4969033316101003,0.5002692038007478
0.1779354883739373,0.1618016878147016,0.0847067932185247,0.1338069706191148,0.1611423251438911,0.1194991506175492,0.1468417650101433,0.2168845503522722
0.0309319010992992,0.1925120573356644,0.132163623601324,0.0428656481787411,0.0505332771391464,0.0429192504586001,0.0290317729144988,0.2655748074835109
0.114462102638832,0.0362273987214831,0.0434015318596948,0.0893616529290153,0.1150801103942229,0.0965322274809508,0.1507169778619805,0.1142557152773654
0.1723874887320305,0.1315583702856473,0.0943324121979893,0.2326216842345874,0.2532083216061804,0.2247847917526337,0.2661953026929894,0.2017678259681294
0.268062357915034,0.2485366753009394,0.1797675156372408,0.2235118990337206,0.2579624442772368,0.2069105309437729,0.2276855721266487,0.3030053800206367
0.1266175453066753,0.0926504386757066,0.0552700379120107,0.1635649795042584,0.1651742205485329,0.1416084002279241,0.2003792494013404,0.1970577004854243
0.3082284527944493,0.2776130432714129,0.2373505648661583,0.2753019128730704,0.3080251429101399,0.2606452529517587,0.2825398748780722,0.3313999752051761
0.2598012015167866,0.2038440640109773,0.1360666016665618,0.2339302775735413,0.2841572600227516,0.2220146770148143,0.2606606343212316,0.2332848895418291
0.2219566818691186,0.2103561847074631,0.115810041838311,0.1880545960242355,0.2199520547976685,0.1700457830372443,0.2116861632509716,0.2134808959145338
0.2390300310978231,0.2798880995640189,0.4526570966919584,0.5694591520018466,0.5194305538093705,0.5499875382317692,0.5816211347942886,0.4453508311949193
0.4616200771880461,0.3968431940516601,0.3954565707293148,0.4111652346946465,0.4359992390867983,0.4027348172949822,0.4107289584377965,0.4894126874753738
0.1522287386683488,0.1124960494745678,0.0862622011288763,0.190015300072226,0.202213998771147,0.1856513178131241,0.2062680019619824,0.1754168772610383
0.1327647669526277,0.1246254880116863,0.1346980798994582,0.2441810658129443,0.2489574172134852,0.2612617004533024,0.2930416214913782,0.1863799490790133
0.1581291532534266,0.124561789701515,0.1378280410562008,0.2837185835288301,0.2775079861257433,0.2789062964580706,0.319864960262941,0.2409303510377032
0.13317876951881,0.1370189735176807,0.1585683698369476,0.2682163270398564,0.232640098594775,0.2506374217089536,0.3043475037196612,0.2198950330407305
0.1531455078052749,0.1312408585413054,0.0604817188403322,0.16581778820868,0.1854324093079089,0.1538776323787427,0.1948418961688944,0.1915610710661923
0.1173111974960096,0.0938373109667458,0.02943677584872,0.0836601842294442,0.1139758733841193,0.0806661074215489,0.1113517323084542,0.1611972479379531
0.1521540721044106,0.0727702733671062,0.0756300893743453,0.1790117387840347,0.1912370825467048,0.1942319269395255,0.2399394482443184,0.1382880268322181
0.0935679185289702,0.1072254851593606,0.0596133450113491,0.1057666598463562,0.095872971427069,0.1032606666849794,0.1348566460925417,0.1666838931791084
0.2945903414860411,0.3878709969324437,0.5009545620781701,0.5638170970239282,0.5242427925495485,0.5875022400493762,0.6027158736065539,0.242217507819765
0.2149839697314309,0.1943177318742056,0.1068059615399231,0.1742650736958137,0.2118590157730688,0.1593895524600194,0.1920384585423086,0.2143023136208741
0.292900067486703,0.2758636531737512,0.4691648819483927,0.6008145344008723,0.5675671809951992,0.6175516031408285,0.6040560555451333,0.4932487839400686
0.1483776438100094,0.1236184537629851,0.0800074212143059,0.2193457658353294,0.2299624011062054,0.2103871227925388,0.2558968648407596,0.2047235869685875
0.2290899798002922,0.190663663233098,0.1087558756700781,0.1943889571973063,0.2315039349903856,0.1790975446040241,0.2147554483763872,0.232405208170841
0.1690801322287671,0.154035708721813,0.0568630312120332,0.1540366853459832,0.1846425965556014,0.1375657563287117,0.1762628189177794,0.1722553854218426
0.0766026847990556,0.0750183632070896,0.0148827598097764,0.0443191923267824,0.0689104514420431,0.0425773391825663,0.0752838640217176,0.1513141457802207
0.1388295322679995,0.1190210600700866,0.1148036449268727,0.2614377661815992,0.2514582941448718,0.2487694444083889,0.2968115097713425,0.2248531092301589
0.3365952005963705,0.2778444953435785,0.2233252778213539,0.3069907680913374,0.37122739822568,0.3067128179725563,0.3223074692897749,0.3157615929432529
0.1727442024463333,0.1624299288649585,0.0766308508739236,0.1369946132754481,0.1664324722735873,0.118758357107288,0.1566573048770733,0.1883681827510669
0.3113613508359504,0.2519538702738352,0.3194985798145847,0.4062245713099603,0.4161890607173774,0.3891278945689128,0.4047070407547959,0.4257559252622785
0.0561602931061746,0.0824350630510935,0.0095213125045406,0.0460510934894236,0.0561981516744456,0.0372467461301857,0.0643012912626526,0.1638957281468599
0.1633875899196242,0.1442929482127622,0.1780973658112914,0.3199115590007431,0.3121538720159906,0.3337952287476541,0.3629133883060058,0.2202579560626114
0.0706619586984142,0.1165030661956192,0.0296518869830819,0.0565726789635707,0.0504363958927486,0.0348247810990041,0.0738479925901389,0.1897410751142149
0.1231827428828008,0.120252219615574,0.0488228802377746,0.1351367632202547,0.1390964452094712,0.1254691878378374,0.1573492781222673,0.184129424014297
0.1907775965128503,0.1685697884064286,0.2874556485212111,0.4314618033783119,0.3925418588238489,0.4180976066864706,0.4531964183379125,0.3393670037516887
