TeamExp,Transactions,Entities,PointsAdjust,Envergure,Generated_Var_1,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Effort
0.29369557,0.10500275050027505,0.4358328,0.090871766,0.5594306,0.22682236731776326,0.22818628718137127,0.6656588334341167,0.2400818,0.2608227660822766,0.3247041
0.7353169,0.1297168229716823,0.540007,0.1576979,0.63053125,0.41208475879152406,0.35840236415976356,0.5442292155770784,0.31500342,0.26973542697354275,0.499035
0.45106557,0.15225704522570452,0.35248083,0.104104236,0.7980269,0.24040152595984737,0.2116190788380921,0.6960636903936309,0.20327547,0.23420041342004136,0.40045518
0.78292465,0.05600508560050856,0.4634264,0.07439324,0.29585886,0.31135886886411307,0.2642738235726176,0.6211004378899563,0.26312688,0.22997092299709232,0.1384063
0.13937981,0.0884323388432339,0.568091,0.1376885,0.4878604,0.3917258608274139,0.302462849753715,0.5492277450772255,0.39609468,0.4414568441456844,0.22076723
0.7947474,0.2777572577757258,0.5975077,0.31624982,0.5028471,0.5646059435394056,0.47925610207438973,0.3135497886450211,0.42463747,0.3826944582694458,0.54214156
0.19733228,0.13629506362950636,0.44104034,0.12056029,0.5353428,0.37583931241606877,0.30074390992560895,0.5557802444219755,0.3716262,0.39391837939183794,0.22204761
0.4819379,0.04931941793194179,0.4054975,0.040908802,0.39647144,0.19742174025782597,0.14309012569098742,0.8050815894918409,0.16591582,0.24566840456684047,0.14307311
0.49098983,0.09236243923624392,0.47101158,0.094354525,0.5970092,0.34097733590226637,0.23447928655207131,0.7170101882989811,0.27394885,0.35152295515229554,0.2737286
0.62740827,0.08848489884848988,0.32278636,0.04747435,0.44650045,0.0924194007580599,0.029670073032992694,0.9347579765242022,0.051538557,0.11771326177132618,0.118268415
0.76454765,0.17473185747318576,0.4017963,0.12122694,0.48840207,0.4599034940096506,0.3819720918027908,0.40958337904166203,0.38399145,0.28413024841302487,0.21920395
0.8672108,0.23374679337467935,0.5486135,0.22522134,0.75278616,0.5559762744023725,0.4411124558887544,0.4653183934681606,0.43527743,0.49903689990369,0.4767593
0.7758393,0.4514995951499596,0.6243594,0.4567107,0.5859792,0.6213220378677962,0.5821534417846558,0.28077352192264776,0.54040015,0.48828272882827295,0.7164005
0.10153824,0.06482341048234105,0.55472004,0.1168457,0.584941,0.1595142040485796,0.11794646820535318,0.8308749169125083,0.22865823,0.17278559727855974,0.14679812
0.48926094,0.2413971941397194,0.41216698,0.1851657,0.5518445,0.44716738528326144,0.3946372205362779,0.3766607223339277,0.40801436,0.4254162425416243,0.29364574
0.19639829,0.09285028928502892,0.26261216,0.036304038,0.37414294,0.26630857336914265,0.20050253994974598,0.9109370389062961,0.21334764,0.25396736539673653,0.18682986
0.52979594,0.1100566050056605,0.39040434,0.087245494,0.52526796,0.18695299130470086,0.17762288223771178,0.7058212694178729,0.17917083,0.2491486949148695,0.27831614
0.038687117,0.0690797709079771,0.45581102,0.06660847,0.43398973,0.2547730545226945,0.1779194822080518,0.7634508236549177,0.23489429,0.37648836764883675,0.2063074
0.3862464,0.12356240235624023,0.44786996,0.11394484,0.2657822,0.1626057837394216,0.1822938417706158,0.7929981707001829,0.21344328,0.10457258045725805,0.037945177
0.45810965,0.08841119884111989,0.44368368,0.08964592,0.5428324,0.24853013514698646,0.24644960535503946,0.6587249341275065,0.23966272,0.23988103398810343,0.30997434
0.7604716,0.3639161363916137,0.6375218,0.38090843,0.62767977,0.5763164823683518,0.5287277171272283,0.3403365659663434,0.49140847,0.4416842941684294,0.6732639
0.7423564,0.17024681702468172,0.52115005,0.167821,0.6213705,0.49729473027052695,0.3944321205567879,0.4802004819799518,0.38969046,0.3673132767313277,0.4051283
0.69180477,0.05904396090439609,0.39849925,0.03692625,0.34656626,0.22814880718511926,0.19338916066108391,0.6990781300921869,0.20379588,0.20533406053340605,0.13748185
0.6918907,0.21584484158448417,0.57624996,0.23799375,0.60891485,0.4507440749255925,0.3771209622879037,0.4418920558107944,0.3382276,0.2720034972003498,0.48827258
0.7367239,0.2607894760789476,0.54681224,0.27771938,0.5870328,0.4436804256319574,0.38680516131948384,0.49875570012442993,0.3366021,0.2649669064966907,0.4331128
0.80738294,0.5549551554955157,0.7065971,0.5894709,0.3617782,0.7689259231074076,0.6928988307101168,0.202835349716465,0.64416826,0.6498290649829065,0.7858934
0.2379992,0.08752783875278389,0.48051065,0.096923634,0.53773093,0.33668821633117835,0.2407403359259664,0.6810696618930338,0.31280965,0.392018269201827,0.22408591
0.35799053,0.07476471747647175,0.36653543,0.0473837,0.197372,0.13275665672433432,0.13597556640244338,0.7764636223536376,0.15710011,0.22011243201124323,0.11706404
0.79411286,0.10884670488467049,0.528399,0.1395616,0.52548283,0.46713162328683766,0.35990422400957756,0.4376046562395344,0.34024814,0.29708230970823096,0.32938704
0.042400014,0.06259274625927462,0.52883136,0.08934808,0.4032609,0.3122562487743751,0.22095412790458718,0.7464933253506674,0.31236848,0.43987019398701943,0.23054138
0.06606244,0.07116155711615572,0.47217885,0.055724833,0.31250378,0.18651564134843585,0.16339360366063962,0.7476389852361014,0.23500557,0.3034924903492491,0.34149158
0.3525948,0.10336059633605964,0.4324274,0.096799895,0.40722066,0.15342293465770654,0.18704265129573486,0.7721543227845676,0.20679137,0.18218933821893382,0.17190646
0.23662324,0.09366708936670894,0.4416451,0.094347596,0.5866325,0.28736663126333684,0.23337826666217332,0.6471757852824215,0.28285497,0.3336791333679134,0.30098522
0.25815603,0.0893878789387879,0.49324995,0.10876049,0.49695206,0.26635620336437965,0.2228710277128972,0.6675460332453966,0.27947226,0.35034555503455556,0.25847244
0.055387948,0.07816389781638979,0.4144495,0.07062502,0.4631819,0.26714009328599064,0.17764540223545977,0.7557752244224776,0.23032877,0.36466289646628963,0.19620647
0.18449761,0.08390907839090785,0.45373726,0.06889188,0.15537441,0.14091977590802238,0.1914863808513619,0.8223036177696381,0.24600255,0.22476982247698224,0.13719726
0.33534113,0.23207282320728234,0.2502318,0.11346969,0.56158245,0.40707282929271704,0.3599651140034886,0.4145583985441601,0.38872686,0.32357535235753526,0.21351564
0.72417796,0.23207468320746832,0.6528777,0.2758574,0.683156,0.5252852474714752,0.4740193525980647,0.42841599715840023,0.41423082,0.40184287018428705,0.7598414
0.7228658,0.098656789865679,0.5149324,0.124681965,0.54655683,0.33236676676332333,0.30452986954701305,0.6118545388145461,0.27839115,0.2696275669627567,0.41391385
0.71351063,0.41551614155161415,0.35496798,0.37592363,0.75313556,0.3510494148950585,0.3246364875363512,0.5590106840989315,0.26154137,0.0497805149780515,0.15277997
0.53823173,0.1278544527854453,0.46740004,0.13093242,0.65439856,0.3341388365861163,0.2848252115174788,0.6341248365875163,0.28855565,0.2506238750623875,0.3660351
0.033393614,0.055129127512912754,0.3917818,0.047718745,0.4117447,0.22351132764886722,0.15724924427507556,0.6755151324484867,0.2128696,0.302713070271307,0.24020857
0.6983133,0.2381416238141624,0.45549786,0.1983866,0.59749687,0.503941309605869,0.4222033577796642,0.3529856447014355,0.4109873,0.38269165826916585,0.3910537
0.7303695,0.24520414452041447,0.626996,0.28101635,0.6773716,0.5610697938930206,0.44975014502498545,0.4233492576650742,0.44247442,0.45439374543937455,0.5851842
0.113294154,0.10420509042050906,0.40110725,0.08096969,0.52637875,0.16404931359506864,0.1498306950169305,0.7878238212176178,0.1964437,0.3086842008684201,0.2565323
0.15847945,0.06925216692521668,0.4302585,0.07142794,0.35210955,0.16533583346641664,0.1427789657221034,0.7965842203415779,0.20966701,0.2891691889169189,0.20783032
0.70993567,0.08166496816649682,0.44712198,0.08100273,0.34281057,0.27804500219549977,0.26108822389117764,0.6295655370434462,0.23974097,0.2388280838828084,0.19003105
0.5447968,0.3207721720772172,0.70182264,0.38277298,0.43921572,0.5596766440323356,0.4861583513841648,0.301189419881058,0.49835262,0.5764927576492758,0.51524913
0.73656297,0.06845801284580129,0.47691375,0.08921783,0.47745934,0.3095483490451651,0.2697427930257207,0.6447561355243864,0.25709713,0.2577457257745726,0.29630002
0.01941751,0.10686853068685306,0.3371689,0.06289297,0.49031338,0.18496958150304185,0.14737613526238647,0.7765377223462276,0.1689599,0.2697987269798727,0.2846497
0.7283517,0.09173540917354092,0.45233554,0.0730945,0.60848665,0.306018109398189,0.22620492737950723,0.6776908322309168,0.22864574,0.297210659721066,0.30428782
0.74134886,0.09654505965450597,0.50106615,0.1241796,0.57799447,0.3547003245299675,0.30471613952838605,0.5871646412835358,0.27283925,0.2566062256606226,0.43513918
0.6224807,0.19353418935341896,0.27768275,0.07781771,0.53154457,0.3913227208677279,0.33746301625369834,0.42537073746292625,0.3611526,0.2758595875859588,0.17297082
0.33846882,0.06707090070709008,0.37221903,0.0382812,0.3793617,0.2232090176790982,0.14689436531056346,0.7745232225476777,0.17398608,0.22214230221423023,0.13606714
0.0837421,0.06505448250544825,0.33498213,0.035087984,0.362009,0.26935827306417265,0.19630870036912995,0.7203641279635872,0.2481984,0.3042360004236001,0.14702061
0.82953995,0.21735192173519216,0.51875687,0.20229487,0.63205254,0.5578894042110595,0.45047940495205946,0.3919385008061499,0.43539923,0.40005920000592005,0.45533124
0.5220748,0.060021850002185004,0.40796268,0.035310093,0.37879997,0.2778951522104848,0.19886751011324896,0.7317977268202274,0.23595415,0.2851749085174909,0.12724745
0.669458,0.21605781160578116,0.4801955,0.18509199,0.5834236,0.47549490245050974,0.39741071025892893,0.38035374196462574,0.4030245,0.42779444277944434,0.3699089
0.0997718,0.03694447369444737,0.45001942,0.04031491,0.26574677,0.1323373767662623,0.13922394607760538,0.7776367222363277,0.22840165,0.19573377957337798,0.18450505
0.36745557,0.1505201750520175,0.41930494,0.118422836,0.55947924,0.42616452738354726,0.34230729576927044,0.509034879096512,0.39921415,0.38511863851186384,0.23929906
0.2984615,0.13527061352706135,0.32724443,0.1028731,0.58637726,0.14577528542247145,0.17094513290548669,0.701408929859107,0.1633012,0.06491350649135065,0.17601055
0.18815301,0.21338146133814614,0.31929845,0.1373016,0.5670855,0.41907651809234814,0.36534626346537363,0.4637660536233946,0.40128434,0.3786887378688738,0.23113678
0.02044835,0.046314460631446064,0.3503962,0.029226933,0.334684,0.2121662287833771,0.1497544350245565,0.7521347847865214,0.17296556,0.2677630467763047,0.216886
0.20225872,0.14689399468939948,0.38762945,0.097302034,0.7630452,0.17300494269950573,0.18771053122894688,0.709362379063762,0.19452336,0.2389569238956924,0.3830132
