rely,data,virt,turn,actual
0.0900415331941771,0.3914850994288122,0.1146229153173838,0.2433959719085472,0.4549920733199193
0.3594863289863502,0.3735213622191626,0.3366826642407867,0.3658538264533595,0.2976206534360596
0.0995465200857206,0.3477872093541975,0.1812022277635909,0.2163625452717388,0.4090040639491547
0.3708712929448205,0.5679428042514064,0.3204478346048378,0.5909792247087813,0.5260817269845361
0.324711943448546,0.2670437664264359,0.4520883411244722,0.2641320668141044,0.2109577035703176
0.1045392592549532,0.486498589300149,0.0757573134623822,0.3166338956865486,0.4994539931566274
0.0650936242073849,0.3243662446776735,0.1735751965739051,0.183578788737803,0.4234169198574564
0.1481287848562826,0.2295272409344351,0.3317687594918837,0.1167425549836138,0.3732981376370112
0.1598024623590668,0.4117395289994588,0.1960846538683382,0.3308022259771136,0.4080415349655524
0.2334501422521459,0.4588520374962539,0.1911724309344716,0.3699598880638288,0.4419318202991845
0.2754265795384275,0.2131482982805739,0.438819358668763,0.1681382435334582,0.2500106487811081
0.3556021647079975,0.3914194493203541,0.2972009574774819,0.348176817614399,0.3392330550533236
0.2545461959577093,0.4306361822034598,0.2129832174144187,0.3699573139641151,0.3890607685559943
0.5670976730134687,0.3242398087287583,0.5738014522719503,0.418394080537978,0.1795724808319906
0.417534091874193,0.9584787958638992,0.4724411509373383,0.8912362712579188,0.9915452949718468
0.2132703492141526,0.2661927002700527,0.3742969957087704,0.1436498846041824,0.3930762621968718
0.2682404011526604,0.3457058708630832,0.3562782088033016,0.3225489453855329,0.3452677630415734
0.2189560752826102,0.2748191677870053,0.3600531435612115,0.25418082311903,0.3182284756909584
0.2268873415286942,0.4670238439391,0.1849260129201964,0.335112414823873,0.4634571057333037
0.5230726636525096,0.2994550528702214,0.6663321573933103,0.3620693918281747,0.218744767654784
0.201380300909477,0.4142887962905675,0.2516682596071217,0.2923667794986772,0.4249384282797778
1.0,0.5401115887479879,1.0,0.879396202868515,0.3280908377033001
0.3482672351804511,0.5313005253104436,0.3928301040765447,0.532716001826405,0.5087044906489666
0.3858576936683898,0.3352154318891039,0.5096217535195566,0.2970112795457578,0.3415416782511573
0.1820656018140233,0.1303789543796164,0.5753282488103177,0.084509192902065,0.2382318255310212
0.3153572561085501,0.3803846963847836,0.2935910424109352,0.3665303743715415,0.3173544823211519
0.1225736224295683,0.4229907695374776,0.1271414494796889,0.2425594515960944,0.4609804616530374
0.4136780325306878,0.285575277580425,0.4848795634313135,0.3351417121429833,0.1970938774573664
0.2534033484439095,0.4496458059419372,0.2045274550474385,0.3721912260788391,0.421949357122812
0.1486818007026388,0.4554607355914163,0.1375376676113682,0.3209536809576795,0.4754120030701035
0.3454540600921741,0.2463350773718534,0.4413456018227107,0.2561620331552781,0.181274902586537
0.0642102521093103,0.3159552068470096,0.1671305037789487,0.1750846830541448,0.4039681209057115
0.4674787842343235,0.3606604200624146,0.5182572010050166,0.3980645861330361,0.3100534338952553
0.2728699993046862,0.466100310808199,0.2127643572176931,0.3729791941289283,0.4450873338373146
0.2833553890896833,0.4243197025797215,0.2600193906546427,0.3822588574666717,0.4064637227048449
0.2796568955782036,0.6414483892297335,0.2127787087060029,0.5823241531186822,0.6318122724242582
0.3215650384783287,0.425577083663026,0.3701831864331434,0.3580998591117326,0.4236185896677003
0.3228773806346047,0.367295409266304,0.3672358840667041,0.4089710127503931,0.3287100007575179
0.340689153417253,0.0991736358752891,0.6245553112862481,0.1390605922220147,0.2516464419157505
0.1359626092431204,0.5911722426115683,0.0977630783655394,0.4489039925418938,0.6406440358404408
0.5048445935508268,0.3430433788665042,0.4844603430032614,0.4148558224226965,0.2325657179304481
0.3096382176042356,0.3502377244362354,0.3018849020504194,0.297148536639046,0.3212346052392084
0.10519536113042,0.477299587498551,0.0822523710116261,0.2919741163932225,0.4933861874955197
0.7054464422621267,0.2886511363369484,0.6638321729781296,0.4261888609079608,0.0923213114188537
0.1949215550525329,0.5243989129931229,0.1308182559362801,0.3707454344280031,0.5336623328670245
0.6483113328526171,0.5320319447075741,0.6785964011221248,0.6911599679426589,0.4295851942764845
0.2591290563556623,0.401002915815754,0.3050686451867643,0.3483874873541283,0.4041310380012789
0.1716716201073689,0.4355419478555666,0.1438489139892432,0.3393665097477041,0.4233736229508877
0.1469460247018588,0.3559744524487472,0.2150882443864714,0.2644853845796364,0.3936453509598223
0.174706849266911,0.280443435301502,0.2839047968907859,0.2157503498464001,0.3292316710169022
0.20363425786199,0.5343355472605942,0.1244529672352381,0.395249762936424,0.5351019016139686
0.1423190476010054,0.376866632627334,0.1973257436683363,0.2794901843780545,0.3958602787161316
0.1263754441795077,0.4762464384571875,0.0897456866938247,0.306033820804859,0.4734932351049894
0.226278150413978,0.4932463377941773,0.1836245571724948,0.3819102024343931,0.521430819456151
0.2744612887783007,0.5171210202880078,0.2246790525093598,0.4691596170589982,0.5118567047939816
0.3145528183073313,0.3802566687606215,0.3409350774996065,0.3483638349905306,0.3470287683483482
0.1101728497609834,0.4573996310092363,0.0948026578418169,0.29248387845583,0.4802560369740326
0.0739943852758721,0.3272702443045279,0.1550364821560098,0.1625703529535417,0.4235676382504705
0.6488050074084055,0.3267760907061947,0.6636540351294833,0.4267049396757869,0.1969800422924427
0.2533978468315479,0.5220738075740087,0.2586377683902101,0.5060693844761847,0.5115241312567742
0.2387895608531698,0.4236901069069183,0.2548258112773009,0.3294572701665987,0.4311331242876911
0.3096812097637287,0.1715999995165102,0.5089867001618444,0.1315260668809836,0.2496820621800941
0.2721004396497604,0.3607568435003557,0.2790160296706257,0.2976634638359475,0.3694045038872221
0.1547447851332316,0.490321784206273,0.1194192499831481,0.3370851800066744,0.517418767598967
0.2324883635275832,0.2959721703321155,0.36885107680338,0.2075055649128659,0.3142732397086802
0.0610162893226661,0.3280757799635153,0.1675129933666075,0.187265221290334,0.4100882713775653
0.0941944114448623,0.2995349077482988,0.2272900815653383,0.1692323375209942,0.3832141137703975
0.075376042557705,0.4393208972398758,0.0771914532043487,0.2422068225151349,0.4902373561438157
0.2001632767824674,0.4137737758184495,0.2033790668922421,0.318149436407698,0.396203344404811
0.2113866525036479,0.4873851490237862,0.1532244049390825,0.3921011196506204,0.4741518281444986
0.1111160475683245,0.56632764360455,0.0685206203305245,0.4126941431587114,0.5967783602772923
0.3802549070013847,0.3128107388668332,0.4390947278507091,0.3850803755805217,0.2239338505447334
0.5890669260244379,0.2199962692216673,0.6939228936690605,0.3435479766739103,0.0934496143615625
0.0843888860025607,0.2822363236038672,0.196509009438301,0.1457405841975524,0.3663004299625903
0.1017345355428984,0.5286071995481676,0.042301549974192,0.3519766460332666,0.5534176525586895
0.2460884963413498,0.2474336721869481,0.3827630732079732,0.1927211667574806,0.3029450277169363
0.1347740533649824,0.4441578136179464,0.1192910059805791,0.2979668181002377,0.4384088983859336
0.3280336716669229,0.4060811274501137,0.3375987601031674,0.3797416589045047,0.3704790625232147
0.1204272669804627,0.6722972244425784,0.0544191170076392,0.5055560886714263,0.7003080070941428
0.2223681994902634,0.2776648888290526,0.35349150856073,0.2307529255323464,0.2809938764728373
0.2332645925899475,0.3433543937912781,0.2928211747599119,0.2922871291763947,0.3246317494863158
0.331275064234352,0.6120150774685513,0.3321608914857508,0.5828769071624734,0.6200472468212117
0.1243068552321812,0.6762271598697032,0.1428302946822487,0.527135737504005,0.7179604925542339
0.1281885974170414,0.4444389945162664,0.113777209020323,0.238950524282751,0.4854678535368883
0.4611921540710279,0.5985424332769793,0.4443606028504118,0.635132147443262,0.5283740891783242
0.3823705191638026,0.7815594605985423,0.4012087047696588,0.735195927198919,0.8000939818500019
0.1728775631566499,0.2397710945065029,0.3583482540225988,0.2093712565795047,0.308477328856899
0.3337260238911495,0.7753447821061541,0.3451421714492478,0.7098356258613489,0.7953146217467516
0.1156510629694654,0.4472749858926625,0.1192118709770704,0.2761696747767151,0.4515689427922662
0.1114377361854729,0.5554723845304845,0.0459762934043385,0.3791947756144465,0.5568304597694135
0.2410065895302551,0.5537865530508015,0.2113396356399299,0.5146336569568641,0.5459527430893987
0.4143138320724867,0.4643481068096103,0.3322573603962338,0.4584455874603761,0.3917887513314536
0.2144309991151227,0.6131651108445918,0.1427109979356729,0.4715895446089408,0.6414635444725239
0.2003912476821214,0.4086360316890454,0.2279115682817578,0.2901914055726185,0.3842422449412492
0.1141280419310057,0.3903374705103752,0.182809930817305,0.2485851650029471,0.400191027131589
0.3218883014562473,0.4718002930376928,0.2502477537790497,0.4125192059873767,0.4302172853781393
0.1824534827861901,0.5584841809000258,0.0946525726679762,0.4108953780846296,0.5609748392593443
0.2064029096816733,0.4130783492933702,0.1970781356465898,0.3199421952491144,0.4030410125955451
0.1223291120914937,0.420988873602606,0.1304746274880603,0.2603449564800066,0.4670340892808454
0.1527811939388079,0.3831836536917721,0.1985454407810725,0.269796982889371,0.3970230055982279
0.3462624770469877,0.3933038052911013,0.3266847223339071,0.3992096145541621,0.3356815044972233
0.2952722101777856,0.370447153879627,0.3047190519012155,0.3627624230164535,0.3070163730450892
0.2000432447492429,0.3747416783936456,0.2214738494131519,0.2462080685916467,0.4104948243465757
0.1278709139044895,0.4496506888491445,0.1424911286499254,0.2972480289799551,0.4295419258480314
0.1968004940793914,0.4083051100920197,0.2377501189715956,0.2819505946877652,0.4073034948994474
0.3102323225366266,0.3820125161027209,0.3338796391802627,0.3705885893390863,0.3259629732422066
0.0910026717940309,0.3665466384626482,0.1462739118780048,0.2207725425769161,0.4209205111512571
0.2716847911057681,0.3523215238673962,0.3896442082169536,0.3461420369503366,0.3595846963162906
0.3611541912156655,0.2682862559136129,0.4783437162613888,0.3261900207205204,0.2155073266461835
0.1370430359474833,0.4227083460254089,0.1773528446600734,0.2682908918237496,0.4292634861574795
0.1419380003926213,0.457480434792358,0.1185296819499403,0.2900258164476126,0.4521264914090882
0.1953207074097738,0.4489785562484307,0.1585025684006508,0.3360485968259004,0.4207556399484172
0.1897509044659373,0.4883619507467899,0.1489950886067615,0.364232482331038,0.5048757585247815
0.1285289967064199,0.5820095081866952,0.099103529797883,0.4386646416073687,0.627942836936181
0.2664679477361357,0.4378509987050496,0.2459401321386377,0.3435908557559838,0.4138230808455461
0.3099412388008236,0.4056007742071071,0.2887522587336542,0.4021267864391725,0.3503588649404209
0.1816269433818517,0.5169768883896644,0.1233014396919739,0.3762501974704225,0.5138841798290483
0.7124643716534993,0.4142370979103834,0.6090476311994,0.5629319245472261,0.2363297721856522
0.1777346391392972,0.1378458034499318,0.5570657556939864,0.113102478805752,0.3518529509715065
0.2778782831239407,0.4935202381055797,0.242032289144458,0.424531897116355,0.5002094097552517
0.1425125901717293,0.3642311689483296,0.1851286379957715,0.2296169177501294,0.406229182110959
0.2472159116594683,0.3713146959646672,0.2780492102667497,0.3456788514156633,0.3329023577357424
0.2666455736924799,0.4260437303115618,0.2333093200045081,0.3954723435322848,0.3821299132581006
0.1103922481797404,0.3548756938345674,0.1812315586178242,0.2141248849065544,0.3930175789712386
0.3678264186629776,0.5387223465771069,0.3359402662353566,0.5220395281168082,0.5548392699220082
0.2290614818502932,0.513890444823301,0.164445968193783,0.4274116711710946,0.5171508170086603
0.1827530092478816,0.497512648763035,0.1751890214343515,0.429949191573107,0.5197232370602155
0.2228442273648919,0.3320323717148441,0.3130568181252479,0.2675642787951266,0.3774691014479169
0.5262376478205821,0.2566871851943972,0.5929550831155233,0.3033092435120265,0.1132817741117492
0.3806246741743607,0.1796372760763427,0.5780009444176275,0.2642584009184758,0.1780219999952808
0.1785008857163385,0.4359942084258407,0.17328735953649,0.3018075724465716,0.4290334490928052
0.1397293971407566,0.1767466627885068,0.4279014639370195,0.1132929847643904,0.3016935569239697
0.4098638408032685,0.5588484870098797,0.3073339379196773,0.5418460964228873,0.5174769789015404
0.14540349716045,0.4969909712701714,0.2308590276176004,0.3767407441044652,0.5153361772393298
0.1352263793247192,0.424332436546522,0.1464503006390135,0.281442322893413,0.4136254459774621
0.5681113191401075,0.4776922421466048,0.4841807132232236,0.5256052602305694,0.3721735083712234
0.49646735069009,0.2792912442961346,0.6003858352783711,0.3073184772005886,0.2130860969107021
0.2641998301870252,0.5838637533670172,0.2081305755812386,0.4926805660923511,0.5750866812816356
0.1371998665011268,0.6351875645813194,0.0632172520676121,0.4790250800101035,0.6606229799353774
0.3230464081590502,0.6165297078503242,0.3566524687093828,0.600624421495786,0.59109511291939
0.2835489576114089,0.7570168619183767,0.2581615456445273,0.6676781384510081,0.8008112031930639
0.3429365966683377,0.4371587385857313,0.3072031599824534,0.3614082772183641,0.3851143394309861
0.4297628959048056,0.3202179820149282,0.4318165947963565,0.3484574848024842,0.2419268000142228
0.5671008736370122,0.3272930406185695,0.5452866595426475,0.4339663112645201,0.2058128675355095
0.4488409478157015,0.3811806016177724,0.4693861227117727,0.4875024822703999,0.3152033858201278
0.2270647598770247,0.3020627738417109,0.3518484425428522,0.2925990524831531,0.2722399518833758
0.2921949922974832,0.3641695618531496,0.3433613311435952,0.3558163617077861,0.3480245910969762
0.1291477031884282,0.5690592362220371,0.0962341515281262,0.4123602666199646,0.6065030672151064
0.3187492336885454,0.3840452448995704,0.3340460267478554,0.4009867876734082,0.3438530475530016
0.0701946396060693,0.308619752884115,0.177611059328649,0.1743979064765741,0.401453519768979
0.2068616455388316,0.4820655704004344,0.1790484505796857,0.3496537637747089,0.5021570402905939
0.151103928796541,0.428465177833899,0.1355069992881213,0.2736779406088653,0.4589077816776523
0.3175184468802977,0.4948550312012969,0.2395829161497701,0.4116527617657517,0.4677114392278232
0.2824087830507848,0.2295836555986194,0.4360353941786506,0.2314244776648997,0.2026322810506862
0.2849731485850381,0.3993347831096212,0.2483165816333509,0.335972988291765,0.3547674481142971
0.7687061610809471,0.409832613940931,0.7586794998273112,0.6087372386593474,0.2485697680066922
0.1936441342942192,0.4025295159455754,0.2161889811156388,0.2953232684988328,0.3901945901506891
0.0867860146314861,0.5744734568270742,0.0131141657755662,0.3873710985275243,0.5941848989665617
0.3590443055742907,0.362593659328381,0.3329384057891392,0.351097760329692,0.306009781500437
0.2327895768043856,0.3366349232323958,0.2799604024498169,0.2208840078684673,0.358662273876642
0.2436128140302602,0.2285137877540934,0.4012491804515327,0.2175335235533561,0.2680048817999536
0.0597413512101824,0.3166406834249096,0.1753197096747732,0.1833937922557449,0.3888758479460647
0.2005056310473078,0.4239978537575335,0.2122914981020828,0.3244675189954136,0.4245729401433132
0.4061723973139191,0.4302520394595837,0.3175708096827158,0.401184225637416,0.3625045249691643
0.3073880927496413,0.670959946119364,0.2116884440784615,0.5918349435149325,0.6663215525878103
0.0905519547963999,0.519243161696029,0.0313077268996089,0.3368063869438193,0.5310820325140342
0.3673998101459316,0.3937463762982588,0.3455208264986238,0.4164398816138575,0.3224323825792369
0.136730412880264,0.2082989924786058,0.3234962925396613,0.0969834043038403,0.350477850575978
0.0964871824455936,0.4709047582538443,0.0541105600089769,0.265131884399625,0.5111364342583921
0.3776153441145212,0.3405232565160433,0.4287529108294044,0.3872595316267738,0.2520785851160837
0.3105461566505921,0.3990300495973463,0.3146757557034048,0.3744663745935825,0.3535289104541453
0.14308676473481,0.249347478103536,0.3005729069284903,0.2016754322796572,0.3003684254506804
0.4395846580238412,0.2854694803162244,0.4481385424511866,0.3217319904888867,0.1875950711379261
0.2444317670917665,0.1682190395470072,0.495466185449304,0.1519903741134768,0.2880336259825865
0.1177611821698556,0.3146589008880316,0.1746097146390428,0.1517446040403703,0.3947884702524519
0.2693543306002257,0.4265562881491599,0.2340595440559073,0.3603988462736056,0.4040681649328783
0.277763207732042,0.4710819662708765,0.2217102677588567,0.3907230166613357,0.4543465944526746
0.2072588342702769,0.6628453394466616,0.1869468818678317,0.5299993669859787,0.6962301443458043
0.2814075674539629,0.2728834805719543,0.4137045904894749,0.2909693481817174,0.2723269240486214
0.1496393061622539,0.479793264769145,0.1161563045706933,0.3246370708791893,0.4815679525675014
0.1539508920890395,0.4335591994689114,0.1734155362664576,0.2789220760552691,0.4368522174566129
0.1610478422806072,0.2369825280486446,0.3123979502666215,0.1665295045967962,0.3070115521069371
0.267862381561142,0.3304435183306934,0.3241368398264923,0.3300449100354578,0.290622764722189
0.0846092532587147,0.4758499034652916,0.0696428394437561,0.289304955628657,0.4821586578475638
0.2972681536210029,0.492318212640651,0.2264830345899122,0.4248566514069933,0.4706871500802391
0.1825001945892611,0.3903632411898713,0.1864526973375612,0.2182562923672751,0.4384061217696561
0.1380373918295208,0.4313699004360252,0.1341527345482794,0.2969505398244425,0.4230453831726394
0.1799206650196775,0.4729138895896791,0.125656294681621,0.3631079507433781,0.4626375421791405
0.2084064740690583,0.375845461685965,0.2546155843977616,0.2769652804516128,0.3688862489675666
0.2961946471837618,0.4401959689994077,0.2585071025739887,0.3528787268590425,0.4151131053115021
0.0898626442890832,0.2167833501686786,0.2981731138410731,0.1130708331851485,0.418351839429969
0.3317555643316076,0.4003733839681114,0.3123216182881732,0.405321605461069,0.3316674510353382
0.1530242683214547,0.5799136028735014,0.1140983684196575,0.4497773800587992,0.5971337590242063
0.3333377104022877,0.3388724780405581,0.3375933782950512,0.2868420615385209,0.2763378022006098
0.4422203282604488,0.204511059561719,0.5917638423132014,0.2176523498668958,0.0991158236696916
0.4915494628601115,0.3321121847959136,0.4893741580553625,0.4255904673988504,0.2427908667265683
0.0463399598178148,0.5845431863235039,0.0114174610701303,0.396079402048107,0.6108613580367155
0.3716595546216425,0.5877038082824115,0.3166714871222975,0.5128868536982756,0.5730655792420248
0.2868737047963177,0.3737916549969232,0.3443867449833364,0.2990085777052167,0.3772879419834063
0.5589250105495147,0.6430061241766738,0.5373321004806895,0.7500762557282848,0.5808784302602272
0.0416615997335834,0.2236139697032468,0.2490516469252228,0.1066493124326206,0.3675145415361047
0.2582301050062301,0.5224004229495712,0.1971799863651891,0.4465147651211968,0.4964279797811888
0.1608036001028834,0.6501050861502418,0.1157606295531497,0.5229789446783443,0.6774093441904928
0.1167075282489195,0.498005729194949,0.1003457856563063,0.3767526888303298,0.5331975496778352
0.3191943279691401,0.418295629175048,0.3101521441639291,0.4352606995635533,0.3801393824756579
0.2501670855244844,0.4089261204334693,0.2364852370948837,0.3254846609494022,0.4432141288231158
0.3969312456063873,0.2691029863928259,0.4579435241128997,0.2855350285391395,0.1815742482652149
0.5451307555926528,0.5242137522481001,0.4492216313345731,0.6285544759313452,0.4303252998196358
0.1381799493322261,0.4420811936701301,0.132489397053164,0.2861022731837315,0.4504461401941833
0.3429812756429416,0.2670152145514408,0.4424749518316961,0.2289568418121331,0.1823913871112442
0.1386442473540834,0.4270104668632022,0.1465730058640629,0.3084836355330725,0.4365503514646986
0.1595191985251111,0.6210362781874643,0.0466325600557088,0.4479282055319902,0.641126333070765
0.3054581167527608,0.324833467447129,0.3641583867922535,0.2865402822168187,0.3108759591734479
0.1510134982059294,0.1976722048869446,0.3750922027063407,0.1707976046552539,0.2996995945285891
0.407335002190351,0.1770820385909966,0.6238124423726077,0.2500238778795703,0.1661370652520691
0.154451097646924,0.6546152939567186,0.1071304069064026,0.4989531842083683,0.6807557872209582
0.1897567001896515,0.5799763718125361,0.1226102809846502,0.4470958568416611,0.6076641321957383
0.0532780985292754,0.5897061447803393,0.0524104916734682,0.4151874071095051,0.6385418220249583
0.1434509783934208,0.4580876323523436,0.1165445796020771,0.2922436630189479,0.4517401410187468
0.2241488361226594,0.3835404976236537,0.2032242053636982,0.2784297230354624,0.3517255581893744
0.4462062291158232,0.474469986545769,0.4346197544020835,0.5209575594937131,0.4543015461419923
0.316782528373917,0.2199691576489716,0.5804831240176238,0.2144790155456802,0.2547734814065162
0.0858356110960047,0.1675168498141891,0.3413069828646368,0.0405923760768533,0.4247696181467109
0.4359765172499681,0.2922799073773786,0.4345024758335512,0.2644182942833694,0.1981832548842612
