ID,AFP,Input,Output,Enquiry,File,Interface,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Effort
0.477576356340943,0.0656256933904093,0.1023480568729242,0.1073242100180234,0.140470703876881,0.1883119094750214,0.45170053242741,0.2319934580878,0.5449818499862472,0.2636394777813844,0.0057540577589414,0.6080504276599908,0.2605182787164054,0.1429815816848454,0.735305456580829,0.5323355655478965,0.1944039801765043,0.1519740402259525
0.7151765883698831,0.0559786250916511,0.1229330442373869,0.0671693215967958,0.0896660223838833,0.1457252695381948,0.4802234838121513,0.1183870825007816,0.4509316648504278,0.4397213175089368,0.0042881004616824,0.5783058223741646,0.2979698340412445,0.1290103324459291,0.5156836749158015,0.3488189058415256,0.1628412193376954,0.1337176891346041
0.2074077432798039,0.1021954537300557,0.1394217003314793,0.0765709217274715,0.259019302427945,0.2801099417718079,0.6045513482187328,0.1151320626703127,0.6214320714305273,0.1048028315657293,0.0084285341023619,0.8100681952830733,0.38229852714452,0.1190716666310399,0.6285599904870462,0.647678690758261,0.132389915467268,0.1148323139734427
0.2198973491660289,0.0542443100239781,0.0690932053649946,0.0622979607384001,0.1676586623593643,0.1799823296758076,0.5980820892545998,0.2353847618836009,0.4878965969386922,0.2191865176133061,0.0042331860424594,0.4958408575113661,0.0609961708365484,0.0724411902320113,0.8495099179576953,0.8167375864357294,0.2684496261861487,0.0740722128568047
0.7538158285425607,0.2596466861464448,0.2522815973688169,0.3330185076020167,0.2407081055017176,0.1843944285999013,0.7862697607519546,0.1999328192276988,0.3660407388736356,0.193017457104982,0.0520930911638584,0.2369855015754501,0.5812786222548771,0.3812482049557866,0.2837583502176342,0.215090615524556,0.3448269654661509,0.4079318309715404
0.6135556337904794,0.0342528797014629,0.0505144861507932,0.0942329990434791,0.1551774445001257,0.1396314778876606,0.545763710951248,0.1559376978880828,0.5885773375253738,0.1660666510588987,0.2379440038038722,0.6106739664680582,0.3699016759849951,0.0689098487603397,0.6635495750254058,0.474981456093847,0.2240162951564017,0.0823702100644057
0.6598488173490127,0.1078199792856273,0.138093450296849,0.0889015597658765,0.2794760145754561,0.1659613634070876,0.6109247806797806,0.33800524844824,0.6146381172916726,0.1930538396547017,0.0031358821720615,0.6003677480522036,0.2016141606114348,0.1826969581766189,0.6194281778345643,0.4239588135720267,0.2205477324999887,0.1915287346853446
0.4300344140319825,0.0889539140505527,0.0943774335557407,0.1754228791325381,0.1896700645992357,0.1311803435450543,0.5379324024820964,0.1135856698476886,0.57319406881056,0.0779160186199993,0.0030674363764789,0.6260982917808962,0.3262057462479211,0.0939534849066159,0.7674165883628019,0.6005959517994464,0.2317579105963997,0.1138118203045712
0.4362405667311997,0.1597686735131987,0.1633234536400786,0.164285077843558,0.2853066141353747,0.2715417405378194,0.6090483912250899,0.0672250087685747,0.5596664603655569,0.1025329820989323,0.0058192300991741,0.646465235187958,0.2943888381060011,0.1219819746021636,0.6628921570380113,0.5225159052161119,0.1697948663907899,0.1254366311038986
0.707471424115686,0.0807835609794608,0.0518744287742508,0.1452593992914976,0.0966819256434228,0.2726927705740528,0.6169309966286375,0.1686149222890027,0.4762935999267273,0.1044749076900268,0.0074849143599642,0.5264057854134058,0.3481221967749225,0.0910684060373304,0.6738884763046373,0.5086927291391545,0.2267254447653092,0.1150050907066011
0.4737402797978442,0.0622900241795902,0.0879843015033202,0.1145975004568169,0.1961773181358394,0.1820673080063409,0.5235112232577882,0.1419872899311369,0.5895306351250754,0.1914208742146619,0.135524301442152,0.4224726013260028,0.422420910502476,0.1309350814977404,0.6639538755540044,0.5479374806276593,0.2261501311093644,0.1386530928728976
0.6733452417278408,0.0802361734344267,0.0980962510199979,0.1053161409689411,0.1985229024197885,0.1639303703897497,0.5823111541530575,0.1975998546241733,0.5638048924341508,0.0893574790003266,0.0059669103327675,0.734020209402098,0.357758911879359,0.0544651301463653,0.7171973048630592,0.4921418985776393,0.2114219107406072,0.0680776513004764
0.5688976937162219,0.0825269393619916,0.0958682505840632,0.1339448347773237,0.16353890856272,0.179266391930894,0.5197108999510487,0.1366090437730423,0.4944621842587974,0.1027034299797802,0.0204911112357168,0.7136182594803531,0.3178753995660041,0.0544163426940408,0.7222869657195733,0.5095466025798527,0.2404196561161801,0.0735851008926737
0.5227134319627478,0.1184155025286047,0.1338228453489361,0.0950406594080531,0.3458964356620407,0.2892596196717513,0.5889506957600237,0.1638449922312808,0.6084580891659436,0.245847686282138,0.253717821831105,0.5121140513024829,0.3920065440822606,0.2833985293147402,0.472133078009103,0.4070859282502048,0.1713860163732525,0.2743259489172281
0.3264834702352533,0.069219918542369,0.1037649168997376,0.1135970970376233,0.1546119437216517,0.1820610871564228,0.5497377822153378,0.1752661202905612,0.6325948059475603,0.2343870678294549,0.3814003055141238,0.4791462264998923,0.4414155455916139,0.1205430104524951,0.6863128919782664,0.6293800301159405,0.2496057192468136,0.1355218901668324
0.4493988147547722,0.0538604812592088,0.0837451677383064,0.0829956569543771,0.1471511212847921,0.15166941000388,0.5130576386816779,0.1934259733911451,0.5768236351613496,0.1761989457506471,0.0031654100251308,0.7000662435116831,0.2037350608764035,0.0676904721132724,0.7865689043829365,0.58318710924307,0.2014850928837929,0.0693869060905577
0.7873632487578475,0.0864858424420371,0.1418751192144141,0.1124384185241385,0.1813861930487902,0.1600797614912317,0.5238073058373871,0.1720923326948012,0.4625384502841561,0.3926395970680546,0.0088355881805103,0.7456257615722697,0.3844396617804468,0.237908054690613,0.3999495287524063,0.2230298673376334,0.1240449691196934,0.2294933673956102
0.5607192631567364,0.2256608690143692,0.2442248335395397,0.1855940903468117,0.5659135478786762,0.1019852645863983,0.6378124618847527,0.5600380262533508,0.9066765584733552,0.0842197721696078,0.0035706075508156,0.5093643187159347,0.3488650851294498,0.1647239403334602,0.5794270613773507,0.408845450470044,0.2725296522129647,0.1729615436407933
0.4139051077731421,0.0534840498358146,0.1009047221394561,0.0917841087208191,0.1124538028853075,0.1754786589769127,0.5053870548457198,0.1145369597407358,0.5924317735994806,0.1758946005341472,0.0066510393544939,0.6206697486339516,0.3400600885801985,0.0943663647250059,0.7503078734569564,0.6151788853860707,0.2169147840310764,0.1011226170818506
0.7050230382808003,0.0793251478850057,0.0732693036871372,0.122059525752262,0.1702740349094986,0.169788691638794,0.6314321814341328,0.1396690755779721,0.4876881098985298,0.5050563229045397,0.0994698325770383,0.5359492650219446,0.3789088181831795,0.246196324048711,0.4256366257018369,0.2686294989773718,0.1631929330683512,0.2372915542380231
0.431463720589154,0.1568342131521434,0.1074051018629923,0.2043317019141389,0.245129207740209,0.3492821769919584,0.580221816913733,0.1629329017554607,0.4434496374293428,0.1531712194774824,0.008295081027658,0.5756173432135712,0.271470705754434,0.2041652975295069,0.6203212744036152,0.5547002543619055,0.1534411562566883,0.2241950924723486
0.4746798897124232,0.0979286598903638,0.1512875985455832,0.1594629593496294,0.118575503742422,0.1211105125175077,0.5395344102783738,0.2072693864854441,0.5993260701983348,0.1359004379487247,0.0585172687402316,0.6130943805972016,0.4255792846268744,0.1223866330379814,0.6868946492288659,0.5312439133589344,0.1955098361404129,0.1371309167823702
0.710081253949179,0.0801061541580458,0.1275974363271492,0.0924206897899819,0.0940373682984446,0.17770926135598,0.5775665202948788,0.2011088795110547,0.4533626592404322,0.4168194165534895,0.0056872031243099,0.5947826007827313,0.4635562007722271,0.2247201958931849,0.4281257024713033,0.2982130417707453,0.2205781589172999,0.2258270280420534
0.8338145123450659,0.0472659400239862,0.102658553949395,0.0777305722077785,0.1753975428685949,0.1058051096540575,0.489150216143765,0.2251686819840309,0.5693719263192305,0.1065074503704387,0.003719186313557,0.3375448535883377,0.085501722146,0.05021276869546,0.7535325432860727,0.5579523475876138,0.3221486817944253,0.0559192242163744
0.0363821668482871,0.0530202648217051,0.1177308311725743,0.0840873108559819,0.0982242728183314,0.1854754611144521,0.5768862060401838,0.1768564112167925,0.5177497909364994,0.182427163922472,0.006135150421743,0.6400183238519644,0.5297794124537312,0.1167890676016325,0.6394592194972183,0.8117004161417503,0.1925575197783636,0.1274959083300717
0.8296460490159985,0.0604119586515813,0.1164733098183745,0.0642883990126672,0.143076220630602,0.1771180689320629,0.5310220100381248,0.2219254441025185,0.3804480413797562,0.3926766548937084,0.0053291313160153,0.5132862639829039,0.2766892077096998,0.1593350297101217,0.4451403258694092,0.3467859496375578,0.1635030061434825,0.163837100622612
0.6575720028327106,0.1052031435795973,0.1421728730809563,0.1574359572850918,0.250014382047744,0.1761058999300949,0.5251008850207686,0.3891139216398901,0.600888570078546,0.1422978028599635,0.0065394452818511,0.2114940022408896,0.4712681872563307,0.1196631334112848,0.6504739234001934,0.5249567839440303,0.1943731624226359,0.1118953638857801
