TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,Effort
0.899675235660186,0.7316022466205542,0.6847689363630312,0.761653714146401,0.28242585682127586,0.7000766651870731,0.5833866305682018,0.6434698899299591,0.45488117346664275,0.42271605997624684
0.8915655771014314,0.5517209245034452,0.6676561213045922,0.520073239124911,0.19695247184744172,0.43682125623207546,0.5764644512822432,0.8331455567988119,0.19980167930904652,0.3455770739149787
0.3266169465740317,0.5646101170647966,0.5543173607754603,0.40366148805977076,0.1615978921343907,0.2829382517812935,0.6334653579311136,0.8894403232421488,0.09559801568902683,0.2955590889841029
0.7708995827502153,0.5268498515924128,0.3831594927023459,0.4205255497869911,0.20066646377866126,0.31993119234999934,0.6015687727200922,0.8102255759450246,0.1620120477467099,0.29934191160298207
0.05021130586769255,0.7814287584455214,0.572525627078722,0.3910321767306063,0.17273937052000188,0.2553485580955088,0.6679945141114599,0.584294632989151,0.09706853934695353,0.26936002021356625
0.741367719851317,0.3870617141869443,0.08608909958816581,0.5256915990562702,0.21339964199482125,0.361977385396507,0.6795986533653364,0.7439088872568752,0.17464032980815014,0.3987355439858481
0.12896484665504962,0.3778267755240759,0.3913231159584406,0.32255824866530136,0.20334115712372802,0.1888463580161775,0.451339130469737,0.8175021082849552,0.16518620897157982,0.21311297975231622
0.6371714158172037,0.6907560126340108,0.19365659689352427,0.5019929392561406,0.13211454529009284,0.3540890693932192,0.7685808925634809,0.8580522606483256,0.1497823370051889,0.5120681195569106
0.8142388874349981,0.8983467805813476,0.47223401433949724,0.5644344543378663,0.22599873321302758,0.5054857977035598,0.8278530557066295,0.9537762486545389,0.27639925640444657,0.6345286609047223
0.08575883255137007,0.7626805892190406,0.4207613954442862,0.4420202099724797,0.12112903985652637,0.33411416421156326,0.7824963390239847,0.7960887732128713,0.1187726124539617,0.30029968035037
0.29828645584602337,0.24234198148678054,0.25389098797693815,0.3676534807166084,0.18963542182264895,0.21902708420374375,0.5306219390164709,0.8298897944367404,0.08406230239800992,0.21998618762686112
0.8115766844676013,0.8251298400338276,0.5761101034295637,0.60345916549462,0.24609456311319433,0.5375240188719665,0.7155279301925592,0.8244422498100715,0.3194133366605928,0.5468940400313766
0.5513560494985675,0.23482756620465145,0.435998300207773,0.395552912281808,0.19330825915946034,0.29565787447155917,0.522462810370313,0.7781602415215977,0.13614759118362152,0.21934666366929023
0.09612045747607814,0.7289017596315422,0.505668315365306,0.2746313165105745,0.1131103661730807,0.06895065323353528,0.09200680622470474,0.5723257736417262,0.07602560801713637,0.18521602864821507
0.5205676275280792,0.5818987661621845,0.4789849278473128,0.4175085345193424,0.17233645815845958,0.31155887765816404,0.6948357578727653,0.9683242924744276,0.1335692168193098,0.3665602198564296
0.3534586303190818,0.8131244848894211,0.5482293137369024,0.32587089813373615,0.1341471262964782,0.11569927024369774,0.32414671825924035,0.7090381711355632,0.051785135610908674,0.19574667787709274
0.4236465717880883,0.30993962269773145,0.22068730653085575,0.46542597234876726,0.12771586525993367,0.31105029632348236,0.6039226507186344,0.9032781670992817,0.07809303998608792,0.33389031132823255
0.6876436547557796,0.8009999650450214,0.4419957690659146,0.3579396506323387,0.17938881604367768,0.20990181966524488,0.5499200821700544,0.8714102654081008,0.11144002161791375,0.27683004413646745
0.5478849611193887,0.6853333350524307,0.4873203290665227,0.337127155208076,0.5596494815703631,0.4711066903446643,0.3802707454437869,0.6952285611116082,0.5935311694388753,0.3634067137782009
0.22472711052669536,0.7131989322217754,0.5226790888415489,0.3601310815687226,0.1202624129211565,0.17017619601491954,0.31205894790775224,0.4856701118655767,0.08181318350001669,0.17202727298889617
0.10931142622361598,0.7662001609596022,0.59160585361828,0.2984596517145913,0.10375430436643104,0.08652887596275788,0.16912873312392193,0.4453937188306986,0.06277120994540525,0.15657099487486845
0.4484782804461603,0.4766755416367713,0.6852221239455328,0.5107706188187233,0.18808108088938372,0.441004909414974,0.6469174885366334,0.8133157383713414,0.1717982026821987,0.36516843903945767
0.04430188142314333,0.6089935305158787,0.48357877691559575,0.4533446091758445,0.11803148453429702,0.3075772989563094,0.5895886546017985,0.7007249740813413,0.09500793931509868,0.25577516780518095
0.28236327623050433,0.11591771053641513,0.5711150765046098,0.47769925150255743,0.04739614283105718,0.18211717925083734,0.47387256877546435,0.5600610237225974,0.0493102889461681,0.20530642411129768
0.6286000317160649,0.859465227375885,0.43698229026706836,0.5249359311374677,0.2094348794278333,0.43897252800872594,0.8378064423514986,0.9052464394551097,0.25526849985494493,0.6056881661401813
0.6337921749895701,0.7978398865062374,0.6373329100552028,0.5728173809528905,0.5343475481053713,0.7067894825207195,0.5050562961424345,0.6569306250225021,0.7085563877845747,0.5652446230510879
0.7573376570605435,0.2630391186844467,0.45261330200388533,0.41564159852328186,0.10393449635317056,0.2326409563327023,0.517546769024156,0.7833301217064622,0.0565780779840789,0.23035095048672047
0.37833172003991467,0.764057996404586,0.28737993588786565,0.3178676340148381,0.08473128295885676,0.0641876123253797,0.23253848658167786,0.7264101833599014,0.060844072299172644,0.12465279586574841
0.7906293827270433,0.7693871329525377,0.4061025972023195,0.456673480377224,0.2550889737401486,0.3713895959680789,0.6903404306684562,0.8539829148707343,0.24164198561020395,0.4772288804678926
0.7525870818947544,0.7489759780113909,0.5959517602667643,0.4303540251051462,0.16370693778503395,0.3113440461202301,0.2947353875872708,0.7807986830270687,0.10991619211580984,0.23957670197322237
0.7112374581708171,0.6653856526534709,0.431239364968068,0.416666111575161,0.2159721535152683,0.30652185161674506,0.5048345909831631,0.7911640919633232,0.17290041244926946,0.24273780936023204
0.48498654764618854,0.1782654162265387,0.35551929434796836,0.4025293927482786,0.12300384776745696,0.22664215619802558,0.5474782796777344,0.763468715402499,0.058992461951179714,0.20370564571269623
0.6170375376450572,0.7820600708861963,0.6765337059911474,0.692190758697965,0.34125717854112847,0.7262126888653587,0.8821191039849376,0.7933989801476831,0.501205771153623,0.79295854547132
0.45074174529812805,0.30736705868857567,0.4097910353169636,0.4240352049984077,0.19589390462097175,0.31392310453792543,0.6585064145494552,0.933443534633171,0.129783941157494,0.2774331747637202
0.6028671891330359,0.7575988789610152,0.6321278993219505,0.6369859288774165,0.34453829519746687,0.6588303598568657,0.5560308963300723,0.35650228443686083,0.48472589354472784,0.37295241545174
0.5971526293067996,0.5974555028591453,0.39769149302930157,0.554800758368527,0.15354195429805145,0.40349597626901235,0.31304516481185074,0.3304260467737873,0.22825838709929458,0.1568020032194942
0.6406582783914142,0.5749629313130501,0.5192269896458367,0.4529526593148038,0.19949612185808369,0.386271627548153,0.732410329713373,0.9901604070875167,0.18498797065072847,0.44648289238364514
0.5657327109947125,0.48989833675251365,0.5416297402077208,0.49930021799071367,0.24552835879547952,0.454411928228879,0.6761047640364857,0.9095178442315885,0.2715183823172646,0.4512858133296209
0.7554969697962712,0.7627741693230627,0.5375511261353101,0.35460171712257565,0.10993834768183233,0.12220876303972021,0.1768319178435509,0.9019518572732519,0.04680044150809398,0.12859677727361546
0.054947538453723924,0.31887012485491206,0.514327600950683,0.38231454751969596,0.12343405835636925,0.19868767818284216,0.44375183570596377,0.7363863872049657,0.06543773770579771,0.21470661968079668
0.6211496725428384,0.8036194395732347,0.5776662251963675,0.48549802091542604,0.5500916556636748,0.6252902078572753,0.4807054166520596,0.6989490999911204,0.6578158615498113,0.5536251449143523
0.8097907649168707,0.35737238268085514,0.6705772119954415,0.4695796743635304,0.14178053968254428,0.33896846060000535,0.5623597360239847,0.8120798244348139,0.13620925465913497,0.29720861908139184
0.22133861113051628,0.40434285525705943,0.32753938043057346,0.3937667333087928,0.10419733505561579,0.19010084244228823,0.46767921041423655,0.829636574371468,0.06862796979399248,0.2686534518675305
0.6459100555946058,0.6878651942233538,0.49997482032070795,0.5904133597153005,0.19280568754268226,0.48370786814905387,0.446299960818947,0.374263270439057,0.2718331382549238,0.22528446116856143
0.46616822458181667,0.8012709182235307,0.32698868388340185,0.4383485986511488,0.1808269766687001,0.3245726686306415,0.7235393095113407,0.8655649775069557,0.1766049219439505,0.4463882313149704
0.29608727243354355,0.7205617739125525,0.6532285524854371,0.3961873843846119,0.14528597552526676,0.25801809037064005,0.3404958735822958,0.43563333032444584,0.08771338977409521,0.21585118511807394
0.7817944574818739,0.6703995822906096,0.4638561466146296,0.38381288266212527,0.12087730401228478,0.18234816972749862,0.3441420653884117,0.8340087365140587,0.06378470341780829,0.13940157438699252
0.7137534012709355,0.7652646203886712,0.38973633721491496,0.37749825211480575,0.18325217250573914,0.24953410755754107,0.5813693764492149,0.8657924129390366,0.13224248223671903,0.3212468266624375
0.07715803973722944,0.3878607232679977,0.45706543672493516,0.463507445495113,0.13586918848614865,0.32736497914113205,0.5896641023826386,0.8174308161553477,0.10820571283167861,0.26308751930490926
0.8549465169128442,0.6218203406823701,0.39776643779981447,0.7616302043885104,0.1842588553356329,0.6440776267856725,0.34141954458529017,0.2839896708528303,0.4051020845384352,0.15097092363996564
0.3251324863796524,0.06854317077913813,0.6418152979379583,0.3906625711864669,0.04189704460875339,0.1430311566342899,0.4380090381957869,0.5463859155979016,0.05374577332980192,0.17915458504924925
0.13934800868694308,0.3805708846073641,0.5169064955005597,0.5631888591396681,0.130046689763004,0.4974152920285391,0.7794929607645642,0.8037739069472185,0.13933370042000387,0.3224434182378847
0.7510550439578793,0.2978325412722706,0.4569347325177289,0.4616620701573574,0.22289559389331237,0.37594841461979245,0.624839465713757,0.7932778127816836,0.20631278594473962,0.29322334775984793
0.09263809296233425,0.7223479616012006,0.406816888277691,0.35910758325425673,0.14876338479312107,0.22009906846890628,0.5699764059483308,0.7526724377619506,0.11354681628090925,0.22690787256968534
0.07147443506009951,0.8417139848201624,0.5653415107111333,0.31769493374462954,0.11629696937886538,0.09354961490090123,0.3654323159774706,0.5575663366496681,0.06032371819597175,0.16027411033887368
0.7138998433935002,0.13258777645754577,0.635080471101799,0.42898449128586214,0.08282701546415919,0.273587855562631,0.6127766797093668,0.8022881950220665,0.07921146623117586,0.21920326050438987
0.0440348965654775,0.5812254009547033,0.6118881138435055,0.43628292482567044,0.1697844706414972,0.32736206324241435,0.7175782159065798,0.7533815219780459,0.09658444330215393,0.27555223493890113
0.7079930406912448,0.7945525687194825,0.1992552118916175,0.39389145558847494,0.10962194879141277,0.20855429647078927,0.611758784013682,0.8378136367264397,0.07450737598727442,0.26372177151093806
0.7591899630993191,0.7018566277009819,0.4689513114224183,0.46665425672951,0.18894053093721072,0.3615878159280077,0.6716777727320355,0.9215467497986828,0.18047842489587002,0.4246089740709621
0.10209912526028563,0.7079695163413483,0.47018714195258476,0.38279086124270634,0.17094137070174292,0.26470432712754943,0.6177019433098825,0.6768779574259921,0.10097985213175725,0.2894114008742523
0.7572154002144745,0.7914492073685094,0.5003225957017989,0.5612895419685298,0.2961827007992379,0.5099288713756172,0.6781562324872347,0.8331203368422841,0.34880103307321514,0.5638295082518804
