rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_aexp_data,actual
0.06527011649678299,0.039838617416786126,0.48117389962692997,0.22809751099727035,0.3745969676330442,0.2818826589288419,0.06055113111858407,0.16025856406370734,0.40364804574796365,0.6003963293640835,0.6303237699646933,0.1251011482333214,0.3473287926870132,0.2563249843060966,0.06550505499431347,0.419782951771276,0.35172067610744584,0.8489703424151185,0.9163627450136758,0.4649671055280032,0.2875808074582238
0.5555911718344768,0.5275430220649964,0.6885924726776552,0.6526289954895719,0.641324060018916,0.5844243903029468,0.32982573748842947,0.05349962455351848,0.11671062692162981,0.23311488662374866,0.7922965845910426,0.6112058721747187,0.11167434353244331,0.13789255333484907,0.5508778302654695,0.752923351733077,0.7696413995143736,0.840765938413304,0.7659096773991669,0.3547244523480298,0.7259881338774375
0.1417018935623922,0.15295599119183378,0.4910029725570196,0.265826567482179,0.27558343611921243,0.24583919014422168,0.16021906620909587,0.16838480845415535,0.35532646387526834,0.5761491710477189,0.6349892783480702,0.19683328840216557,0.3184608907484303,0.2201572615433327,0.17309186718384345,0.4045498770267467,0.3805031431504436,0.7316351926597213,0.831364099481588,0.5331606265680803,0.286434987843995
0.12963834360553073,0.11207703158268834,0.42517409560157715,0.2755225803613766,0.28435008165804276,0.18919105884669002,0.12421926357793239,0.13785190441991133,0.3405845064004688,0.5150493396678165,0.5775810687545483,0.18571240485353474,0.27254534762660065,0.06867559781694499,0.15371866966217695,0.46263259983289406,0.4727823476945273,0.7166825983934835,0.8899989987900072,0.33598432032186776,0.35264128562758357
0.02799705338229952,0.15096652482429818,0.2885677703369096,0.16006239914791304,0.2735024942688802,0.2428664582574569,0.2170910266229129,0.2932808707632807,0.5121920950150014,0.6209754154368944,0.45831221344092543,0.060874311595633654,0.4743601026146004,0.29594434542405124,0.11633958974434344,0.3629630110069856,0.28453883052898354,0.7455632714533731,0.7020227495956877,0.3412311448399817,0.21347780460375065
0.2302272237754973,0.14517400021222987,0.5265248064969374,0.43503281241700564,0.49365170941235736,0.4626863667675878,0.09694291236564251,0.048699573653605305,0.2522867006796314,0.4432183177320662,0.7479848774304677,0.3173133380821375,0.23860760234908276,0.1756263878114409,0.16043331656861265,0.5958349904426455,0.5211886828960458,0.840841893684672,0.9275929926959678,0.30707930601559263,0.46722325885486166
0.06848921659005924,0.19631328357862204,0.3634048670188155,0.16364384740847762,0.10923463970662582,0.1983692230046899,0.22454667750527002,0.3022452346915274,0.465359450103938,0.6766143367745197,0.4774400678366596,0.10228419067319024,0.46026106853646365,0.31364695803240816,0.23059991721741996,0.36273509360769274,0.2779833671457733,0.6310432414646397,0.7055682739003629,0.3744232735623364,0.20968092531675006
0.1345439118630496,0.16030989637783943,0.498818106154362,0.2798467943545261,0.44769512880398177,0.31112806059794534,0.16917436093016597,0.17730850185270233,0.36613500068477356,0.5443922218014967,0.6334141095180911,0.19917874421482445,0.3301055853188818,0.242671137817697,0.16593035438518738,0.43976430990098947,0.40330341429115146,0.8474721620304063,0.8246795787785359,0.48868365446651524,0.35276628075826755
0.059067849785236826,0.19494743073175969,0.2588619936824929,0.15814772170657543,0.21438029237431927,0.12087316254485166,0.23970851266403137,0.33159368514008725,0.44702085835472083,0.6443585436687074,0.4369067947280594,0.10306690853803567,0.4780727311396684,0.37227308810385396,0.19260201702342222,0.3014143369866051,0.2881089837334292,0.5906714648893197,0.6103796617654813,0.17097960943073662,0.22291831471582332
0.09402218805830614,0.12806205901873208,0.49175284054445395,0.2078243300508062,0.3422898373713864,0.2647623361480092,0.15456623463772295,0.22470574126490714,0.41393805879684525,0.6240323958474534,0.6123020297629868,0.14628272953753152,0.3971347255980303,0.3120046684929718,0.1337431151121592,0.38275150190969076,0.31012741036675073,0.7439593304549305,0.832818204023021,0.5673764395692136,0.23169713916935117
0.3164354597553748,0.2766310773552646,0.5809050557327341,0.5285052294350997,0.6053464035498195,0.5188891750356613,0.18763405775451036,0.05613096097945877,0.1943916446427544,0.38401539231196646,0.7618802998668254,0.42161243193968967,0.20318033519529144,0.18343443093190404,0.2893449807160961,0.644057432708171,0.5908144110928283,0.7954268882679482,0.8605875363426208,0.2753105864839846,0.5521648768100997
0.08020583524320907,0.11599773454065737,0.3603685662182374,0.19820025329648305,0.28119712850037965,0.15257925048224436,0.1502262743147989,0.21737950961647226,0.36506678451220453,0.5645704097857788,0.558934928048279,0.13479771978377553,0.350714233944451,0.17416855432887435,0.1446497518218386,0.3482534818118397,0.3557253705899111,0.6923427200274279,0.7958294711878435,0.246860115525038,0.29785607769050576
0.045751876269016,0.069343855035718,0.4041319738332001,0.20974688638578143,0.3017984970247688,0.2487603289741081,0.09295528639806705,0.18603032462833527,0.4123756856008671,0.5847002795189008,0.5865448022327046,0.10501388922198117,0.3740155822517939,0.22131193939711058,0.08499068660646253,0.4096883932983337,0.34604899661830973,0.7932940600171667,0.8531761691189524,0.3458476432010274,0.27947163832120486
0.16110074997649393,0.39604332628202843,0.32071702762825355,0.08641917883505146,0.06473649708617504,0.07034747227037642,0.4663152526081409,0.549700409379757,0.6162280229696975,0.79371039516611,0.30914737767839384,0.07767365425452628,0.5990050401829999,0.4841967478190795,0.37900081652056533,0.12884909820785917,0.1375352729308666,0.3069892414024906,0.47080138710287855,0.7596543174432155,0.09201101654285815
0.09697675691490265,0.22478985792530887,0.31840915776572626,0.10889017593534063,0.2081685691632289,0.05234633155270209,0.23880893168599104,0.37021073211382505,0.4627973788192672,0.6805118677168731,0.43532272611930184,0.12415033943937669,0.45904268579187446,0.36073868804454434,0.2763144613875366,0.3237310745681389,0.2993562109068354,0.35371995150708796,0.6280106879032775,0.02340513307800493,0.21863677364771716
0.048193580026907046,0.2399413495306142,0.2697323927234348,0.15292335706058563,0.31581375954228846,0.2988423579235339,0.3195501926449823,0.3618214707690043,0.578955437789215,0.664127379429161,0.4266484475943607,0.05459164493553796,0.5204821973385602,0.3566833479488595,0.15485004100973832,0.31688195046186385,0.27064534884761443,0.7378380928041486,0.6670994134225385,0.5544562870404091,0.21838884747042617
