ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.4392109257036676,0.22075141489514888,0.3242803579521593,0.39240528865864926,0.07379095018003133,0.12279019316829845,0.37956602899078606,0.1843486394570535,0.4171477228902375,0.275749132676006,0.16145362805677232,0.14501549402687838,0.16662518217979802,0.1592610655936734,0.08440537061803816,0.2011953525615482,0.1858379119709291,0.08536750117890551,0.17409824805504653,0.040180842960316446,0.29357782650672803,0.08890591733303205,0.0917519757059768
0.6251676178355199,0.19500389332322193,0.21221158679590268,0.4257637525485265,0.06073616838959878,0.17832413400173602,0.42052271543980463,0.08729013233096503,0.5165164789470504,0.4572242876383268,0.2837524219941168,0.259635818991037,0.2847711703390438,0.2745628903188764,0.011523744044916219,0.16454153007005484,0.15793390243723543,0.1535717537644352,0.240096930800548,0.0785264161968638,0.29768578838514914,0.14013933000575418,0.14054266216661493
0.4334291548092608,0.16238967067219787,0.2653921177654703,0.18854471114613727,0.11241691198125338,0.20240764156238816,0.35734839323608475,0.08588372282226328,0.4835493406416489,0.3727661185558871,0.4947895726918276,0.4900794170089168,0.4867795213775834,0.48608854899519227,0.014294432971157178,0.2852401120838822,0.28804914506314777,0.2589942188262787,0.28964451600162433,0.19612967813645998,0.28922709764609095,0.24216936367066197,0.24527323662985248
0.2766893371185934,0.08565757365352808,0.2568986421957844,0.16024091184183617,0.030084134110994795,0.15183772388801461,0.3050915668487398,0.09842665848873368,0.37501009194553186,0.2813233090606708,0.1323341519983933,0.11300294312982521,0.15265599925951603,0.14045880108312314,0.011432360118093409,0.14026408665788423,0.2312509534197325,0.02666740468176821,0.0933350522586838,0.028474132155713507,0.213666368176389,0.02941731969489981,0.023889850287280256
0.3036669372009921,0.10243672003191301,0.17113304860332063,0.35926431435339506,0.04282254603902722,0.09758558716620742,0.34489823309609213,0.16170262817550496,0.3134383681319271,0.2983378764551746,0.23955047520528372,0.21303652039912457,0.22993004321049446,0.21093790210611882,0.013999693855478163,0.1427346641019283,0.4778071033472532,0.09380217424808726,0.15282350430993175,0.05053565154307304,0.28669948504086196,0.088671971751981,0.08792930694280664
0.33497047452198936,0.07073608105764562,0.23064096438628168,0.17990570493306937,0.03720749225848105,0.09694409345948021,0.2988306150657648,0.12218630504244407,0.31204824760166444,0.2626740266900578,0.21886159303359187,0.19690135431406794,0.23440817126111435,0.21576127558501235,0.010615291920023502,0.17071011283108004,0.18736135119566874,0.05484407817439654,0.13723225840495373,0.0357793841726897,0.26199755569164734,0.051052575345139045,0.05070561719342108
0.341596266677553,0.15991265224671358,0.3002534570765072,0.13583839539734058,0.19705807892319185,0.17968914792664248,0.33299568883352965,0.12341100485425009,0.4273196496479299,0.29855730850329193,0.29719153652379854,0.2812473321661347,0.30861491581930645,0.2940439046401594,0.01080748516960503,0.23934720549136645,0.19797329074478784,0.14853254383862735,0.21161978183060606,0.07857098425005644,0.2885721262882053,0.13748267980973242,0.13946808453053802
0.7468565081440283,0.13665223316967204,0.3182127226394677,0.22899504159775697,0.034225692263853184,0.09769779289913846,0.2716762326654084,0.24696276511555026,0.1585627623509988,0.46114282770700055,0.11644886605619391,0.07826879756319467,0.12391117033491703,0.09498952030889593,0.01041700533281549,0.11449410850944858,0.09301998875255314,0.047141905595706024,0.32977026050896074,0.0200846122120759,0.3647264302617806,0.03295344051179191,0.030550539609543202
0.36242745955002253,0.12383381686904596,0.19410500271107692,0.1592027334265952,0.042016530312671316,0.19656127993368452,0.5286734449554272,0.13874452408933524,0.3564339879091073,0.36747607440411534,0.2803582319289078,0.24308044003329876,0.23081207695183611,0.2138951824235284,0.37690998652476393,0.33185100766472325,0.34799786486561,0.08075159738191516,0.21325262502314107,0.06169835333630494,0.23830197167601305,0.11954507037484466,0.11727756174860357
0.5136598910102238,0.12253355039448602,0.2028509851705654,0.33602297135254644,0.07315558152505189,0.11135425500613289,0.28537106265040746,0.135569502650992,0.34845832468957527,0.481431471850036,0.4153558614664137,0.39088675484516716,0.41325173792376935,0.39926535550838876,0.013840042024797845,0.20193594103755214,0.2729499275395834,0.1462690147473695,0.1758873634455876,0.09851309859243403,0.2651095273544713,0.14124340344992634,0.1346909357407875
