Transactions,Entities,PointsAdjust,Envergure,TeamExp_0,TeamExp_1,TeamExp_2,TeamExp_4,TeamExp_?,ManagerExp_2,ManagerExp_3,ManagerExp_4,Language_1,Language_3,MI_PointsAdjust_Entities,MI_PointsAdjust_Envergure,MI_PointsAdjust_Transactions,MI_PointsAdjust_Language_3,MI_PointsAdjust_Language_2,MI_PointsAdjust_Language_1,MI_PointsAdjust_ManagerExp_4,MI_PointsAdjust_ManagerExp_2,MI_PointsAdjust_ManagerExp_3,MI_PointsAdjust_TeamExp_?,MI_PointsAdjust_TeamExp_0,MI_PointsAdjust_ManagerExp_5,MI_PointsAdjust_YearEnd,MI_Entities_Envergure,Effort
0.2782212086659065,0.1184210526315789,0.2201138519924098,0.6170212765957447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0260661140517327,0.1358149299527634,0.0612403419454367,0.0,0.0,0.2201138519924098,0.2201138519924098,0.0,0.0,0.0,0.0,0.0,0.0880455407969639,0.0730683090705486,0.1968880909634949
0.2143671607753705,0.3078947368421053,0.2352941176470588,0.5957446808510638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0724458204334365,0.1401752190237797,0.0504393319471459,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.2352941176470588,0.0,0.1411764705882352,0.1834266517357222,0.2175344105326152
0.0353477765108323,0.1394736842105263,0.0256166982922201,0.2765957446808511,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0035728552881254,0.0070854697404013,0.0009054933261788,0.0,0.0,0.0256166982922201,0.0256166982922201,0.0,0.0,0.0,0.0,0.0,0.010246679316888,0.0385778275475923,0.0110712148414123
0.217787913340935,0.2947368421052631,0.2333965844402277,0.5319148936170213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.068790572256067,0.1241471193830998,0.0508309551061385,0.0,0.0,0.2333965844402277,0.0,0.0,0.0,0.0,0.2333965844402277,0.0,0.1400379506641366,0.1567749160134378,0.1403351286654697
0.1493728620296465,0.2289473684210526,0.1527514231499051,0.4042553191489361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0349720363527414,0.061750575315919,0.0228169172550029,0.0,0.0,0.1527514231499051,0.0,0.0,0.0,0.0,0.1527514231499051,0.0,0.091650853889943,0.0925531914893616,0.06852184320766
0.1003420752565564,0.2157894736842105,0.1072106261859582,0.7021276595744681,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0231349245980225,0.07527554604546,0.0107577367210539,0.0,0.0,0.1072106261859582,0.0,0.0,0.0,0.0,0.1072106261859582,0.0,0.0643263757115749,0.151511758118701,0.0972471573907839
0.1254275940706955,0.0921052631578947,0.0834914611005692,0.425531914893617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007690002996105,0.0355282813193911,0.0104721330912914,0.0,0.0834914611005692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333965844402276,0.0391937290033594,0.0864751645721125
0.201824401368301,0.1184210526315789,0.1565464895635673,0.425531914893617,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0185384000798961,0.0666155274738584,0.0315949015424759,0.0,0.0,0.1565464895635673,0.0,0.1565464895635673,0.0,0.0,0.0,0.0,0.0,0.0503919372900335,0.1439257929383602
0.185860889395667,0.2131578947368421,0.1774193548387097,0.5319148936170213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0378183361629881,0.0943719972546328,0.032975319086328,0.0,0.0,0.1774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0709677419354838,0.1133818589025755,0.3123877917414722
0.0786773090079817,0.081578947368421,0.040796963946869,0.4042553191489361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0033281733746129,0.0164923896806491,0.0032097953390353,0.0,0.0,0.040796963946869,0.040796963946869,0.0,0.0,0.0,0.0,0.0,0.0,0.0329787234042552,0.0801915020945541
0.1801596351197263,0.2421052631578947,0.183111954459203,0.4042553191489361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0443323679217017,0.0740239815898905,0.0329893829014299,0.0,0.0,0.183111954459203,0.0,0.0,0.0,0.0,0.0,0.0,0.0366223908918406,0.0978723404255318,0.1505086774386594
0.1562143671607753,0.2763157894736842,0.1755218216318785,0.7446808510638298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0484994507140716,0.130707739513101,0.0274190302891303,0.0,0.0,0.1755218216318785,0.0,0.0,0.0,0.0,0.0,0.0,0.0351043643263756,0.2057670772676371,0.3635547576301616
0.0273660205245153,0.1710526315789473,0.0303605313092979,0.2978723404255319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0051932487765904,0.0090435625176632,0.0008308469229454,0.0,0.0,0.0303605313092979,0.0,0.0,0.0,0.0,0.0,0.0,0.0060721062618595,0.0509518477043672,0.0742070616397366
0.1744583808437856,0.1421052631578947,0.1423149905123339,0.574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0202237091780684,0.0817554200815535,0.0248280428145804,0.0,0.0,0.1423149905123339,0.1423149905123339,0.0,0.0,0.0,0.0,0.0,0.0569259962049335,0.0816349384098544,0.1549970077797726
0.2440136830102622,0.3,0.2571157495256167,0.4893617021276595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.077134724857685,0.1258226008316847,0.0627397610016898,0.0,0.0,0.2571157495256167,0.2571157495256167,0.0,0.0,0.0,0.0,0.0,0.1028462998102466,0.1468085106382978,0.189407540394973
0.1254275940706955,0.1078947368421052,0.0891840607210626,0.4468085106382978,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0096224907620093,0.0398481973434534,0.0111861421656976,0.0,0.0891840607210626,0.0,0.0,0.0891840607210626,0.0,0.0,0.0,0.0,0.035673624288425,0.0482082866741321,0.0457809694793536
0.0547320410490307,0.0947368421052631,0.0256166982922201,0.8085106382978723,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0024268451013682,0.0207113730873268,0.0014020541824704,0.0,0.0,0.0256166982922201,0.0,0.0,0.0256166982922201,0.0,0.0,0.0,0.010246679316888,0.076595744680851,0.1131059245960502
0.0672748004561003,0.8131578947368421,0.295066413662239,0.3191489361702128,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2399355837411364,0.0941701320198635,0.0198505341004242,0.0,0.295066413662239,0.0,0.295066413662239,0.0,0.0,0.0,0.0,0.0,0.1770398481973434,0.259518477043673,0.1235786953919808
0.0,0.9973684210526316,0.3055028462998102,0.3404255319148936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3046988914411265,0.1040009689531268,0.0,0.0,0.3055028462998102,0.0,0.3055028462998102,0.0,0.0,0.0,0.0,0.0,0.2444022770398481,0.3395296752519596,0.1687612208258528
0.0558722919042189,0.0710526315789473,0.0180265654648956,0.5106382978723404,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.001280834914611,0.0092050547054786,0.0010071855276851,0.0,0.0,0.0180265654648956,0.0,0.0180265654648956,0.0,0.0,0.0,0.0,0.0108159392789373,0.0362821948488241,0.0125673249551166
0.3523375142531357,0.6894736842105263,0.4876660341555977,0.6170212765957447,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3362328972335963,0.3009003189470709,0.171823038260068,0.0,0.4876660341555977,0.0,0.4876660341555977,0.0,0.0,0.0,0.0,0.0,0.2925996204933586,0.4254199328107503,0.6166965888689407
0.0900798175598631,0.4289473684210526,0.1755218216318785,0.6170212765957447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0752896234894636,0.1083006984537122,0.0158109736703744,0.0,0.0,0.1755218216318785,0.1755218216318785,0.0,0.0,0.0,0.0,0.0,0.0702087286527513,0.264669652855543,0.1980849790544584
0.338654503990878,0.3289473684210526,0.3462998102466793,0.6808510638297872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.113914411265355,0.235778594210505,0.1172759904712243,0.0,0.0,0.3462998102466793,0.3462998102466793,0.0,0.0,0.0,0.0,0.0,0.2077798861480075,0.2239641657334826,0.2235188509874326
0.3363740022805017,0.1868421052631579,0.2931688804554079,0.723404255319149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0547762908219314,0.2120796156485929,0.0986143896628795,0.0,0.0,0.2931688804554079,0.0,0.0,0.0,0.0,0.0,0.0,0.2345351043643263,0.1351623740201568,0.4287851585876721
0.0912200684150513,0.5078947368421053,0.2049335863377609,0.5957446808510638,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1040846899031259,0.1220880939884533,0.0186940557662723,0.0,0.0,0.2049335863377609,0.2049335863377609,0.0,0.0,0.0,0.0,0.0,0.1229601518026565,0.302575587905935,0.146918013165769
0.0877993158494868,0.5868421052631579,0.230550284629981,0.5957446808510638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1352966144012783,0.1373491057370099,0.0202421572594167,0.0,0.0,0.230550284629981,0.0,0.0,0.0,0.0,0.0,0.0,0.0922201138519924,0.3496080627099664,0.1119090365050867
0.0706955530216647,0.6,0.2210626185958254,0.6808510638297872,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1326375711574952,0.1505107190439662,0.0156281440740492,0.0,0.0,0.2210626185958254,0.0,0.0,0.0,0.0,0.0,0.0,0.1326375711574952,0.4085106382978723,0.1280670257330939
0.1584948688711516,0.8342105263157895,0.3785578747628083,0.723404255319149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.315796963946869,0.2738503774879889,0.0599994807206731,0.0,0.0,0.3785578747628083,0.0,0.0,0.0,0.0,0.0,0.0,0.1514231499051233,0.603471444568869,0.1594853381208857
0.1220068415051311,0.4289473684210526,0.2020872865275142,0.4680851063829787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0866848097473284,0.0945940490128789,0.0246560315375644,0.0,0.0,0.2020872865275142,0.2020872865275142,0.0,0.0,0.0,0.0,0.0,0.0808349146110056,0.2007838745800671,0.286654697785757
0.1892816419612314,0.7105263157894737,0.3595825426944971,0.6808510638297872,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2554928592829321,0.2448221567281682,0.068062374101809,0.0,0.0,0.3595825426944971,0.0,0.0,0.0,0.0,0.0,0.0,0.1438330170777988,0.4837625979843225,0.1454219030520646
0.0798175598631698,0.3184210526315789,0.127134724857685,0.4680851063829787,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0404823729152102,0.0595098712099802,0.0101475835120158,0.0,0.0,0.127134724857685,0.0,0.0,0.127134724857685,0.0,0.0,0.0,0.076280834914611,0.1490481522956326,0.144524236983842
0.1550741163055872,0.081578947368421,0.1043643263757115,0.4680851063829787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0085139318885448,0.0488513868141628,0.0161842056865413,0.1043643263757115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626185958254268,0.0381858902575587,0.0070103445327861
0.1881413911060433,0.1868421052631579,0.1698292220113852,0.7659574468085106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0317312493758114,0.1300819572853163,0.031951906079679,0.1698292220113852,0.0,0.0,0.1698292220113852,0.0,0.0,0.0,0.0,0.0,0.1358633776091081,0.1431131019036954,0.080490724117295
0.2109464082098061,0.2210526315789473,0.2011385199240986,0.6382978723404256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0444621991411165,0.1283862893132544,0.0424294483306251,0.0,0.0,0.2011385199240986,0.0,0.0,0.0,0.0,0.0,0.0,0.0804554079696394,0.141097424412094,0.2504488330341113
0.1334093500570125,0.1105263157894736,0.0967741935483871,0.7021276595744681,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0106960950764006,0.0679478380233356,0.0129105822635818,0.0967741935483871,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0967741935483871,0.0776035834266516,0.0044883303411131
0.1459521094640821,0.2947368421052631,0.1736242884250474,0.6170212765957447,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0511734744831718,0.1071298800920505,0.0253408311498358,0.0,0.1736242884250474,0.0,0.0,0.0,0.1736242884250474,0.0,0.0,0.0,0.1041745730550284,0.1818589025755878,0.367145421903052
0.3192702394526795,0.2131578947368421,0.2884250474383302,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0614800759013282,0.1411441721506722,0.0920855339597861,0.2884250474383302,0.0,0.0,0.2884250474383302,0.0,0.0,0.0,0.0,0.0,0.2307400379506641,0.1043113101903695,0.0380011968880909
0.2862029646522235,0.3605263157894737,0.3140417457305502,0.4042553191489361,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1132203135923299,0.1269530461463926,0.0898796786526432,0.0,0.0,0.3140417457305502,0.0,0.0,0.0,0.3140417457305502,0.0,0.0,0.2512333965844401,0.1457446808510638,0.229802513464991
0.169897377423033,0.1368421052631579,0.1366223908918406,0.2765957446808511,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0186956955957255,0.0377891719488069,0.0232117859097881,0.1366223908918406,0.0,0.0,0.1366223908918406,0.0,0.0,0.0,0.0,0.0,0.1366223908918406,0.0378499440089585,0.0128665469778575
0.3340935005701254,0.3631578947368421,0.3548387096774194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1288624787775891,0.3548387096774194,0.1185493066539154,0.0,0.3548387096774194,0.0,0.0,0.0,0.3548387096774194,0.0,0.0,0.0,0.3548387096774194,0.3631578947368421,0.3207660083782166
0.5039908779931584,0.1078947368421052,0.4041745730550284,0.4893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0436083091980425,0.1977875570269287,0.2037002979365137,0.0,0.0,0.4041745730550284,0.0,0.0,0.0,0.0,0.0,0.0,0.3233396584440227,0.0527995520716684,0.1741472172351885
0.7434435575826682,0.3289473684210526,0.683111954459203,0.3829787234042553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2247078797563167,0.2616173442609714,0.5078551816503996,0.683111954459203,0.0,0.0,0.683111954459203,0.0,0.0,0.0,0.0,0.0,0.5464895635673624,0.125979843225084,0.0771992818671454
0.0627137970353477,0.1236842105263157,0.0426944971537001,0.425531914893617,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0052806351742734,0.018167871129234,0.0026775340290233,0.0,0.0,0.0426944971537001,0.0,0.0,0.0,0.0,0.0,0.0,0.0426944971537001,0.0526315789473683,0.0695904932888775
0.3135689851767388,0.5868421052631579,0.4184060721062618,0.9574468085106383,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.2455383002097273,0.4006015583996123,0.1311991674221459,0.0,0.0,0.4184060721062618,0.4184060721062618,0.0,0.0,0.4184060721062618,0.0,0.0,0.251043643263757,0.5618701007838747,0.827049670855775
0.1972633979475484,0.3131578947368421,0.2229601518026565,0.6382978723404256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0698217317487266,0.1423149905123339,0.0439818771514932,0.0,0.0,0.2229601518026565,0.0,0.0,0.0,0.0,0.0,0.0,0.1337760910815938,0.1998880179171332,0.263016157989228
0.1870011402508551,0.8552631578947368,0.4098671726755218,0.2978723404255319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3505442924198542,0.1220880939884533,0.0766456286417167,0.0,0.0,0.4098671726755218,0.0,0.0,0.4098671726755218,0.0,0.0,0.0,0.3278937381404174,0.2547592385218365,0.6172950329144224
0.2770809578107183,0.0,0.1764705882352941,0.4893617021276595,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0863579474342928,0.0488966396136561,0.0,0.0,0.1764705882352941,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.1764705882352941,0.0,0.1478156792339916
