PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,actual
-1.8274545474510757,4.059173148060886,-0.3010307564175004,1.5389305236879807,0.6185340579613606,-0.670397863910303,-1.2407387801551844,-0.7781253136210176,0.053520601445443204,0.37125543247635956,-0.04509882039519743,0.08271060640683697,2040.0
-2.607295589300566,0.7564919417669742,-1.865469661093052,0.7680269858562851,0.9380734780979735,0.7016704069914409,-0.7286934620139421,-0.6032187941284504,-0.05428191281092661,0.4848770607048306,-0.05800855815223352,0.2482543258296224,1600.0
-2.472195132879474,-2.0159405126001726,-0.9368577948200774,0.5753582739336086,0.8191834374884077,0.2930189443044496,-0.4944770474137292,-1.4024762744347627,0.6964629058580919,0.08536307690576019,0.09025240416166652,0.4050228047831132,243.0
-4.097487636845666,2.562687593562812,-1.276289496911271,0.5473188094000758,0.0185482359675,-1.1323875777500052,0.2469000911972502,-0.9973632231768773,1.0783807955160438,-0.4681224482697319,0.3296274651042477,-0.18661214725063077,240.0
-2.095069953777582,0.4491465620569789,0.00884734815629484,-1.3964646105772018,-0.48924834929961225,0.7069253048307115,-0.3045427392969778,0.9424597051941317,-0.03836175906473214,-0.77717211873446,1.0246021892160644,0.1869601892958136,33.0
-3.3949611595954368,3.613660592511368,-0.973757228426184,-0.986251203768908,-1.9412380360070929,-1.5732821578791512,0.3088318339771905,0.3373937585125567,-0.37459852437632635,0.672248044341229,-0.19835527081487844,0.3798763756662571,43.0
-2.7864396729109107,-1.2910914833769886,1.0263282316918345,-0.39753820010002994,-0.5348736566914811,-0.7122051352722067,-0.15870886870913029,0.2889735052341873,0.19242332753012853,0.08106483924827011,0.243688223271067,0.17739595278496348,8.0
5.572084968263887,1.7360948811683707,-0.7181255492110769,0.3394773918004555,0.08149819551823521,-1.4971806199419526,0.11002181069410479,-0.2671981167467815,-0.6487260126207106,-0.6779713670195407,0.9808378571343552,-0.3724611806213605,1075.0
2.527385840238308,-0.1317662390511891,0.5218453559336887,0.0889751831701352,-0.03279439043422586,-0.6085414203979219,-0.826348495637376,0.5010147259954292,-0.6349298291441227,-0.33634399341611926,-0.2848174386160077,-0.5339535386928383,423.0
1.6590322388183631,-1.0162343794311446,-2.2415579855048207,-1.0278516316063755,-1.4667175427602805,0.7909850759417391,-0.41271780985976386,0.6343747476299018,-0.517061648920698,-0.3819753661204735,-0.9754891115176054,0.8570507106856771,321.0
1.6575368280363099,-1.0172678974637908,-2.2473022934299225,-1.0214219506279993,-1.4575720177053837,0.7916275221350788,-0.4065137561336439,0.6417668430915608,-0.5232531658059539,-0.37756261449114287,-0.9757211411536638,0.8576737099648329,218.0
0.46078838800385324,-1.1511441780233833,0.04607289303530738,-0.8525164503071545,-0.4306128014014568,0.9814244073166113,0.5104860130496136,-0.13193980826008553,-0.09176266194425843,0.011043481165023687,-0.7587963363419166,-0.7461162281622715,201.0
1.894408545396631,-1.2817193939122304,1.2659902904462617,-0.30372983905226714,0.6688002367871709,0.49046933507774043,-1.285612169862927,0.2492549898470678,-0.5578964669046433,0.09273341254812818,-0.9204542748135519,-0.8470314350514737,79.0
4.82184702488338,1.724214593350741,0.3965046520473236,-0.15593681140202453,-1.1676729529676164,1.4515326587407378,0.9412361095908813,0.9428709403472831,0.8489608769630801,1.4111007591221243,0.5394528475481116,0.8103799012178984,60.0
3.766368611195221,0.2551516161500373,2.835903003551175,2.2034903677653066,-0.3179508468866902,-0.6167714310092228,1.3562370946954745,0.08903279798935405,0.21941499108305745,-0.9358560071068446,-0.19615311281158263,-0.3103520077063495,61.0
2.104995758589381,-1.3740854195810381,-1.061150749450001,0.34688748000106795,-1.5914610074191415,-1.3131007574763103,-0.35927764836170145,0.7535702533852873,0.4478756324945996,0.2969367659784696,0.22762953184685866,0.6043128334064485,40.0
2.2087801471682016,-1.6478862863250208,-1.6702086700534124,-0.3508777255199933,-1.2853618592719462,-1.2843671872108113,0.15532741214054366,0.03830444963513097,0.536023527935889,0.17951386391119734,0.04990718607060186,0.7910428566289109,9.0
0.4265907333087061,1.5789143211910168,-2.373004854755847,1.7185917437822458,0.5505796257304115,0.7832319558383561,0.048646528702394415,0.2358364947587685,0.9177860613228236,0.38120439836232345,0.9275246743041955,-0.5875374350461195,11400.0
-1.0114789240924595,-2.199188326117713,-2.848175473416686,3.035010075474314,3.720109418521152,-0.265312230678438,1.761518601002168,2.3335463528680456,-1.5856374182561392,0.8273275206330329,-0.10640353148137191,0.19360819040602578,6600.0
2.1445405962250708,1.1688034879162343,-2.250090649981446,1.1406662323761325,1.5160650142086176,0.3799683136284936,0.6793874467156131,0.06100954937035783,0.7934498010902221,-1.6117201775954482,-1.3067481603541233,-0.12306535036514,6400.0
