TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Generated_Var_1,Generated_Var_2,Effort
0.7056615575752603,0.25388826996129543,0.4111453450516006,0.20023536213080723,0.36759228624932594,0.23400548302439628,0.4701656885987332,0.7780839146816401,0.2302139867510229,0.3902513951263977,0.2316308052167868
0.6984151656002457,0.7962945536052207,0.19652114638004287,0.05023476947492093,0.19746185125070004,0.03288506052280432,0.41225459948188936,0.706664482143795,0.24289295768043084,0.16694419820033482,0.13259258727352147
0.3563588914024521,0.19892275652037217,0.34800489854313377,0.18752364813632086,0.25199236251182355,0.16344397454855913,0.3661658328493189,0.5894587350545097,0.11422538533515597,0.4886192365525954,0.17901765393311495
0.5932191278474447,0.6922616282010057,0.4613959006179732,0.29292148026445336,0.2776742395445305,0.22980929698560076,0.16186407974540049,0.2824349234913637,0.23744265249116925,0.21518207652672153,0.14044718255316074
0.2941161939374754,0.33594980012548237,0.7001092414360814,0.15681364968999456,0.18830659349483944,0.19365064589327652,0.17579610554598007,0.5893996535964652,0.18523250157050208,0.22371299955540888,0.14842101081339457
0.1647969503731221,0.38962523954067657,0.5728630460712518,0.1407129619166869,0.21906270526876492,0.17667128808604077,0.21903597597666907,0.5622006591198916,0.21101307921031964,0.210638387572169,0.15431449272126463
0.403986092558806,0.8881434175825261,0.33258367386393917,0.06840528033590597,0.18698287708193057,0.08336781367799653,0.3781047478151943,0.8164185295050632,0.40152064830632417,0.1480630121323926,0.15731579413987928
0.6622276177080266,0.43219819608551635,0.3894113023022495,0.160940087150952,0.3393509392228816,0.18720940721940627,0.3943992280559473,0.736748243544779,0.24373289920893837,0.21693070442231407,0.17782735397274846
0.1867260424239368,0.38812499599498873,0.43238584353743165,0.1819013944732985,0.3190325567878536,0.2636435261461998,0.29564744756908645,0.518599472584704,0.2372608547861843,0.2326823637308555,0.23697963420032966
0.3798496489226977,0.829040463025812,0.2873939214550808,0.0613081112416805,0.20230938903507387,0.08573747662131327,0.3685780732560078,0.6834367405294061,0.2855697799400858,0.08840241370267256,0.1376250949366956
0.6501713550679328,0.8785495485117836,0.3625325836351807,0.2822710130607455,0.37399005644589933,0.28904579253936985,0.6012789966528896,0.7404358240769418,0.48855645652198143,0.12700229684404363,0.3286107523077747
0.4693565287044299,0.7352700722467134,0.47683134675615557,0.33947339787652864,0.48969267359531976,0.3911814783495003,0.48788237875552865,0.6384790187371515,0.4565656723548972,0.12894320521880162,0.40081813679997863
0.5362706477549442,0.29034340849883833,0.31210100130676244,0.22286444715022546,0.4290947904717086,0.28602756405472524,0.48644101066631407,0.7486966260733142,0.27435496664949355,0.37443088612901904,0.2889543878964581
0.7339331698506811,0.7960683985989191,0.21883964972422942,0.043880924393160076,0.21281074241503317,0.049579046758518035,0.4269932337912159,0.7375467436832494,0.27239851122939396,0.17516343520311667,0.13686593269020877
0.6477555524559291,0.7775392688207737,0.28548395318693276,0.10453170489960212,0.288905616174837,0.143274879850798,0.4358152162661846,0.7848334774654162,0.3312652974203535,0.1487776230388698,0.18987537228765758
0.6509326425154129,0.6827268429310547,0.37110417449196137,0.1768423220154285,0.3864995648526397,0.22716237535904849,0.4166881880547063,0.7487677910547348,0.35415830378859037,0.16584295363547005,0.24700368084851163
0.5032291909543114,0.7283580524484446,0.30997642171286155,0.10539869011581449,0.20448125032907688,0.09165958611166801,0.2247044737293128,0.49822312297078597,0.1944310375025513,0.1491940555154627,0.1006519856266495
0.3538671121206999,0.5542799369277644,0.4581330777833324,0.20603649250249015,0.3636103708298074,0.2530730767515534,0.3966915431254733,0.6985423792438648,0.3477762805565632,0.1585111927264962,0.25688545242287986
0.12153668502171358,0.23296397064321753,0.677845754238489,0.1135839164679231,0.1379599439025233,0.1597295051320083,0.18191902666173718,0.5259958088618688,0.12001331483367533,0.3745525846627782,0.18057633740704812
0.3755355001749775,0.7504425193342029,0.3501103245664674,0.2804324970082691,0.38124580355066984,0.3162691281649201,0.5730089687666056,0.6579891598159904,0.39094313277075,0.10682718521032106,0.35684870742954916
0.48972614759900646,0.6969989166232154,0.420511919226669,0.10476679829768895,0.22708183768872503,0.13537824983508792,0.22129197441318743,0.5668857838865186,0.2772729806123876,0.13965382768963944,0.1059132858843531
0.6212309960237254,0.7715348856192794,0.32442080892045555,0.08351438375000733,0.19064516114182883,0.08614632245755018,0.2029406568408863,0.5595990997746039,0.2382688461207798,0.1842014488065255,0.0918799224513691
0.34223596601719897,0.47459895618189063,0.6218063825349178,0.17854882252234708,0.24173306922631232,0.1934886443779653,0.19684526051501952,0.5529714324375752,0.2318472320149486,0.13009936131560115,0.14972278870329794
0.4673320089831311,0.1376255893926894,0.43879901234841706,0.2518524619322291,0.282942096487552,0.2359514060029172,0.3846091142498881,0.6284772889197817,0.16684793478499016,0.5737630113045142,0.18932877130640127
0.5020441921432337,0.8881929127859255,0.3051575015568925,0.20603464287675016,0.28644228385005105,0.22820627123531212,0.5737674519903148,0.7820994350669616,0.43203412912698025,0.07674157340587807,0.26583498953267076
0.47999593290621345,0.1106148736987257,0.34908288191080705,0.23433137495477083,0.2553843642419048,0.194883748537739,0.4112920363181063,0.5812607906172371,0.10548195226314372,0.634529009712256,0.1805611395888681
0.519406016950766,0.6833971954225384,0.11470424394125014,0.07954579334970024,0.23529790430993114,0.07292146465325701,0.40904595025373003,0.651592517246198,0.20814443212016553,0.26182908246182507,0.14828779940903367
0.6269013009529567,0.5778909354625072,0.46402695112077563,0.28139327614910264,0.494407038525022,0.33961518139894603,0.40217537769483647,0.6994540897966562,0.39681812375389647,0.2130853051129233,0.3169849790499237
0.4896120001043843,0.7487192955041357,0.42139975303767574,0.1635873669745737,0.30751658472014415,0.2010781924324314,0.25578762133692357,0.5040993897682723,0.30687469257814615,0.12430227959637549,0.16390721577227216
0.5362400502650454,0.6252685349081235,0.4832601446658171,0.39894442622735454,0.5586632722627516,0.4410342287437651,0.384616147724382,0.564968976897153,0.45105289302302465,0.20377378521943454,0.41536789146115366
0.6700652590320839,0.5779739643983872,0.4496270281347846,0.3399394558307279,0.5706859016715701,0.40561510782090887,0.44702918343085585,0.7228073867711229,0.4408982695200625,0.23921216995270533,0.41382126809538483
0.2088022043818647,0.3562847023610922,0.5995444802751426,0.15614159712717277,0.23590738681275636,0.1899112860192957,0.18485654809002314,0.5621729193006031,0.19883523393017322,0.21293822351325337,0.13682673362100858
0.6522275915511266,0.7503923153829206,0.5420936811505699,0.5547671848694686,0.6003746630915592,0.5380950372843933,0.5382243000564161,0.5945573791953201,0.5606896704591477,0.20105130871463117,0.5221140501998199
0.6518488031423805,0.8637498969533295,0.3237646124282249,0.006590558990657275,0.10337490759061223,0.011839770473424098,0.12397748788693327,0.5820864060659753,0.1973667584517227,0.2439946399616067,0.030149849868635652
0.2896681766091983,0.2323019064017705,0.524894312048231,0.2050626227846452,0.26438509297702306,0.2265887160862286,0.3315361534153133,0.6788818912491756,0.22631027534363657,0.40431226188005687,0.17432791506548878
0.7545055716325866,0.8313030088503164,0.48564616378212283,0.4814045364319463,0.5432512761198142,0.465444199553511,0.5587249819261972,0.6527415412268287,0.5382481794284026,0.21543503605102282,0.4844878510866121
0.5343400556363344,0.16716918668322003,0.21061125969052474,0.19763334443900338,0.35077222604411284,0.20040613299846072,0.4729166333249424,0.628750409952048,0.15503560680189143,0.6038363771564488,0.2367684707774758
0.8790695954202796,0.4657399005154612,0.5710921332626892,0.31703092219467105,0.4740134872744537,0.3296899876443735,0.4724343863641989,0.8761953710824977,0.40186473015616364,0.2383811674256574,0.32007070866102094
0.5071123774024581,0.2617628572459812,0.33959085050535553,0.2688285059698562,0.4324135520128124,0.31151518746268514,0.4677902015440565,0.7635857199157359,0.3037147899076328,0.4845989193819048,0.2732425057470713
0.537944385199404,0.3288902611914014,0.5938551176427884,0.25328200783399074,0.3001572314789507,0.2510796364035462,0.36128090667793367,0.7399657721129259,0.24547110513247627,0.21637792432895317,0.18582618725379416
0.7166086399160254,0.7072566364486638,0.42508030100881133,0.1864047080951146,0.3083702122976564,0.2037259511436879,0.384960178866497,0.7093404306798655,0.3514662012454084,0.17214459262934803,0.19607450581477684
0.48223158747381345,0.3283019067297861,0.4858983945471778,0.180513339853459,0.29096227020712134,0.18094987571811938,0.27682533541730503,0.616152676014981,0.1662990950858756,0.22444135837095724,0.14967430290469125
0.558730805169601,0.5332981880292201,0.18760738625293494,0.15023147487382058,0.3067364513071239,0.16587934437031793,0.5452191019331882,0.7922214191794665,0.30335373138860566,0.3280262559309712,0.23065704442415882
