ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Effort
0.47757635634094303,0.06562569339040937,0.10234805687292427,0.10732421001802347,0.14047070387688101,0.1883119094750214,0.45170053242741,0.09792773179623084,0.23199345808780003,0.5449818499862472,0.2636394777813844,0.2697107446952272,0.21269422015398917,0.2278913616360253,0.005754057758941427,0.6080504276599908,0.2605182787164054,0.14298158168484548,0.735305456580829,0.5323355655478965,0.1944039801765043,0.36939812051254306,0.1519740402259525
0.7151765883698831,0.05597862509165117,0.1229330442373869,0.06716932159679583,0.08966602238388337,0.14572526953819484,0.4802234838121513,0.10637756264810914,0.11838708250078163,0.45093166485042785,0.43972131750893684,0.4345446425915878,0.40698290793890946,0.4106118006828028,0.00428810046168242,0.5783058223741646,0.29796983404124455,0.1290103324459291,0.5156836749158015,0.34881890584152564,0.1628412193376954,0.1847006019492932,0.13371768913460416
0.2074077432798039,0.10219545373005579,0.13942170033147933,0.07657092172747154,0.259019302427945,0.2801099417718079,0.6045513482187328,0.17605084663732723,0.1151320626703127,0.6214320714305273,0.10480283156572939,0.1052637908783424,0.08719905204907243,0.09174608275875273,0.008428534102361926,0.8100681952830733,0.38229852714452006,0.11907166663103991,0.6285599904870462,0.647678690758261,0.13238991546726808,0.4620333182196178,0.11483231397344278
0.2198973491660289,0.05424431002397814,0.06909320536499466,0.062297960738400146,0.16765866235936436,0.17998232967580766,0.5980820892545998,0.066573709944993,0.23538476188360097,0.48789659693869225,0.21918651761330615,0.2190599465901611,0.2450828652674347,0.2469966738859995,0.004233186042459438,0.4958408575113661,0.060996170836548486,0.07244119023201132,0.8495099179576953,0.8167375864357294,0.26844962618614876,0.6141759044068585,0.07407221285680479
0.7538158285425607,0.2596466861464448,0.2522815973688169,0.3330185076020167,0.24070810550171767,0.1843944285999013,0.7862697607519546,0.30232290491559655,0.19993281922769884,0.3660407388736356,0.19301745710498208,0.20440473828558003,0.14404677720291276,0.1706669564368036,0.05209309116385844,0.23698550157545012,0.5812786222548771,0.3812482049557866,0.2837583502176342,0.215090615524556,0.3448269654661509,0.14195667012536375,0.40793183097154045
0.6135556337904794,0.03425287970146295,0.05051448615079325,0.09423299904347915,0.15517744450012572,0.13963147788766064,0.545763710951248,0.0882514108057717,0.15593769788808284,0.5885773375253738,0.1660666510588987,0.16492107712149312,0.13178721067586852,0.13438982408893255,0.23794400380387226,0.6106739664680582,0.3699016759849951,0.06890984876033973,0.6635495750254058,0.474981456093847,0.22401629515640176,0.3620433134540231,0.08237021006440577
0.6598488173490127,0.10781997928562731,0.13809345029684908,0.08890155976587658,0.2794760145754561,0.16596136340708761,0.6109247806797806,0.10195936327978405,0.33800524844824004,0.6146381172916726,0.1930538396547017,0.21808511429407554,0.1538199301697013,0.18780196448038575,0.0031358821720615902,0.6003677480522036,0.2016141606114348,0.18269695817661896,0.6194281778345643,0.4239588135720267,0.2205477324999887,0.2842896308964469,0.19152873468534462
0.43003441403198256,0.08895391405055272,0.09437743355574074,0.17542287913253818,0.1896700645992357,0.1311803435450543,0.5379324024820964,0.1401704771405636,0.11358566984768867,0.57319406881056,0.0779160186199993,0.09214290911635149,0.037964125953296284,0.05701421386652736,0.0030674363764789797,0.6260982917808962,0.3262057462479211,0.09395348490661597,0.7674165883628019,0.6005959517994464,0.23175791059639972,0.5003326801739109,0.11381182030457128
0.4362405667311997,0.15976867351319876,0.1633234536400786,0.16428507784355806,0.2853066141353747,0.27154174053781943,0.6090483912250899,0.23962466877758481,0.0672250087685747,0.5596664603655569,0.10253298209893237,0.11011079244389124,0.06295735301245066,0.07948669924913554,0.005819230099174153,0.646465235187958,0.29438883810600114,0.12198197460216365,0.6628921570380113,0.5225159052161119,0.16979486639078994,0.3748966930042691,0.1254366311038986
0.707471424115686,0.08078356097946084,0.05187442877425089,0.14525939929149762,0.09668192564342284,0.2726927705740528,0.6169309966286375,0.12368992986201247,0.1686149222890027,0.4762935999267273,0.10447490769002685,0.11193309790008701,0.07463320194330482,0.08696209556223738,0.0074849143599642395,0.5264057854134058,0.3481221967749225,0.09106840603733046,0.6738884763046373,0.5086927291391545,0.2267254447653092,0.3303854836572221,0.11500509070660118
0.4737402797978442,0.062290024179590224,0.08798430150332029,0.11459750045681699,0.19617731813583944,0.18206730800634097,0.5235112232577882,0.12299411377016115,0.14198728993113693,0.5895306351250754,0.1914208742146619,0.1945122519945337,0.1487866165130919,0.16132237937795618,0.135524301442152,0.4224726013260028,0.42242091050247604,0.13093508149774047,0.6639538755540044,0.5479374806276593,0.22615013110936444,0.3693336451923628,0.13865309287289768
0.6733452417278408,0.08023617343442672,0.09809625101999794,0.10531614096894115,0.19852290241978854,0.16393037038974972,0.5823111541530575,0.1177018087257394,0.19759985462417334,0.5638048924341508,0.08935747900032665,0.09358936985684077,0.06517724174011964,0.07324894026086862,0.005966910332767512,0.734020209402098,0.35775891187935904,0.054465130146365365,0.7171973048630592,0.49214189857763935,0.21142191074060723,0.34955555476788047,0.06807765130047642
0.5688976937162219,0.0825269393619916,0.09586825058406329,0.13394483477732372,0.16353890856272002,0.17926639193089408,0.5197108999510487,0.13741538831419858,0.1366090437730423,0.4944621842587974,0.10270342997978028,0.10837397741181745,0.06075650878853213,0.07200911436428331,0.020491111235716876,0.7136182594803531,0.3178753995660041,0.054416342694040845,0.7222869657195733,0.5095466025798527,0.2404196561161801,0.4119362973528524,0.07358510089267374
0.5227134319627478,0.11841550252860476,0.13382284534893618,0.09504065940805317,0.3458964356620407,0.2892596196717513,0.5889506957600237,0.17970168978826206,0.16384499223128088,0.6084580891659436,0.245847686282138,0.24692314811582713,0.20934349839506955,0.22215446995255647,0.253717821831105,0.5121140513024829,0.39200654408226066,0.2833985293147402,0.472133078009103,0.40708592825020484,0.17138601637325251,0.22607358438401146,0.27432594891722817
0.3264834702352533,0.06921991854236907,0.10376491689973763,0.1135970970376233,0.1546119437216517,0.18206108715642288,0.5497377822153378,0.11961605211307877,0.1752661202905612,0.6325948059475603,0.23438706782945493,0.23132973684225258,0.18017801615338347,0.18964039943487748,0.3814003055141238,0.4791462264998923,0.44141554559161394,0.12054301045249516,0.6863128919782664,0.6293800301159405,0.24960571924681363,0.42338397838613295,0.1355218901668324
0.4493988147547722,0.0538604812592088,0.08374516773830641,0.08299565695437718,0.14715112128479213,0.15166941000388007,0.5130576386816779,0.09362925851535299,0.1934259733911451,0.5768236351613496,0.17619894575064712,0.18836964580664053,0.176332528483184,0.18926495359294015,0.0031654100251308497,0.7000662435116831,0.20373506087640356,0.06769047211327242,0.7865689043829365,0.58318710924307,0.20148509288379296,0.4412780159530233,0.06938690609055778
0.7873632487578475,0.08648584244203715,0.14187511921441415,0.11243841852413859,0.1813861930487902,0.1600797614912317,0.5238073058373871,0.13606488228242353,0.17209233269480123,0.46253845028415613,0.3926395970680546,0.38326848878392344,0.3426496902905782,0.34382930261339795,0.008835588180510315,0.7456257615722697,0.38443966178044686,0.23790805469061305,0.3999495287524063,0.22302986733763341,0.12404496911969348,0.0728636719109427,0.22949336739561024
0.5607192631567364,0.22566086901436924,0.24422483353953978,0.18559409034681174,0.5659135478786762,0.10198526458639832,0.6378124618847527,0.17317789244862616,0.5600380262533508,0.9066765584733553,0.08421977216960784,0.09613130427500162,0.045235285648420304,0.07145830184045929,0.0035706075508156803,0.5093643187159347,0.3488650851294498,0.16472394033346022,0.5794270613773507,0.40884545047004406,0.27252965221296477,0.31816532851932067,0.17296154364079333
